Lineage	Rank	Name	TaxID	RPKS	Euk_fraction	Reads	Amt_marker_sequence
phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Saccharomycetaceae|genus-Saccharomyces	genus	Saccharomyces	4930	1.1174	3.4935	19	17004
phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Saccharomycetaceae|genus-Saccharomyces|species-Saccharomyces_cerevisiae	species	Saccharomyces cerevisiae	4932	1.1174	3.7823	19	17004
phylum-Basidiomycota|class-Microbotryomycetes|order-Sporidiobolales|family-Sporidiobolaceae|genus-Rhodotorula	genus	Rhodotorula	5533	0.5085	1.5897	189	371709
phylum-Basidiomycota|class-Microbotryomycetes|order-Sporidiobolales|family-Sporidiobolaceae|genus-Rhodotorula|species-Rhodotorula_diobovata	species	Rhodotorula diobovata	5288	0.4682	1.5847	168	358851
phylum-Basidiomycota|class-Malasseziomycetes|order-Malasseziales|family-Malasseziaceae|genus-Malassezia	genus	Malassezia	55193	1.0297	3.2193	395	383616
phylum-Basidiomycota|class-Malasseziomycetes|order-Malasseziales|family-Malasseziaceae|genus-Malassezia|species-Malassezia_restricta	species	Malassezia restricta	76775	0.956	3.2361	333	348317
phylum-Arthropoda|class-Malacostraca|order-Decapoda|family-Penaeidae|genus-Penaeus	genus	Penaeus	133894	0.1091	0.3412	26	238248
phylum-Arthropoda|class-Malacostraca|order-Decapoda|family-Penaeidae|genus-Penaeus|species-Penaeus_vannamei	species	Penaeus vannamei	6689	0.0974	0.3296	23	236199
phylum-Arthropoda|class-Malacostraca|order-Decapoda|family-Palaemonidae|genus-Macrobrachium	genus	Macrobrachium	6696	0.371	1.16	45	121287
phylum-Arthropoda|class-Malacostraca|order-Decapoda|family-Palaemonidae|genus-Macrobrachium|species-Macrobrachium_nipponense	species	Macrobrachium nipponense	159736	0.371	1.2559	45	121287
phylum-Arthropoda|class-Hexanauplia|order-Cyclopoida|family-Oithonidae|genus-Oithona	genus	Oithona	136190	0.4206	1.3151	103	244880
phylum-Arthropoda|class-Hexanauplia|order-Cyclopoida|family-Oithonidae|genus-Oithona|species-Oithona_nana	species	Oithona nana	136191	0.4206	1.4238	103	244880
phylum-Chordata|class-Appendicularia|order-Copelata|family-Oikopleuridae|genus-Oikopleura	genus	Oikopleura	34763	4.5197	14.1309	658	145585
phylum-Chordata|class-Appendicularia|order-Copelata|family-Oikopleuridae|genus-Oikopleura|species-Oikopleura_albicans	species	Oikopleura albicans	2500139	4.6017	15.5764	583	126693
class-Polycystinea|order-Nassellaria|family-Plagiacanthidae|genus-Lithomelissa	genus	Lithomelissa	366587	4.2935	13.4238	11	2562
class-Polycystinea|order-Nassellaria|family-Plagiacanthidae|genus-Lithomelissa|species-Lithomelissa_setosa	species	Lithomelissa setosa	1054399	4.2935	14.5333	11	2562
