Lineage	Rank	Name	TaxID	RPKS	Euk_fraction	Reads	Amt_marker_sequence
species-Stramenopiles_sp._TOSAG23-2	species	Stramenopiles sp. TOSAG23-2	1735743	0.0755	0.7732	5	66251
phylum-Bacillariophyta|class-Mediophyceae	class	Mediophyceae	589449	0.0195	0.5268	5	256500
phylum-Bacillariophyta|class-Mediophyceae|order-Cymatosirales	order	Cymatosirales	420262	0.0195	0.4701	5	256500
phylum-Bacillariophyta|class-Mediophyceae|order-Cymatosirales|family-Cymatosiraceae|genus-Minutocellus	genus	Minutocellus	265542	0.0195	0.1651	5	256500
phylum-Bacillariophyta|class-Mediophyceae|order-Cymatosirales|family-Cymatosiraceae|genus-Minutocellus|species-Minutocellus_polymorphus	species	Minutocellus polymorphus	265543	0.0195	0.1997	5	256500
class-Bigyra	class	Bigyra	2683628	0.2169	5.8608	11	50724
class-Bigyra|order-Bicosoecida	order	Bicosoecida	33651	0.2169	5.2295	11	50724
class-Bigyra|order-Bicosoecida|family-Cafeteriaceae|genus-Cafeteria	genus	Cafeteria	33652	0.2169	1.8372	11	50724
class-Bigyra|order-Bicosoecida|family-Cafeteriaceae|genus-Cafeteria|species-Cafeteria_roenbergensis	species	Cafeteria roenbergensis	33653	0.2169	2.2219	11	50724
phylum-Chlorophyta|class-Trebouxiophyceae	class	Trebouxiophyceae	75966	0.0146	0.3952	4	273544
phylum-Chlorophyta|class-Trebouxiophyceae|order-Chlorellales	order	Chlorellales	35460	0.0146	0.3526	4	273544
phylum-Chlorophyta|class-Trebouxiophyceae|order-Chlorellales|family-Chlorellaceae|genus-Prototheca	genus	Prototheca	3110	0.0146	0.1239	4	273544
phylum-Chlorophyta|class-Trebouxiophyceae|order-Chlorellales|family-Chlorellaceae|genus-Prototheca|species-Prototheca_wickerhamii	species	Prototheca wickerhamii	3111	0.0146	0.1498	4	273544
phylum-Chlorophyta|class-Chloropicophyceae	class	Chloropicophyceae	2302911	0.2772	7.4926	86	310201
phylum-Chlorophyta|class-Chloropicophyceae|order-Chloropicales	order	Chloropicales	2302912	0.2772	6.6855	86	310201
phylum-Chlorophyta|class-Chloropicophyceae|order-Chloropicales|family-Chloropicaceae|genus-Chloropicon	genus	Chloropicon	2302914	0.2772	2.3487	86	310201
phylum-Chlorophyta|class-Chloropicophyceae|order-Chloropicales|family-Chloropicaceae|genus-Chloropicon|species-Chloropicon_roscoffensis	species	Chloropicon roscoffensis	1461544	0.2065	2.1161	57	275974
phylum-Chlorophyta|class-Mamiellophyceae	class	Mamiellophyceae	1035538	1.1064	29.9021	510	460941
phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales	order	Mamiellales	13792	1.1064	26.6812	510	460941
phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Mamiellaceae|genus-Micromonas	genus	Micromonas	38832	0.8265	7.0015	193	233524
phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Mamiellaceae|genus-Micromonas|species-Micromonas_pusilla	species	Micromonas pusilla	38833	0.6439	6.5974	32	49695
phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Bathycoccaceae|genus-Ostreococcus	genus	Ostreococcus	70447	0.8837	7.4865	84	95053
phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Bathycoccaceae|genus-Ostreococcus|species-Ostreococcus_sp._SAG10	species	Ostreococcus sp. SAG10	2590005	0.6915	7.0852	39	56396
phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Bathycoccaceae|genus-Bathycoccus	genus	Bathycoccus	41874	1.7397	14.7385	221	127030
phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Bathycoccaceae|genus-Bathycoccus|species-Bathycoccus_sp._TOSAG39-1	species	Bathycoccus sp. TOSAG39-1	1735750	0.6955	7.1254	20	28758
