bin,ERR598999,ERR599020,ERR599033,ERR599055,ERR599071,ERR599072,ERR599083,ERR599085,ERR599096,ERR599128,ERR599132
SP-257,194090.7621827913,188310.3245373316,195142.3082850932,10329.728924389025,297928.70101914817,91438.04116855134,201877.14336506446,54690.45747778255,194034.0802925296,24782.963596870497,64861.053742103155
SP-258,981.519067320055,1238.4714317919786,990.6923355458305,98.53873240049873,1404.2986910976374,1971.6086035710307,924.8865623590572,216.30211972536432,1072.7038766658336,341.78794143610105,720.9229281852334
SP-259,456077.0821472898,1724875.9995914875,464244.65460165066,316186.44053666946,190545.65713328525,1412880.3927721558,473915.5078181013,36153.33031690388,462259.6234163296,625833.5301559701,1696554.3858347412
SP-26,55539.08082284735,36054.616630024924,59414.65417805278,2286.4983912110138,35645.54390282678,45249.24803845311,59181.82153234774,7173.872915605397,58492.85208988152,6317.109335987354,16767.365265646906
SP-260,11786.420573864923,22874.462724158988,11635.718266906117,1672.4656319645462,10034.512207241241,18961.646481788714,13236.393755248471,1672.7204027597065,12972.059851819176,4863.4140122528515,11079.062724137235
SP-262,407912.6670171209,60041.09355028183,409580.48717500723,5736.820611882485,197251.51831472048,80469.83901200803,406749.9036450863,35698.6452274643,400118.63623754977,12381.344149728597,38007.13831276351
SP-263,286374.18397437606,80286.3507453906,294889.8845595516,19997.545133108233,119116.48146706283,61802.29215025636,314203.94878855394,18710.409350602928,296555.41619141714,44018.642997283576,123954.62256308326
SP-267,219840.30386717277,34535.77052915717,219258.2073950029,3254.9785983495326,319543.8976173196,176780.11693508583,230179.24148992426,54644.41737251951,220696.49128965146,9620.653122143538,25110.147732763806
SP-269,83762.40454024047,60111.51061918375,76730.32978294844,36798.91265758718,227854.5946942307,383031.48848991253,82881.52301966846,44921.82691547065,80715.97755516302,77395.35939026282,209396.19121845622
SP-27,36602.65528520366,232893.9449066838,39768.136461438495,10977.72253624818,156604.71574649905,78418.20856383951,39871.07989257823,24411.54603877844,40562.07776837009,28485.762617998793,79957.01500841399
SP-272,6474.960422275867,420446.6449616058,7172.733582558506,3632.095863001382,24344.217477748785,15440.416165448309,7316.436222656264,4938.790031673404,7150.378722793545,5810.427102520424,16819.35448154603
SP-274,413629.104623586,274199.35469555366,412145.3643313065,33937.413945048625,333389.86850923236,302232.3343298232,413052.28955253726,59114.35993643845,413558.7285822468,75821.7365957031,212763.9470883138
SP-275,173493.1082004139,5428.2512587792,177018.6770748879,919.9075835423146,7238.096752661501,13078.51171551624,178992.66221686808,1356.2716304913818,173743.3224790873,1591.0584316314741,3894.3741839332474
SP-276,159965.0373202868,127503.48394724164,163916.63399424846,9139.903249486435,67505.73201818595,157358.5568085993,164829.7699963159,12731.185491684575,162007.75465932293,20851.750062788302,50508.757336421666
SP-279,13237.317148892727,32622.628058145296,13418.048253297065,2397.2165360741456,16700.137600163795,10446.218134509518,15585.97420387824,2268.0174258156035,12675.634972195006,5824.874627977743,16299.23451207237
SP-28,26657.921095098758,38645.96059885854,26070.35018814215,2495.567752680504,38400.52511567764,59539.970848584344,25746.99448561255,7571.833592336461,24999.270839145785,5460.011165119915,16276.051627987192
SP-281,20702.70383523446,116967.4296881625,20512.835934825394,6600.463790330715,24836.01629272461,9732.654836083122,21983.893929550126,5092.706241268549,23283.378902156965,13337.499503037958,37642.1442440124
SP-282,2221.2846587098215,1492778.210870045,1711.1905402499094,1453.963665997073,4324.524966366924,2674.1648583856454,1696.0889542748298,659.4592095945693,1790.869854889672,2767.653019987892,10072.715751347134
SP-283,3709.15855330121,67901.05229688232,3843.2982396802954,769.2563921045222,2610.378106594629,2776.285853227986,4926.620527932322,923.5648073149443,4455.651846400406,1664.4121451340977,5812.483203316668
SP-284,399142.8855262811,7114662.99430251,396666.0508741333,574550.6160894366,3323699.5930462577,2615178.473457066,409940.9751507083,640265.0864801711,386214.06942713115,1123803.2318350472,3076440.889212573
SP-285,424302.75912341947,176074.6992288494,421756.250589464,344.6380544394269,21055.435676686102,1004387.1640040332,438257.89878865617,3967.6007024838746,428018.8363906946,770.1425943024659,2097.068940852868
SP-288,319385.3374557021,920039.9566509585,319553.59755355975,65004.36119051655,304437.08083463064,1447588.6933851351,330523.79893441184,64670.13888441317,319475.587344351,125643.56121348227,356499.90712118696
SP-289,456411.6738924775,802490.2312931542,455419.9109865433,67539.21359843282,533626.3463384464,257567.83480405746,457562.2138022483,96534.85273651591,453134.07751277956,153645.80226452593,419846.42020704155
SP-29,24840.901815228382,38557.33600378819,25456.365143072635,309.1106252653197,34723.946942350536,12497.756538821142,23804.12163721309,6943.618248108814,23209.14533262763,1024.285936603686,3857.3403109155297
SP-291,164300.15436788186,609705.3996009701,159511.89400362497,8166.094529704138,102482.7418942896,298432.5759428495,169742.46970259096,22205.134347232266,157376.21486110377,17038.361817655772,51817.98267340464
SP-292,18427.108103463856,10480.859600290896,16540.064326626798,1271.9163473205417,7211.366347632114,4384.717441468306,17236.065630895744,1487.7443195867315,18322.361819600887,3083.4577395308256,8344.797245115904
SP-293,1533.9148627185264,11843.079067382476,1593.1946779860232,1381.926457904556,16328.355071136762,17180.885004163985,2266.533892716188,3122.3193837162644,2931.790757819317,2198.4359093494268,8583.04380858382
SP-295,186212.12448727008,58577.06929529248,190823.32797075086,8417.580461799036,95810.24332248545,62214.241649360236,191249.32706485165,18852.04667454696,186757.28946457125,20014.535668762263,57702.36483167297
SP-2970,616757.5744144267,4255.773586798409,614015.8195712033,295.56098121770236,7261.32271164893,298058.6697884847,643475.907455328,1213.3235851226434,605229.6031160874,1421.241028194916,3268.5616070449364
SP-2972,255284.27858211924,1620454.4057940592,266154.3061135878,3216.691773131812,4403.491309748799,5739.822404704407,265062.0380128235,692.6135837061443,264630.8269488347,5291.948272031099,13954.565034743604
SP-2975,222657.28574250417,6769992.946906518,227765.0187278713,1639697.3611539202,4342667.857205977,1251445.208953904,228710.2894687083,800683.2055371611,226688.91960577806,3390293.0253228988,9048946.411256194
SP-2976,10923.617764298771,286806.6850338127,11659.673048407027,847.9780245834706,798.7983807799499,1155.8098221729401,13258.93160385282,119.0880032562666,11435.473254346522,1869.3716743145546,3694.6169602780665
SP-2978,249597.58564413956,93991.4193673491,251268.55581564514,18243.973013816507,98719.31633249715,53009.438789734006,252086.81353428584,17524.735610691212,239500.87034155687,34753.8722999796,97476.80296280705
SP-2979,220036.81825965934,443949.4837023704,225514.74420367173,116413.88656780517,13056271.76336124,6882849.696996229,233586.67051958252,2658377.820760605,220217.69227752532,240304.17434751525,631344.8845422999
SP-2982,69191.14392129662,21499.032044868796,69137.07709612549,8380.690910083646,25841.675614742264,6257966.88088825,67774.84119765201,4483.14646633081,69582.86320236321,18777.272813848864,51314.69191716058
SP-2983,29090.924567200764,359594.75518339995,28046.782016256893,898.6631524151035,8021.882416327099,70779.18671985123,27933.378916700523,1266.8367887045583,28176.365902672194,3048.295725927057,7705.388206730038
SP-2985,59180.777538333634,406389.7170691032,62286.42382237126,115195.35218911486,155381.2825679618,150833.15442698522,63647.56451417783,34329.73928126634,60012.57583141921,226162.11342364858,609933.2933091768
SP-2989,8935.1309838831,2166.3608400955745,9970.756529571876,186.0422664986409,1700.3928287019828,3414.2510979979406,10078.64705186044,313.3210450792563,9744.746562229042,538.277973989505,1344.861126874968
SP-299,423490.3833437319,312676.69483470835,430277.311956149,3068.7650296136717,37291.37096978325,764624.8229487183,429249.6645292848,6200.920814188237,412407.51719815447,8494.138277009659,19315.71673493362
SP-2999,2422.623869886564,9145.058743613092,2936.6536698509376,2164.5627006751724,11049.082199971548,17531.005504319808,2396.130887965739,2191.394546969801,2208.403791263854,4748.9935807787,10552.392187224717
SP-3,2258.960869053849,1965.5596896772427,3327.559444116628,58.145344385632,4205.883317272509,3478.9060267483073,3173.8329726330835,813.1183433099159,2919.516307848882,339.78059786200015,1164.043758559115
SP-30,8608.690622249582,51301.50643632321,8358.947605487703,11388.556322393928,19720.80520854081,15606.110784201446,8285.816712707627,3267.7108485890903,8272.904612056693,21224.497731047108,59711.67646537045
SP-3003,3227800.49791396,9830738.59286279,3222852.5107321837,1987179.1526130333,7357194.444552924,5212739.637450238,3291847.479236529,1493931.1402394369,3182523.076665231,3894110.4783894494,10544101.737229733
SP-3004,16197.628977585064,189493.59957946217,16883.629222440937,3424.3643002165068,18282.291274991603,15671.234795508495,19228.41577700781,2400.6720071727586,17172.005642669246,7870.893076928895,24710.328504385794
