bin,ERR594313,ERR594325,ERR594395,ERR594404,ERR598943,ERR598978,ERR598994,ERR598997,ERR599064,ERR599118,ERR599144,ERR599353,ERR598952,ERR598962,ERR598965,ERR599007,ERR599065,ERR599108,ERR599168,ERR599349,ERR598971,ERR599055,ERR599067,ERR599128,ERR599132,ERR599346
CPC-80,0.0,0.0,0.010261644568458917,0.017351232394437435,0.0053585162891272575,0.005707385375982495,0.0,0.0016292674344264581,0.0035021678862047377,0.007088904350041541,0.0,0.006371893496477114,0.005706866868247296,0.0024695744600064466,0.006474839638095182,0.007474447433706392,0.006013431124640045,0.0012925012274789829,0.005869697133315317,0.006032016581289551,0.006383126319633387,0.009671992908665617,0.0058692082710301565,0.0053352395052517175,0.0058941870572305705,0.003185887080437765
CPC-81,0.00545714791352264,0.005738347474275933,0.02074084718833329,0.0,0.004141255689039296,0.0030593391068691814,0.0,0.001017683385610881,0.004920401852094258,0.002446598877093664,0.0,0.0,0.0025351772416646917,0.01364453925987402,0.003934208749008862,0.006980647131874167,0.0026577476794620836,0.001828637160110498,0.0022938175879405826,0.0,0.0030861810156641105,0.004019781386335185,0.004578583095334665,0.006951387133411895,0.0017589157929502291,0.011422311018374064
CPC-82,0.005375196828727298,0.004163484718336708,0.0,0.0,0.021922603114266977,0.022560283496171046,0.0,0.02171041887137499,0.015447853897520786,0.020781452107556005,0.0,0.0,0.021127376693579898,0.021917692003943584,0.017610908985008108,0.021476754348398783,0.02179647939851564,0.021671137291446204,0.02092314523969481,0.0,0.0191158696886499,0.014425353624647787,0.02809626042261577,0.013206677958568197,0.016937746846900185,0.0
CPC-84,0.0,0.0,0.0,0.0,0.01088026227273662,0.009685314210386995,0.0,0.01105829464782463,0.00952514624065369,0.010422022501558647,0.0,0.0,0.010240184782150202,0.014256493418932528,0.01027633401011085,0.00930244360415331,0.011123870640196366,0.010881704483992298,0.006942576946670027,0.0,0.019447609226196497,0.010225954907758338,0.011321164404288262,0.00993218121817648,0.0114374444164,0.0
CPC-85,0.0348014138836842,0.03560816557834869,0.0,0.06201434697323892,0.006097189821040495,0.007265790261507543,0.028098234304682397,0.0,0.012447898242648237,0.019561118785251838,0.02924959802462731,0.0,0.0,0.010582370731909383,0.014037912442278866,0.0053430882766004,0.0,0.02020510041316375,0.006622700385149363,0.0,0.0,0.011135380678029813,0.0,0.027776281751052262,0.004114297022667786,0.0
CPC-86,0.013670007981308675,0.010753734348277005,0.0,0.0,0.009067559296501899,0.0026389672937893243,0.003452044726204988,0.0,0.011340009575794185,0.0,0.0033592274137598933,0.0,0.0,0.005461905592286317,0.012019237954566955,0.013374920891801442,0.0,0.0,0.0,0.0,0.005087465041728713,0.016813968294667747,0.0,0.01030958057291724,0.0053357525848932085,0.0
CPC-9,0.01115413280872467,0.0034314459991354115,0.0,0.0,0.0,0.00028699574526844273,0.00441437874507244,0.003217223280466481,0.009042457633721612,0.0,0.0,0.0,0.0,0.0,0.01771979228357092,0.00037499860093305915,0.0004179278814458847,0.0,0.0,0.0,0.017252476402518813,0.013057249470947909,0.01681073539858703,0.01270305620251773,0.013779596299782055,0.0
CPC-95,0.004353602807795485,0.0,0.0035154530476686394,0.00342269564827929,0.006506307785436359,0.005065694753046952,0.0,0.0,0.007937634319460627,0.0059394010591819835,0.0,0.00855632447304642,0.0,0.0039060777284308395,0.00639983173803296,0.003152996568943493,0.004551510226319211,0.0,0.0,0.0078713188923099,0.006078764284772306,0.0,0.004800585517147718,0.0,0.008489695766414188,0.006504248491579298
CPC-96,0.0023797905790558303,0.005240582274618535,0.04534427584336429,0.0,0.0,0.0,0.01104832934446902,0.0,0.007768073141910917,0.0,0.011006131952974832,0.0,0.0,0.00851718738831475,0.008819805463007684,0.0148917157721851,0.008715959415383062,0.014289530741268187,0.017537433403408284,0.0,0.007035317500551059,0.0,0.008558181781132249,0.016028012107834822,0.0015245507513130798,0.0
CPC-97,0.020627539986460202,0.022310313480540325,0.0,0.0,0.018506864127123518,0.017299725990454453,0.019113169555090015,0.01618636038479167,0.016245675207651567,0.013544886186531525,0.020388698732896175,0.0,0.01544737433950819,0.018216862967755442,0.016827971189916854,0.01731195784012943,0.016818570208209673,0.016702123305758595,0.016984165625076434,0.07187857066277759,0.01842323609022161,0.002275280742155372,0.10438882434580868,0.006256522120159428,0.01419793733614238,0.0
CPC-98,0.004257699759831161,0.0026864353034933915,0.0,0.0028158416443330473,0.012130918455572078,0.013166198917485794,0.0007233646029701194,0.009283177514437215,0.019697000128800275,0.003905210565570732,0.0011862164624308856,0.0,0.01544074672062965,0.0035357287109269407,0.0026259299352772952,0.015341539918784399,0.020684957859377854,0.011036915773288435,0.01270183577108273,0.0,0.016895931435576283,0.021808671851653253,0.01588335457178015,0.015250117655394132,0.02134584763892396,0.0
CPC-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007441307505736298,0.01058009851456297,0.009022346200404659,0.00896551805656817,0.006633371997023822,0.0
CPC-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009549197083585871,0.0007892549729188771,0.001128462608368836,0.0009668184537582513,0.0008922734150667683,0.0
