bin,ERR598942,ERR598952,ERR598987,ERR598995,ERR599065,ERR599070,ERR599087,ERR599099,ERR599108,ERR599147
NP-16,1103024.0144429381,246.48200279503305,14562.505768547322,319728.8416748116,1257.1153845730382,16780.446447119735,541126.3101742007,15039.361666518827,577.6492032289443,15488.650661132426
NP-17,4186364.6297411416,11651.599278324915,18829.58278396843,145699.96164786725,67321.02024732638,19039.835503183214,58078.39329975335,16786.95019081074,26910.33542584609,17610.329236729973
NP-18,840497.2536386384,34470.18996700896,374.5999918288075,66029.7277775498,203925.77942764276,100.73621414995618,63269.9158101985,478.592066062277,77784.11661630143,689.2330927789909
NP-2,165422.17841826982,40629.80629165948,322867.9876574156,300161.4459690496,212804.00240261861,335061.92307458207,1303568.2532670207,328510.6605573195,81152.11232418971,320159.6713953399
NP-20,164502.4199358196,629.7470802337123,1898169.5379064898,22796051.188972507,4841.584668110637,1902187.8499786817,22549669.249715652,1948189.1550445203,3767.8626956648914,1925223.9730066094
NP-21,120089.80092912837,7439.788198474451,7983859.147996494,59833.85147784633,44092.25334006615,8088418.612328009,61188.60810374452,8111444.20068281,21548.632618312,8100436.184268536
NP-22,283465.87930769625,12210.83874802792,5890500.52141486,5504732.936984106,74047.92852499257,5966056.364076722,9689643.011914905,6019186.372380749,27408.63253913699,6012151.568246639
NP-23,3050918.90068206,6898.465377720495,532592.3950357497,105142.7750385838,42383.10332382826,539571.3035893334,288629.87703421444,538471.8239817608,17229.730272739587,542640.4868528856
NP-24,5505.471760109899,417.793005124059,38670713.29699958,13373.093179915191,3114.870622553101,39150672.999357305,28525.007997463046,39285981.621866785,9342.282730235002,39255704.221587144
NP-25,373441.999409992,1235.8082999081416,56883.248624669635,1514002.7215401013,6092.320842373896,59699.10699788686,311327.34931568766,60573.391677046864,2725.5743889953355,56804.31839506876
NP-26,202979.90165846725,28951.733622776515,335631.2039413348,1682996.2332766964,151701.1224772742,342792.801649721,505752.57056721224,343653.8482879801,55020.43909549939,349083.19982686837
NP-27,57565.22545788855,18051.960454929405,18087.52370701347,88343.69179259217,89493.70995277938,16756.57325439052,149559.22719117985,18141.536665042113,34291.28514541553,19000.619063284146
NP-28,47104.57290270553,5106.926562170381,289836.45228644164,46612.5593551996,22054.880754631915,283142.5480404647,775261.896742956,291899.9954654346,7080.031732414328,291730.15205556375
