bin,ERR598948,ERR598957,ERR598962,ERR599007,ERR599014,ERR599042,ERR599079,ERR599168
SP-244,0.0,0.0,0.015691028381033725,0.01625077027484163,0.016639167923199617,0.01572645851435196,0.017089595746774353,0.02495096081016181
SP-245,0.0066403954527923595,0.012877687628751426,0.008934797163224255,0.00980386398693369,0.010790180320011188,0.012564155154802824,0.02419332248650388,0.014073472117073112
SP-246,0.00024705580712613257,0.0,0.0,0.0,5.079811220548994e-05,0.0008924521796003108,0.0,0.0007477829626084744
SP-247,0.0,4.05644961071306e-05,0.0,0.0,0.0003852998695087551,0.0,0.0,0.0
SP-252,0.0,0.007717180205737923,0.0,0.0,0.0,0.0,0.0,0.0
SP-259,0.002765206220440724,0.010223691501058597,0.21785725019043148,0.21674838304957794,0.11721442463451424,0.01083393883537652,0.012028058599558604,0.20126620389209543
SP-269,0.012506813333726434,0.03337083819960467,0.05631194349227578,0.06119498161301994,0.10133749256324234,0.019888923231613783,0.025597098996018565,0.05078480396327064
SP-28,0.0,0.0,0.0,0.0,0.0015510366114442728,0.0,0.0,0.0
SP-288,0.010160395656666526,0.01831826082032989,0.010049213551916838,0.0160615495510211,0.025320633947118584,0.01643496776378151,0.023079509050357206,0.016595979741493058
SP-291,0.025752725987697393,0.0018796236710077168,0.0,0.005588233077531347,0.00020262255544419548,0.002727419485189413,0.0035566238099238173,0.0
SP-2982,0.024140023046137563,0.023865543767678996,0.6646090832975181,0.6138192024326494,0.1435338581549685,0.0,0.08875112544831137,0.5904719834835976
SP-3018,0.007389965726337655,0.006734347270858261,0.0,0.0,0.01068098358302111,0.0,0.0,0.0
SP-302,0.0,0.006037884623914416,0.014447952196800952,0.016998202193941048,0.038480414576667836,0.0,0.025432307744046954,0.03126603374964819
SP-3021,0.0006897679271299814,0.0008474235530068929,0.0,0.0,0.0,0.0008832070642537327,0.0004748742043742069,0.0
SP-3030,0.006649417931748134,0.003940051042250444,0.004103646807828794,0.006827510534504926,0.004894715847098324,0.0024630803426100335,0.004863555398526557,0.0044849800849504715
SP-3031,0.001429673224470189,0.0017520998448962615,0.0,0.0,0.0,0.001859331879273356,0.0030224640590854387,0.0
SP-3048,0.0022923670399689444,0.012432715396351865,0.0,0.0,0.020045717358643043,0.0,0.0,0.0
SP-306,0.00033174384045001716,0.0004007747262025429,0.0,0.0,0.0005918441870259963,0.0,0.0,0.0
SP-3062,0.0,0.0,0.0,0.0,8.229136260657907e-05,0.0,0.0,0.0
SP-3072,0.021969943110395167,0.013015450183863369,0.026359163008429436,0.03790326403685041,0.10858978582907661,0.006375418032428371,0.012688657809167687,0.04085666445356995
SP-3094,0.004202145528516953,0.022227734676256536,0.05108623667145037,0.05071177240227123,0.039472708515692234,0.02507323254839047,0.021394771142364488,0.053079598092480314
SP-31,0.0,0.0,0.0,0.00015911277989969833,0.0007981172402671226,0.0,0.0,0.0007163219347704299
SP-3103,0.0004295574804193132,0.0001537801813527996,0.0,0.0,0.0,0.0,0.0002866672785068107,0.0
SP-3110,0.0,0.0,0.004072981818122463,0.003383467002476303,0.0024434675172987906,0.0,0.0040605787463470515,0.006004005077976882
SP-3112,0.007337517516480145,0.007027904214135587,0.0,0.0,0.0005280682200148375,0.0,0.0,0.0
SP-3118,0.0004172221320793336,0.0,0.0,0.0,0.0,5.658041146555943e-05,0.0,0.0
SP-312,0.006767682386715435,0.0137308899752796,0.0,0.010660392126589696,0.0,0.0,0.0021605480718408453,0.0
SP-32,0.08976268540915842,0.03675571985046257,0.035232384511299265,0.03205854951748039,0.02329010658249982,0.026913896898942826,0.032393307240964765,0.04114384979176368
SP-333,0.04630520937421235,0.02657245086573506,0.07380996191802493,0.0649355020641291,0.01857604631689061,0.0,0.029132298131294546,0.06978776286973087
SP-347,0.03598807363408758,0.005830999926771325,0.0,0.01229182561829279,0.021333451615194076,0.0,0.01143223168578261,0.01866448247543816
SP-35,0.0032655001139930947,0.0012165062859827583,0.0071027417680731755,0.00014442655157446548,0.0019076053422429076,0.0,0.004265944333490146,0.0
SP-350,0.16637874807070183,0.6703977978939519,0.7557990653447086,0.7223328640678003,0.6229774145340481,0.2953177450762532,0.25767206041005286,0.6493402877330315
SP-37,0.03367198265163113,0.035839161156712505,0.0815376785832691,0.06322829819258997,0.10749345038763364,0.15704870306358892,0.09875860379579003,0.05954198445499252
SP-45,0.0010370009987501708,0.0007568694589928803,0.030904404242240918,0.015902095018082704,0.0025946768161707184,0.0007921734559377415,0.007620416280845505,0.030598933913803507
SP-5,0.00021244862919176386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP-57,0.0002561306784972623,0.0004015618970701648,0.0,0.0033149541978257932,0.0,0.0024996773410707663,0.00022339103610289238,0.0
SP-60,0.0023167338772181116,0.007459851816660105,0.12550104594454917,0.1383796112778359,0.025720306618202175,0.009504611645519022,0.007726112579504777,0.13054675987619827
SP-64,0.0014825625422135488,0.0011793805903460757,0.0035864366910686447,0.0181564417164865,0.010276663411074399,0.0041189672005119,0.0016239330892579202,0.0
SP-73,0.0008436154916954973,0.0007471313577891824,0.003737723838364524,0.0085335096264377,0.000987973223879101,0.0,0.0,0.007335232879232334
SP-74,0.0,0.001412446623880962,0.0,0.0,0.0,0.0,0.0,0.0
SP-75,0.00013409579942088575,7.856791583596485e-05,0.06688064140634685,0.0,0.0,0.0,0.0,0.0
SP-86,0.007699173125430208,0.0067137279052675355,0.0,0.0,0.004643611331901076,0.0,0.0,0.0
SP-93,0.06108087261282266,0.015878984992903616,0.02770139035873733,0.03828506488327436,0.004490328553745246,0.0,0.03506651510893273,0.013417601931712176
SP-97,0.0,0.0010330870493435074,0.0016341897047359628,0.0018608711121728145,0.0020002031008391247,0.0035451107672350227,0.002248147510446872,0.0091557130131028
deep-0013,0.003791206820409432,0.009437693446857975,0.0,0.009736780622950912,0.0016705016344280227,0.0,0.00012277910745927853,0.0
deep-0019,0.0008330869894098785,0.0006349151502742277,0.0,0.0,0.0,0.0,0.0011237273834452364,0.0
deep-0021,2.3072512053318047e-05,9.452014664839674e-05,0.0010509005844701522,0.001699974957023898,0.0020934775161750453,0.002167738665620798,0.0016888367562181126,0.0006161144099535163
deep-0027,0.004982941180226617,0.012102711662014466,0.0011551797569952249,0.006056831022065367,0.0021883006412401367,0.00013837708847106903,0.0006452931818271511,0.003405061255909571
deep-0029,0.0021129850459279446,0.0011915136179763166,0.008024555560396803,0.0026203622887343934,0.004194510929904327,0.0058272745326294825,0.0035200981629929257,0.0010330701713277555
deep-0035,0.005469973589159665,0.003039621438433562,0.028523505022470832,0.0311784153202876,0.024563851327390925,0.003046290728788143,0.002136130677359667,0.022757173682836765
deep-0036,0.0,0.00047418376809120743,0.000399450018347655,0.0008522153899729017,0.005038609571506809,0.0,0.0,0.0004935114204211154
deep-0037,2.928879727724418e-06,2.6668115396555693e-05,0.0031411222563987686,0.0044414548505509405,0.005129610764805742,0.00046028756699308457,0.00028658658904079804,0.0041557013684463615
deep-0040,0.0012070158814962322,4.6640642769951645e-05,0.0,0.0006190878886942613,0.0,0.0,0.0,0.0
deep-0044,0.0,0.0,0.0,1.3479333398221512e-05,0.0,0.0,0.0,0.0
deep-0045,0.0017397126239410462,0.0005674199933289988,0.00822108512991348,0.007194938112416469,0.014845512263587447,0.00160054901069623,0.0,0.005432455171692486
deep-0050,0.006360956713840878,7.899943247053823e-05,0.0,0.0005837893648365075,0.0005591404064973088,0.0,0.00019882328341061758,0.0
deep-0052,0.0008200387803763295,0.005625580703633473,0.008848611825221545,0.004602926732453369,0.0030629710584674755,0.000564080212202597,0.00027269149706242294,0.00185725254207132
deep-0053,6.217265962834843e-05,2.2158296599565926e-05,0.0,0.0,1.072575576275243e-05,0.0,0.0,0.0
deep-0058,1.5772027339001008e-05,1.7638175976049596e-05,0.0,0.0,0.0,0.0,0.0,0.0
deep-0060,0.0,0.0,0.0,0.0,9.725410521074435e-05,0.0,0.0018370696260337574,0.0
deep-0064,0.0,1.7918305176370029e-06,0.0036032380984551303,0.00281188576647525,0.0001579695158964721,0.0,0.00019343949483393146,0.0024768297016106323
deep-0067,0.0,0.0,0.0,0.0,0.0001198900156955926,0.0,0.0,0.0
deep-0075,0.0,0.0,0.0,0.00013373578843688637,0.000500191574927638,0.00025811986267278023,0.0003232882023003506,0.0
deep-0077,0.00010071232508895582,0.0005720451696451927,0.0,0.0,0.0,0.0,0.0,0.0
deep-0081,0.00011458006523468741,0.00012693502224047032,0.0006904589286160493,0.0005810373463816598,0.00022081135595047153,0.0,0.0,0.0015055400567058834
deep-0084,0.0004056494566254359,0.0010082505030980767,0.0,0.0,6.666123869242894e-05,0.0,0.00023550147377835324,0.0
deep-0093,0.0007528524834287183,0.0001648062460461384,0.22433470432544506,0.22512927319005474,0.05860331372644037,0.0,0.0,0.24440172378191521
deep-0094,4.477937670411227e-05,0.0,0.0,0.0,0.0,0.0,0.00015173026254917352,0.0
deep-0095,0.03154907088266618,0.0007141554452751281,0.0,0.00012960499746019895,2.5569287457211363e-05,0.0,0.0017443395744305757,0.0
deep-0096,0.0003321461608488015,0.00015072550438954802,0.012333353261142715,0.006634267176601377,0.0018333938948910387,0.00011639460952941743,0.00010427503975207601,0.0
deep-0098,0.009448863123488128,0.001605248660202112,0.003909921794810974,0.005261195483935784,0.0011195183665753308,0.0019642662981105485,0.00236903244045762,0.0
deep-0102,0.0,0.0,0.01643949015857329,0.012231168017230338,0.005263820703668274,0.0007747358446336549,0.0005650887401447698,0.016465597273778353
deep-0108,0.019644008043512618,0.00674637423282281,0.009702831028554657,0.024381536533617,0.0101391728943355,0.00707150134923971,0.005448082063770851,0.01854301389125162
deep-0118,0.0001955351400397323,0.000118235711399637,0.0,0.002322958578815548,0.0019198723081050343,0.0006736152906913725,0.0005539890081411677,0.0009032648398068129
deep-0126,0.0011646053425022598,0.004081485910831461,0.008527824936803742,0.010355936254945344,0.0008220616046632594,0.0,0.0,0.013709038107535173
deep-0127,0.00010575082920578055,7.704446709120941e-05,0.0007795484838681501,0.0009401312325140154,0.00013560550544039978,0.0,0.0,0.0006069776566987724
deep-0132,6.75665227790597e-05,4.715987257592758e-05,0.003908834363734564,0.004691099151235268,0.0004518437604445842,0.0006911362611322578,0.0009923970607126557,0.0020370825407584406
deep-0134,6.373936395749502e-05,0.000605874789743663,0.0,0.0,3.289928310403345e-05,0.0,0.0,0.0007556799957657701
deep-0137,0.0010707569313073225,5.321899228892231e-05,0.0,0.00010634105209486787,0.0,0.0,0.0005638367980679972,0.0
deep-0140,0.0016100099530187361,0.0006377027684136937,0.0,0.00041781820204855907,0.00022800015791994257,0.0006129107763546149,0.0019108786477824143,0.0012912469308007106
deep-0144,3.3366433946025874e-05,0.0,0.00018532128246600798,5.740593572305857e-05,0.00025844275628745796,0.0,5.231402028969083e-05,9.621230759548571e-06
deep-0146,5.946083412442269e-05,0.0,0.0,0.0,6.743346568158394e-05,0.0,0.0,0.0
deep-0152,0.00158828704680114,0.021316562884901493,0.026520010870448012,0.018868594111552756,0.009104025008741062,0.002451557418780183,0.0029950429561860256,0.016677595728402758
deep-0161,2.112212040966868e-05,0.0001507521838567247,0.0,0.0018898708299304279,0.0025760600735131693,0.001262542177258791,0.0016667580148771236,0.0010460314156187213
deep-0162,0.0009880809790339372,0.00011119605060850541,0.0,0.00022688701470391682,0.0002098210615952394,0.0005908232218847155,0.0007408870079224586,0.0
deep-0165,0.0,0.0,0.0,0.0003917404608057511,0.0014961238367298738,0.0,0.0,0.0
deep-0167,0.0,0.0,0.0,0.0006083311253785169,0.00026248981243072786,7.274046254544402e-05,6.846734487567428e-05,0.001284461406852072
deep-0175,0.0007342262448114212,0.0,0.005553376912024983,0.0016612882904225971,0.0005603291947195193,0.0,0.0,0.004577940258950949
deep-0178,0.0,0.0,0.0,0.0,1.8892608912912918e-05,0.0,0.0,0.0
deep-0182,0.007506430734499393,0.03985981498520484,0.0,0.00017156339200970002,0.0009364338784444169,0.0,0.00022091437182509952,3.417915043073784e-05
deep-0184,0.0,0.0,0.0007620013300544596,0.0003179928419963422,0.0003295924767246107,0.0,0.0,0.00064884367266878
deep-0191,2.373119191348553e-05,0.0,0.0,0.0,0.0003901535920915196,0.0,0.000358325420356001,0.0
deep-0195,3.7848228492137396e-05,4.876862422815383e-05,0.0,0.00048174874566011845,0.0008530606650858228,0.00045136852112068616,0.0,0.0
deep-0200,0.0,0.0,0.0,0.004362130669767238,0.0004506144211099022,0.0,0.0,0.0
deep-0203,0.007315084890916258,0.0003886326795645187,0.0,0.00122031624619709,0.0006751336443753639,0.000589355965411088,0.0,0.0
deep-0209,0.005916048911434819,0.0012115676798333803,0.0009752446142617868,0.00015265080978580297,0.0015001591090085325,0.00016462216647135258,0.0001610134204657756,0.00025975311164854473
deep-0212,0.00841662137109742,2.7934966948996154e-05,0.003077602157685013,0.0021051228590131667,0.00012063751703163835,0.0,0.0011737440279615552,0.001116525770681307
deep-0213,0.0013461642146867096,0.002475817980267734,0.006254302288547488,0.005558295932430024,0.0072660544756884115,0.0009460025957321296,0.0008383755195902179,0.004249576346367695
deep-0218,0.00039867439757996766,0.0021004327208232177,0.0,0.0,0.0,0.0,0.0,0.0
deep-0223,4.401647992799362e-05,0.00012900597239931443,0.0,0.0,0.0014252709834258598,0.0,0.0,0.0
deep-0226,0.00033488478997243304,0.00047769151095557633,0.0,0.0007949252134431145,0.002522005418544447,0.0011132196909638171,0.003003089522967377,0.00012344235224785008
deep-0228,1.0004599277791975e-05,2.9897599824684617e-05,0.01311024633237706,0.01706757589960355,0.004520255620381455,0.0009254737972487274,0.0005277546463118109,0.01702118010539676
deep-0233,0.0,0.0,0.0,0.0017089207937042764,0.0006715937564355804,0.0,0.0,0.0018374473911524864
deep-0238,0.005855511486782517,0.01808865781457462,0.014376573728943465,0.012482845952291946,0.017114979766596282,0.009904115737874884,0.0092625432212436,0.006644366481820556
deep-0239,0.00023855270633719934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deep-0241,8.132310149817938e-05,0.0014127309562882613,0.0,0.0,0.0,0.0,0.0003755320844136007,0.0
deep-0242,0.009844874137884116,0.018786052543628563,0.0007996294109551287,0.0019725415955874947,0.0034991217700689483,0.0012442091561411608,0.0006967304898574522,0.0009888014027607844
deep-0250,0.011217550354277994,0.00032515406471799396,0.007420992096291191,0.006372267424164173,0.004508405407247312,0.00033362871170897695,0.0004543281602850934,0.0025790438992968315
deep-0251,0.008817346318344183,0.03491888668146001,0.0,0.0003250618060710642,0.0003162290514832903,0.0,0.00043391457805452084,0.0007272419096226209
deep-0255,0.01915071161813168,0.0007981222347762763,0.006017844302896909,0.0027412686889840793,0.0047058715831730805,0.002745414920562786,0.0022988471450970105,0.000241834522586492
deep-0258,0.0004020610233766993,0.0019287416803002175,0.0033021509040995958,0.008583454951450834,0.017064727601473997,0.0050231293203695,0.0011651340249664607,0.00933727974608751
deep-0262,0.020972309542782945,0.027154454603980718,0.23639300244471825,0.19705753596219666,0.041683831688477856,0.003868624095386724,0.002457518540663328,0.14313164451306407
deep-0263,0.0,0.0002182233728137739,0.0,0.0,0.0021188931827813666,0.0,0.001972704853201244,0.0009082139529680238
deep-0269,0.00015826697205908996,0.00023421427310433773,0.0007779062353845863,0.001039650114131185,0.0010015268036176939,0.0,0.0006494351472994997,0.0018947886458339654
deep-0274,4.561917053613966e-05,0.0002759740109683944,0.0,0.0,0.0,0.0,0.0,0.0
deep-0275,0.0006929595486211684,0.0006472783718859582,0.0,0.0,0.00019415863187799876,0.0002260792091470133,0.00015493504084626689,0.0
deep-0280,0.00018464836781375326,0.00040105275720147735,0.0,0.0,7.478828886763053e-05,0.0,0.0,0.0
deep-0282,0.0006232844308138969,0.0,0.0,0.014186243497044598,0.007022123138400637,0.0010161024143967143,0.0007285541429044038,0.020337498867619916
deep-0284,0.00016361103053380896,0.0,0.0,0.0001582933738524965,0.0,0.0008758494019490884,0.0,0.0
deep-0285,0.0020538458817097732,0.008760722423903477,0.011540115832068187,0.01636238515431493,0.004487158817996629,0.00042694047981164934,0.0008234354445284275,0.012481126479284673
deep-0286,0.00791187650363914,0.007455848996444831,0.0022267333665925834,0.0021171361533208074,0.008768604773068966,0.0,0.0062002444241881375,0.0008453865602936256
deep-0291,0.00026512192550995714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deep-0293,2.8245529626021575e-05,0.0,0.0005665725559229663,9.531509539658795e-05,9.612347197677366e-05,0.0,0.0,0.0
deep-0295,0.0,0.0004211487814269798,0.0,0.0007002045419395865,0.0026347696583046876,0.0008635348415633646,0.004169927491768462,0.0
deep-0296,3.055967757924158e-05,0.00016355010450145032,0.004361688724067478,0.008482746195338732,0.00039273236263863523,0.0,0.0,0.004315478377544078
deep-0300,0.0,0.0,0.0008802991543907687,0.0,5.394572453966379e-05,0.0,0.0,0.00016991215724877716
deep-0303,0.00012157394457010738,0.0008760906218530017,0.010498346076053534,0.004600459962556784,0.0016716246639328879,0.0,0.0006751245552518077,0.0019379160047616347
deep-0309,0.004314160031763779,0.016840922211027256,0.13805417179005178,0.13288568960885855,0.047039223737492704,0.0,0.0008894347456236704,0.1419434177470114
deep-0314,0.0014456586969571201,0.026291061383879155,0.0,0.0,2.0412680559801148e-05,6.152664168948367e-05,1.4347467331486961e-05,0.0
deep-0322,0.0,0.0,0.0,0.001385502754754741,0.0001337741276479459,0.0,0.0,0.0
deep-0323,1.4842562333095846e-05,0.0,0.0,0.003637776991878279,0.0,0.0,0.0,0.007811084330219339
deep-0330,0.0002498192756609781,0.00044194296999269854,0.002351595177644544,0.000965573319492076,0.0001779710871808993,0.0,0.0,0.00026176973267442706
deep-0334,0.004328023210611539,4.883356899086011e-05,0.052653832632994585,0.044302138780461284,0.010709625034923195,0.0,0.0002708100567938843,0.030233343404248197
deep-0335,0.0011987294675924324,0.0019093390918708036,0.001890180250536888,0.0003702480629341975,3.442891599786866e-05,0.00036697868875159423,0.00019729785692923198,0.0021802721646322467
deep-0336,0.00045814558060061525,0.002917489059423964,0.00031473777291871497,0.0,0.00036653829055415557,0.0032196001435196003,0.0006543861394844214,0.0
deep-0338,5.3643076890813806e-05,5.309837848572724e-05,0.0,0.0,0.0003721729525673933,0.0,0.0,0.0
deep-0340,0.002339318015608296,0.008626926861843874,0.0,0.0002675033917065268,0.0024410998964908646,0.0,0.00010676158352118167,0.0
deep-0342,0.0,0.0,0.0023055628290994667,0.0013337603159152905,0.0036846285113957176,0.0,0.0,0.0027134703672675323
deep-0345,0.0,6.859215119513067e-06,0.011102191239801253,0.00840173462486578,0.0032783287024735156,0.0,0.00019481194979352378,0.005016490728474153
deep-0347,0.0,0.0,0.0,0.0,3.238085991869135e-05,0.0,0.0,0.0
deep-0349,0.0,0.0,0.0,0.0,0.0003097550044756719,0.0,0.0,0.00012473904260161024
deep-0351,3.0808391772601564e-05,0.0006834775332684913,0.0,0.0,0.0013368487949602507,0.0,0.0,0.0
deep-0355,0.00032027420081775967,6.010723716332939e-05,0.0014016108072520917,0.00015072307685339947,0.0009701155591755232,0.0,0.0003506563702367749,0.0003154004508085407
deep-0356,0.0009191647605095713,0.000838327587455525,0.007317702751245848,0.0004109271395514361,0.001615011849445366,0.0,0.0,0.0
deep-0358,8.082077471736398e-06,0.0,0.0031767111406916797,0.004628358147772346,0.0017999513508244226,0.0003382597022516567,0.000369608001445959,0.0015013537829444157
deep-0361,0.00011893798603265375,0.0,0.000568788779522621,0.0,0.001443133677996893,0.0,0.0013153464230127908,0.0
deep-0362,0.00029467789070455566,0.005736029806993327,0.0,0.001523033302785979,0.0004383864025544487,0.0,0.0015437426164371785,0.0020934412205227413
deep-0366,0.0,3.341028057109388e-05,0.0005894591387932659,0.0005560661294890545,0.0005537007250918879,0.0,0.0,0.00039336241935024395
deep-0373,0.0007096872729692501,0.018877538801969754,0.005597697532590222,0.008317183068464549,0.0021666416897160893,0.00895824474444209,0.00658097310416871,0.0037289769165170634
deep-0375,0.0031664251659723154,0.0011019582696345878,0.0016538183066981845,0.0037140758219023832,0.007138393120495268,0.0008476160593731464,0.0012976385146236053,0.0027591584362577667
deep-0376,0.0001309353323792739,0.0,0.0,4.7446572887595896e-05,3.806291915398014e-05,0.00015875316789682776,0.0,0.0
deep-0378,4.899915036959907e-05,0.00018940846369478292,0.0,0.00018804312855648256,3.4118111120397525e-05,0.0,9.872038989298537e-05,0.0
deep-0386,6.181583925246355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deep-0390,0.0007495030995809679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deep-0391,7.953111546968654e-05,0.0,0.0,0.0,0.0003815411089685806,0.0,0.0,0.0024309532435115248
deep-0399,7.600326034172451e-06,0.0,0.0,0.0,0.00025220795123350424,0.0,0.00043685598821781405,0.0
deep-0400,0.0,0.0,0.0,0.0004287105402637216,0.0,0.0,0.0,0.0
deep-0404,0.13995612758737602,0.0,0.014285607987019253,0.005256054519519695,0.0009253931870910179,0.02225454043827038,0.012361714536025173,0.0
deep-0405,0.011727237386680921,0.018218097227551848,0.19323896194322485,0.18377840984154004,0.038955272193837584,0.0007210339589177598,0.0012079982780495752,0.192491858324381
deep-0416,0.006566825621911457,0.050920727792961105,0.0,0.0007020669741606157,0.0,0.0,0.0,0.0011032353038140813
deep-0422,0.0020056001093810005,0.004282140992865837,0.018592546479665486,0.012909841314296398,0.023844612105057256,0.0025417170190588927,0.003645290581268293,0.008744528045124654
deep-0434,0.0,0.0,0.0,0.0002502486152118249,0.000223716997769801,0.0004671335009076201,0.00034937385657172077,0.0
deep-0437,3.674392319683084e-05,0.0007467878769789164,0.0,0.0,0.0,0.0,0.0,0.0
deep-0438,0.0016824033481667156,0.003016616517979108,0.0,0.0,0.0004089510512625785,0.003327677549637355,0.005835283317820724,0.0
deep-0439,0.0026524852772571847,0.0001193793946366762,0.0002824452767528661,0.0005140266896004093,0.002084535478679379,0.00011919210662738553,0.00016462125365855057,0.0002800733123997835
deep-0441,0.0009631730467825257,0.0010195641988679344,0.011902128156693349,0.0014169011230803286,0.002408232745939377,0.00034227873526840004,0.0013729813792594948,0.0
deep-0452,7.877660931412184e-05,0.0,0.0,0.0,0.0049879728337668145,0.0,0.0,0.011106885515933206
deep-0455,5.231617767676888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deep-0457,0.0,8.145574614251433e-06,0.0,0.0005649308011850467,0.00011736038932748857,0.0,6.961396446820937e-05,0.0008178312456256263
deep-0459,0.004333035077924137,0.002175441238153491,0.0,0.0,0.0009230081647816904,0.0,0.0,0.0
deep-0461,0.0,0.0,0.0,2.1757480141964427e-06,0.00046600171465607045,0.0,0.0,0.0
