bin,ERR598948,ERR598957,ERR598962,ERR599007,ERR599014,ERR599042,ERR599079,ERR599168
SP-249,56728.672207466785,386941.9631812436,34580.76413565796,198057.98789573758,183902.19689053134,29693.544189094315,73956.17415230858,103313.84692256572
SP-250,12644.06033314213,5626.241462156406,6174.963729511547,33841.56190831213,66051.65600489362,864.821230755472,2313.3866519518447,16488.52131539231
SP-251,389.20425713038435,403.935220582366,0.0,110.71769541091054,402.0066682526193,62.0574074074074,262.2387299075586,0.0
SP-252,34396.96264705641,8704.877391872431,764.8381215662864,3874.9638146324164,29426.71955744683,706.3254149219587,1820.651466607344,751.2187321647666
SP-253,43232.11986723337,17639.18530539149,885.5058303808217,9903.240593686627,72410.72579669494,10670.041850417882,25253.7353762263,4412.3349861913275
SP-256,1864113.3312671487,10335902.535659242,59366.42628839729,351826.9355553154,455652.27096454013,924826.5087578857,2068313.569504082,207649.73858318693
SP-257,1820128.6309948203,73100.46187901463,1503.7282244086591,6957.21134510778,14459.454245572111,62327.24837066858,145079.19115908138,3872.0356512683657
SP-258,627.6305452296407,651.4873274729997,26.937538461538438,149.35024167912874,289.807036244511,72.8746178511384,170.81051857221703,56.9108052703797
SP-259,19512452.27602325,357923.48887954233,3697.2709032299167,25953.347178950917,211542.75184979427,10433.210816607949,21654.249007982846,9556.099283437841
SP-26,57159.47421278571,51246.40692519492,2390.287487910983,14096.598421615467,28923.547843593795,31723.770090807022,65128.477122237135,3069.4082443604134
SP-260,362179.7426916943,186844.39050222997,2947.3898461203567,14692.330011575661,26482.28045748778,22100.53476501718,48884.222553325504,5447.575623889091
SP-262,86499.94510427893,5520.469646062075,0.0,177.78709207465897,870.3696277322344,119198.35406673873,264253.97093384544,26.93316831683167
SP-263,237695.65938876983,2299.622399623874,392.3462014361906,1300.8317464961915,4403.856501558154,396.4353803269246,1503.684350102296,763.9506097815931
SP-267,762679.0852026849,96162.86543871318,374.04826837695447,2048.526379676516,2085.9885651603117,218445.42217239903,478333.2723210146,977.0483217237985
SP-269,354130.9968185137,30399.966779624257,13191.744333547946,62581.46062967434,90551.54849250008,9029.648067397398,17063.892976094587,24118.36566536701
SP-27,233400.0416557385,496065.72956579307,39221.44650674341,247327.75765596962,463151.30556850764,65595.3473338755,185573.41462811772,98530.19036595467
SP-272,22892.36581226645,17994.200776449026,80634.74668689643,416354.34912023443,1934472.2191164054,4217.370049884701,7135.137272922688,139422.74865482378
SP-274,13191950.51098758,732656.3494856226,4714.502213010241,26409.72544473595,262659.6228584961,1237255.9755279175,2570308.301433327,10379.930659068765
SP-275,9313793.538575687,7851.051053334111,355.68021903923676,2601.9476356050795,1878.9186871208885,1061.514157081108,3587.3986148710264,1059.1034141545613
SP-276,8009875.275176481,2504161.2332015154,4936.843896389094,26821.57941081057,207592.50965342444,130038.93054648608,290226.6148574963,14672.06321240933
SP-279,317177.67685124575,82786.22566807258,14309.922911714015,89959.54650385777,75867.35690605908,40589.87215549357,102913.10406445248,42692.02709394318
SP-28,26980.085154384233,29373.618986638718,3394.8828414379004,16971.381915110684,53768.9013892934,3740.892072785143,6828.835212896162,2258.7913227850127
SP-281,222853.48557105882,60049.89187719456,304.5304247213941,2099.335659465655,19028.178541940615,24882.219418105153,54442.19662258484,931.7270312149857
SP-282,11641.921894534653,56881.27243709081,17501.03284409524,99795.80121991986,4596344.350969226,8265.796499394479,20964.84402793371,50442.389806256375
SP-283,13879.362973568053,27241.152838809423,13149.144917614172,82381.4462407613,164932.36856679752,2546.6081621314393,5754.280558149386,44686.438410539784
SP-284,121.2178318950896,1249.344172916529,38.92966143873109,84.19072196772318,290.68586388793597,47.24416509967078,21.225589225589218,0.0
SP-285,15095643.562562153,17968893.58102906,3118.6997825916574,14380.316864468472,830519.6282223574,5363148.594018768,11665803.479870707,8171.78096869928
SP-288,52098289.712810874,215960.32030826318,60041.36257522871,284883.20802522125,230383.50301706343,29363.088559333344,55293.9256018978,74011.2067608216
SP-289,7051988.781833183,1324301.3451398576,6229.647190559098,41127.21421858538,1380620.9995067948,726616.3340379756,1600801.939939552,23845.34676628485
SP-29,7073.485709372563,92771.72043448783,6270.483662840776,33849.4805851058,67301.27290542165,8391.209622048946,18125.56093687029,16930.19755924965
SP-291,362434.546505342,32962.89160483062,1615.371507558241,9291.137766899496,73583.31120408331,7140.716072865947,15277.789359104088,3307.911539770587
SP-292,3832.9707903624167,171250.34765675172,32721.65638724576,195551.41370465636,37515.514965324626,1650.3995172501957,3956.613485402561,116473.10965886655
SP-293,14078.134014615001,349811.7678736983,3184.7090478150867,17610.170602756076,19390.442540156488,33004.71775616709,69087.34602755713,7954.776618308941
SP-295,31559.522286747557,25434.25925339694,3310.0545258668394,17395.449905442154,19630.528958079758,14391.105725966027,33733.17506716113,11150.029990386738
SP-2970,12992803.435094742,5006104.003476781,2618.203123647719,12112.249416336057,7329.683863086366,697202.6095705763,1445559.0828176902,5105.809467346408
SP-2972,1838629.1001235696,448669.9786023096,285661.0208830663,1672433.8103458544,5073126.902892949,74136.54219720626,178042.83199495898,1059671.0000873676
SP-2975,47785.69184118121,88808.26314376268,5757.892852677706,31837.470381926152,76263.6177527612,22040.469793104945,52577.93521177224,9892.700261361353
SP-2976,274750.23097778566,8166.458446014197,28204.740651835564,171852.77674497897,477562.3260523162,2637.4001855072743,9627.964013860936,102708.9013043096
SP-2978,747781.318584823,71132.906550933,1772.880373941839,9741.34987570089,41132.97485010116,62045.506336874285,127485.36705758124,3879.876799328069
SP-2979,2875.182101830946,6252.737574591057,312.0730196959874,1026.9481273671813,1447.31738200682,2250.0922808022424,4117.23219741902,441.1323836610957
SP-2982,3331717.5965702664,2234318.766588055,7631.977034075822,45669.927717911465,56580.68799123494,2459.9267368736614,4621.411097762456,16049.129271335007
SP-2983,310435.9156309471,4737928.653460011,53785.805673286,320636.73202447506,1254562.039835664,531874.1893306863,1180297.4587650213,198040.92382082698
SP-2985,27044.915168466454,13916.667684635931,2103.968363822657,11633.970996358827,3040.66590832365,1606.9452683953864,2840.0270059902773,3348.8968987624526
SP-2989,221820.9849564495,61692.538462993834,345.73482430078036,1795.5113819526418,3830.7575449765422,19718.64373366837,40803.222501859644,357.64235972895267
SP-299,9241957.156111034,12857002.144184502,17497.16010499833,99304.11862540682,1268828.5753373634,3661961.4669528836,8296225.401192595,51746.94686061475
SP-2999,12106.541445570743,7785.3755834491085,528.2177769365114,2052.7643418550047,5477.829147563695,3508.9101121912536,9778.66615263428,866.912647991209
SP-3,63331.47985089282,4172.0290288948345,109.78876237301344,976.2013356340877,1797.4881322849444,1291.678277191217,2473.3359972304625,344.639396268007
SP-30,8905.54826706826,33920.961248272324,74831.31590945798,403548.1887410711,24885.12687717748,6379.329002661254,15945.524939020132,186676.5587435018
SP-3003,941.5954064312788,3267.259035517925,395.88864049002467,78.67009173613594,228.90385011630528,446.5109496925943,433.0856267908029,15.644631973745847
SP-3004,77695.33548184413,648565.1167077012,42468.09361057951,243299.2999094125,450776.8176348729,89602.57910513433,212413.78960135093,145175.73854837785
SP-3009,2550.3406075184116,2563.0670800027992,26453.786461044703,134027.20072881543,22673.055171724645,120.0557909453396,110.39539398553474,56082.32423311093
SP-301,88305.41179387728,32631.34754918845,964.9795082611679,5688.4771660720935,19086.859795532004,27987.405095576232,61867.33559181218,1529.2525108212149
SP-3013,8176336.186783414,959874.0078207153,539.9909187390729,4690.182307148696,24493.019705799106,508657.9229065974,1080287.988533389,2182.630654588554
SP-3014,43056.67903118976,79869.12723564231,147060.46890195343,808138.353686821,17200428.519779146,7004.2746291441335,16418.915568105043,502010.21116615296
SP-3017,1854.6698443122796,37234.51438167005,328516.19997433247,1771775.8268991518,2806319.2638262697,1570.6351205653402,2379.889193978058,716595.4998992301
SP-3018,17951.1892769976,32478.30157715902,610.0694550597821,3003.800221982035,101815.9144648992,1583.3192088073358,3601.0406084824785,704.8970563872838
SP-302,14585.086181854738,10997.835338441713,2318.5523371783083,11561.320687002777,14445.876933726875,2297.243338586483,4077.4680382511197,2280.6964869388235
SP-3021,6947091.570811708,2142387.744506987,4182.707635838294,22704.432949563212,30766.056127948745,221197.09448202347,424715.28995665355,6003.977135467873
SP-3023,29159.385269858467,99886.36453072188,7864.967796477048,46537.492704256125,118679.49305864249,25756.043623587844,54485.70405535259,20026.60244767834
SP-3024,6119661.36836766,11488951.817975113,10454.532919448235,62305.45472038101,330592.0125709421,216645.81071664637,490853.5826860946,35902.62635882356
SP-3025,2338039.6948594013,5013456.857472825,1100.8333657895278,6274.691338926435,110338.91782094954,143601.75687951382,300129.0484601672,2763.920468084383
SP-3028,25234.334842575037,63010.31528465603,82877.42102297506,496830.0102911007,333802.4062964914,11553.142456881847,28474.715744808076,318864.81210669497
SP-3029,2230704.916178859,4393297.848159159,12149.895952108005,64647.54868599969,1217588.342019691,1017246.2636023586,2291183.912957474,26293.251591062242
SP-303,36710.80029184129,86695.2668854642,9919.512113013923,61716.18884196601,440769.8291266505,10899.569508402386,24856.121780960322,35499.61752215559
SP-3030,3520622.509521916,28899407.976598684,53152.41350175035,301687.05393425556,1439516.2075405163,35641.393761552485,70843.62894991215,152553.87134398628
SP-3031,2152745.1730245855,1708479.5525882293,2438.4684289530164,10950.782190851785,29738.961157943504,72032.50791397161,144232.73758314006,2671.8503046859314
SP-3035,40687357.21268797,5335500.425359283,33.25974981604118,182.67779768802998,22369.61532230103,66900.62505249771,133828.9478281975,88.85527097380353
SP-3036,2259167.54246909,213073.28707006,182079.94436063053,1042741.6828117599,11954726.153530763,42090.501964295356,106696.11562631809,580888.0121108468
SP-3037,5970607.199257308,4729210.125812136,6786.123191004159,38691.402466102874,223339.74343429794,202734.0037048243,405797.70489224995,2409.6059858409267
SP-304,8068.917858683389,10489.877558140217,2082.5209182772305,7026.4169050897335,9249.06787686806,4540.938791878727,9736.500866211038,2192.6641618995263
SP-3040,9495620.078296935,4781192.608836773,2134758.657549089,12586775.81773148,30105338.091363262,1551358.8949570602,3610075.0848512514,8452154.665022444
SP-3041,7329045.56554466,307343.87140164856,449546.1875529994,2541096.023739078,2498272.218793168,77272.42787983784,194209.59003848027,1408957.9237468378
SP-3044,25755780.818298716,10417725.93310037,12495.167616649049,67816.54878238529,311281.96265077096,1348117.1117464295,3153138.073631947,43472.03907316876
SP-3046,6775032.634283646,2373250.531293194,15139.740484768718,95774.71991420924,1560037.5162586581,1017569.4357760343,2347211.5964640104,40577.326478162366
SP-3048,89346.6320266645,8774.64791672946,82.06278794779084,1363.629902508543,5689.667900634946,955.1335727952902,1713.508768821191,318.6079212708578
SP-305,13157.87765701738,50270.03987035889,22661.764487856442,133014.71033047148,1920184.0563981554,10865.236983951942,29380.500166672202,77534.76593703483
SP-3050,4129.489177600791,8945.750293601646,616.3006291399907,3783.73243018246,8431.75084301408,896.3305431891215,1541.3011388886862,2618.6988795518205
SP-3054,75245.8362961078,147552.47925202924,23075.03396130512,143109.38954039387,1640046.2951847059,4800.356368999134,10884.718217461013,88852.83554907107
SP-3055,659228.2563415313,15932.127116584896,3018.3010008089286,13087.070981811383,560398.8073713889,1390.1725403964522,3531.77509759975,5209.878978642051
SP-3058,441183.81219766807,791430.3508510453,22875.858404017792,133094.76113405285,265883.8995718596,33527.505271150425,89588.10489913753,77379.31924259238
SP-3059,93247.6729565976,118977.4941442388,10954.032390179698,80259.77438482632,528854.6685854996,18681.37527272504,41631.428284248344,53051.58663761253
SP-306,405150.52027130575,998626.7726150037,7735.33651686048,47146.491241334494,1278827.3574516943,144057.2918407619,343257.53749846143,24473.526500068037
SP-3060,31730.620897428227,33553.885744164225,9989.317336746284,58645.55605369285,635410.5086575343,7948.319330816214,13666.334953820842,31127.25728351951
SP-3061,1153154.3729253432,308707.40790020983,293792.1027807895,1692926.2486387647,1788663.9975062043,71952.27072758216,149994.5057205836,989177.5770863601
SP-3062,26202.1439121464,95167.12846963627,7957.348299570264,42987.40706520089,807395.38831448,804.4135874234265,2795.8896838091127,19793.564763514347
SP-3063,2727904.055523622,428336.85537212895,8705.300274863508,46112.06187121217,479216.86602996587,3200527.887455492,6561365.615284896,20435.3850267823
SP-3065,370273.69953483884,11559.137405401829,0.0,54.16318123263484,298.35296056403473,22113.070119432563,45619.35262600108,0.0
SP-3066,293319.57475295034,1180104.6981411166,10311.90903377192,64662.94171575362,3386482.3689869856,11351.13865052402,23511.794469171127,32750.12247312783
SP-3068,219223.7433793405,6850466.145501547,9387.635753700908,57751.906926480246,1219625.9257285423,1264351.9247391315,2677991.221649134,26577.497014175402
SP-3069,81912.0017636081,48733.0953822763,134.13672739818463,1218.5006131972705,4502.104919041628,1754.6967742482148,5317.473168327727,522.6456878582928
SP-3070,97608.56110859846,9939.070419511498,878.0294572154257,2411.3157001155378,15951.305563273714,8748.38847419557,18405.35206355983,991.8543917285011
SP-3072,1038590.4687619504,3946592.7647006516,13311.313834718196,72604.77054295801,38646.62146648964,31515.332600879403,75806.95960667673,34035.182399818776
SP-3073,33902.65760546008,156173.9597330011,22054.842353243843,134384.89654103355,181070.3146057997,14797.62877268377,31018.89268127253,75463.74268785963
SP-3074,81633.27290784587,192778.59080367297,267226.203257933,1545924.746626853,5255723.936965132,26257.889592186377,57412.520907239785,839740.9093403168
SP-3083,2909.5866050963946,16684.03347061652,4561.950980392156,34636.77088648356,12712.438291101336,3873.4569418068445,7980.402175414397,12566.225834518385
SP-3084,8646.026106177414,3705.6150913100764,33.642755681818116,255.977334373348,634.4540125094499,133.11668937495733,639.047519329231,119.01110102100594
SP-3094,826779.2718722313,618616.4194029524,25126.969616041744,121135.11107610972,370870.33313738933,14952.273159738943,33526.501636178335,35055.850776406165
SP-3097,6597237.490875256,347040.47672250314,9865.791005897438,52865.32545591796,339173.20320063794,36837.63019049636,83335.50890242803,27964.259149591977
SP-3098,11020487.681081692,4547749.345703178,116798.2623967134,663805.6085104822,17506437.41971365,2088899.9902239055,4874583.3163784,389072.1451519608
SP-31,1445.061890681188,12054.051846155542,43164.80124123666,255993.12075553348,9738020.46901842,23437.701838999557,44231.81277353034,140065.8294036132
SP-3103,9371302.819784958,872928.8277478638,537.6103658001484,3277.9063112512113,8656.707118142365,210601.20618827618,446252.2775262857,823.7653968551241
SP-3105,50777.84580855166,1082277.2103703194,20834.000752955435,130633.64527360963,1879547.2043565803,17736.96700588751,45600.86987985796,74744.89694065652
SP-3106,413.9380678033633,2135.8402333035842,56.90501702685356,313.87815572849377,331.79656555213063,464.77845181405456,136.92452142321662,68.49455755067524
SP-3107,34196548.898034416,10149157.82348917,2777.131341349715,20071.932941833125,228321.72280385255,567385.1885643464,1193173.1681457527,7951.026276715482
SP-3109,19703.78765680354,60991.41619366544,19851.1660097084,113286.42424127707,1198661.5602288763,24083.490274396747,57061.31190468941,76579.65917814267
SP-311,2931127.988848252,12323.113269177626,935.2587456951242,6174.551955015838,12923.354446806796,35269.02177198861,76724.69422357247,2384.5370370370374
SP-3110,20178.45290811042,18223.071654229392,76268.9233180423,392377.55527993856,313913.4286289772,8291.386172360542,15956.264048555655,91399.69375993668
SP-3111,9295124.147419471,3905765.311395544,5404.497097027818,32843.42670838196,248015.83844075602,333366.4210603262,748628.7014753678,14805.939057349628
SP-3112,704522.5326812693,6630007.941914946,719.9084813953758,4838.396813562252,10022.60818685744,492.78454080691466,1253.3292479836282,792.2111275758577
SP-3118,1978082.9839656511,529124.419806401,467.5662120166627,2581.948031102713,11879.555320396088,105485.64243412326,221672.2528071185,1360.9576687871754
SP-3119,2731725.88013648,660871.2647068212,24773.480922733794,147652.77878290447,1031709.344615644,386404.36493725993,875467.3539098786,83248.90611188258
SP-312,427286.88941974303,114780.75691942507,1659.0606283283498,10968.963104976343,14309.641701980347,7870.939378974739,16582.570479323247,5421.846420423178
SP-316,16164.596377207055,31937.36887559805,474.4987592221294,2650.8432144609183,4919.86198596841,11116.14686403418,27782.39129614423,1085.9356248561767
SP-317,346641.4957890061,138451.0707539722,1833.278173872549,12114.254853452068,73739.71081708207,24461.495550862517,52066.45267924987,3740.9349700766315
SP-319,14864.472417631914,1073.52126570366,201.33333333333331,650.8277842875513,547.3917201656487,16050.174057279886,34299.46835275986,124.22285617988345
SP-32,641102.8974568129,733804.6148586296,210362.19891233102,1061321.667209072,3013242.8002163493,70742.40914531214,138418.68950370018,275603.1558696738
SP-320,29226.054553324415,10507.521223657619,0.0,23.89720293997548,106.26334310850439,40695.011005028806,91190.97052802377,0.0
SP-328,1799417.838300959,119769.18782170686,3197.0448716318106,23660.698440241005,154315.61827541076,349543.12573394086,809159.8886477863,8119.213935606785
SP-330,82714.50378213055,2324.4153336322042,10838.04715528325,67699.08535201217,300421.01300351636,331.92381054222255,982.9815462589206,37745.877047515045
SP-331,2437.6819902797774,5562.280273491638,295337.6211986625,1614896.2768510962,210926.5319830174,1326.791916340386,3381.8838478237117,844832.2406489531
SP-332,94.62180851866944,692.8673536859831,351.3642239943408,1479.2499653700445,626.7100646886641,250.14031672353144,662.9875545632242,800.9052860975746
