bin,ERR594327,ERR594330,ERR594334,ERR598966,ERR599102,ERR599143,ERR599158,ERR598949,ERR598974,ERR599028,ERR599082,ERR599145,ERR594290,ERR594312,ERR594345,ERR594346,ERR599031,ERR599037,ERR599062,ERR599109,ERR599167,ERR599172
ARS-77,0.06824888232113158,0.05453138069340647,0.06163069529189139,0.05308869499807336,0.05478214865799245,0.05272183126046341,0.05304461005611207,0.05967852453742477,0.05553612624253987,0.055834583017990845,0.05957510291377567,0.0524323219139758,0.1364893279808802,0.23377940772322492,0.1478636549923876,0.07790862155169585,0.09422965698805646,0.13041848327681188,0.1286484008902311,0.09799339648996024,0.12600472755319636,0.17289352239409198
ARS-81,0.03049742142478586,0.07421336553293224,0.16820904603641468,0.12180810500354951,0.16885204227511905,0.13207592274619545,0.17256275036057395,0.12223570124383104,0.1148026001408307,0.17871806947310323,0.1253782524657158,0.1395934989162981,0.10981801322254489,0.09830194172032013,0.10876659434119071,0.11181429229713258,0.11462080960600651,0.10837551423881223,0.114639651255967,0.10794998749130248,0.10951636465513273,0.10987811462400983
ARS-84,0.05366863096022052,0.055577452621624536,0.029970198850049704,0.04826305020436003,0.04940855629740235,0.05035366368539795,0.049125078247773665,0.04849158972034408,0.048056699862926114,0.04941566496482581,0.04973837063971874,0.04972098044271118,0.043383413246678174,0.3159965519437921,0.07098716036364035,0.07666687561521815,0.05855268698116613,0.10160569579786335,0.08212101038690003,0.08991499043205962,0.07197405522546517,0.08355534164511295
ARS-86,0.10923081374891348,0.06562493984530808,0.056186001217653325,0.06275492705992668,0.0631065915060773,0.06184385565528485,0.05968572960712494,0.0680971721644364,0.061698199806393475,0.062126625945799034,0.06339658780113507,0.06330026997478996,0.07670717763084302,0.061617306740188414,0.0754831499870761,0.0935962411149512,0.08455932167264303,0.43784113088708493,0.11472316620461234,0.06532426196521275,0.20374462018943237,0.20045867814959137
ARS-90,0.0,0.0,0.0,0.041831464546961385,0.10071539097865531,0.017681630580103278,0.05707258124877193,0.00811055041941369,0.027840883139170897,0.05397292239005587,0.015059003205608608,0.00831313974173396,0.04485744347022319,0.021773036236875928,0.034660060677682264,0.055081058605726325,0.03435254619593565,0.04836876660585878,0.047597545730636515,0.025644992765659475,0.050049253811360446,0.049970059930001275
ARS-93,0.03026449977469722,0.21811531096348333,0.0,0.4503414985612601,0.3276722502954629,0.26581014396654173,0.2548892295542982,0.39584058982966375,0.226048887834071,0.310403725496068,0.31050185335239894,0.31262808121056007,0.04028186932891916,0.019216107296036445,0.06035394291657884,0.061382895392818465,0.14828608764345483,0.05478607972260861,0.1947768712738863,0.052666193981840956,0.13726548563226285,0.051092252574397284
ARS-95,0.0648541925497974,0.05755308834872575,0.05506455289910253,0.04364473242749662,0.050786017819392126,0.0035907946759602826,0.03884475410133297,0.0,0.05402833711204545,0.01059870581134134,0.020596613599119913,0.0027626229136501323,0.0569200917521739,0.05413825706045179,0.05666364514339358,0.05272723726017766,0.054464343093232274,0.052268244410023756,0.05428965701363783,0.05229957482666113,0.0518499221971226,0.05237745715336035
ARS-1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03810455152286562,0.0,0.0,0.0,0.03644691355746806,0.03174942872750779,0.03643257047070637,0.031384281988710884,0.03834581816016146,0.03385484991690756,0.03491569282468291,0.036791738608527254,0.034689333755041206,0.037716723170274635
ARS-1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024121166055933858,0.0,0.02597115672569942,0.002953334053037991,0.016227110070178016,0.012362185200305112,0.01676966473498765,0.014966264172905419,0.02809096483898621,0.016887366428942584,0.030573296533939455,0.019696215080526314,0.02220198817457525,0.014558974681048801
ARS-1307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017402355109796524,0.0,0.0,0.0,0.048099091290779945,0.039123515324343716,0.047832269369508885,0.03920406651151353,0.04107136211458437,0.04528164411709984,0.04349507109229822,0.050366144251014724,0.033154208631154446,0.0
ARS-1358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026824212058523852,0.0,0.0,0.0,0.02426439146156408,0.025199901481081782,0.024139373688358414,0.024769590879184115,0.025126877548688403,0.023124755612847048,0.025307550341202485,0.029337837554246748,0.02557375957841422,0.022364328844523947
ARS-1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04883678413389084,0.0,0.20727932369554314,0.0,0.06777801682671435,0.052726418504648355,0.0655127671420126,0.0558712514485625,0.06154076493294434,0.062132365101593916,0.06176590610756392,0.048900635677166265,0.053751654838239224,0.060231151954435055
ARS-1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03588264506138026,0.0,0.0,0.0,0.027782247304530265,0.030666165419508586,0.03017822635562949,0.028905532779272426,0.04083282068109477,0.037104745013467715,0.032114547963808276,0.021801245987871722,0.035515949510878345,0.042324013037239656
ARS-1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315809972899142,0.0,0.0,0.0,0.03171126983187715,0.05354573041743007,0.032949675222598736,0.03430597841940276,0.02948872502963778,0.026629827556297152,0.03487719128523223,0.0398516313906921,0.026857776525423042,0.03703054902913224
ARS-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03555363710293377,0.0,0.0,0.0,0.027360677012434383,0.03417354432076782,0.02548822749078447,0.021312283699411266,0.025554784036690537,0.026880677822500365,0.02590198905878944,0.02170558328708004,0.023855405298295496,0.028428537529428588
ARS-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5811100583453855,0.05071232604390667,0.0,0.3059283019173888,0.3460453981643763,0.06790832314718226,0.09052934949975054,0.06580871091535755,0.04960858274177641,0.06546345745735538,0.06764373414802505,0.06792772958869937,0.07270664231216771,0.07287934437850237,0.061106938855651244
ARS-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026276239034345606,0.0,0.0,0.0,0.024139187791718607,0.025737560731231464,0.021241595374471626,0.016301236432657653,0.024839938164312302,0.025492707564363743,0.018735486447912533,0.023971078288329742,0.021034973245192823,0.026049714718559117
