bin,ERR594320,ERR594359,ERR594361,ERR594362,ERR594392,ERR598970,ERR598973,ERR598979,ERR599012,ERR599057,ERR599058,ERR599068,ERR599088,ERR599146,ERR599150,ERR599173,ERR599339,ERR599376,ERR594291,ERR594324,ERR594382,ERR594385,ERR594389,ERR594414,ERR598972,ERR598982,ERR598990,ERR599018,ERR599023,ERR599025,ERR599026,ERR599107,ERR599110,ERR599362
EAC-625,0.0,0.0,0.0,0.0,0.0,0.0,0.001602280543866936,0.014045384728287917,0.0,0.0,0.0007283687802010148,0.0017982702939745806,0.0,0.006929852038645381,0.006178938697046656,0.0017706451243722004,0.0,0.0,0.0,0.0032693271864406093,0.0,0.0,0.0,0.0,0.011753280062408977,0.0016123351662481146,0.006436843303262586,0.0,0.011500818546151348,0.025356904172531516,0.0,0.0017507270184140453,0.002057877503793069,0.0
EAC-627,0.0,0.0,0.0,0.0,0.0,0.27118150429137544,0.0,0.11092239250610052,0.043196638022469064,0.12420364707398322,0.09456708251606352,0.06493459775234395,0.0,0.039386065290573334,0.15109907569766057,0.019117752194097712,0.0,0.0,0.5005066935232508,0.0,0.0,0.0,0.0,0.0,0.11386600815247219,0.13269829992561508,0.03548687981646184,0.026687366968575058,0.1614195694412985,0.21610093154427445,0.08145447234621954,0.04977503407859869,0.030663878067510305,0.0
EAC-63,0.0,0.012039511447091474,0.013340041552852861,0.014745071359948738,0.011147026032189623,0.0,0.0,0.0,0.014180736126455495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160865785374644,0.015179062182487964,0.005316241294248406,0.013302993168674736,0.014665861443013645,0.015473292326886295,0.01440459716162432,0.016461360512796078,0.0,0.0,0.007661972463078209,0.0384532371715917,0.0,0.0,0.0,0.0,0.009848521409419138,0.007407806545744412
EAC-631,0.0,0.006364815161087758,0.00497814234058203,0.006344937700164755,0.00308467705016036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015370676998136446,0.009626172506207896,0.013136506216206151,0.0,0.008537322594347767,0.041827776574515106,0.008619613629467107,0.006772261982347261,0.019293240652687903,0.0,0.0021319335741431206,0.0046001392230434965,0.0,0.0,0.012403542324870396,0.0,0.005900931902496256,0.014309786972393549
EAC-632,0.0,0.008916624413131758,0.00950163743585911,0.0095506140862422,0.009639396176771052,0.0,0.0,0.0,0.0,0.0,0.0006513551143102768,0.0,0.0,0.004775199858817803,0.0,0.0,0.009437037677689409,0.00941441468391721,0.0,0.0,0.010464878750915476,0.02282558917919057,0.009213917812238261,0.010350419231953597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012340988957291348,0.007279327220424115
EAC-634,0.014386290936527865,0.005810784547502655,0.004851538245815464,0.00614883699252038,0.003574380673767008,0.0,0.0,0.04094457861794244,0.002415757400281497,0.0,0.0006929926946523067,0.0,0.03996092397275895,0.0,0.0,0.0,0.001915392433006421,0.0019362633768252176,0.004079665792163333,0.005991972983804079,0.004788997606071899,0.004413645578295159,0.0053413795361691415,0.003960003653369713,0.004422029843808353,0.007030551293432981,0.0051320847066226635,0.006298525317087767,0.001479431492428531,0.0,0.00525822105322471,0.0019867650135525616,0.004761249377366193,0.002114430692434127
EAC-64,0.0,0.0,0.0,0.0,0.002155992869879266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021143143037988775,0.0006434364481033216,0.0,0.0,0.0016168485472508446,0.0,0.0007700287342810938,0.0014516929880841044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019038820899830204
EAC-642,0.0,0.0,0.0,0.0,0.0,0.012898888453429746,0.0,0.009286123890167666,0.013737986841067617,0.014938047115341059,0.01409052937382729,0.008450047013833544,0.014712708376963956,0.013083163235589897,0.01515595862136713,0.008411648964883842,0.0,0.0,0.008228544680755148,0.03329920569878381,0.0,0.0,0.0,0.0,0.014290393628923191,0.015305847494784305,0.008879479017638576,0.01273336125054661,0.014185632133658822,0.012697155800339886,0.014465085476433057,0.025976471337777265,0.012669299852455273,0.0
EAC-645,0.0,0.0003165319124127146,0.0012989693573263023,0.004140483668418504,0.0,0.0,0.0,0.0,0.0,0.0055878511344953415,0.0,0.0,0.0,0.00545201596473742,0.0,0.004281055110872897,0.0,0.0003136544135901678,0.004096942750953537,0.0,0.003021152018438525,0.0,0.00040917021629940513,0.003362552410335762,0.0,0.0020049766647493553,0.002871229955673116,0.003519145366715305,0.0,0.0,0.0007039958604557348,0.004029741363862705,0.0034668894920603485,0.0
EAC-646,0.019537432559894284,0.0,0.0,0.0,0.023722521164291487,0.018825495951345226,0.019587632324732054,0.018979901280505817,0.019129650718856382,0.018017884047083307,0.01830067053259,0.016260780880674095,0.01809581946390317,0.018961151841108026,0.01899507238830861,0.0173423926701698,0.0,0.0,0.017013048684864078,0.017793988227874608,0.0,0.0,0.0,0.0,0.020838211477493544,0.020375581040957463,0.018992606575795244,0.019192011702740798,0.021421505719043176,0.020877161353664284,0.019463209311236903,0.01684032257555757,0.01976425343126506,0.0
EAC-647,0.017788892892352973,0.08374961347246133,0.0,0.0,0.0,0.02193130278137919,0.024915649649413976,0.022449327921641248,0.02360346044488487,0.02426559049382961,0.022309494622461807,0.032203369469516324,0.021399125715425925,0.022337146648660707,0.02319080840103571,0.028205230223844704,0.0,0.0,0.020120943249133275,0.029363490680429587,0.0,0.0,0.0,0.0,0.02287090119626783,0.04056391942928815,0.02285971685016118,0.024665536165132916,0.023522158876998357,0.023723582562761338,0.022318913787809095,0.04662797761952413,0.02309236946287755,0.0
EAC-649,0.0021777319379474402,0.0,0.0,0.0,0.0,0.00239565056547054,0.0005856236181340415,0.001937750805464026,0.002215082799133494,0.002677479737932735,0.0019198296324243144,0.0005698893267038398,0.0020913015349205374,0.002931446342647649,0.002125409261970388,0.0003978442998016777,0.0,0.0,0.0032275406680076237,0.0,0.0,0.0,0.0,0.0,0.003904330997902522,0.001688144362787342,0.0023183592925008277,0.003859569767777537,0.0026895986132980153,0.004120841335808248,0.002536167938422125,0.0014080988973690298,0.0016176064056255257,0.0
EAC-650,0.01141169720873119,0.0,0.0,0.0,0.0,0.010768441314921806,0.033176946397672255,0.013120811050484559,0.01010382151907552,0.009286175562816768,0.010343226100315047,0.019374936193290532,0.011241100678316787,0.014224568939543112,0.010560691533629785,0.022026461862775827,0.0,0.0,0.011441741369044455,0.007259673618859093,0.0,0.0,0.0,0.0,0.012672872102325755,0.02960429525185519,0.014447877556561047,0.016631205649243756,0.010311761896225326,0.012367687388673517,0.009877643795440724,0.03213313869594346,0.015129590094572069,0.0
EAC-654,0.0012942149837481558,0.0,0.0,0.0,0.0,0.0026662250662237916,0.0014393144952225578,0.002105420873941646,0.0020063241523210398,0.001850494379110107,0.001702780081677212,0.001570984475347479,0.0024507501482326946,0.0025861620516150177,0.0025005233030673765,0.0011250642870084767,0.0,0.0,0.0035105868546494827,0.0008014769960610052,0.0,0.0,0.0,0.0,0.0024278749740627393,0.002199672065803585,0.0023424294967769365,0.002423755032612535,0.002187664183501186,0.001742168815388929,0.0018636441382154634,0.0017857408557526862,0.0027769795946951037,0.0
EAC-657,0.0,0.0,0.0,0.0,0.0,0.0004823423795001527,0.0,0.0009548331357446519,0.005565406933948115,0.005680898629935831,0.0042001529485216765,0.0,0.0006662761108860797,0.0008746730604584128,0.0012741230399546024,0.0,0.0036144357643848545,0.0,0.002273082718779809,0.0,0.0,0.0,0.0,0.0,0.0008111394499235647,0.00025205076302428354,0.0016992622036621236,0.002021317493014334,0.0009270231396452818,0.0007792776786957296,0.005039149440172573,0.0,0.0013799089656638271,0.0
EAC-66,0.011993931152676227,0.03234237977324243,0.012964115907608096,0.011437168889533429,0.004560742663728044,0.0,0.0,0.0,0.0,0.0,0.005087599900228932,0.0,0.0,0.0,0.0016079703728221267,0.0,0.0,0.02524238341363197,0.0199868697560356,0.0,0.03741585575655123,0.039700010780453716,0.004812312027164479,0.04734202134432433,0.0,0.021560635209637604,0.02139330791968417,0.02030796469362614,0.016565988937264114,0.0,0.011574337170759147,0.020056519012248877,0.02085783917075338,0.004932766462258549
EAC-662,0.015940320544318376,0.0,0.0,0.0,0.0,0.018033298300128165,0.009443775190639181,0.016767010070621362,0.018131324901129762,0.015910704568812148,0.017730421264930057,0.015274057464517246,0.01654978141718765,0.016314273531977595,0.016851071589943534,0.017493692252129427,0.0,0.0,0.017841495421209823,0.010417959451929143,0.0,0.0,0.0,0.0,0.01686958917682788,0.016893632221185725,0.017245440723844617,0.018224681747198806,0.017030435439278437,0.016570819344886543,0.017476483745184054,0.0209742504903592,0.018144749343875013,0.0
EAC-670,0.0,0.004511302756609777,0.0061355676825827835,0.005482597708585819,0.004753002440378313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045011859548288406,0.0,0.0,0.0018350919818038124,0.00047355113388785334,0.001582162732043934,0.0,0.004742953294689127,0.004281493166256531,0.00529247015704607,0.004788248263330533,0.0,0.0,0.0,0.0,0.0,0.0,0.004148528838346333,0.0,0.0,0.005780000299187069
EAC-673,0.01537528432548769,0.012776722712914317,0.0075573491958775855,0.006313780605812085,0.010771841196274102,0.011710551566185843,0.0,0.011280513453723499,0.007276798856971609,0.012392681201976395,0.012100341087246889,0.015506579762831183,0.005720344389839426,0.008351754726817814,0.007136628645005162,0.009613456585786839,0.008449313541015175,0.010888329445834073,0.009335034859493453,0.006630578909155445,0.00818063341208171,0.007038461017071984,0.00715683048773341,0.007285556103914929,0.008094345455990588,0.0,0.010139983857428153,0.012173732402619633,0.016419967411842915,0.004899524071230576,0.013185061021280474,0.0,0.008981259330374526,0.011878762986918593
EAC-674,0.021254587942657135,0.03399371222447293,0.048900122801605043,0.0,0.07596867831880275,0.033672074627801224,0.04485703438397748,0.0372143464977287,0.02695048373296535,0.027594098117098845,0.023261590947052938,0.041913108308499473,0.028132090430796185,0.033373798671373765,0.03127727129612609,0.04281773872495558,0.02048188643273571,0.017440524269081645,0.03189300380526344,0.02512693693979408,0.0073455125051184855,0.0,0.0,0.0,0.03388121207538684,0.04338659902194887,0.028701391508035037,0.03252335491854756,0.03206712989466909,0.03039242526684805,0.028708176944213865,0.05276695250041254,0.028829442864560496,0.0
EAC-676,0.003853907246989084,0.0,0.0,0.0,0.0,0.0033769453564053034,0.0015477981185165162,0.0035818725079879675,0.0014086050612297806,0.0010544109259738442,0.002768451415048978,0.0025943110051446848,0.003492921383218153,0.0034306326875393964,0.003335582524071641,0.001459127298027005,0.0,0.0,0.00288134048584168,0.0031893500543406497,0.0,0.0,0.0,0.0,0.0027352359347070044,0.001521854772638409,0.0028973900315605074,0.0042290979540110995,0.0026839523811897394,0.002623388300157682,0.0030513264746326344,0.0011802693748387703,0.003022853137087483,0.0
EAC-68,0.012227090756335927,0.006242213782289492,0.007469664263608058,0.0004216603460343291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010655616820853454,0.034153183329818204,0.0,0.013112192453860668,0.0,0.0006466371948668345,0.006943181773301296,0.0,0.022983080645281144,0.03971524261360804,0.03619873612472287,0.0,0.0,0.0,0.02460469813113955,0.03865395612696644,0.0
EAC-682,0.010342715062482761,0.0,0.0,0.0,0.0,0.010656669310634954,0.0093828150361961,0.010016444828151304,0.00800277007595872,0.007511327801360218,0.008430621208488054,0.007847851311772926,0.00974294699904727,0.009471522667443118,0.010128237717971762,0.009535014130022664,0.0,0.0,0.008262467419235645,0.011876561902885939,0.0,0.0,0.0,0.0,0.011199031653954085,0.006420409817362124,0.009411265307897942,0.010290716969245292,0.01144152019295883,0.011028210068861274,0.009829427643395476,0.009748164486134846,0.009116734394960935,0.0
EAC-683,0.0,0.006952039096184213,0.003263423019978209,0.002602501990455883,0.0028705411714553663,0.03291294298818796,0.0,0.0,0.0,0.0048453446339798,0.0006830012157351361,0.0,0.0,0.011646491383341093,0.006068336695131605,0.0,0.007190953255779582,0.0029157832625304496,0.0043873314456588,0.0,0.0009781110303799339,0.0,0.005606401669149337,0.003059614779740293,0.0032883452973539776,0.017509360684818908,0.004464373269172737,0.00386771018916647,0.0049039360062007155,0.0036514069041392577,0.005052341279093057,0.0,0.006437570578823484,0.0062769705908757144
EAC-69,0.0,0.005345848464795632,0.00454533290828919,0.0015349169547704507,0.005057522392285185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005439166971335095,0.0,0.0,0.0,0.0009829726700500976,0.0,0.001393729281876838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAC-695,0.0,0.007017529717494995,0.006909657770407273,0.006652764215209287,0.007538574014075912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002580046529250019,0.006737123298412057,0.0,0.0,0.006768066104982949,0.005872156868495325,0.006802823387154965,0.00652230527223866,0.0,0.0,0.00767411843167649,0.00261855173182516,0.0,0.0,0.0,0.0,0.005469685335740945,0.006289442070230906
EAC-707,0.008130712796304788,0.0069458771012897375,0.0,0.0,0.007842354115917572,0.0,0.0,0.0072127024416077,0.0017890980023391161,0.0,0.004426730897364515,0.0,0.0,0.0,0.0,0.0,0.003169216418460252,0.008206051318067592,0.0031952638681145076,0.003402951743978271,0.0,0.0,0.0,0.0028929802601263916,0.0,0.003576020932459012,0.0033822833911219766,0.0014230309741362624,0.006516370612216069,0.0,0.0023754022129565686,0.001869418483319334,0.002915981297881787,0.0
EAC-708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01498011562107956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016845493728787652,0.0025025975740551568,0.0,0.0,0.0,0.020392911717074694,0.002187225459473256,0.0
EAC-71,0.0,0.003426603776873016,0.002813661595331299,0.0014602292991872136,0.0012032767103129303,0.0,0.0,0.0,0.0033441297518328923,0.006187827805349404,0.0042086126549222705,0.0,0.0,0.0,0.0,0.0,0.002909993913337211,0.002315877445033495,0.006075765906895718,0.003813151082030823,0.0034126282371937195,0.0,0.0012370081258024506,0.004837625796829443,0.0,0.011557291465258383,0.00823780912335524,0.009692793825053723,0.0006282147132349387,0.0,0.00046266959113234107,0.015096425302582797,0.008459401563827157,0.002176072227207732
EAC-710,0.003528358762435643,0.0,0.0,0.0,0.0,0.004881745388579792,0.0006700945820980081,0.004036432126223118,0.004521146912298027,0.0038766619700632355,0.004016249383107154,0.0019721929727201733,0.0036847405841593543,0.0039103352407933905,0.004308917325728381,0.0034138960587628796,0.0,0.0,0.0038665067480363313,0.0047055538973880115,0.0,0.0,0.0,0.0,0.0042914328563761995,0.001379139223535716,0.004481378789870947,0.004843285814085248,0.003982666771027023,0.00353541308069624,0.004922076313366367,0.0020840932151891976,0.003964600486882199,0.0
EAC-713,0.0046490432799270705,0.003793602537148928,0.002703890531512544,0.0029545379831369956,0.003212038886727432,0.020260813494398133,0.0,0.0,0.0,0.0039612615114758085,0.0004792658347137885,0.0,0.0,0.0,0.0,0.0,0.0019897979984647065,0.0019480625641064902,0.002283363229052839,0.0,0.0036071988931089104,0.0031076192068229327,0.003215512861216812,0.0030833806860546095,0.0,0.0,0.012623319278729601,0.004084148874316002,0.0006451600692512314,0.0,0.0004950628391865047,0.004558200198606531,0.0016609637266288232,0.0030740854608813538
EAC-714,0.02574576259979616,0.0,0.0,0.0,0.0,0.02065265577788621,0.0208501138270678,0.022355512645515583,0.020778125504596567,0.0196192823384622,0.02168320867149461,0.019421809362052282,0.021996317393267323,0.021168725008076338,0.021944292843787776,0.020173273773771795,0.0,0.0,0.019480731742247938,0.019210602973485175,0.0,0.0,0.0,0.0,0.024561636856154714,0.019656955720242338,0.021262696974666113,0.023798812937123003,0.018469651048601744,0.015897169059778785,0.01932056891845296,0.020560526126115707,0.022430663371917223,0.0
EAC-723,0.025672495594684753,0.0,0.0,0.0,0.0,0.0,0.0,0.012255354656563288,0.0,0.0,0.0,0.00878119352498109,0.0,0.00741813289287557,0.0,0.003647720892695889,0.0,0.0,0.00337170888962243,0.0,0.0,0.0,0.0,0.0,0.0,0.0021850951859271306,0.012759117418882436,0.004107874856079068,0.0,0.0,0.0,0.0020740358284599856,0.011002124866392685,0.0
EAC-73,0.009178403872581002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004154567703848272,0.0,0.0,0.0,0.0010133046785158087,0.0,0.0,0.0,0.0,0.010845169782682695,0.002729204177598134,0.0,0.0,0.006979587486808049,0.0031593940854866215,0.0
EAC-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11825126607410807,0.0,0.0,0.0,0.0,0.0,0.0,0.01010570459563579,0.0,0.0,0.0,0.0,0.0,0.0,0.008082168117294413,0.009855720877117757,0.01087994020187074,0.0,0.0,0.0,0.0144038253969926,0.012033848242946862,0.0
EAC-76,0.0,0.0,0.0,0.004362755004779722,0.0052782251060073115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004585117964505367,0.0,0.0,0.018910395253532872,0.0004285978749294999,0.0,0.0029876393991109737,0.0004157960368986193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAC-77,0.0,0.0018556843821008334,0.001058759046159225,0.00024357982292265166,0.0029285373971889832,0.0,0.0,0.0,0.007926385580944469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026842084490449033,0.0,0.0,0.027950638747655555,0.001973252228655836,0.0,0.0006969746038247217,0.0019794904279196637,0.004136147249446764,0.0,0.0,0.0,0.0009576284031717537,0.0,0.0,0.0,0.0,0.0024616384322971242
EAC-78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001789473220310673,0.0033971920779391706,0.00488276795675016,0.004924031205767427,0.0,0.00980173230262341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013238905690895865,0.004893363661164976,0.0,0.0,0.006342389786358704,0.0,0.0008566452061227318,0.002560327216850554
EAC-81,0.0033417602779888833,0.03569220466149888,0.0,0.0,0.0,0.004190770718398659,0.001371881429789764,0.0042446000277847245,0.0027977282053700805,0.00202782977205262,0.003354662352550334,0.002928612799177383,0.003696615302216727,0.004283240366944067,0.0038574367612008178,0.0021017105937563467,0.0,0.0,0.004509828411574951,0.000750846886337411,0.0,0.0,0.0,0.0,0.004116843971605083,0.004286103652038982,0.003946322497623971,0.003722712573722369,0.0038040887550180205,0.004064498641036156,0.003231228973789134,0.0023718921552536394,0.003783923700149839,0.0
EAC-83,0.0,0.0,0.0,0.0,0.0,0.001103358021217869,0.00040099564043818053,0.0003955584938661044,0.0005812624114870252,0.0010158806704915631,0.0,0.0,0.0005143260276955365,0.0007572055479840165,0.0007897184176769525,0.0,0.0,0.0,0.0013278641946650076,0.00038296315137542164,0.0,0.0,0.0,0.0,0.0008223821013018069,0.0009027339189636935,0.0008490892777325852,0.00042497219895187816,0.0005204692558274495,0.0008665051252171429,0.0034158583572626465,0.0017750097666036414,0.0007671954795917133,0.0
EAC-85,0.0,0.0,0.0,0.0,0.0,0.018269438365085648,0.028373599566608586,0.023830602245852726,0.012289657588862378,0.015549076618157602,0.016367890897568075,0.005387341455581295,0.024694867763053352,0.015044656740868616,0.023300447328129154,0.00244773161343113,0.0,0.0,0.0,0.01539382658417593,0.0,0.0,0.0,0.0,0.017838090418918467,0.0,0.023505143665582557,0.019322529216778923,0.02048269333355453,0.01280601968510797,0.016784277545406102,0.01840245036687733,0.01904652140320994,0.0
EAC-86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004813328836622828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009400179972668093,0.001805069205005291,0.0,0.0,0.0,0.0,0.009252454367210443,0.0
EAC-87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001648255651986799,0.0006146472649990896,0.0028229918726925857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001357481618879642,0.0,0.0,0.0,0.0019287799648368322,0.0,0.0,0.0,0.0014853476980402633,0.006560674912917395,0.0014817082396282142,0.006681242065712072,0.0025807034227815964,0.0,0.0012523428033885402,0.0
EAC-9,0.0,0.0,0.0,0.0,0.0,0.0004458959002520223,0.0003772651599933222,0.00024898626340401955,0.0005417999469119732,0.0004114474411271861,0.00044087429676314786,0.0006506519488868372,0.0003387159480867876,0.0001559452952245219,0.00041849735771328964,0.0003182042306786101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000691039207148337,0.0005820318855012846,0.0006200239075992292,0.00022075607560999042,0.0007729657152332054,0.0004182665376480582,0.0005471430099986994,0.0,0.0005812096276914567,0.0
EAC-91,0.0,0.0,0.003276936898125266,0.0056251560307741515,0.0004581148739400587,0.02913410160738584,0.0,0.015628335512571537,0.01169776298055393,0.012476365059255737,0.015825759431035084,0.0,0.045914194128985085,0.00943400216209038,0.015868740793316703,0.011544072481413885,0.0,0.0,0.0,0.0,0.0,0.0,0.012570012148379389,0.0,0.022762044896572006,0.005932313750503225,0.012295810535200194,0.011247958964497465,0.024327942185604436,0.023153632671739866,0.006480208284133595,0.008860864654253566,0.01879172883219744,0.003649095312064976
EAC-92,0.0,0.006137972386461955,0.005589109053694764,0.0073167445375157646,0.0014977160340426802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007021734114687257,0.0,0.004921923444313016,0.005262800060587643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAC-93,0.0,0.0,0.0,0.0033051874175265127,0.0018496320771688233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025134317435253793,0.0,0.006961907366443665,0.0038571744588138026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAC-94,0.0,0.004612913407586579,0.003713351752818264,0.00424727451044104,0.004826237217415803,0.0,0.0,0.0,0.001698611457425849,0.003653998281213869,0.0016902212978298363,0.0,0.0,0.0038352855641237598,0.0,0.0,0.0008868567484694523,0.0011648903241117188,0.0,0.0,0.005663704404170345,0.0,0.004535556753351032,0.004868551446449112,0.0015338293692999366,0.0,0.0,0.0,0.0,0.0007039625343000091,0.0005019118784888141,0.0,0.0014687643191888143,0.002811617069943966
EAC-95,0.0,0.004097287203962696,0.004771402014072323,0.0005581230938300612,0.005976103165873085,0.0,0.0,0.0,0.0,0.0,0.0,0.0035672097507411403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004439615077028216,0.0,0.005149382175527252,0.004381718519249445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029011066630132937,0.004539399678134107
EAC-97,0.0,0.005870642207197478,0.00598639667785446,0.005603823162129898,0.0056767839663636474,0.0,0.006972668397138523,0.0,0.0018645434303935504,0.00039987048790600263,0.003082153149687182,0.022933066458655713,0.0,0.0,0.02202003643017067,0.0,0.0019683052049954343,0.005949536485253779,0.008051713340022438,0.004931575115761294,0.00580676434597867,0.00464711888118588,0.006066188813380017,0.005771702598615851,0.0,0.0003561639252039039,0.003161003998161208,0.003689499441122149,0.0006790773474507525,0.0,0.0010753954116730262,0.006209922763163788,0.004673585583491529,0.005360677330454938
EAC-98,0.01796915199973061,0.009176380375082508,0.011183497812121756,0.013042478039813996,0.0033001040074951394,0.0,0.0,0.0,0.00892911381932398,0.013028149388868293,0.0073593652474757965,0.0,0.0,0.0,0.0,0.0,0.002472608784415376,0.01379222837829796,0.01537748467204443,0.006320899662065601,0.01669524737272444,0.0,0.012813121031590005,0.013853221230885126,0.0,0.011888630054861774,0.016862709471230124,0.017645812556441466,0.0,0.0,0.008044492462627392,0.01649704585145308,0.01723905398085226,0.0028269279132672478
EAC-635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000578308873184658,0.00317423044292075,0.0,0.0,0.0,0.0,0.0023687329888352113,0.0
EAC-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018095381464237326,0.0,0.0,0.0,0.0,0.0,0.0,0.001283541639109314,0.003485049764650243,0.002046282865417249,0.0,0.0,0.0,0.0016978662651801197,0.0038621251418635414,0.0
EAC-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002003071336788067,0.0,0.0,0.0,0.0,0.0,0.0006238098045693329,0.0
