bin,ERR598984,ERR599006,ERR599009,ERR599010,ERR599022,ERR599035,ERR599105,ERR599126,ERR599129,ERR599171,ERR599174,ERR599017,ERR599027,ERR599040,ERR599046,ERR599056,ERR599101,ERR599103,ERR599122,ERR599133,ERR599137,ERR599148,ERR598947,ERR599000,ERR599005,ERR599044,ERR599048,ERR599124,ERR599131,ERR599149,ERR599154,ERR599159,SRR3965592,SRR3965647,SRR3965676,SRR3965758,SRR3965809,SRR3965873,SRR3965874,SRR3965875,SRR3966130,SRR3967025,SRR3967319,SRR3967558,SRR3967690,SRR3967699,SRR3967700,SRR3968060,SRR3968061
SAT-127,0.16522004855247022,0.12872550103379415,0.0,0.3028409357406683,0.07524986370783827,0.0,0.6357411067188238,0.13476194449759105,0.03595706058073002,0.016298902181398945,0.04116905197061024,0.040775827370851045,0.0,0.039491820617103865,0.0340666712081906,0.044189071712541654,0.03723812597592456,0.04010012955268652,0.019245301156452465,0.044418411408474065,0.020367630940780472,0.03736187323901205,0.05488796947295841,0.06966334840896447,0.061566493729926536,0.0693682075266774,0.05666597229517266,0.05813491349209845,0.056863115092061114,0.07134702827651732,0.0,0.05450539592166117,0.08376030416729215,0.1146691296213832,0.13527911021303593,0.10969233041404348,0.09442354695232423,0.10299750857984488,0.0984579361017111,0.10931329803854478,0.11010624660306016,0.1030302187192258,0.1046592082920148,0.0760207553139134,0.10104011283821074,0.12320683196541896,0.06833848953409599,0.06686827067581597,0.09415816277895481
SAT-128,0.0013337919241517375,0.005710712113724961,0.0036306029405203956,0.013082967823938418,0.01214651384351106,0.0,0.0,0.0044116317269510905,0.04584834796838983,0.044589026838545605,0.04781573990097742,0.03846218291601042,0.0,0.0510523564992153,0.053801170024510014,0.043710615771076315,0.05463595764117175,0.06135609548926892,0.0,0.04779076627163744,0.043845314184493646,0.05164708473453102,0.0071102594098765215,0.009292663391640593,0.03622021355731701,0.0072277506339385195,0.03720444551704216,0.009062358805230165,0.0036669417715416404,0.019427726085012365,0.0,0.008069427524946047,0.0,0.0,0.0,0.0037982171875578646,0.00593981103938306,0.010065516343509748,0.0,0.09134803818354012,0.042751682098898944,0.04660754817825115,0.03102288651719415,0.06484080073888336,0.0,0.08252226355433509,0.0,0.09243854222444983,0.0
SAT-1289,0.05574287177414134,0.05631542459570416,0.26278588077892356,0.05968711411741206,0.05675115353150457,0.2511300794509533,0.05662738812956141,0.05667166700075732,0.10669904175953027,0.1644003758263457,0.15482334558969138,0.1394041047561831,0.2025913549887495,0.05218397626707201,0.060335205834914446,0.11694050908145441,0.05697995802419509,0.154325864068526,0.1986420663719054,0.0639792855557653,0.06266105527655541,0.057316892731141725,0.17380360602624406,0.0485596196757008,0.05866887622554262,0.07463220543600986,0.06357811649719687,0.04835688638013834,0.05178945096711507,0.0,0.0,0.05586960077552293,0.1819614809797842,1.0,0.0,0.1667455197942952,0.0,0.0,0.6667168142258595,0.0,0.0,0.0,0.028528718256682045,0.0,0.0,0.0,0.07575040358392088,0.18521056289207702,0.0
SAT-129,0.4071619487935693,0.48008357782558647,0.2691265092429631,0.3003601048413168,0.4313578877137978,0.27693964933480614,0.43930740305665317,0.2973486581132758,0.4976511934500841,0.47753526058451484,0.4718865395052571,0.3985894199198291,0.24991916633856542,0.20161241875683583,0.5073112925593906,0.36227106401267845,0.4945161714615929,0.3431766552200734,0.26639467505192216,0.47393431217483567,0.46634056387623957,0.31244438623434617,0.45511588811511683,0.2849892595231294,0.2818966096384468,0.23184858648243192,0.32095279677477806,0.447897199481828,0.36039159614038163,0.1336447652146352,0.0,0.3835108061345211,0.2522228185948053,0.0,0.08927603378555873,0.20237070277484276,0.12010089457449144,0.27558478159456185,0.35054401448336203,0.2478751360163505,0.32055912537746495,0.17025680521826914,0.07225470662615537,0.24118787678838832,0.22079469764586607,0.20866358879326924,0.0,0.21495888434752705,0.3081173104874401
SAT-13,0.04385155062336422,0.051293197117366705,0.0,0.04844685118643182,0.08702770212408635,0.0,0.04733472325409512,0.047299912484193365,0.042327234585301146,0.04408923422655912,0.038299775332383795,0.04199955354486014,0.29726692646278047,0.04516663282896076,0.047981968031715234,0.03479577613068016,0.03850648978910877,0.033874158703055296,0.07109040140057922,0.04072340811468486,0.03869796253774741,0.04418450373597937,0.02613282812534129,0.07309247127744904,0.04348920199137451,0.0,0.03389786017336775,0.0,0.09303805757034321,1.0,0.0,0.08867236397184088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0591728832419466,0.0,0.0,0.0,0.0,0.0,0.0
SAT-130,0.07575333570476007,0.12527872180550054,0.33608684755172796,0.0,0.16401454003747828,0.34625716863586875,0.0,0.10737995120344859,0.0,0.0,0.020118893642160508,0.14495190144282138,0.121214966958777,0.00608523790678159,0.0,0.6104569110061409,0.09028031795689737,0.0,0.2094045263263877,0.026279011507843432,0.022834678535580178,0.06076381863467027,0.03629215056179817,0.054726178829022754,0.04721222092188606,0.034596869930356905,0.0,0.03312168556096475,0.0,0.0,0.0,0.07587342012995013,0.1051058287720028,0.049400125929802766,0.06314960887353809,0.10521770533794837,0.07171306870032516,0.11745728099102733,0.04551579454742384,0.1483418841794173,0.05129655642833027,0.05504619721963984,0.10693099616320788,0.09615969637091223,0.08280447815952556,0.05906676443189666,0.055577875809412994,0.07617269362743913,0.05508677438352472
SAT-1308,0.05076160512296964,0.05203843294400366,0.04537279834075946,0.05148372293355594,0.0556119540065284,0.04514272364449362,0.05106723255493977,0.05320224002535915,0.049465601101892735,0.0511078236698587,0.057278020258169214,0.056045163168858124,0.025523862336408028,0.05392593726959736,0.06381386967039525,0.04976135535669949,0.06743960151581928,0.04570706911821805,0.052239053647945864,0.05402413378841934,0.05158929049011143,0.05322578738346681,0.053429307192162434,0.05374361301154967,0.051751681644229365,0.05339086728115928,0.054204152774966104,0.05207740891062777,0.05153491786400732,0.044275016425121654,0.0,0.06436436621219081,0.06433987730049655,0.11107675407394167,0.061639484604592225,0.06587181600797351,0.06407049499882465,0.034745582629048394,0.05679957413033235,0.04639415570089068,0.05288717098130157,0.060117567900633655,0.059734873841223744,0.032632583280893225,0.06556557062807847,0.09257952633206082,0.07226102923505735,0.04150109966045262,0.07062592019269724
SAT-1309,0.05201137962492593,0.06527409516762084,0.07140135680672198,0.04866278504475961,0.03772452153372973,0.07285239361093487,0.04803140342347226,0.039671691253768196,0.01992853105455922,0.07669197801921794,0.04221398184612258,0.03643036791970231,0.11071149709990925,0.046234001313961215,0.02359885869398916,0.06760258288512089,0.0471322766516627,0.0359357735458517,0.11476733435002268,0.03774980650574935,0.01340461411914535,0.05328693526081146,0.05074772561702283,0.05040399735847555,0.05063304372894977,0.04854005121528195,0.054983412644438935,0.055095948792702645,0.05162465460035105,0.0580076772670645,0.0,0.055015349140240345,0.04909909244532026,0.051210352120550855,0.0654182793124742,0.038315114433120905,0.029682078211471254,0.041595646444384314,0.05282367731969907,0.04466353650560454,0.010268080487018421,0.009918997912400543,0.03168265534742989,0.017095033314595602,0.007644462235726408,0.005702293344836149,0.0017600036530102654,0.008481653862428981,0.005444830950369609
SAT-131,0.15885779303567713,0.2586211577873264,0.0,0.21594957485995825,0.390191927257985,0.0,0.0,0.01839874622500384,0.040198900251833494,0.05688929838613228,0.026487446421829743,0.06770534773258317,0.20223234782743255,0.16042628567041686,0.04229263643221665,0.016747812571247016,0.029287721949129566,0.023028160274739515,0.056998509761136254,0.06994879900100766,0.10625085822247186,0.07176735382927274,0.0682312399763423,0.06753006279771255,0.08865933755041641,0.07352919247306643,0.09497432878406642,0.06667301095482536,0.06924810644246664,0.07725223774195049,0.0,0.06622299365713678,0.05995105565276287,0.04952825713492057,0.0678551882866205,0.06317450731550261,0.06598508549483705,0.0627801557133057,0.06383225036818449,0.07577586450874965,0.06214597069398759,0.06495925659545793,0.06361858980643459,0.05691098759663491,0.06435764435507937,0.06017519720531854,0.061879748644441464,0.0749047110878627,0.061771501512902796
SAT-132,0.06652019081723216,0.06441578446706506,0.018616979807326805,0.0656516139051425,0.06369460393470447,0.009697039068860028,0.06982002596992717,0.0635595500950821,0.0,0.0,0.01320258991996586,0.017661237235108398,0.007446866008140194,0.07178386654545063,0.05085170014831142,0.007957122178965033,0.05335578751950435,0.020966688868158025,0.009691991474301961,0.04603858646063747,0.06751168016114475,0.06186182244521273,0.014484299115294329,0.07568209425920656,0.07076158399990884,0.03380426956701244,0.06992069299542077,0.05016372936284916,0.0,0.0,0.0,0.06451646036110951,0.0,0.15087193870325474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07659463585655528,0.0598859331679837,0.021760012940351407,0.0,0.0,0.0,0.06537600843661592,0.0
