bin,SRR3961906,SRR3961935,SRR3961936,SRR3962293,SRR3962508,SRR3962771,SRR3965585,SRR3965586,SRR3967905,SRR3968062,SRR3968063,SRR3968770,SRR3968777
deep-0044,0.0,0.0,0.0015328601182850463,0.000982096239217868,0.005414346671454662,0.0004418559745395375,0.002543730294644188,0.0,0.0,0.0,0.0,0.028210638522689135,0.03241437764773368
deep-0047,0.03010997510353629,0.034625517481327944,0.033168076486916366,0.028251143405005702,0.022412961176951244,0.015708213641916224,0.02936899373801415,0.040082637680641686,0.04890984985155263,0.03949984097870014,0.0561834071986576,0.06857054288066185,0.05903406962964156
deep-0064,0.006241149863209838,0.03295769584534536,0.01078508518661129,0.004046829914807907,0.0026402026509993663,0.19889196856050884,0.0225376295808322,0.029680114659107974,0.22244135502508314,0.05750870394132255,0.015155414711490883,0.0733242056874854,0.021916710657775562
deep-0070,0.030157262005101108,0.022884705754111962,0.02327610227461973,0.003907256810932331,0.021349509558729298,0.06469939537526684,0.01639913622946862,0.010721881347206546,0.0,0.012561361072727586,0.0,0.0,
deep-0077,0.0009139620151901899,0.01948677237846597,0.010029784386157823,0.009538641135772607,0.00787323071698877,0.0031682676133548324,0.006572917292307255,0.015816357963506535,0.0,0.0,0.0,0.0,0.0
deep-0095,0.0,0.016064449108162307,0.0,0.0,0.005903462518743442,0.11236314420763904,0.009390224638333894,0.02215788239084607,0.048329203984805336,0.0,0.0,0.006400886637397887,0.0
deep-0101,0.0,0.0,0.0,0.3138425817813567,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
deep-0102,0.024640726126433875,0.023070620481148014,0.010376250590372641,0.006603870379367177,0.0,0.003060248799421979,0.0,0.0009893128934156347,0.001092737583283038,0.0008625633813798728,0.00028053189468529784,0.0,0.00013745811140310682
deep-0108,0.026310335356994466,0.030186835190399556,0.022191672740593364,0.014838144558070625,0.041987791211116926,0.020384607021139395,0.004517434377026171,0.0018869551004952697,0.001007080207023948,0.00018309551012789973,0.0,0.0,0.0
deep-0122,0.03985021770414313,0.01610832665049386,0.0006471562995727646,0.002616270261770958,0.013912920772993852,0.000781219835789566,0.00022282447992669476,0.006431615397248863,0.2885313289713834,0.2725603972629857,0.287351824546792,0.49063027405752746,0.7069152193553128
