bin,ERR315857,ERR315858,ERR315861,ERR315862,ERR315863,ERR594288,ERR594316,ERR594317,ERR594358,ERR594396,ERR598951,ERR598993,ERR599043,ERR599140,ERR315856,ERR315859,ERR315860,ERR318618,ERR318619,ERR318620,ERR318621,ERR594315,ERR594329,ERR594352,ERR594375,ERR594405,ERR594408,ERR599073,ERR599092,ERR599094,ERR599153
MED-624,0.004878443452029871,0.0,0.0,0.0,0.0,0.005093537598604049,0.0048345283340006364,0.005252063547410203,0.0008353746563738877,0.0,0.0,0.0,0.0,0.0,0.004933530872234901,0.0,0.0,0.013321236610839398,0.0,0.0037109760226655577,0.0,0.004431314319503256,0.004967897497377159,0.0017796337197728306,0.0,0.003787247319727146,0.005003365579069574,0.0,0.003940820059227954,0.0,0.0
MED-626,0.0020589876739127324,0.002031205995940384,0.002068614108689776,0.0018195381025406358,0.0022243419729743403,0.0024885657412889906,0.0024874400283509124,0.0023186970016891985,0.0,0.011250631668706724,0.002161212819028855,0.002701060505579494,0.002150129235209065,0.001738504804249066,0.0011343442983646262,0.0020914118244133766,0.0021516653749996196,0.0023138917039146646,0.0028845979122029647,0.002111708494395286,0.002393022926449084,0.0,0.000491809523740334,0.0,0.0,0.0,0.0,0.0034594062415257473,0.00230803295337256,0.002195631367125113,0.0024160360977812365
MED-629,0.01486194588942965,0.0,0.0,0.0,0.0,0.001838920601940439,0.013310987260198526,0.0033775838832297983,0.0,0.0,0.0,0.002650155269107213,0.0,0.0,0.02206832725249621,0.0,0.0,0.0,0.0,0.0,0.0,0.032727700346257486,0.02775156163701545,0.0,0.0,0.0,0.0,0.0,0.0062400608891413694,0.0,0.0
MED-632,0.00025482868443348707,0.0002579430991842298,0.00031579051739363904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004006022093021506,0.00015455571733208754,0.0005053538469021106,0.0012769893577654482,0.0009489601166323161,0.0011656025397278537,0.0007263888677901481,0.0,0.00016705104155855636,0.0,0.0011188710543867813,0.0014312146058181366,0.0,0.0,0.0,0.0,0.00032923405663715436,0.0006492574337617731,0.0011149527862485558,0.000985542197065055
MED-633,0.004697805712220419,0.002490111898005984,0.004361403105433516,0.0,0.006132236239392451,0.0051268383558117974,0.004812132730693586,0.004433021062043834,0.005361609479172608,0.005168042294924991,0.005424666587991723,0.00554815606464872,0.005292713746321867,0.00684754772568406,0.004387335928846995,0.00518262953595242,0.0034972624605830215,0.004141052290111109,0.005548626046842117,0.004284513643471885,0.006467097462243037,0.004751376054330138,0.004925419520341781,0.004302880465883247,0.00502938918018924,0.004563737500176877,0.003503071194952239,0.0022070592107692522,0.007302608987266989,0.005082983536412806,0.004287391098313415
MED-635,0.014234867494125876,0.014315737753301552,0.012777015673860125,0.0,0.0,0.01225296232582934,0.05459378125300697,0.03907415029168499,0.0,0.0,0.012701356501456606,0.021226605109673242,0.029512312761901003,0.017195258264133286,0.021105429201621066,0.0221634439588701,0.018657275168607188,0.0,0.0,0.0,0.007880758847294996,0.01979886039555263,0.019420049420783028,0.0,0.0,0.0,0.0,0.01735579821073971,0.019970092378088677,0.018668547275266054,0.018057627106067363
MED-636,0.05074592833216749,0.024657083682899195,0.024019146961161,0.03170494502240273,0.03474760293970546,0.03913964230026638,0.05157912992708509,0.052949604857531384,0.0,0.0,0.06716010925611489,0.02385236836422083,0.039076599094357414,0.02519895125077798,0.02586024861005644,0.022575813489562203,0.021293698846930956,0.033269876965076176,0.0449227135312622,0.032947880991629465,0.034123060582594025,0.022838724293356316,0.02172282801221238,0.0,0.0,0.0,0.0,0.023181896187006848,0.023733031454341465,0.025832797004577898,0.024091273942511822
MED-637,0.003434103403505366,0.002990637997311384,0.0032565224493156446,0.0,0.003279551889695619,0.0024187502874887918,0.0017552570673947077,0.0031759191104085353,0.002768524211185058,0.0,0.0035368194587173146,0.0030956859562843797,0.00276962730568735,0.0034943550743150547,0.0032117946155096715,0.0029275122943920634,0.002988275324512858,0.003049059307296985,0.003425428326416604,0.004645137240540489,0.003887284357077173,0.0025900752459499673,0.002706163014726486,0.0018876379174274619,0.0,0.0006691598693518923,0.0,0.003179561793184207,0.003133940103267333,0.002951764415043058,0.003017650190788684
MED-643,0.009872764945644302,0.01530396062635881,0.01520566050851019,0.0,0.01612378103980232,0.019670089020256264,0.023289607098589894,0.016494530491128017,0.000273429583666974,0.004340594740495801,0.013858498957067011,0.01664059092994053,0.016205725329362895,0.016071177366559535,0.00574009719914105,0.015209634751538253,0.0155975446843974,0.012068364531666705,0.020315553154855327,0.01306084474682344,0.024593977476793764,0.015618717303991489,0.016495951160828165,0.00031921584341457453,0.00030235015478566644,0.0,3.558348680512651e-05,0.01407506417565792,0.01455533403541482,0.014950803465868825,0.015444892145523713
MED-645,0.0015302856616050014,0.0006796994339465695,0.0004890649105018666,0.014127941559369256,0.007438988898749881,0.0,0.0,0.0,0.0,0.0,0.001924763383612688,0.0006328865143559513,0.0019805191214122687,0.0005130286120184707,0.0018638220036138735,0.0029957987647117462,0.003964139331497575,0.0008362558909479568,0.0,0.0006361927988722502,0.0024362986673702957,0.00253290826317217,0.0018632299829164434,0.0,0.0,0.0,0.0,0.0005527998006678634,0.0007569171097250603,0.0009941807699452925,0.000965777516596566
MED-648,0.009968449995034724,0.010796511760816623,0.009328700423290077,0.007790649033885575,0.010988499528597621,0.010684424137207672,0.0106319626885344,0.010691815312350158,0.0,0.0,0.009656162911108386,0.009892138442205671,0.0105242944072699,0.009537512112618558,0.010734809247440498,0.0072671397837779485,0.006178094974648249,0.009929672376414832,0.012697965122172345,0.009616418078707015,0.012356630261753427,0.007174788076571194,0.008578715354387038,0.28325446373598284,0.0,0.0,0.0,0.010390517651997206,0.010061603994484894,0.007132321328608966,0.008013925464775633
MED-649,0.01632583474888242,0.024010355882340694,0.025598899513404248,0.017969616493326193,0.025788410829907956,0.01660514600706519,0.016615083420775882,0.016305759555937088,0.0,0.0,0.020354754817844864,0.04040932699522372,0.01920089612451306,0.038824274807108705,0.015804905881306265,0.03660525314184481,0.04007377070975585,0.023240408536395404,0.023136305804554398,0.024262884249840588,0.024399719638428626,0.01654348618012502,0.018080321269229455,0.0,0.0,0.0,0.0,0.0416080584814906,0.04128941277479444,0.04276402085235099,0.0448173924034289
MED-650,0.00024084245540457173,0.0005814304950314879,0.0008370159853961673,0.0,4.498529351918432e-05,6.645294637468891e-05,0.0,0.00024609158500435104,0.0,0.0,0.0006577526681899795,0.0008886669018455317,0.0006609191429537901,0.0,0.00015488781301470667,0.0007462573143676109,0.0009492038938045007,0.00010395732896820471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010117393692811718,0.0,0.0,0.00044915164161870024,0.0
MED-651,0.004485968960781026,0.009213885996006975,0.016206752241841958,0.03117179120914495,0.011592675045137498,0.006016340412508556,0.00576560279957444,0.006176579756285384,0.0,0.0,0.0070095452110601145,0.007596973945308104,0.008249981109950767,0.00599482506512546,0.006426332989156135,0.01224412608183816,0.017469773492444426,0.00728227503730006,0.006702060221660688,0.006884832322560004,0.012466419358941015,0.00439027039673676,0.005756087312922745,0.0,0.0,0.0,0.0,0.007372759479091912,0.00916966235965011,0.013455041643987715,0.011601160687657923
MED-652,0.0020770554691183856,0.0023089570948849904,0.0017264560139442784,0.0035598236587805147,0.0018717156544664332,0.002014498545242914,0.002001813158943449,0.002558264452176326,0.0,0.0,0.002636682746029261,0.0028662924363070954,0.002402705989615002,0.0014619337394934906,0.0023161245656563327,0.0014067874018543717,0.002122132783841078,0.0027913151285308933,0.003287553497560475,0.0030760170531096355,0.0032240431802162107,0.0031382003503484133,0.00289592780028593,0.0,0.0,0.0,0.0,0.005679932656445129,0.002202112448916489,0.0030440414987667032,0.0025395550954047746
MED-653,0.004619576720813828,0.010972555836300624,0.003677269119892446,0.005889339199716921,0.005230568881839849,0.004835063192629134,0.0049644414516157725,0.004871446950263774,0.0,0.0,0.005526567056934006,0.005018213769122877,0.004473828707149839,0.0033824266841462926,0.004653718037664066,0.004181576113587166,0.0037920974770822347,0.007411236317985884,0.0,0.0,0.0,0.00570734878494066,0.004716487759459915,0.0003239528908647189,0.0,0.0045550206785982565,0.004284322493196458,0.005929291251297357,0.005794376064950068,0.0049633224342670946,0.005649718587920173
MED-654,0.010535540409959574,0.011105830334871473,0.010005913049669812,0.008008193785092436,0.009122932724369679,0.00946162973514564,0.010038094106470875,0.009461125513206853,0.007027471178468545,0.008522793260119862,0.008346501708725654,0.00927785396254043,0.009329434663630657,0.00922692766563825,0.012547083986795675,0.00965472845881142,0.01182705703740654,0.010392466582847152,0.012016166977697194,0.010326497814980684,0.014086921671332596,0.010584271485892,0.010485542360675752,0.0,0.002802265529369411,0.0,0.0,0.010434930682255232,0.009763659836814844,0.010240331771519449,0.004654445513760675
MED-655,0.00954703428189376,0.02541117464835229,0.02102846197675091,0.0,0.0,0.0,0.0,0.00538492661421057,0.0,0.0,0.02317803887548259,0.021955224919337747,0.02206366832499137,0.022382522992014237,0.023544453441057052,0.026079884391501367,0.023210462275007903,0.0,0.0,0.0,0.0,0.024538700172680467,0.021882809756143897,0.0,0.0,0.0,0.05561508185340924,0.02220906344228145,0.02230743534884174,0.022627201277386204,0.02184992627751538
MED-657,0.0008825329819800371,0.00048393704777627814,0.0009713108163157517,0.002027555369617252,0.00025164470296402686,0.001035337389475824,0.0008357534491678467,0.0010594156064076769,0.0,0.0,0.0005265907106793334,0.00046285076162745924,0.0010152576118318698,0.00035071094456241733,0.00023387176013038512,0.0,0.0,0.0,0.0,0.00033581480313895577,0.0,0.0,0.00024868420456824005,0.0,0.0,0.0,0.0,0.0023523665429999296,0.0005452172875698818,0.0002640107065555805,0.0
MED-659,0.007971559418325391,0.0,0.0179659464591077,0.0,0.0,0.0,0.0,0.012344116074558651,0.09682544149241802,0.0,0.0,0.024607718823265963,0.008515815592663492,0.021359826249746274,0.023962740045465357,0.023691386699505438,0.022219010047497545,0.0,0.0,0.0,0.0,0.02797763447307077,0.02338301547718181,0.0,0.18156804569400758,0.0,0.0,0.022562863146011105,0.022227461363073162,0.012364204275393182,0.016941546318912298
MED-660,0.0,0.0,0.005277108545284924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018984902473253916,0.0,0.009313292772928122,0.0022667450779807335,0.00474630504759144,0.0016193901306049857,0.005137544630898606,0.01175523707481472,0.002393954783879305,0.0,0.0,0.00392789182128675,0.0,0.0,0.0,0.0,0.0,0.0031094499182095264,0.0031270032597965672,0.011146097166903395
MED-661,0.026133204359387464,0.060389639265348724,0.08090604284939874,0.0,0.02991365679905691,0.006380310760715557,0.0018327181905648,0.005451577832073202,0.0,0.1043530869340728,0.01805619044765056,0.017663996208319998,0.022423312732243256,0.018877662186653456,0.03413470242603489,0.02322107099648152,0.020034714635316468,0.06669786985560049,0.09634273560284676,0.06198301357886237,0.020719221733838954,0.031241651020701033,0.030467710601173984,0.08753551100848228,0.03678850094523214,0.0,0.0,0.031316066428423384,0.021403242230693703,0.01719217836327055,0.01731450903012911
MED-665,0.00200533162011285,0.0,0.0,0.0,0.0016337530484030205,0.001847197589618588,0.0027131773811017827,0.0016964762090123748,0.0,0.0,0.0010254983368720779,0.0,0.0010248922505464721,0.0,0.0,0.0,0.006283929051535539,0.002652582382945808,0.0,0.0017568896973991976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013707019814413795,0.0,0.0
MED-666,0.0,0.0,0.0007101382986083588,0.0022670169392424457,0.0007563530809518319,0.0008793847886796511,0.0029512778500875663,0.0005752063268816478,0.0,0.0,0.0,0.0009684811011227211,0.0012146479145592967,0.0007348700479608235,0.0015128880227117671,0.0,0.000761857420312037,0.0015506577737433142,0.0,0.0012540171417289258,0.0,0.0,0.00044793099911208785,0.0,0.0,0.0,0.0,0.001262998318068552,0.0012357434852043896,0.0006127025277412703,0.0031817087654084425
MED-667,0.0011605108975173974,0.002649543488317802,0.0022824259157564896,0.0,0.0017990286271328507,0.0,0.0,0.0,0.0,0.0,0.0021710987392997987,0.001994741582091177,0.0016272364713360527,0.0026283004999748984,0.0011911536868490721,0.002213098946286969,0.001666715672570341,0.002742058635396419,0.0038668195354781276,0.0021181160526847777,0.0023026809345036863,0.002922830372748479,0.002099190597702794,0.0,0.0,0.0,0.0,0.0021130333234749563,0.0020247327940518026,0.0019289953679146553,0.0017020601810560248
MED-668,0.014735003709378332,0.016576282541090507,0.01275003882439515,0.0001968608585195757,0.006346288467707901,0.01853018321023783,0.019007911413592808,0.018086640057822567,0.006494815866682981,0.004199905467770263,0.022195719388230273,0.005101356916068052,0.020291167772122247,0.002209685462333458,0.021726839978905784,0.0036841833764721466,0.006348257162409187,0.0015941755517803059,0.0,0.0004536729787218153,0.0,0.03010102857239868,0.021484649654756938,0.004952427938976376,0.0066943058867854136,0.008640429190174046,0.02704318604755955,0.02163896743531117,0.02114495758285571,0.010513202827666785,0.00831080101592777
MED-670,0.025762390521932157,0.037224232573001184,0.03633413670571213,0.09521735377735495,0.03260491135693836,0.03438524150453584,0.033808585186886814,0.03461659721644684,0.0,0.029022246618576903,0.03698110796789862,0.025081237659646604,0.03670262873169943,0.02599199426888762,0.036231806464973745,0.041458565928638086,0.03892780929792168,0.040748233911903214,0.04016776610959794,0.04030890822297855,0.039489070866272395,0.017006960919328133,0.02658482946043975,0.0,0.11850287704914958,0.0,0.0,0.03410914033024272,0.02861052432870634,0.038217417740434,0.018301677842703392
MED-671,0.0,0.0,0.02915029801464227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003462273405761294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004213984500624453,0.012120035748884076,0.0,0.0,0.0,0.0,0.07744306810276518,0.0,0.012578273818101697,0.013507726799996641
MED-672,0.0,0.021677818912981393,0.007425310030772875,0.0,0.015979781978779643,0.042193486234819076,0.0,0.0621095470665854,0.0,0.030415247965831026,0.009619959443790927,0.01349030071514034,0.009998746834695697,0.01787158222346801,0.010242605373231956,0.003311172443536579,0.00626020801069365,0.004119658123295154,0.001202221167906294,0.011956993336368798,0.0,0.004434250676676382,0.00463286594212954,0.07763711407100662,0.0,0.0,0.0,0.014197789991173987,0.016802942474693657,0.003996304798166284,0.004206925906891275
MED-673,0.0,0.007650013706048226,0.0066960494949551905,0.008709920319365655,0.0076339529896455715,0.0,0.0,0.0,0.0,0.0,0.0024716017311365935,0.007197916811711753,0.004547306363279525,0.006577342577348537,0.0023813984694773505,0.0058307127256923535,0.003789355090137226,0.007290006701604825,0.009016202857027441,0.007573555207962374,0.008262583206862633,0.0052704841285530326,0.003251624197826923,0.0,0.0,0.0,0.0,0.005476346101575824,0.007328036652194902,0.005952197507850881,0.006870484055773659
MED-674,0.008344775947844827,0.0009563441327670725,0.0007437992702753249,0.3374723392528829,0.02572155239149516,0.0033170586764749194,0.002863700684007822,0.0029389227029475774,0.1057861744844459,0.0,0.00440455270176444,0.0012704140108082884,0.001974938838391606,0.0015482600570037286,0.013633248370467024,0.0,0.0,0.0006594658123037273,0.0,0.0006934384704466408,0.0,0.0,0.0026962121667612553,0.0,0.0,0.0,0.0,0.0006535343811971427,0.0019469980578429448,0.0,0.0
MED-676,0.0,0.006006627230058616,0.003847210376293596,0.0,0.0011910220190116834,0.0,0.0,0.0,0.0,0.0,0.0037756829343213822,0.0061959771110133765,0.0035576407762859183,0.005283991381007784,0.006049022104574137,0.004762699184268615,0.006586630038624121,0.0002115844219846685,0.0,0.0,0.0,0.005171877052226644,0.004251640052107287,0.0,0.0,0.0,0.0,0.005380392214421327,0.005889515795031274,0.00534644086326872,0.006306873698524605
MED-677,0.015360613359115866,0.01754261869289783,0.01641318556482793,0.012264917596788612,0.01761162257477408,0.007501660799591989,0.010678307164913846,0.006857952845940163,0.0,0.0,0.01606085075509027,0.012353600692895868,0.016402603534646107,0.014440998114623972,0.016118624010763933,0.009438986573523624,0.008871367021951529,0.018325218568815395,0.008102099944974591,0.01890708483005384,0.008831142432624091,0.02432039388452769,0.009019725747625657,0.0,0.0,0.0,0.0,0.01708609445442896,0.01413476815833817,0.0,0.0
MED-682,0.0044537135344478,0.007410453387365649,0.007301346258834795,0.057747868673975175,0.052858759473724586,0.02677319569081755,0.026258000162474093,0.0244747769291619,0.0,0.0,0.009542469622645086,0.0013576681904797574,0.006781729041514011,0.0007714861637711957,0.005300623296174839,0.0027318399975048667,0.0021659140561196524,0.005729809965500001,0.008172674554464077,0.006023209710902972,0.006838739844967859,0.0006005609003015632,0.00019659995030297308,0.0,0.0,0.0,0.0,0.0017259542797460198,0.0025237730269473003,0.0002871176004661346,0.0017553428186068694
MED-689,0.0,0.01048985910285638,0.00423653296315664,0.003346804753834298,0.0011734821974253137,0.0,0.0,0.0,0.0,0.0,0.003692536970582487,0.002954873705480636,0.00382069550344423,0.00260439791239295,0.0,0.010121524411704485,0.011044372913789815,0.00118465641012415,0.002547965979760039,0.0012511289865767103,0.0006918636376434972,0.0018996995014462993,0.0009038738242939634,0.0,0.0,0.0,0.0,0.002213367696180598,0.0033450209378717934,0.0037856017957635536,0.004284771316284505
MED-690,0.0,0.0007399055853520699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008143297382023281,0.0,0.0030942250367778502,0.0,0.0,0.003161981919290271,0.0020313689604214303,0.0,0.0,0.0,0.0,0.00526520550088837,0.001410302224561932,0.0,0.0,0.0,0.0,0.0,0.0,0.0011187554947422215,0.0028484832335909024
MED-692,0.013723376399637343,0.023096792145143027,0.03392153394024301,0.0,0.0314728334640694,0.02187390811158836,0.006977345174699444,0.024184360668150544,0.0,0.0,0.02718904869203935,0.016619057534240592,0.015096154296696826,0.024251624231179308,0.018239036403269654,0.032537294321525606,0.01833007130125097,0.010589274149897408,0.020729803748337786,0.01762666086798896,0.03880030788558143,0.03859116113020415,0.05558723842477653,0.0,0.0,0.0,0.0,0.0,0.021327640971788873,0.019772324567622967,0.018918761902847143
MED-694,0.0019695445858819464,0.0,0.0,0.0,0.0,0.001765502039773873,0.0010368391431720134,0.001961426065486477,0.0,0.0,0.0,0.0,0.0,0.0,0.0029070777481248347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015941471483512022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MED-695,0.031277942315385304,0.022657689898501032,0.022519264818505837,0.013689939212560278,0.030893494160584754,0.020059415762941627,0.027590574803296908,0.024841603425570388,0.0,0.0,0.018015961096030285,0.02285725256498465,0.021830124294739746,0.022676318158828625,0.020087091113983654,0.02269003846708942,0.020298873139284107,0.023833051106192354,0.006814922583348007,0.026720282877593926,0.01672900597372958,0.02432924237245595,0.019939463319688523,0.0,0.0,0.0,0.0007962162208586517,0.025485769586399244,0.02398670010906737,0.022126006538918594,0.021390243257634323
MED-696,0.049767420809455516,0.03763193274644981,0.03527570317513588,0.0003662137212220838,0.00017719582672435607,0.04385024519431044,0.04024460188742076,0.04201169894888532,0.022379569646302257,0.0,0.032247951181138775,0.03470110902174373,0.030154650451423085,0.03528817196257909,0.04393996152555037,0.029646509826342156,0.03455732480292521,0.014096270950319692,0.0,0.005987140249303443,0.015307101074549731,0.013947752472642504,0.02552076851631682,0.37146207493924005,0.0,0.0,0.0,0.04027369961774201,0.03793975456018941,0.015413182805785198,0.04186253719344248
MED-697,0.012146040694911058,0.03169438615015282,0.02921418643678142,0.0,0.015975117800773823,0.0024562173664524345,0.005282210688731284,0.002388927063280719,0.00015030371607574591,0.0,0.008068633859208089,0.0065317279384909015,0.009907935455543165,0.009242592281035134,0.015933518984228994,0.025441482502415038,0.03964897470132153,0.01449903020309109,0.0038707723339364898,0.020716727803849574,0.012157881505765305,0.014154106237293459,0.028257782582410327,0.0,0.0,0.0,0.0,0.013402720338605517,0.0009412401597121515,0.030403568066846343,0.024094582444006415
MED-698,0.0043016396723503094,0.0,0.0,0.0,0.0,0.003172524997306488,0.004025651745468683,0.0018311158869721614,0.0,0.0,0.0,0.0,0.0,0.0,0.00484691397886127,0.0,0.0,0.0,0.0,0.0,0.0,0.004885538509524041,0.005449939475479821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MED-702,0.010309001662950533,0.003074006239912262,0.007639646101523473,0.008089060921677528,0.0070940701965576435,0.01062512384259285,0.008308053399171273,0.010324241990159555,0.008416007884058224,0.004182500957271573,0.008965616467014381,0.007437726734540631,0.008624552876160707,0.012860021335347463,0.01040729028511257,0.010518043769756518,0.012325585370137707,0.005974921321662974,0.0,0.0,0.0,0.00978425036887128,0.010966145193808384,0.006645666412432832,0.003025258640583393,0.005619275605072678,0.006924253206826336,0.007421156106563496,0.009018475202955475,0.010973949408401023,0.013761765093590731
MED-703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018276158974141175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021546950466266195,0.002060787046507292,0.0,0.0,0.0,0.0,0.0,0.0,0.0017943552120786984,0.0
MED-704,0.016687528135681393,0.005187006345835583,0.0,0.008030849115138286,0.005337503044744045,0.0029894521923367425,0.0,0.0033221509575064156,0.0,0.0,0.0,0.023707021288443875,0.004062881129458753,0.0183258975793243,0.01719316429825783,0.011976983403895747,0.01741553971518142,0.0062466301693610985,0.004948929038118784,0.011368592216755272,0.019060559099946556,0.014894533782845608,0.01404546496375907,0.0,0.0,0.0,0.0,0.029497663309938936,0.02244180750774068,0.02824374386278904,0.03192335292754708
MED-706,0.003666428044199041,0.0024018581540443443,0.000623446924249881,0.0,0.0,0.004018863435822341,0.0049256284341982265,0.0031014371486109784,0.0,0.0,0.0,0.004030010214678144,0.005616148630664681,0.0024520398228341533,0.0023013218601962144,0.0037332167812479254,0.0033369608629610094,0.0,0.0,0.0,0.0,0.003542183714486793,0.0037485741453882953,0.0,0.0,0.0,0.0,0.004046170708671682,0.0040192831984470845,0.0043936526119557895,0.002587502358026337
MED-707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002377626800465234,0.0,0.006848337995839888,0.007710361041022277,0.0015798618217035378,0.0030447178823452227,0.0,0.0,0.0,0.0,0.0030045008934249003,0.0025958551349878167,0.0,0.0,0.0,0.0,0.00459768477105125,0.0019372240212112406,0.0014250617879752077,0.0
MED-708,0.0,0.021869421591053154,0.017790713886855342,0.0,0.013711468788003384,0.009851973856543147,0.02291426305714619,0.013248340775416877,0.0,0.0,0.01868961756059857,0.0,0.013942449258860784,0.03006996075754692,0.051716772414588996,0.035529445289521275,0.012160614836629075,0.006953774724923978,0.06541787319323372,0.015031121401622225,0.03783773198524601,0.0,0.012808376721450087,0.0,0.0,0.0,0.0,0.025507430352063373,0.0,0.02257142465903224,0.02615392853721565
MED-712,0.0598848381651456,0.012886919880071254,0.013977608119909479,0.012099128006704346,0.01460265353010532,0.01728232751084387,0.015278798972656184,0.0174614741344546,0.015211019353295949,0.0,0.013216251368496326,0.015696013094019953,0.011995526885552051,0.014276456149195822,0.016018626742835527,0.018169512286491617,0.031049455406878226,0.019195479177537732,0.02097800284737957,0.019327937217370517,0.021399862465469523,0.02635701257644078,0.019892840498656084,0.0,0.0,0.0,0.0,0.014344972629777745,0.014962573221929914,0.014386086602786551,0.014055352321987217
MED-713,0.0007515627430693128,0.00031686853725804723,0.00013896680501707757,0.001095304531032469,0.0003688955053210122,0.0064175635701089195,0.0,0.0,0.0,0.0,9.314429880945704e-05,0.00042791021935277573,0.0003034493190293777,0.0004925700332778191,0.000607275978951393,0.0005460699577088184,0.0005496006485372282,0.0007893136311248609,0.0,0.00032223184179523733,0.0021507765948984713,0.0001832843440431167,0.0004987414889999348,0.0,0.0,0.0,0.0,0.00040227944962052046,0.00047038173072351395,0.0004485710554712115,0.0003687616080725468
MED-715,0.00029046853483026536,0.0,0.0007517444094509727,0.0005163260385316124,0.0002470268218723124,0.00025060517245011744,0.0,0.0002719770961130772,0.0,0.0,0.0,0.0008239755755396445,0.0,0.0,0.0004086156533781342,0.0,0.0,0.0007679378281520986,0.0002228225071837896,0.0009956525194743313,0.00070387585891383,0.00016269089677945414,0.0008031959712042888,0.0,0.0,0.0,0.0,0.001183604604460137,0.0006450287270831875,0.0003944071545892111,0.0002487034530041528
MED-716,0.0,0.0032525231558502474,0.0019906165923574836,0.0005638595780732315,0.003569223468099639,0.0,0.0,0.0,0.0,0.0,0.002941495170161395,0.0024039143176700717,0.0030761960053143234,0.002679001274912435,0.0,0.0033970540458041943,0.005042071021706531,0.0027051643611511553,0.00336740962779594,0.0025963232827371147,0.0025939970195587533,0.0,0.0,0.0,0.0,0.0,0.0,0.0019839612090298405,0.0025414440358613784,0.0027548634474545896,0.0029725475060403185
MED-717,0.002515094877627069,0.0026235195089007,0.002654099156698406,0.0021410889736569205,0.002297142411464065,0.0024897055533794664,0.002500430447234917,0.002448128243156497,0.0,0.003863731336268277,0.0023947617653799357,0.0014759356324263466,0.0025085844527612134,0.0027662234438890175,0.0030558539859169773,0.0020355387990666322,0.0025842573346350766,0.0026490257901418276,0.003517811974027734,0.0021149162368349706,0.0016481886969554708,0.0030598869852921365,0.0019859237243713924,0.0,0.0,0.0,0.0,0.0016109877845898602,0.0019342752506744474,0.0009910552596982104,0.00021007946409154466
MED-718,0.003386069094103071,0.0,0.0,0.0014167912539256762,0.001506105870412879,0.00490016177298956,0.005273004960711416,0.004745927769576208,0.0,0.0,0.0008170548250312946,0.005414095117592202,0.00022811101835244193,0.005931494580824244,0.0018520617175884753,0.0,0.0,0.00012735737022754869,0.0,0.0004977861524930417,0.002515041935011996,0.0012888267853635221,0.00028290913527368236,0.0,0.0,0.0,0.0,0.005924635149821636,0.005591069002015958,0.00020703493531466273,0.001928178743066816
MED-719,0.030365096517849036,0.02888480670548053,0.02747579753861495,0.012722288754462364,0.029647066904138656,0.021399277919951856,0.020270351531213884,0.020323873267693013,0.005407516796910697,0.03676662803193297,0.028757833154865225,0.02977999375609745,0.02824544405704674,0.026647340796996117,0.0304842669005653,0.028643550344525825,0.028246604983547613,0.02830017213653791,0.03171035101314956,0.028374060461710916,0.029394173603417284,0.028027318474639788,0.028681499364222755,0.0,0.012076355603185348,0.0,0.0219831093844837,0.030641649277876163,0.029798331504258563,0.0295304069178761,0.02987582009360844
MED-721,0.0,0.000676050791165836,0.00022121050427894212,0.00044306998599767753,0.0003678890765114494,0.0,0.0,0.0,0.0,0.0,0.0002093490044826686,0.00037796572449753257,0.00044931211333666617,0.0007729787028392552,0.0,0.0,0.0,0.0007387596259050595,0.0,0.000661256824076084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4749604581314495e-05,0.0004508124744180367,0.0,0.007545133275491562
MED-725,0.0018856635983773207,0.0021378008910281792,0.0021650321113335495,0.0002606969368802402,0.0012636098798903754,0.0024533236853290087,0.0023211001602849663,0.0021844506278822133,0.0,0.0,0.0019756636649424977,0.003369621291109346,0.002328928154181902,0.0,0.0032764367733359267,0.001659156328648479,0.0016078828932069458,0.0014977605978768647,0.007810262013405568,0.0017687664044030676,0.0016723657906913627,0.0,0.001274084652052847,0.0,0.0,0.0,0.0,0.002315530835767192,0.0024869199411371905,0.0019280887984021488,0.0029623886774856655
MED-728,0.004601989995586515,0.004772989613209613,0.005044854503966511,0.0,0.005126674949879544,0.0,0.0,0.0,0.0004438849868486572,0.0001814321242308381,0.001590481550822639,0.0,0.00024160068821338194,0.0,0.0048112054486473075,0.004853285280532672,0.005157054209471491,0.0032352020306744885,0.0,0.003722287192233954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005508313921046033,0.0,0.0
