bin,ERR598971,ERR598980,ERR599004,ERR599015,ERR599051,ERR599060,ERR599067,ERR599076,ERR599115,ERR599127,ERR599152,ERR599175
deep-0275,0.0006165460029099453,0.0005900259268836279,0.00030374884828402517,0.004309287091558399,0.00023421296798259902,0.0008392034690479029,0.0005879662311803836,0.0040094331777281176,0.0011243576829980887,0.004201955333721798,0.003877056282266341,0.000780824885723779
deep-0285,0.006936461788700662,0.0038425821571252176,0.00860650727460141,0.009220610880837138,0.00813731260467408,0.006120098758912154,0.006567417824850176,0.010166442343480743,0.008374513873212964,0.009240730823401874,0.009242996562469241,0.00805584908694403
deep-0286,0.004064864213468213,0.00914325006849853,0.005334859372331844,0.00521110453446274,0.004384911223656187,0.0050092284973003096,0.003464009097299504,0.005297737082574181,0.009689559354609197,0.005459074539545222,0.005261339263918403,0.005898451603499862
deep-0293,0.022364472636207586,0.002480574169965966,0.0024134828809000016,0.006425403902805311,0.0015793656793205123,0.002859574356267684,0.009606644430557724,0.0029810664769611,0.002539951711868945,0.009038415137768473,0.0067655789700223675,0.0015977071694740995
deep-0296,0.015653258089438314,0.04258527368568238,0.008696480107131664,0.0027765223361111476,0.008778650647380195,0.008602173485827574,0.014351342547700633,0.0022537508806040017,0.015386535519197851,0.002431090018352015,0.00263607158121578,0.010895104469116047
deep-0303,0.0007053545094368334,0.0,0.0012997165186683748,0.0009540706311643968,0.0015557622064664065,0.0016281434461561236,0.0005736806787835618,0.0010794241846209412,2.6094789372627852e-05,0.0016420161033151978,0.0011952911029897888,0.0014781140149835558
deep-0307,0.0029794833569043054,0.007843259949700646,0.0023091843392456473,0.0051859132798007706,0.0021356335207179935,0.0035507371113463228,0.0,0.0047865334801723836,0.01069645870373587,0.0018069007363647935,0.003772167398293603,0.002876076145740071
deep-0323,0.0031597540007385965,0.003969689520781655,0.001199025903593573,0.001395750135284172,0.0011614787864609995,0.001729713043665861,0.001630909335151168,6.221393084087051e-05,0.004168222404521468,0.0006612907704387804,0.0007450541591786915,0.0008905886491566407
deep-0325,0.0010057660078547368,0.0008985979805969098,0.0015333253857844156,0.0,0.0020320049112666416,0.0016284873114768487,0.0009500982830440409,0.0,0.0025220283505365624,0.0,0.0,0.0007689035846581082
deep-0327,0.01681279338433509,0.007457861141264998,0.023379713386494846,0.007863470443293625,0.021199699884512917,0.020929356479063518,0.017137456086991354,0.007759403757000479,0.00846352044935162,0.007600589505881554,0.0076824263429486105,0.021295274442603547
deep-0330,0.001051608085082042,0.002868369416207498,3.0165056715884752e-05,4.5426896670976064e-05,2.145494154707063e-05,2.1867921618239874e-05,0.0010258860838399475,4.587326267962076e-05,0.0006280116889795428,4.422894938201171e-05,5.1897507227106794e-05,1.3436896872708456e-05
deep-0335,0.00022511867803808345,0.004057831293540993,0.0073523614240970266,0.007793798802096699,0.007353444589345922,0.00785309058607652,0.00010616361197793795,0.008046617814132137,0.004237253231734564,0.007641908157482385,0.007824260505840341,0.0074083010714870185
deep-0340,0.0,0.0,0.009444272621995582,0.0020647483408243873,0.013293673154046408,0.0012460890490199707,,0.01061365847328675,0.012333317686297047,0.004537424014182389,0.007389946348480009,0.007886756744551568
deep-0347,0.0014845429242082509,0.0011459599821213025,0.00022687289742158166,0.0016509999193420185,0.00048501505614243314,0.0002789080830226692,0.0019413677724982455,0.0014006659418094028,0.0016450527916494454,0.0016299190916149592,0.0016671957511495501,0.00042727476094990433
deep-0351,0.0,0.000703761874001952,0.00026033688132460987,0.0003236835845766011,1.698788259443132e-05,0.00025681314643566134,0.0,0.0015136596263843705,0.0004116442091851852,0.0,0.0007104059055636536,0.00017859420170937158
deep-0353,0.002146531949738157,0.005468346212150425,0.002173643217126274,0.004995742856448769,0.0015157211130551011,0.0021821712582715427,0.002736880355686067,0.005129582903071427,0.004831578181257848,0.005047418363466348,0.0050736393948295384,0.002346282328431609
deep-0355,0.002054908120390514,0.0023510611626597487,0.0014341612015415625,0.001006106697160211,0.0008178182214936576,0.0018632655970695796,0.001945378989919819,0.001385812045634785,0.005469741268624236,0.0013543163530298735,0.0014386453875133035,0.0034189153293241533
deep-0358,0.0006695725804027985,0.0012360855894901115,0.002212569412987762,0.002939492744779469,0.001985784251885846,0.001930515740657787,0.00077965373469592,0.0032261531888151274,0.0020942219696665344,0.002746999497262043,0.003307606481261432,0.002114785080082011
deep-0373,0.0,0.000498414076208541,0.0005854098207196253,0.001070789049657902,0.0007323555285049528,0.0007113380885975315,0.0,0.0012618085255804345,0.00080127927005281,0.0011346157322484431,0.0013213352181973598,0.0006043755183745846
deep-0383,0.0,0.0,0.02191266624661054,0.02122764079214672,0.019234712550326077,0.024137630285488047,0.0,0.021826787988132458,0.0,0.025670611731142542,0.026357574043938493,0.02328205386803654
deep-0399,0.000126668788476766,0.0012744353166205572,0.0002777633591625283,0.0005186091146984793,6.72471276633291e-05,0.00030905557049475916,0.0,0.0010066340482105492,0.0003791260338833953,0.001014774513147891,0.0008128860018717361,0.0
deep-0410,0.0,0.0,0.029096827398104135,0.002526243862503574,0.030660011107360923,0.037911627170693504,0.0,0.0030141529523362437,0.0,0.0021500998272754807,0.0031834153035053526,0.03327272179244863
deep-0416,0.0,0.0010489220954993312,0.0006861104764051559,0.0,0.0,0.0023013225384482,0.0,0.0,0.0010969012878456338,0.0,0.0,0.0007829610322924399
deep-0421,1.7780607317689854e-05,6.678845623711158e-05,0.0009911737191189009,0.000172281743952615,0.0002626742430865244,0.0007239942891955315,0.0,0.00031377649852660366,0.00022540027577703156,0.0003754917000187822,0.00045252345167241754,0.0008111705159117983
deep-0434,0.0,0.00030439680936470836,0.003909333747196563,0.005716303856787362,0.0022732119897793776,0.0037442911842364506,0.0,0.005426485069494457,0.00029095878967063944,0.0050086748418810105,0.0038986674348677093,0.0033098692889159515
deep-0435,0.02844989670976334,0.027731797674829008,0.0,0.02982530718558012,0.0025832225725531005,0.0023088908551217877,0.00804005122793547,0.020781351342967415,0.052692827620648724,0.022313004482050806,0.02386486646565226,0.0
deep-0437,0.0,0.0026184001966722357,0.0029651039846764447,0.0033842184154128313,0.003933181312575303,0.0029213779504898875,0.006825588759958751,0.0018859048613387697,0.0009780077067281622,0.0,0.0018219547174875073,0.0029611930191692374
deep-0438,0.007029427880552285,0.11437609285481978,0.024815652905289403,0.08408038768452493,0.02225647922638512,0.021273375157640093,0.008099772466600404,0.1113388864299078,0.04279348934755687,0.09655441868465023,0.10863133245534351,0.017951100559602733
deep-0439,0.0,0.0,0.001042395931485976,0.0,4.1640478403463635e-05,0.004299033039884291,0.0,0.0,0.0,0.0,0.0,0.0040631505474677315
deep-0457,0.049764804558951374,0.07198252261116683,0.06241567702135869,0.09879580788860916,0.0599285816504181,0.05855266050524453,0.04216825003944409,0.09323526058527015,0.051873376124691124,0.10514214686948362,0.0933283347702507,0.05775156993722981
deep-0461,0.21061548532273558,0.1427234853931754,0.1286250955784991,0.0417619353874838,0.15632123661899006,0.12885735634263515,0.2145396534284315,0.05157626248234321,0.02843575880943876,0.04517144916829941,0.0376210108292515,0.13580772775962072
deep-0478,1.2626856483061754e-05,0.0,2.3613024791249422e-05,0.0036498800408220587,4.567302655794018e-05,4.592565048887496e-05,0.0,0.003621790118957809,0.00025816143412724167,0.003583781309321046,0.0036444608869957234,5.72126604826314e-05
deep-0480,0.0,0.0,0.0012752134929605533,0.0021488825332481288,0.0007476245425800842,0.00018688010758117165,0.0,0.0,0.0004040293423878956,0.000539264010370138,0.0006474182500036797,0.0003108951630946488
deep-0483,0.0027947489160738176,0.0022002065405605517,0.0004923865365117554,0.0006165283586426267,0.0006403918900913961,0.0005558333790837054,0.0021062455300053357,0.0006568886876458036,0.0032877597843465702,0.0007918494009278036,0.000813820204828722,0.0004120727105335773
deep-0489,0.0,0.005927720049842037,0.0,0.0030570322064187817,0.0033437820037208544,0.003487537685824342,0.0,0.006509419729234605,0.0016419807008661042,0.0,0.0,0.0
deep-0490,1.0088249858145869e-05,1.773173799263435e-06,3.582622828978267e-05,6.66562145058673e-05,1.3015150791414167e-05,7.405723692538881e-05,0.0,4.4921760661074444e-05,2.2724360869784912e-05,4.63639453440907e-05,4.212133832775646e-05,7.963216703692085e-05
deep-0496,0.0,0.0,0.000704227169893815,0.0007845069749208865,0.0007962264248669216,0.0007242070946891698,0.0,0.000771526271415757,0.0,0.0007666815051149235,0.0007488072311417995,0.0007698707443290062
deep-0505,0.00022562870987761997,0.003790669804947343,0.0009052157512462232,0.0001825412618449001,0.0011814789881318484,0.0013038921501321312,9.09354848552114e-05,0.0006009715196180913,0.00580765309013785,0.0005690753339822224,0.0009339921243940151,0.0012591005112959793
deep-0509,0.0,0.0,0.0,1.568981659647668e-05,0.0,0.0,0.0,7.324198509992831e-06,0.000308208379664589,0.0,0.0,0.0
deep-0518,6.872567093996228e-05,0.003977887158950496,0.00025050039223023567,0.0073041174586753275,0.0001744798061652797,0.0002617921237324073,9.862371242541019e-05,0.006957348847213047,0.0015570803799300746,0.007411696342893601,0.012518938973944491,0.00015137229549214962
deep-0528,0.0,0.0,8.458388151469133e-05,0.0,0.00021756885902762783,5.991997304610501e-05,0.0,6.647816913835761e-05,0.0,0.00010604735383283792,3.381720794176036e-05,0.00012840236255152136
deep-0535,0.001226290932094446,0.004313108645625433,0.0003673638496349421,0.0009697981969307478,0.00027184643479654204,0.0003516336148030366,0.0013737435220946156,0.0011193296584011204,0.00737574651916727,0.0009758515008937253,0.0010048424645612733,0.00036624940185877794
deep-0539,0.003070403862731488,0.002753091240219069,0.003859143148323167,0.004815906312617088,0.004802428768765049,0.00461285255166345,0.0017338727698845767,0.004479795883213532,0.0009595148317911173,0.004026594573958447,0.0045800592853685596,0.004004385536975777
deep-0545,0.021255882048585834,0.0207696750971637,0.022965056209072042,0.02400601699077911,0.026411285662471612,0.027654206951369928,0.021966524336427953,0.021808763267176418,0.028683152413446242,0.023048706653016646,0.02199628599036227,0.02684755348976599
deep-0553,0.08968253325787257,0.17986760983542124,0.06057630837744599,0.010847072351533656,0.05593983818037971,0.05659713445460206,0.0815769476093591,0.0,0.08034317955934393,0.020339280913954646,0.01108838850480127,0.07150290566966166
deep-0555,0.0044634052550684734,0.0400011699027332,0.013635460468609126,0.010713882607024746,0.013133040687850258,0.014153913211696238,0.003860018589401284,0.010324271111655141,0.004911942697063767,0.010739625268186243,0.010578975712884362,0.01351007702394118
deep-0560,0.0008861929710582049,0.00221096994049468,0.0,0.0,0.001258144348864851,0.0,0.0,0.0017136089814242983,0.0009563539980083127,0.0,0.0,0.0
deep-0586,0.0,0.00035618116323674884,0.0034818276017241617,0.0009573386077170578,0.00203444882784648,0.0006844607146069376,0.0,0.0010291031301252367,0.0008913135792662589,0.00119429126358976,0.0007167989478379274,0.0018237688863617753
deep-0590,0.0,0.0002515262255909364,0.0,0.0,0.0,0.0,0.0,0.0004418441538722141,6.203364979551795e-05,9.336517436196744e-05,0.0,0.0
deep-0592,0.0,0.0026975039306938874,0.0003006976903633572,0.00019073969201606573,0.0004656169744761183,0.0010647354475137297,0.002194885752439377,0.00020017217801820443,0.0028319186921269513,0.00027679086431370975,0.0004000041703510681,0.00043453941010983884
deep-0593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005687930147652826,0.0,0.0,0.0
deep-0600,0.021193819764118438,0.04962273532345534,0.0,0.0,0.0,0.0,0.0,0.0,0.004365930765184063,0.0,0.0,0.0
deep-0608,0.003971078811377028,0.006213203370510257,0.0027930372963048565,0.003953600842087426,0.010439535647652482,0.0051515837986045475,0.007666192004228842,0.00855719969224265,0.011881926416681007,0.005947339142071066,0.0027382642703191917,0.0028678097608764654
deep-0609,6.293640814394428e-05,0.001586582488580653,0.008349720611078724,0.0008202722015516519,0.0009924805099716509,0.0009684366601229345,0.0,0.0016233614174187112,0.0011573137538754723,0.0018337264866792615,0.0005083700418427794,0.0
deep-0614,0.0010567387457364808,0.0,0.0005430402565133523,0.002185681366258541,0.0004459108215271983,0.0011275772216000283,0.0,0.0,0.0,0.0,0.0,0.000543943298805808
deep-0617,0.0010833040810762017,0.0,0.0,0.0017516529398579398,0.0014126289340023299,0.0,0.0,0.0,0.006706813130769043,0.0,0.0011043164815470216,0.001577230057018299
