bin,ERR598984,ERR599006,ERR599009,ERR599010,ERR599022,ERR599035,ERR599105,ERR599126,ERR599129,ERR599171,ERR599174
SAT-200,411.6958754999074,826.7929939126966,426.12626436723235,41.89839787776233,212.47054434939898,217.40537140560883,125.40150099164774,471.8119787250551,5358.872996539636,4236.008973081296,8996.769092459801
SAT-201,4493.531131920141,8464.81974380246,2266.0205688036317,711.0335296631808,1491.6364322271984,1024.692715095601,890.5080095169462,4558.844254760536,3430.892247852377,3191.001371194045,5332.29172104323
SAT-205,9835498.884670632,14891.19453172497,3672.553890541538,1737.6123883694042,2285.3502877580972,2904.920051765588,1955898.100249071,13464.996859298599,7783.577607496984,6445.198946770151,11423.69885622791
SAT-206,60685.029680653286,40642.01927253479,5384.29482607948,3764.9193021096753,5744.470793605264,3231.014360847515,11212.110760896587,25056.67644190506,114893.14273823006,116293.78048477272,206719.78422229885
SAT-211,45584.16864606335,15305.855677165358,4185.659907400183,1555.8025044699193,2444.174810486723,2121.8819041996803,7349.335629619676,10319.582109305038,3576.3772178808945,4389.371120766556,7752.511649421528
SAT-213,10.313982521847665,18.31985294117641,0.0,0.0,25.272795260295176,129.52979333625956,0.0,0.0,780.2781779012537,1235.6982507040032,1033.914863407969
SAT-214,19966.882001607457,52241.85882328961,1949.5698525756443,1672.9024338333998,8286.153267220729,592.4249886709647,3359.671498607554,12768.1234618422,125474.37197393188,129322.69990394758,220013.34825809806
SAT-217,5014.395367996734,7770.5253787677475,48494.16110531635,1764.8388748214388,2099.687747017846,33577.35682834342,1744.0905529384238,4906.726349663585,1475.5100639507252,2053.9983307605603,3325.338713085813
SAT-22,14203.979329909891,64849.41908636167,5066.527605928187,8687.896930614335,9114.599334324119,2498.440580643455,2382.3082086990385,61280.88841475189,3398.577557026379,3067.268920525835,7708.285034359102
SAT-220,68532.51910581354,11202.395140225803,557.1142607110258,19606.17881147309,2247.896632339961,187.43712574850298,14266.706772898973,137922.72415412057,14450.944604019729,14383.771073367696,24612.66101673164
SAT-221,16227.057516619567,10013.354764647356,288.3259661254063,4370.831716021994,1938.053076661651,67.19367383977178,3355.3909580659974,25270.4044242051,18720.727704525016,19748.929564130285,32868.276102191376
SAT-225,3585.2063957004925,3527.7488462255524,12107.177696078428,1594.775805884476,712.8855478334873,6502.180879241975,750.5132011621314,9090.458588184476,2555.401471633482,2849.7022629874177,8170.715591184716
SAT-226,2622.8280976678443,6380.8971469799535,864625.2618982765,210.12147964379736,885.5919640811868,505652.194777572,313.5649563560032,2581.047813882864,1029.1759275217182,1327.580567577501,2824.282726013452
SAT-227,3350.2093122076567,3009.1191459329852,3601.0298521680024,3998.096578694061,1154.2146431221618,1846.570616325579,262.2442967330845,22415.99260873158,160.72690331221082,250.63133115880424,931.8307088135309
SAT-228,1391.2965844073608,24968.15189732531,198.52078420184597,218.01268811535812,8630.02960318003,91.10619225302057,214.05477501771972,1147.609019515374,33838.460247105824,36851.993881171795,63586.196791076945
SAT-23,1000106.824688299,1129809.1347631307,349068.0154402261,526205.9128126755,194831.79882149247,239661.49968146172,216301.72779577406,3479528.117701291,2244.238235021926,2751.9228687600817,7681.514888239555
SAT-230,12566.127584464988,12555.21021372266,5551.242662732508,1313.4049338491004,2242.2206649630157,2841.267815312874,1880.871758527332,11939.57537565538,638.857775240122,1283.4229264184187,2102.4350724629976
SAT-24,529427.0586063621,171906.11759313726,4996.619909197557,183561.4228430823,22038.01730971593,2919.9465013437134,101345.91661740228,1388446.002392713,38522.460018835394,40823.31569789964,66945.21472098601
SAT-25,44592.40823855698,60881.930657690486,106538.1813449167,27427.78930075869,10440.825513911428,61406.04383481479,9119.931329418243,173131.39081435488,19146.883382734697,20377.865555114862,38335.17963184459
SAT-2595,17785.84362567861,504.496060762715,229.0262134843695,5031.080036091173,116.31911064115302,269.60462643942384,3508.2543336999584,31254.526583331157,98.86117904188077,24.442424242424238,93.39797132287144
SAT-26,66954.35156035131,306586.31434237974,22450.80871730989,12669.11305806975,46489.26872720451,12582.654576305784,13910.840753122964,79945.25647073935,4491.795981507867,3746.6870416419697,10433.72965105383
SAT-2619,96068.3114317,29593.501304977948,16927.821765727687,2241.7144219251486,4200.515904265078,8939.263970142378,16961.34756315266,15231.62390885156,34837.253421539805,32468.55873993059,60564.79331215714
SAT-27,261283.62450596545,53991.24514659423,39148.6234915624,300568.48545994615,8449.047600738897,22293.48322857784,54313.864859316716,1995354.5866319484,29132.483153729718,28316.774621283173,72929.89322305657
