bin,ERR598984,ERR599006,ERR599009,ERR599010,ERR599022,ERR599035,ERR599105,ERR599126,ERR599129,ERR599171,ERR599174,ERR599017,ERR599027,ERR599040,ERR599046,ERR599056,ERR599101,ERR599103,ERR599122,ERR599133,ERR599137,ERR599148,ERR598947,ERR599000,ERR599005,ERR599044,ERR599048,ERR599124,ERR599131,ERR599149,ERR599154,ERR599159,SRR3965592,SRR3965647,SRR3965676,SRR3965758,SRR3965809,SRR3965873,SRR3965874,SRR3965875,SRR3966130,SRR3967025,SRR3967319,SRR3967558,SRR3967690,SRR3967699,SRR3967700,SRR3968060,SRR3968061
SAT-13,0.0026426667173498814,0.0,0.0,0.009131326845556682,0.0,0.0,0.0016013786290846762,0.005483985348957336,0.0,0.0,0.0,0.0006819033012866624,0.0,0.0032618461437577597,0.0037371472723638464,0.0,0.002258668948185034,0.0,0.01710854389689614,0.0031508113450431953,0.0025525525109014835,0.0030686132337741,0.0,0.0,0.002545982413754493,0.0,0.0023009002209467976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-130,0.0,0.0,0.016896130131788534,0.0,0.0,0.01816677481743046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008414752223819936,0.026279011507843432,0.0,0.005318143214109119,0.015630877645620024,0.004645666839184448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012580736970671977,0.10054160498877435,0.049400125929802766,0.05406181303193392,0.09666143302671089,0.050074382037109295,0.08070934754299043,0.04551579454742384,0.07416565453988772,0.008610404099398858,0.04404156098506939,0.10693099616320788,0.05928497449817206,0.029477294607625954,0.019690772773741472,0.0,0.007609029258940924,0.0
SAT-1308,0.020300936859646002,0.021297976256825786,0.009333364972521553,0.019667720007697433,0.020238318986570678,0.03147731212720346,0.021285768103959646,0.021138088715867153,0.018306883720503233,0.02647142540178359,0.022718893464831712,0.024852815632964837,0.025523862336408028,0.013950424686065338,0.014377818299805745,0.019957947423099805,0.014138722721753512,0.026374652099454006,0.009578419515315306,0.02133746059333625,0.022056380442667462,0.015441267090618762,0.020355474305468104,0.019532029563352565,0.019471322792467792,0.02124600563806043,0.022361627316102705,0.01742894943996031,0.018994805043635224,0.017641327900352267,0.0,0.02076888223359355,0.02683291409447851,0.0,0.019191554532797632,0.021535977725149976,0.0,0.0030630487329184808,0.011453876845044958,0.0,0.012452564852145336,0.019621827117455148,0.01795372073603055,0.008915297349099762,0.021965228141694337,0.022848884121355113,0.02399005473281401,0.04010458065525087,0.07062592019269724
SAT-1309,0.0,0.0008915166084486646,0.0,0.005744698282872021,0.0,0.0,0.0,0.005346605342517267,0.0,0.007614650419952839,0.008605407343293747,0.009023462490301082,0.0,0.012737477934022006,0.009015524425347645,0.0,0.019142734483423924,0.0,0.00018812382576046532,0.0,0.0,0.01746333880249234,0.016858776580852452,0.017663647652123676,0.014489542049974739,0.017315412983228785,0.011686911289456868,0.012424590536579303,0.016428010539937875,0.0157345408288966,0.0,0.014837418605099566,0.005445052097397251,0.0,0.0,0.00519224284438905,0.010798991897548028,0.015643528859755094,0.0025156749211196388,0.0,0.0011263871576092162,0.004391676736075959,0.0,0.0031100289590760277,0.003527433414672784,0.0,0.0,0.0002397977823387111,0.0
SAT-131,0.0,0.1608617339659173,0.0,0.0,0.06716934037060474,0.0,0.0,0.0,0.01774720925135986,0.0199852512210542,0.008607700213012253,0.04245683263324354,0.0,0.0,0.006376271756513001,0.0,0.004755766741424616,0.04435261410006483,0.0,0.0018798868348719907,0.02387288547934944,0.0,0.028343415652335446,0.027526312438294537,0.03595763681182937,0.03030240004595408,0.03676022191448571,0.02666657629915482,0.028423857727213748,0.029568306567143637,0.0,0.027766641856256494,0.023963946507784255,0.025124486560141105,0.012756837139001647,0.025452098979358878,0.028402974863397563,0.025037553325700304,0.02418764471420954,0.021173003836586816,0.024142269159720006,0.02755277707455756,0.02528915880618357,0.022059246251896494,0.02479813811025445,0.021531147683485078,0.02403657579650906,0.03012767940648855,0.023688253655308224
SAT-132,0.036819297080593685,0.03498675533524217,0.0,0.03504377206060752,0.035432792239975426,0.0,0.03933511382976753,0.03457148111211491,0.0,0.0,0.0,0.0,0.0,0.033747614857368484,0.04035741171733203,0.0,0.03617171096551209,0.0,0.0,0.0,0.03401392514598,0.03688545936007163,0.0,0.03707335783374354,0.03738792707277513,0.0,0.035288443849152855,0.02127903232812598,0.0,0.0,0.0,0.03174437595249945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028037660674203813,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1329,0.017720497948618474,0.018254625857743657,0.006090333631741858,0.010811707959164541,0.01654388916088969,0.005161264121311245,0.014802254752796727,0.01739883911105757,0.0067982508456102845,0.008285087840817653,0.013034723928763278,0.018877900865637544,0.0005547666769028361,0.015420350988355598,0.01863037066132389,0.02250249397917634,0.01734345501349625,0.012392891145831066,0.0029121012368840205,0.01028587589409623,0.01770887046327526,0.016132903742381507,0.0,0.022864366315874643,0.017937784893977567,0.016091848242050903,0.004013474519204894,0.011659484837457068,0.0,0.0,0.0,0.014796076054236867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-133,0.015508616285108781,0.014315610774778675,0.0,0.012058248690806097,0.014125740907120094,0.0,0.01752921126474817,0.014796952894526767,0.0,0.011793725764654466,0.015492848853094576,0.009766641013256923,0.0,0.009226582163592421,0.014915841801602195,0.0,0.014690999654850559,0.021049439448665885,0.0,0.008533501205701755,0.011588325066894278,0.01751155493058336,0.0,0.014155776704999984,0.01164554629872563,0.0,0.008433090647427909,0.019766507599373272,0.0,0.0,0.0,0.01707506384288242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1331,0.0,0.018842518242264936,0.0,0.0,0.008410523421582189,0.0,0.0,0.0,0.017354360837985503,0.014437926261720472,0.01197571745399972,0.009726404749120492,0.0,0.015916734911636345,0.009440375849956,0.014325382096404347,0.013608575086529138,0.014524536068106074,0.0,0.023223760726718477,0.03364650376714394,0.013563182874551258,0.01269963843367306,0.01313193857994974,0.0129137055187008,0.012998852223490462,0.014537759895097027,0.013438734312569455,0.012084101038158167,0.015006671672104958,0.0,0.012607026138484212,0.013525761148620499,0.010061687572638691,0.01343883402535961,0.01318791033191321,0.01559511496984738,0.013912611187068366,0.012270708638015342,0.01580940004482913,0.014547838578735067,0.013469869335498036,0.013214340766343913,0.015264135546260157,0.013873098219462573,0.016857948973122035,0.015813167253915805,0.013653429349776416,0.013698626885979639
SAT-1340,0.0,0.002158174847058023,0.0,0.014972701766260295,0.013667250248168958,0.0,0.0,0.0,0.029350447588753416,0.034361550985957084,0.03240690294230552,0.033467801024847345,0.0,0.014209197660905155,0.03230469614000923,0.03180522483788298,0.027739545160642105,0.03207566324198686,0.0,0.026484537987100952,0.024044702159806104,0.011245363829081726,0.0014116794392144193,0.0008412495853098707,0.014337081916209138,0.009343307890220847,0.0,0.0,0.014361203301543135,0.025639386404836293,0.0,0.0011120011584302971,0.0,0.0,0.0,0.026087679064299124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1342,0.0,0.005354154794407556,0.0,0.00043023656345412723,0.008338806122280855,0.0,0.0,0.0003146585125339556,0.0,0.019394958935678736,0.0,0.0,0.0,0.0,0.012141706396304536,0.008406713770400217,0.009101994169222706,0.0,0.0009333392804965911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007314060026915168,0.0,0.0,0.0,0.004338122631465771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1344,0.0,0.021544423480484153,0.0,0.0,0.0,0.0,0.0,0.0030795148418314784,0.006620831353025845,0.010011017075075401,0.008402709740605167,0.006918721590228641,0.0,0.00785773466652232,0.007413167742515269,0.0096029541522986,0.007119523296156727,0.00764191560588484,0.0,0.006071558163981604,0.011880334485941441,0.007662626710278254,0.0,0.0,0.0031374988540892592,0.0,0.0,0.0,0.0,0.0,0.0,0.0036393411700672614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1346,0.005262189024876977,0.010250381380727652,0.0,0.008104166498590614,0.009582461750100094,0.0,0.0006651512954835245,0.008175969936795984,0.007996259315971165,0.005298884255359743,0.0065692316214249705,0.008716152841244919,0.0,0.008598079260568471,0.008797760360599864,0.006937753784559946,0.010352757232188087,0.0061527698976688305,0.0,0.008427665647698713,0.007115570322170279,0.009848939554235516,0.0,0.0,0.004529074889814516,0.0,0.0,0.005526223026520289,0.0,0.0,0.0,0.00986095898182757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333909450795454,0.0,0.0,0.0,0.0,0.0
SAT-135,0.004081466592757832,0.04180062626922571,0.0,0.015952537040062876,0.021037642026380542,0.0,0.0,0.017505154373684828,0.0,0.002340169111964681,0.0,0.0,0.0,0.013031436377660825,0.014463217616392791,0.006521559686425868,0.01568258136854257,0.0,0.0,0.001926268544002533,0.0006415036171923585,0.014726155119377169,0.0010142323228513612,0.002256269998915359,0.0,0.0,0.0,0.012420863068195126,0.0,0.0,0.0,0.00235083236861829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1358,0.007947909533492795,0.019426513446604114,0.0,0.004469999984111054,0.019147980832546332,0.0,0.0019327440370239333,0.006769902152101974,0.020399702577894818,0.018470953848451047,0.021014356263215645,0.018480003667030686,0.0,0.01319535053738009,0.017487616789952483,0.01949514431063538,0.017688745012758002,0.018379869744703202,0.0,0.01489352003221892,0.014546390518144436,0.011303638127522485,0.0,0.0,0.01217919882272587,0.0034656520158384816,0.005328588910964028,0.02581000040670239,0.0,0.0,0.0,0.011471822333674886,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023737723721679897,0.0063267139025161585,0.0,0.0039051497713297385,0.0033154312406340563,0.00397612612423862,0.003080191443761993,0.01229535136231549,0.0,0.0,0.007112369108569238,0.0030950671096064294,0.0026526901935768135,0.003178782556559617,0.0031308856375021825,0.003113455582500141,0.003630636451227733,0.0025055320113513127,0.0023118155264968644,0.0,0.0,0.002751651475739497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07658892222185691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1366,0.0,0.005914378719364656,0.0,0.0,0.012909397976731312,0.0,0.0,0.011010915340679696,0.009174211781829436,0.005435100477908143,0.011661637591442566,0.010598698077377924,0.0,0.012558287237214904,0.012768712869305223,0.00863555566742588,0.01281219520627907,0.011206192729529047,0.0,0.010380802209717164,0.014829689742762307,0.01307063872297511,0.0023963714443810988,0.0025163982236386714,0.006579839866415221,0.003522655625648534,0.02846792023556477,0.0020233896585652327,0.0,0.04510262306131196,0.0,0.008960832645458723,0.0,0.0,0.0,0.0,0.0,0.011647767067264123,0.0,0.0,0.0,0.0,0.0,0.0,0.01720795691143237,0.0,0.0,0.0,0.0
SAT-1367,0.0,0.012482043755522323,0.0,0.01690187142049423,0.008923664631641038,0.009114159214904072,0.0,0.017981074179584854,0.014561458685752574,0.012580166106740842,0.01410049946351548,0.014565542466028992,0.0,0.016136046593378636,0.015364640093112494,0.013324735509303983,0.015068288642526939,0.01428206265345056,0.0015600958769197073,0.009248787072041758,0.009719706685964821,0.013984271187887285,0.004744034389102681,0.040443310560522305,0.0047116406166100655,0.03806346676511322,0.0,0.003200203129516639,0.0,0.0,0.0,0.01352424366555449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2832714592001732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1369,0.0,0.015232184799438218,0.0,0.0,0.012241127830362897,0.0,0.0,0.0,0.0,0.0,0.007628764841306673,0.0043917738053914955,0.0,0.014430308751003932,0.013771752446093235,0.04841817502380587,0.01387404744762291,0.06487683156746941,0.0,0.0,0.0,0.023021605068138343,0.011667246493743372,0.04181338383914992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013724592470294226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1388,0.009144814668622098,0.014409172175538132,0.0,0.0,0.011390515476369111,0.0,0.0,0.0,0.007770330120618671,0.005372491051143971,0.009237511242178873,0.006551243312549452,0.0,0.014244685969119139,0.013735938359877808,0.008132599764077184,0.014909683371957005,0.009208457472947405,0.0,0.015512326772587673,0.015093386060531958,0.0154147544081218,0.004733599450955566,0.0018815598359310107,0.014065579979775932,0.010898006015017217,0.010266492380430224,0.0,0.009693091672273956,0.0,0.0,0.009587998666714755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-14,0.0,0.00758089975896147,0.0,0.004964545841686814,0.007297401657255195,0.0039491612593050745,0.0,0.006408872800269902,0.05731882697571257,0.021315782380505875,0.020719773774960343,0.010828302912312654,0.0,0.026445483301042783,0.02579430154225284,0.03139230831382958,0.026422588702034535,0.01793252630152842,0.002153246744638357,0.01916949245601699,0.01791995042795105,0.026378292024937734,0.005306859650410013,0.019422360244722645,0.0016516503004764648,0.006183406241392523,0.0,0.014505336761172716,0.010157241850437615,0.0,0.0,0.03260718361194382,0.19579263358667318,0.0,0.0,0.33287388008270175,0.22213828378941006,0.0,0.0,0.0,0.2499476991286859,0.0,0.16697266989770818,0.0,0.4002803715465877,0.0,0.0,0.0,1.0
SAT-140,0.018322311281378966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06737249337254383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012481807509279942,0.0,0.042923627012455674,0.020332677063411814,0.04239735102346227,0.019440101616169252,0.029904969510890302,0.0,0.0,0.0,0.02558584401052428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1401,0.006708187624721696,0.0,0.0,0.0,0.0,0.0,0.004701279425421573,0.0,0.0,0.0,0.024826308844870484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005977024925777479,0.004903034025823398,0.013240558178066191,0.0,0.00994117484881596,0.010926102718068405,0.0019357775246941862,0.0,0.0,0.0,0.0,0.0,0.009095614136063792,0.0,0.0,0.0,0.011591162933310835,0.0,0.013049422164166756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1403,0.012468412098753701,0.011009185339000721,0.008543137185904414,0.016157033399721323,0.0075635447957270435,0.007238291466929028,0.008337689439407698,0.01446003478013514,0.010766688215266853,0.010978141536526506,0.015302875900641045,0.014999627628187821,0.0,0.0125120281490149,0.005255028371956029,0.024961635859592605,0.005956624319695026,0.014644825924960856,0.004680267043448127,0.00851790092834554,0.0098763066225356,0.01160053980222676,0.012000040921199677,0.009980983549283867,0.009560449654306497,0.030427722003709315,0.003130394425921889,0.0031800605375139697,0.019505828781760107,0.0,0.0,0.011555653390859748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813388389439574,0.0,0.0,0.1640223743116384,0.0,0.0,0.0
SAT-141,0.01385041325958985,0.0,0.0017474297623280889,0.0,0.0,0.0,0.010609366658004427,0.0,0.0,0.0,0.0,0.0,0.0,0.03806374684067959,0.0,0.0,0.0,0.0,0.0,0.0,0.02512558189288986,0.0,0.0011818139827065033,0.005169272708762203,0.014841853639644425,0.008892992889139497,0.014520984472824728,0.019703692401275095,0.022812959201389614,0.012324996438589126,0.0,0.014525231816685993,0.013403015915929285,0.006722717607840101,0.011446289694580725,0.004697656586369746,0.012927280076614036,0.00985309768069867,0.004630100784654242,0.009177710801561057,0.0037983425678506984,0.0032411706979585133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1415,0.0,0.010153573842914437,0.02853555705883705,0.009990778915008793,0.01623134183795579,0.0,0.0,0.0019383970063757319,0.015017952232760694,0.014603762464198136,0.015143527451830344,0.014355428265880191,0.0,0.018104699310546896,0.01794040174084747,0.014179525010201005,0.015746303526704503,0.014715677294544212,0.028067108156018504,0.0249407356705758,0.016974723024063994,0.010906665122032892,0.015502168618165795,0.005776880355015487,0.002982111223494838,0.01611435344026123,0.0,0.005739535437698561,0.01532125174215773,0.04050414345904456,0.0,0.010651293214202875,0.0,0.010723457734475571,0.0,0.0,0.05782362240370718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1431,0.0027800283067759344,0.0005666709730295243,0.0,0.0,0.0,0.0,0.0005660754388348555,0.0,0.00542788070344681,0.003953870136185044,0.004253846374374255,0.005687354298795882,0.0,0.0018395061220453368,0.005457851109103369,0.004263048449037475,0.0055988243259658555,0.003977575509064728,0.0,0.004731423884401134,0.004916030281901841,0.0015380265256847777,0.004444745349849319,0.0,0.0036941652030620725,0.0,0.0047820610387074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1434,0.0,0.0,0.0,0.0,0.05113552194949197,0.0,0.0,0.0,0.0,0.017356319041523547,0.0035581174342870945,0.0,0.0,0.05115582297667254,0.02450271621878321,0.02899595059711833,0.010214885065518594,0.0,0.006634106828701833,0.0,0.0,0.017109911046479815,0.010654023814016084,0.009286241767584448,0.00954300844826716,0.009351097724190582,0.008040265733044873,0.00891128719730711,0.01076506287986075,0.010301017677425047,0.0,0.010123353752506578,0.0064946967134186795,0.0,0.0,0.011900278258098605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004396971680638182,0.0,0.0,0.0,0.0,0.0
SAT-1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024751827705735703,0.0,0.0,0.05694327949311539,0.0,0.0,0.0,0.0,0.0,0.10317655461812077,0.0,0.0,0.0,0.0,0.01417265500966939,0.014997596246169784,0.013704490938033822,0.015072275678617422,0.010724123242662632,0.013788239271149352,0.01324745101065495,0.015140796824009322,0.0,0.014494350825414736,0.0052838523989606504,0.0,0.0,0.0,0.0,0.0,0.010333694544281555,0.0,0.0,0.0,0.0,0.0,0.0024331544470881715,0.0,0.0,0.0,0.0
SAT-145,0.009521621856315466,0.020406520214454323,0.01782448345751249,0.0023078344984240745,0.021785543357089134,0.013268237124472644,0.017519705073986626,0.016938731749799096,0.0,0.021820033447672832,0.013770039197686079,0.04377711274409558,0.019070310123845444,0.02138128724972854,0.01877703924060458,0.03554225887427799,0.019092076618615002,0.022446473518839882,0.01415999010112754,0.01752380708161424,0.014465144274628534,0.014182511675640087,0.0,0.0,0.016368364397569408,0.0,0.0,0.0,0.07204327929689149,0.0,0.0,0.003627360555147392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1450,0.023758384071496715,0.057493064276097766,0.0,0.08541419028364113,0.05588255750575194,0.0,0.015143133788127898,0.021944251277781514,0.019545758543117613,0.03764866794677606,0.016929083477784056,0.016822457374290643,0.0,0.009837497528242712,0.02265647581389643,0.017718351764619267,0.018393579761547048,0.010803862345787825,0.007401633511102564,0.017927529999200494,0.0156604415517064,0.018621701678838,0.01712541594867075,0.014710209901068898,0.016737833059824056,0.015138107129673317,0.014202771335822638,0.016558757540858483,0.016337290727739366,0.011790325702315774,0.0,0.014810525565698665,0.0,0.0,0.0,0.004686864627984959,0.0,0.0,0.0,0.0,0.016126812282375565,0.0,0.004609232901224224,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034464893837658018,0.002918669909730935,0.0034704798594311958,0.0024994324970430727,0.0,0.0008123228810975175,0.014151676697293773,0.0,0.006735522956209298,0.0,0.0,0.0012006945170944595,0.0,0.005202738569973464,0.015301787772316507,0.0157517883885824,0.01531630766123984,0.015073362939663151,0.017578451326782683,0.016241008876234676,0.01485418409785878,0.014872831292578482,0.0,0.015541028169666852,0.011031709280584298,0.020767000242041013,0.01939433145973821,0.0,0.0,0.0,0.0,0.01652378751788494,0.0,0.012461333840662633,0.0,0.013142899830549795,0.0,0.02807277724600823,0.0,0.028633416235063925,0.0
SAT-1462,0.016844945167540596,0.03186709853645318,0.03287036660881073,0.017976238834167057,0.018065832565048835,0.031063045182790527,0.02238784936170928,0.013443121711688457,0.034066281515876866,0.033609388622755615,0.03507178350745544,0.031885117159590484,0.03413268400313528,0.010885159528903758,0.0,0.033068734946303385,0.02306955871853884,0.032501117943017764,0.03492464371562833,0.021096795653300197,0.027583699747197193,0.00736750975364444,0.034672298298835516,0.033870971341556595,0.01737734790551487,0.028784387133712817,0.015031631898822584,0.027954547322717467,0.03406771699498427,0.03126111887333791,0.0,0.03413473604330544,0.028332438149799785,0.02364238609296279,0.02795932580079643,0.02575158584890072,0.018214160051332594,0.022009833175253048,0.030012063572775582,0.031122317629334664,0.034101928949477535,0.030110002650401615,0.025703896066266267,0.013508814580896578,0.02082592877285111,0.0323112215179124,0.015885348268791667,0.01938762337317094,0.014957272484519016
SAT-1475,0.014207804378755797,0.013886935207591586,0.0,0.0113609305471784,0.015185503104199475,0.0,0.010063485840705206,0.012128059199817782,0.014671173903771696,0.013663274124893614,0.015117322317054602,0.014660387615756802,0.0,0.012165383490775547,0.013193777372862049,0.015870842225409246,0.013491067680947157,0.01541916419902319,0.0,0.013724173097862908,0.013596937765273398,0.012364064988736172,0.009304290930887462,0.005316366687912807,0.013626148008070401,0.012441822120694784,0.0,0.014043106274491166,0.0,0.0,0.0,0.009388984321755497,0.0,0.761715984709047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-149,0.009283847873454288,0.0,0.033876242283976246,0.0,0.0,0.03999392432875814,0.0,0.0,0.0,0.0,0.0,0.0,0.025686898431008565,0.11901946507599066,0.0,0.0,0.0,0.0,0.026969332694494016,0.0,0.0,0.07867153062002676,0.0,0.017188048830023023,0.020995662071918306,0.025333933703569834,0.04179178460219272,0.0,0.0,0.0,0.0,0.0,0.035931271607791214,0.030854677395353435,0.034416181245010814,0.024555359084774412,0.03643655738512958,0.06146966690656521,0.02979369652950966,0.03586342430183699,0.0,0.03153644544970149,0.04503160242453719,0.046740862034922115,0.02854481986521762,0.0,0.0,0.0,0.0
SAT-150,0.13048947381026982,0.05287522083399642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10123391330641798,0.0,0.0,0.0,0.05600218522034952,0.0062460609579297775,0.0,0.015337305326615841,0.0,0.037990490209449154,0.0,0.0,0.013393437759506962,0.018520902422425246,0.01932659329257596,0.01920523365446664,0.019863291544738138,0.014560992941621317,0.01966123709995595,0.017248157793279886,0.016392695066758594,0.0,0.019398297952707935,0.02341925190057847,0.024050730618389138,0.018849256392939846,0.016950821117474736,0.024401646092651018,0.021208476332187594,0.018976262184485546,0.021978862075777747,0.023337617203645477,0.02133652908379777,0.01985781446101972,0.01956173514932085,0.018904325768165798,0.02181526859811154,0.016169347228423434,0.0203850926228241,0.017837982386920782
SAT-1507,0.0005651994095284898,0.01695180974919285,0.0,0.008621295336055051,0.017603439669991443,0.0,0.001441066460537332,0.004872102835819164,0.016751554163731537,0.016463530079368172,0.016361960417668197,0.01752136622259058,0.0,0.01759363319382242,0.01784853057056035,0.016364318688997098,0.016949034080609802,0.017291785896948405,0.0,0.017054859679300125,0.01629920076073192,0.017575261934532016,0.00828420055025267,0.0050162906498149576,0.014642896651654538,0.005552402389329342,0.0,0.012743185582896952,0.0049782169726507895,0.0,0.0,0.01478275685997428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3998721152407547
SAT-1508,0.020500158047553722,0.011676868875696508,0.0,0.0,0.010631255039573654,0.0,0.014143958851922635,0.005254409590068146,0.013666485178173532,0.010797269191876565,0.013461152510285176,0.011763031281695804,0.0,0.009792982371153447,0.011981540746872457,0.010828412449120837,0.012739316940373585,0.01143299088988116,0.0,0.009641211491687776,0.015264792894254357,0.012427107621196342,0.0025581955359597576,0.0,0.014644560765455011,0.010233559340988128,0.009840488384503581,0.0,0.0067259496317743925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1509,0.0014147620647917845,0.009103295217217488,0.032759508637056886,0.012902320478617637,0.036342511218448705,0.03262937966107396,0.0,0.018022733928451763,0.03017647075867205,0.021781234289349093,0.019942007667328367,0.006350833807954119,0.031110307668758903,0.0,0.00266538977455084,0.013246646001334616,0.0015334982610891335,0.028384355697214807,0.031124210251383726,0.0,0.0,0.0,0.03293979385505683,0.0,0.014882800029366657,0.014247456838304048,0.0,0.0,0.02245660134891944,0.0,0.0,0.002798328455334633,0.02143783694731746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1510,0.01241023765844892,0.02048488901395892,0.0,0.002306313625694243,0.021796501097999032,0.0,0.011805325941588996,0.02237379739958492,0.0195903127006798,0.017235384777439782,0.017946475163759128,0.02169711611267466,0.0,0.0411042930097642,0.01943712168449564,0.025364734267467888,0.01876822684221298,0.021376925606208002,0.0,0.013947084235225875,0.008930291231178163,0.049154458077777574,0.007345681930845656,0.0,0.012515231044273389,0.017734434257108987,0.0,0.00018363135150789296,0.0,0.04472342948912908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18568450622873697,0.0,0.0,0.0,0.0,0.0,0.0
SAT-152,0.127936980084961,0.05474500447103524,0.02893573683784646,0.014246778486749502,0.05924284970904912,0.023417432701899762,0.0407498452793142,0.05462430427556525,0.026999185598517255,0.025756661644918702,0.025416510746049538,0.027180703242236717,0.053104126757516315,0.023574818051974044,0.027605256879322703,0.026164794371549775,0.028538388681948572,0.027194864396968894,0.03003100390717273,0.24423164026486838,0.27563736561775387,0.025954724445784207,0.022102904911596635,0.0,0.15194199149934207,0.0310798279361509,0.04740640058285755,0.0,0.0,0.0,0.0,0.011389254229926203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6673754121076018,0.0,0.0,0.0,0.0,0.0,0.0
SAT-154,0.0,0.0,0.0,0.0,0.10158569778034784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003061518119733597,0.0,0.0,0.003834731845358494,0.007588658862322461,0.005589091160073385,0.0047839000071770495,0.005075347627740154,0.001974901188970398,0.0033204009382817555,0.0,0.0,0.0034282774830444378,0.0020374771921831286,0.0,0.0,0.0017580507696024913,0.0,0.0024342139485567537,0.0,0.0,0.005990701534364333,0.0,0.0009120141270915384,0.0,0.0005543947215573721,0.0,0.00197009858060429,0.04981332619925705,0.0004422773658377048
