bin,SRR3965592,SRR3965647,SRR3965676,SRR3965758,SRR3965809,SRR3965873,SRR3965874,SRR3965875,SRR3966130,SRR3967025,SRR3967319,SRR3967558,SRR3967690,SRR3967699,SRR3967700,SRR3968060,SRR3968061
SAT-1388,248.49494395005132,23.6104513064133,99.55871423262727,249.57152523076837,144.66387888965278,349.2706595123112,0.0,149.6921411089327,199.24270614432794,126.32020553971772,99.55645313011796,0.0,449.0812941015148,0.0,149.25420017264668,127.35363067820094,86.62720336753486
SAT-139,917544.824239684,8619.665444219416,24348.173255138267,416620.58858064626,7889.89446017853,143013.6606744647,495762.00955292094,13566.65231589337,159355.98444480976,10848.353060355686,1140903.7882838738,32174.90862091081,906444.7605631022,19040.831350844954,339963.4675836187,20381.215540848993,144607.6430521532
SAT-1391,819637.0979316971,132332.0658733406,256307.03397121147,647181.2568836102,82532.56047973096,257097.965842154,593655.9468453585,338622.30090097745,312458.69212456385,129943.76303142883,1327128.217862451,691478.2091067657,772374.2096717109,366397.3800735813,347636.5709280369,322400.56750615535,262084.39200997484
SAT-14,247.8775520067386,0.0,648.6983834349021,149.79324584067666,448.92990170427464,199.67330842593475,49.49116607773851,996.7973233642307,398.9815399540558,548.6275043701502,597.2505438610398,349.47411032831224,249.1366676837647,645.3302801737277,199.48070895591587,748.8235323773226,49.862258953168045
SAT-140,149.7382738577994,0.0,0.0,49.927007299270066,0.0,0.0,0.0,0.0,17.598191214470283,0.0,15.93798449612403,0.0,0.0,0.0,0.0,0.0,49.9184339314845
SAT-1401,5644.508612550835,298.93024473523917,299.52743442192644,8594.207398402423,583.8596415236397,7633.813741660701,1312.8896299632395,0.0,599.0754454002372,49.8567335243553,195.62716846071277,199.9255335687496,1895.6436419417569,0.0,349.06263137979886,99.927060539752,0.0
SAT-1403,1397.8427045220349,149.66128945817033,0.0,249.43985187667369,0.0,190.6799060746534,296.71438179135015,198.7426700497519,1293.5748190613192,512.5673759884828,4906.55478762639,699.4860313682432,1144.7097682185718,608.7036473352159,362.0625508193379,199.2875721230294,195.64508464335665
SAT-141,54330.01642949248,36830.60809833569,35613.507282373525,44947.966924891436,53273.60340742876,52163.825826858294,112504.56101055203,243640.88589783848,25967.107626112367,25034.490161432775,2224.864909268231,2428.140859935976,3627.7494536546747,4026.487472422625,3359.985737262867,4077.0454421355976,398.676175236536
SAT-1415,3228.3383553474055,1085.9125041979514,1241.002022124493,5068.434642090598,1335.4219556174319,7572.449586150619,1892.3183555592632,1469.4467628537986,2243.473037432185,1073.5376065698808,5078.949001221465,2592.9798425582326,2418.10984131073,1145.8792794601004,1595.2014518123974,1744.5697317728934,1495.8122133396848
SAT-142,348.4092028929834,0.0,0.0,71.52953586497888,0.0,0.0,219.84899071228259,0.0,749.3019401449517,0.0,1670.5967533736675,99.99999999999997,1083.9871761840113,149.66731780097714,271.76131235312766,0.0,279.0560029892712
