bin,ERR594313,ERR594325,ERR594395,ERR594404,ERR598943,ERR598978,ERR598994,ERR598997,ERR599064,ERR599118,ERR599144,ERR599353,ERR598952,ERR598962,ERR598965,ERR599007,ERR599065,ERR599108,ERR599168,ERR599349,ERR598971,ERR599055,ERR599067,ERR599128,ERR599132,ERR599346
CPC-70,0.004630249696786749,0.0008212279116706375,0.022306702358814365,0.022017425951379947,0.0,0.0,0.0,0.0,0.053846239541876964,0.0,0.0010619584075312676,0.028662645113431622,0.0,0.0,0.021124970356869742,0.0059512928521406935,0.003654840665928721,0.0,0.00773696045677381,0.019073040832282236,0.016677703924019946,0.07736685336342862,0.019158630603532806,0.06067093541408143,0.06178987345395389,0.026706014465139
CPC-71,0.0,0.0,0.015908451793529444,0.030826522408126656,0.047063401121394746,0.046335114525509334,0.0,0.05284958109743824,0.037224851686608273,0.05276593142801461,0.0,0.01382462289260113,0.05019487567879142,0.04177693696030755,0.0,0.05175621621700355,0.052995332198845634,0.050357145203242915,0.04833275520404178,0.03393929804866294,0.027075462992341162,0.0,0.010184536647494684,0.0,0.013593105706846794,0.05515202558974144
CPC-72,0.008393325421964033,0.0,0.003494268355629054,0.0,0.11213360605155523,0.09438143547661806,0.0,0.1292233978399447,0.008094315291657059,0.1375666677372992,0.012819155654647895,0.0,0.0723521762895135,0.0,0.0042783264586813766,0.029473470383550023,0.06077467486492583,0.07184650796610365,0.02250073538089571,0.0,0.005628079191110711,0.0,0.0,0.0,0.0,0.0
CPC-73,0.013304575712568364,0.010255585156688106,0.0,0.0,0.007537603369152332,0.006097632142835324,0.010469767230915914,0.0058667486433912645,0.015323302966274594,0.0027602341287299484,0.012335963176048317,0.0,0.0012862583746515673,0.013364147769194054,0.015683434601032813,0.013498666979324746,0.004897831400438947,0.0013330618858898074,0.012485000886673842,0.0,0.015554442797247034,0.026916402807675807,0.0,0.010744799651053304,0.012428123275238939,0.059105079706439835
CPC-74,0.011861826491176482,0.015108338663350701,0.0,0.0,0.002372775932024612,0.001343468669909893,0.013514200346044034,0.0034318642608558926,0.012088584755129415,0.0,0.013076865859717193,0.0,0.0,0.012368391514641489,0.012721023703332052,0.010378086628173688,0.0,0.0,0.0075035613044747975,0.0,0.0,0.006128882266487399,0.0,0.0,0.010212573395379525,0.0
CPC-75,0.015048503063221868,0.01601748946678578,0.03512549357133743,0.03108484682347458,0.0005959944113269202,0.00034597712672341716,0.017315609901496325,0.005077930808149661,0.016857818252175506,0.0006188047472980734,0.01649324782773358,0.0,0.00516426928814652,0.010080686395353686,0.01665327173454152,0.006554735257649431,0.0040740214736573665,0.005074537473345292,0.006529334444940948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPC-79,0.0004065390162499685,0.0,0.0,3.6041291404707537e-05,0.07111409024270032,0.06458252995136644,0.0,0.060427657100223,0.06409506455955087,0.06665943349178716,0.0,0.0,0.0715862686606031,0.06741104405918544,0.018596988595462247,0.06847748797092128,0.06837147886918768,0.06061467394387304,0.0629338986940531,0.0,0.049295156081203446,0.04550931519788918,0.05458395267178401,0.06412022913744624,0.047958083708745165,0.0
CPC-8,0.05160003560935431,0.005985781845194111,0.01656110446866257,0.016351845768902244,0.0,0.00016031109236016135,0.008905318992973798,0.00990439925129248,0.008362795984740825,0.008527027883148939,0.004300346809937414,0.017327946925783964,0.01746810817134593,0.014146493431696711,0.012782380742947894,0.017797853659223282,0.02332645507010688,0.012929842637744975,0.021994637106604934,0.01804485960134863,0.015302208330753662,0.003054879884015539,0.012043960802936949,0.008609639465876003,0.004817378243624826,0.01864699415957987
CPC-80,0.0,0.0,0.022926422761512542,0.017351232394437442,0.014288936652825412,0.013750576894797967,0.0,0.007815285288254828,0.01120126429418887,0.015352495420561598,0.0,0.01811849719932727,0.01342808055715754,0.00972197274966587,0.014551137397181502,0.013024296159113928,0.011837301629230825,0.005099494310417792,0.014289600852347258,0.013930541188292981,0.012185892414229113,0.01833726515737902,0.012037584694622822,0.013106481419627246,0.0145409126393176,0.019353374241061542
CPC-81,0.01091584223528225,0.043981648006686386,0.030361721879594687,0.027071897315279474,0.02955749621081452,0.02918926828903329,0.0,0.034672861248790855,0.034881179232782646,0.032909681918449944,0.0,0.1122845425610095,0.037554395232306866,0.0400567841045809,0.033533966963624866,0.031671787622425,0.03209140228253676,0.029667261096449776,0.02451316933870303,0.0,0.035024859712770764,0.029907535252142948,0.03789839603089295,0.03164583938607378,0.030741223385960508,0.011422311018374064
CPC-82,0.011525899957086711,0.03118748959812476,0.0,0.0,0.03371244553161687,0.03401707436877163,0.01704192901387399,0.033257010996829116,0.04076310707956551,0.03257020547761799,0.017248954156608123,0.0,0.032828735578813856,0.033215002316188215,0.03157249964860104,0.03317107494893128,0.03269012975896724,0.033021855174611675,0.032017168821830644,0.0,0.032235403775996894,0.026856428098341687,0.028673859481367955,0.016605598448280644,0.027922848449137942,0.0
CPC-84,0.0195015347527369,0.0029664564381833803,0.0,0.0,0.023226218923971028,0.0230862511188506,0.0009752650566629382,0.023617400922644815,0.025740706831934943,0.023571009981080544,0.0060660184969179515,0.0,0.023722873208815682,0.018568787495484403,0.027935484328433742,0.019458490262486874,0.02301310107947363,0.02379290345350505,0.01834841373713983,0.0,0.03313172340929482,0.05394121040858894,0.022177381461489076,0.029208785488779875,0.022848737621889093,0.0
CPC-85,0.06928792563581111,0.060814401440527674,0.0,0.06201434697323886,0.04455972783636164,0.029857901955076593,0.05073475765522843,0.08255445015072976,0.029155203298625667,0.019561118785251835,0.04860333231568889,0.0,0.032004459779714584,0.01354927821275086,0.030706238642053144,0.02803436238767271,0.008444926384898294,0.020205100413163743,0.025738215012996547,0.0,0.0,0.011135380678029801,0.0,0.03504189160404804,0.014503588930356193,0.0
CPC-86,0.01367000798130867,0.013110728680528835,0.0,0.0,0.009067559296501888,0.004156119326393721,0.005499419842097743,0.0,0.015969309850965417,0.0,0.011346514818926354,0.0,0.0,0.005461905592286313,0.016164508470515145,0.013374920891801428,0.0,0.0,0.0,0.0,0.005087465041728709,0.01681396829466775,0.0,0.011761869340233861,0.00586674734633823,0.0
CPC-9,0.02301770082911816,0.0748663886602982,0.01185667696181404,0.0,0.004904137600838436,0.00454654810866441,0.061620282247058226,0.007303062048503785,0.012587238710681202,0.0029610761342625538,0.03313507862403969,0.0030414724813232867,0.0030286056560610564,0.006301159647319229,0.023893760383300874,0.005870175143684201,0.004910460247975808,0.005183595535159578,0.0015208406653696566,0.00170253757745906,0.029440127584022473,0.023274716364720772,0.029885400578721542,0.023197771016370262,0.024563281754943603,0.004596024596783218
CPC-95,0.007780941881116039,0.009370602867693553,0.006268485588204412,0.0059997828704843595,0.006506307785436345,0.005065694753046947,0.0,0.0,0.017228405508149844,0.006223783905189498,0.0,0.01921255500026501,0.03259361917228662,0.003906077728430829,0.014254740864589268,0.0031529965689434903,0.00681700976043878,0.029319960294339056,0.0,0.01989730725632765,0.01405348133150449,0.0,0.01516030272143043,0.0018471693819971614,0.014159081965312742,0.016941059888405843
CPC-96,0.004478648839070928,0.014856970596621735,0.04534427584336431,0.0,0.008441846218743863,0.0,0.013753792306117337,0.0,0.01762136237008413,0.0,0.020346797510263148,0.0,0.0,0.02519853619770862,0.018129966003489217,0.02790596454706233,0.013227326308298825,0.014289530741268184,0.029757807895373124,0.0,0.007578992264276503,0.014761022444794847,0.008558181781132247,0.016028012107834833,0.004513571988336602,0.0
CPC-97,0.03165983108810737,0.03374721839012103,0.0,0.0,0.03114765687307994,0.0294267158799827,0.028679158853135087,0.02317450169651424,0.029043647283178757,0.02106311345507263,0.029053656068592268,0.0,0.026291033801876064,0.030413573169814852,0.029875735506013777,0.029234740769925553,0.027401136363261514,0.029529719828735857,0.030045078658966728,0.0718785706627776,0.038189564522591875,0.0255624236308298,0.1362190321435856,0.018440666716701935,0.03228144717336955,0.0
CPC-98,0.017876521131051988,0.013534968926939844,0.0,0.002815841644333042,0.01839322901843437,0.02500556069328835,0.006196652460696543,0.02336324554237788,0.043659183975011666,0.015137748343161162,0.011402446268532401,0.003506631011321973,0.0368856947622164,0.0259424562992785,0.01596833468172362,0.03545501517780205,0.03954246569801255,0.0330632771629619,0.0458350551168131,0.00723328828662877,0.05038417843498294,0.04241378634637039,0.04793807364566631,0.04032111250489514,0.039725862189847395,0.0
