bin,ERR315856,ERR315859,ERR315860,ERR318618,ERR318619,ERR318620,ERR318621,ERR594315,ERR594329,ERR594352,ERR594375,ERR594405,ERR594408,ERR599073,ERR599092,ERR599094,ERR599153
MED-878,764261.5863697906,1842320.164720281,1772077.597277391,5930144.5342472475,453438.41045248235,6025305.453701268,463938.2736877384,174047.7081825968,1080760.5735526737,982.3377909126733,2078.0484363599303,1395.749097698883,648.6409335235062,468970.63575294864,2379900.677792615,5680638.412351338,997323.1331425237
MED-879,684234.2158594524,48657.31500932075,49464.55283779846,392966.3290045315,31519.8687407066,383404.4083816843,33562.28726449474,32224.42707068103,213524.25319726966,348.6941521172049,122.34201217590672,79.34568442993881,0.0,1098597.9906495805,5453141.201418084,76777.46554324095,12307.644317320442
MED-880,2714750.8050603815,209394.75180507437,200985.64183921248,306066.89556481177,37631.112134480674,292508.36018223944,34069.12683951003,15986.21166943369,76303.3149685349,15496.19061267642,2530.7126994391615,1840.5093146530737,6713.911069760725,53307.37589357151,250695.74578542725,51912.87892326667,7480.7617353770265
MED-882,254303.85052051666,3193031.9328638827,3131913.911828542,891652.0849266838,57574.233641526684,910612.8393387952,55821.612247710655,2089733.7990374824,12803291.111807592,98799.35469243703,116347.79983992064,235905.3146326364,128103.01184360449,3506579.499361586,17428878.71095649,36976601.522557974,6447424.291526885
MED-899,7542470.332727661,2897593.091227527,2846754.5744167995,24321.17808565138,2710.318511173313,23396.198784043834,1809.373094350728,3684911.646013408,22111265.261767462,115.15486725663717,628.5349132497753,408.5176991150442,163.93805309734512,732779.8366095168,3569845.5655541723,2642241.546442567,474699.68382635876
MED-921,488218.2445013092,1145153.8988111399,1138099.4045515254,30426.988687542424,2851.937873887358,26098.37512435066,3580.600294938733,2885266.0517751877,16656211.167159969,0.0,25.963328631875825,0.0,0.0,265800.2348270973,1274110.10323184,7205112.459250757,1306769.6376456942
MED-928,26478.454817522903,1890487.3181053512,1840798.3607766207,237653.41761902085,33357.345835323365,221778.14222227767,31615.780918275916,1415647.341596308,7995709.753766368,675.8848989649117,3027.047708751074,843.2634622906376,1487.69387553791,1849226.6311235086,8695904.718136206,31905511.964359533,5842188.322117355
MED-950,1529475.0687153025,821234.8553087226,804413.5342133887,1609053.6600659173,101163.17750100348,1680399.8913101126,102885.63997608192,377991.9454458432,2369009.9482658687,795.542258308927,129.52182154489768,266.7890098453188,298.1873081907736,314455.47818230576,1630097.2116383805,3058620.73770582,534443.0649147223
MED-955,3018123.4750929745,285646.4632677043,285014.08777840965,994513.9038245484,60744.72245116555,1000081.2408852988,61167.17928283734,1283219.7773522625,7998731.724851683,1106.8604077334485,148.317871442911,226.88366775390114,167.6518760966383,1716896.199365376,8552754.737554863,2637209.9515336095,458047.77154941554
MED-965,2078925.658766496,4986231.045297583,4886045.085145876,82252.30171741547,6632.363250353413,80680.81191018486,6349.288975048664,3203100.3424070976,19835981.27412861,1213.4765863905566,23755.038179676707,200.30337070469426,1785.3008539165833,1274429.2278361456,6299381.823296539,18896878.070649877,3300292.8189866785
MED-972,352361.8432088166,383825.2101106849,375445.79852667934,591092.3174657092,36138.756359098516,592196.7811403173,41125.80017144773,1994319.203087422,12291630.577054692,348.2067292273692,1033.353978675275,237.94807356132142,824.1752536442231,608929.4683465989,3078096.497326066,1568364.1036199385,266532.9611546869
MED-995,347102.7868231589,422773.3050042178,421520.23662301956,908119.1492528672,62404.952681937284,914671.1707400641,57914.17254212516,340877.60184159136,2093073.886419643,133.4242097354752,708.2049669998935,99.12226846781061,1849.4953327647288,148394.70795149397,769534.560177232,818034.3471204056,138257.4724970463
