bin,SRR3965592,SRR3965647,SRR3965676,SRR3965758,SRR3965809,SRR3965873,SRR3965874,SRR3965875,SRR3966130,SRR3967025,SRR3967319,SRR3967558,SRR3967690,SRR3967699,SRR3967700,SRR3968060,SRR3968061
SAT-73,0.0033244858154749986,0.09033176467020676,0.06910575939098007,0.07316770246023423,0.11629777485595376,0.02672903582424557,0.027291440165438108,0.08437573836730008,0.019644812413845143,0.09211923793056825,0.010721207864982958,0.08288161224597396,0.06478161428679348,0.23064003107518613,0.027971840318678987,0.17698101156673368,0.0
SAT-75,0.007183957767609434,0.008255407561376089,0.013931876810902962,0.008544874355131077,0.009659963880159743,0.014241741572145878,0.01697080668701058,0.005233754775499104,0.009082836930990639,0.004439823034889236,0.010558333890510826,0.008283926305032474,0.008759326055389918,0.010345667648742703,0.010458182135680583,0.010683423569129357,0.009300296308044366
SAT-79,0.014319519646582636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SAT-8,0.002799628930384667,0.0021809968171733205,0.0031761847150520647,0.0025821791565309882,0.0026004712722378213,0.0023220875905101235,0.002309473971965921,0.003671742561770445,0.0025070372987718715,0.0021994764672545243,0.00287230566641317,0.0031366005523967644,0.00407624827298044,0.005664769542448972,0.0029938860216528348,0.004432402124382117,0.0
SAT-83,0.0,0.0,0.0,0.2200611099189828,0.0,0.6361636428588197,0.08807795916931463,0.0,0.0,0.0,0.2496428186770525,0.0,0.0,0.0,0.0,0.0,
SAT-85,0.0027175725649078663,0.007233213053530033,0.00401769472528838,0.0010767181025361705,0.001982390749300606,0.0007064690430844747,0.0015992959282019718,0.006717251232528358,0.011646611678436997,0.03140675288365563,0.018177401162483797,0.029003978434351756,0.0394110511531399,0.08895656170766059,0.40253655396390925,0.40393849292255235,0.3184168004603675
SAT-87,0.0,0.0,0.07652694998832797,0.0,0.0,0.0,0.0,0.03895966889132157,0.0,0.0,0.0,0.0,0.0,0.0,,0.10799877534507255,0.0
SAT-88,0.003759687559181697,0.0019644234373698754,0.0025721562896759633,0.0028435551637841744,0.001155251814102882,0.0026370392074293344,0.002590415241507464,0.0022168317087097977,0.020853524800455672,0.007641556249317483,0.01449001553693536,0.005195423535601915,0.016720677840885843,0.013506028417397665,0.022637892064914195,0.011301578360128085,0.023010010224185733
SAT-9,0.043474633350174166,0.007671754075321533,0.0,0.042349677681974666,0.07525242374549873,0.048198107912359595,0.0024533431301573525,0.019184561160678678,0.03142484864483606,0.0357369651239664,0.029145854345997448,0.037896455676410395,0.03909477951330393,0.0029490867081161417,0.007419730543852582,0.0,0.0
SAT-90,0.0049048212814509305,0.0037010533132345747,0.0015691302834136282,0.05575569287165778,0.0044764013173248345,0.02265780283506781,0.006431607097043065,0.002458441440693921,0.003644901652581332,0.0013569634824057493,0.0,0.0008664854191853723,0.0,0.006111698072384529,0.04363556240325849,0.0,0.0
SAT-92,0.003206983576606963,0.004967007134095167,0.003983037766728126,0.004432700130213576,0.002808891777372164,0.003260849246755652,0.003109063244614033,0.012267719844064086,0.002888188830503466,0.0024360703158111965,0.0025926914445212855,0.0033162701696450125,0.0039369542506854744,0.0057306468732780174,0.003387627872960803,0.003730059342589515,0.005879343934873379
SAT-93,0.0027082430624094747,0.007063753981289126,0.0037569530594013193,0.003976837031915779,0.017247479890812545,0.007184026916490751,0.0034022545662276233,0.004750518159923795,0.021412228938236542,0.0414765438381448,0.016402005528738394,0.05810161161634956,0.04962877204368301,0.11689194352732786,0.022628900909079517,0.06337740397013866,0.03274056369964458
SAT-97,0.04392729250461559,0.0007312069635268521,0.01639163941726344,0.018002592278994978,0.00654316943317665,0.011606951295161675,0.015757309403509924,0.004602706173869558,0.02402146125278813,0.009147736833917912,0.009051306611980127,0.0012285318029704464,0.008461087633021346,0.004449855225636383,0.03297759665554866,0.01965898374951925,0.02217050989432996
SAT-98,0.003060535346342759,0.00868616647172747,0.010840083474212125,0.0023923825566155824,0.0033640611574698815,0.0029238749441738553,0.003498891029324113,0.0037559882504555556,0.005845521160877164,0.007325657379555914,0.0032105678871002744,0.005307276647667795,0.0043360903711274785,0.004368845975941275,0.010235394212058118,0.003240557417089553,0.0020407491609362905
