bin,ERR598943,ERR598954,ERR598978,ERR598992,ERR599039,ERR599093,ERR599120,ERR598948,ERR598957,ERR598962,ERR599007,ERR599014,ERR599042,ERR599079,ERR599168,ERR598999,ERR599020,ERR599033,ERR599055,ERR599071,ERR599072,ERR599083,ERR599085,ERR599096,ERR599128,ERR599132,SRR3962680,SRR3962772,SRR3962773,SRR3962777,SRR3963449,SRR3963456
SP-197,0.1622775991082457,0.14206262024989422,0.15095132135548364,0.1851785712072037,0.2657528032861624,0.19580644741214145,0.18444701644665412,0.04541205253030804,0.0565515065415799,0.13758440628750152,0.16529439971235685,0.25294119093426826,0.046446336447405534,0.02751060945303511,0.17758443585286351,0.05050385223177264,0.1197084917300028,0.04984346793409795,0.052730228674645,0.132944369534863,0.08168250292952361,0.04232874314600617,0.12276109212035172,0.0472847097857942,0.08278657676328086,0.09413408496940379,0.21477318148721958,0.13079051037268496,0.08486412299205284,0.13874111870025974,0.14202260039211503,0.16893680861181493
SP-199,0.07328890340403678,0.04275105780668773,0.06846916148203018,0.07439953334086175,0.07415389560795303,0.04065230654748408,0.040740113514143514,0.06864011359041337,0.06132009437824737,0.04905592701631085,0.06321421378302712,0.07320047925394237,0.0622716773897191,0.012634889805698706,0.05156869208373792,0.06097636523550279,0.08279255045602836,0.1270288281320021,0.06065742497596651,0.016189008276043623,0.049158653897602406,0.09104518352570189,0.08755984782537497,0.023269584904871344,0.08313087989354555,0.07393081769921685,0.10547440351937525,1.0,0.3411284006911057,0.5010835055183187,0.0,0.0
SP-2,0.0,0.0015002988379922801,0.028495680659652252,0.03347685501896271,0.00964638713781061,0.009296165488058969,0.025209268540945583,0.013872127523465434,0.00816070750873253,0.004459612597922404,0.00722963223299449,0.035683625611467366,0.03161146009221201,0.005494867546218701,0.008537650818262457,0.007659860292855724,0.006671365055386728,0.012586589568794746,0.0,0.03313548087518075,0.013621009325051267,0.02357694318243289,0.03790532203976601,0.028477543568759686,0.005256831715330843,0.0060069664006784365,0.07322942747447285,0.06116360854330862,0.06889276143054497,0.06434439802271935,0.06683715783759783,0.05203668165774906
SP-20,0.061144699006082576,0.054182434226714586,0.054160901814894774,0.05419377636252317,0.05073765295170649,0.051392604425094864,0.04837638386337418,0.10407505744491784,0.11524246761551582,0.05449370311874026,0.059195090959971094,0.050974541508879374,0.1168571315397754,0.05801248521946648,0.053347527129840505,0.12439346498649588,0.0705097727381547,0.13439222737991355,0.10007216570875285,0.06032561422698301,0.09989957513481836,0.13340635290831085,0.05768260821667084,0.12076375561281914,0.08533883427538058,0.10065115203294384,0.12023297744796607,0.13141731334041365,0.10928551242907193,0.12371177412421695,0.11251270883725399,0.11143118774729198
SP-201,0.06455545090713512,0.052893657832368254,0.08335650928694166,0.04668818334967985,0.06523438812098095,0.04974267215378661,0.06735540036245437,0.059554003775254334,0.05241867685383845,0.05698947139638151,0.059182483916965435,0.061956057331346,0.06229452153640387,0.06316512266473771,0.057803237976487856,0.030974061773630653,0.060368413230280256,0.06461208483069093,0.03563763820671414,0.055001540319763224,0.15330178700356759,0.04578109827949602,0.0,0.11597937122181814,0.1643122392635076,0.10836445520068248,0.0,1.0,0.0,0.0,0.17569994815779102,0.0
SP-203,0.0,0.025405369546413748,0.061234821556675395,0.05493554210031449,0.1234673813329858,0.04741944585658101,0.0,0.012487844838923021,0.017894592236320072,1.0,0.04017592001674919,0.07146441162724755,0.04321806486225672,0.053376914944574055,0.03483823424354868,0.057555399177759835,0.08170440228396608,0.06467044379823178,0.1009150361605829,0.08958522841566813,0.10827726826348491,0.06176939500046954,0.12178699272665416,0.05172572179259591,0.05810718819158832,0.06896731304603618,0.08223469520133422,0.12971102387080227,0.09164634858525171,0.10905281783454472,0.07441622764608898,0.13373920958126714
SP-204,0.0,0.006993307362949113,0.03816899494899352,0.034853416933832315,0.02476838607530178,0.035220804168897134,0.04881004334532717,0.0,0.008368916380109729,0.0,0.12339284364609654,0.009724658646854567,0.13717740006645568,0.014169860975635832,0.0,0.06066354584422614,0.013755268795255661,0.07571351158049655,0.03092468313925221,0.06467819372052953,0.06184485988158345,0.07727337109777398,0.06526068157888808,0.06993316694190518,0.016967150902734943,0.0259998571901972,0.020796947796535743,0.0,0.08086606282391934,0.05652568718100759,0.07714379041821841,0.049912934343346295
SP-208,0.0,0.00963743591163379,0.0,0.0005540566615981641,0.005323018168762391,0.0,0.0,0.009522272447961989,0.008824544924865585,0.0,0.004586170410508779,0.013515547902602666,0.008322438983066123,0.013996006284233881,0.001234979038504819,0.03538475674230738,0.028256660503674078,0.03241788246741246,0.038221143959162714,0.04292044056466735,0.04744615149174232,0.035619877698291384,0.04829807468239846,0.03299103353269134,0.034294731926740096,0.03167321377734921,0.03706260956695144,0.0,0.007763894656924703,0.0,0.013698234730998545,0.0
SP-209,0.021427275807758064,0.016931887232260273,0.02167776603961973,0.009184341238499297,0.023443066913109382,0.016979535073346905,0.018341800896005934,0.023936775552787923,0.027078624261585447,0.02233697620957753,0.023120242605694123,0.025329205171715732,0.08304116678585789,0.03205445001037573,0.023305954954315245,0.018793505838541266,0.026125824789348166,0.017051666702929073,0.036900880541288296,0.09464391633104423,0.050865319150788964,0.011315939322641622,0.0,0.031244797135927316,0.02581196867003387,0.03076349965653437,0.0,0.0,0.0,0.0,0.0,0.0
SP-21,0.0023144013370789943,0.04113782785125788,0.004898303995863856,0.03303261528026099,0.00693962276628164,0.003671894200867538,0.0,0.007913901559251669,0.07999299986789599,0.007627187933177085,0.014684422003095823,0.020618582419544104,0.05792607904521675,0.03862561576604439,0.006068870359536964,0.007896048443434138,0.03924779940227422,0.011241537454497201,0.026057092428597235,0.040664045625066286,0.016805752905602846,0.028170083242692854,0.05371208461197594,0.045255020710129254,0.03732318175020081,0.035594920759112844,0.0,0.0,0.0,0.0,0.0,0.0
SP-210,0.0,0.010347758448095235,0.0,0.00865121040124283,0.016991377960472877,0.0,0.0,0.030526749882041425,0.032725547145971944,0.0,3.074674986256758e-05,0.03089141667676697,0.03092117798636579,0.03006040605365077,0.0027956900659212,0.02167411482179526,0.028869454741299694,0.026219072962711486,0.004552492301709718,0.006833782781547071,0.020802862399600483,0.030643632165186785,0.009720823527469589,0.023751182354525405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP-213,0.0,0.0,0.0,0.0,0.02037853432535085,0.0,0.11118315392560757,0.0,0.008893697746136148,0.0,0.0,0.0,0.0,0.0,0.0,0.05105641465313296,0.04936197167241596,0.047970999540500006,0.04866266487058952,0.04713792656973978,0.04722783688682745,0.04935728323025473,0.04873169528673534,0.04765930000128341,0.049510037702882405,0.04944882872457922,0.026416597007674764,0.0402591424847036,0.005611879537967858,0.026025246392762037,0.01617050845477705,0.018225288858344433
SP-216,0.09047839153664151,0.08875201989440963,0.08062464164618205,0.0936090631107605,0.07534820769712884,0.005986268058600877,0.02700783738552996,0.041730199358038386,0.14091792394501043,0.09997183154032759,0.09711487736341899,0.10155345432151715,0.14591768845027803,0.13977103600104213,0.09495674263186403,0.07255418369804553,0.10456137277026567,0.11683310595100961,0.10729117801058573,0.02984578873484082,0.019030203814399887,0.11462610896805454,0.041480249952733805,0.12685741966104963,0.11754019249349533,0.1208522943884629,0.0,0.0,0.0,0.0,0.17117683813764803,0.2520433461307964
SP-218,0.0,0.09388737241040401,0.014799416653057463,0.06612669094303113,0.014796978906603787,0.0373771595654945,0.0,0.059737372941188346,0.20475514271771025,0.0,0.0,0.10123817975393265,0.19068033888062308,0.30184966819260817,0.0,0.057370079137712825,0.057364607754107316,0.06525658293469727,0.27714011187320237,0.10177415538843099,0.09696623053418377,0.05558717634306624,0.0,0.06425504325586816,0.11218361088451895,0.06953068684629207,0.0,0.0,0.0,0.0,0.0,0.0
SP-219,0.0,0.010057456928784504,0.0049747461412312025,0.017303817695819523,0.040012989977219623,0.0019890354758415715,0.0,0.037766783522554685,0.01284166796129781,0.035632685351593925,0.03840203361314852,0.03647701288222149,0.02690118268767695,0.033572484278606915,0.036433039841174596,0.03852043857471943,0.03537240201603478,0.03208282155543993,0.028157382997072083,0.010456836701227793,0.007359675265332428,0.03898609643729779,0.012959942148782202,0.03608813139187764,0.010299612372918114,0.011144651772690722,0.0,0.0,0.0,0.0,0.0,0.0
SP-22,0.0,0.009274397941431135,0.018012072924979868,0.0,0.026678265424491133,0.0,0.0,0.03743323677540958,0.0060942273058075345,0.02986076829664175,0.016698724965801194,0.054063703737177025,0.06075743653414859,0.0989034433317627,0.2547289172816187,0.07443510497774651,0.030421356892567804,0.10990951207799715,0.0,0.09477014262646176,0.026734884869007856,0.06110781932722122,0.0,0.04514323309498809,0.0,0.028331092208241027,0.08334016034266649,0.07248842660325962,0.052450338290286405,0.0,0.0,0.0
SP-222,0.0,0.0,0.16195436782600786,0.0,0.046063861844323664,0.0,0.0,0.08340731721549569,0.11711431544085596,0.0,0.0,0.009575464890530037,0.0,0.0,0.0,0.05562752237900902,0.03722985255977645,0.06529310762165419,0.027062201497295588,0.07308815364513599,0.07251383396322282,0.06398554470144924,0.06506535359920491,0.06956532555152156,0.03387133144957001,0.028958957881976638,0.06830286979223282,0.07759392497833408,0.08632847005898021,0.05969495084812852,0.0962020668619746,0.09123306104796532
SP-224,0.5002626742602856,0.17285520524137193,0.25906220025952403,0.19724499830262063,0.5335643975649836,0.14297622075941085,0.0,0.11442628812407805,0.11252996578842685,0.0,0.13402049209770164,0.057475611377994465,0.07297625777358946,0.08645703334707884,0.36323504015993724,0.06396328971215164,0.06813698184601533,0.06968836649586939,0.0,0.05763984747405265,0.06765567049697953,0.06177277194612336,0.06565293454534736,0.06650559370624427,0.0,0.005283328527260895,0.046399723933539555,0.1699576648314227,0.08159501800599818,0.07057913791496549,0.10176394384490248,0.08944852236441192
SP-23,0.1809445584817041,0.1377029158829078,0.18335207772820233,0.1062234403438264,0.18319747167066075,0.24992688452871425,0.0,0.10873815441188175,0.10929688077264522,0.169471408068184,0.18351257262765538,0.1735599915377777,0.09709207681130044,0.10032829989813218,0.2099461152635066,0.10664701198485456,0.11550450970703571,0.10278250600392475,0.0905160632375537,0.09480903541129088,0.09484480390265601,0.09832007386319863,0.07874319963991298,0.09719937450987674,0.090297282046308,0.0829911894965114,0.12275403176542198,0.021358633893537038,0.058780499549197104,0.15608943180311458,0.1021761956424373,0.06747346035044371
SP-230,0.009583333393728844,0.027870856953483306,0.008106768679686866,0.0067529449566937376,0.004162485338679817,0.05067210682598804,0.029994349736007057,0.027934860517176523,0.030113268688210824,0.0048884868450082344,0.014598862584954131,0.007920349029188119,0.026837143471687003,0.024817743511793573,0.01062711859311461,0.01982671946078236,0.006882306802697865,0.026778519006226024,0.0,0.010818767425468995,0.028108000477528025,0.03757119865609332,0.012327325383873811,0.008683156729277317,0.0,0.021139396029507235,0.014973900202547748,0.0,0.0,0.0,0.008995278198327102,0.0
SP-232,0.0,0.0,0.0,0.007060136018179066,0.006835753116812809,0.013938865726448776,0.0,0.04544685459223021,0.015147182773697412,0.0,0.004448958739975921,0.048689983957426276,0.07552227199486214,0.04684885974356844,0.0,0.03635678134650845,0.015394944099747886,0.04316483526840969,0.003855928882807725,0.006823704586553406,0.004999954402515623,0.04129233125618704,0.011359555173855158,0.03965119062491945,0.006137421355152622,0.01059995176210186,0.0,0.0,0.0,0.0,0.0,0.0
SP-234,0.02528384530263174,0.021449413451328447,0.012427777368442194,0.03449185258028512,0.024850769840674494,0.0,0.0,0.03951141206183237,0.017677255560804586,0.008826258032963644,0.013722027176001215,0.016852253168919213,0.01522100896172548,0.017586186560165664,0.028687111114325724,0.0404994810814047,0.013488399699288653,0.026977826807463343,0.010186809099071726,0.03939101292928023,0.037748847168134585,0.02277375100351192,0.055953822684092325,0.03636468345336768,0.016062773047527425,0.024290004733436864,0.0,0.0,0.0,0.0,0.0,0.0
SP-236,0.0027115152387910666,0.025258590484761867,0.013427280993052898,0.031264514195854805,0.005189707178629373,0.06514381247277642,0.027841945505207674,0.03593653627686854,0.04618289607197029,0.044629317269042484,0.050564707110564794,0.04823840016562378,0.020030841726118496,0.024866531078009506,0.025244072175846996,0.034086724015864454,0.04011174181712796,0.035055884193591236,0.04085838072722339,0.039935401739523,0.04435984314063123,0.031395408016230905,0.04074085801575246,0.03798465212200709,0.04401775338844402,0.03569402555917324,0.03014840324549738,0.049121123257570655,0.029174631837498903,0.045559316342342795,0.028850101085009697,0.040559158652278694
SP-237,0.03444201911010339,0.09334520219638708,0.03453375683846651,0.042520319084147176,0.0068548628101097134,0.09362644600497295,0.09510550593152023,0.029837297390157714,0.08827457494669655,0.06926305918286052,0.08318062809027162,0.006690694837730109,0.08923015072529068,0.0794842883216878,0.08354129766807684,0.09188025014575946,0.011325165606817969,0.07727470042125056,0.34219542257312224,0.09788512292262956,0.1059367564088524,0.05766000270656712,0.10778277647425882,0.07348837139267564,0.13876969608094486,0.12142936976880189,0.07264485634911992,0.0,0.0,0.0,0.08197524529931254,0.0
SP-238,0.056690717062711636,0.06724467134412422,0.05491007401846202,0.08666121725897034,0.06146461872991321,0.06804929237525253,0.06439836375088134,0.03320382963114961,0.043225900944570045,0.06833326911678322,0.06111964096739045,0.06363511339099137,0.019554375739784764,0.03841175354949972,0.057770544737497063,0.08469668591090673,0.058964050165910116,0.11484479843709827,0.09420848826685739,0.06328402765649133,0.0162280257134144,0.09711517205963538,0.0,0.06668615740036518,0.05839852764680333,0.06146793391996851,0.0,0.09999196722998983,0.0,0.0,0.07774901173015983,0.11022521179832322
SP-24,0.3697801221947735,0.048293632373301976,0.5771603132415557,0.21698145626860185,0.05292703086714756,0.6965504188795025,0.3998857659824377,0.029375575631487027,0.03241347826827346,0.03177663841959885,0.035804267916969404,0.031027682313566774,0.02773938216064651,0.03240380462751161,0.02995875954928121,0.03252863905871377,0.029141969572103653,0.022447207780628056,0.01067085118655317,0.0247609827748468,0.02911513120474399,0.033960173779719785,0.07892620819470404,0.024958866707072657,0.0072012768731743206,0.013071220081003617,0.0,0.0,0.054677015019016575,0.0,0.0,0.0
SP-240,0.06362747631727872,0.09185290370068275,0.07795343079730539,0.05740384513691352,0.06252279665270385,0.17970813294166404,0.058061607153987414,0.03689026371063853,0.09210097206948707,0.05588717547399909,0.09279047150996488,0.0654240921120341,0.12248747154830354,0.032109686050915985,0.09323860176985309,0.04350976727441725,0.06336378628562146,0.07261595809446328,0.042268307134575994,0.12035084000949646,0.20124272902564103,0.02002981605688952,0.0,0.03546590151796563,0.30133958815961176,0.08234692766527847,1.0,0.0,0.0,0.0,0.0,0.0
SP-241,0.08565149548056904,0.0944028654397169,0.07266234845510511,0.15381286243758563,0.10796556356015793,0.11142063478284774,0.17730273404449068,0.15603407611182082,0.16315135203587328,0.11931410461713053,0.10037028868587311,0.08417492771351832,0.16993540620069472,0.16276550227614844,0.09135442659831171,0.14497397209480103,0.13049899192369016,0.13771835864122203,0.1333943707993208,0.18334372769691976,0.1734595473590396,0.13773243978842972,0.18872839554559617,0.14888046572478317,0.12878603322301535,0.13157956366637885,0.07962506253800974,0.12299377287007565,0.04436360511537629,0.11716728925428861,0.05710333335745793,0.05994142649531746
SP-242,0.09528041889621328,0.054204690134444546,0.09421438721017601,0.11972289145076852,0.06289174778330849,0.0102722259076413,0.0,0.10477545402814095,0.10485747195519272,0.11744888650683305,0.11777388829634122,0.07034207416404135,0.09935764265767136,0.10809987932899813,0.10412919168495992,0.10434699856950214,0.2859464387542394,0.12236230823641099,0.2824214429025907,0.1298758296160478,0.11067017496569842,0.11634644907709463,0.13765278346232737,0.1114287144019561,0.2516291496236212,0.2936873731570052,0.0,0.21423448668477355,0.19307875000866187,0.18491436565367306,0.3613971010318065,0.13567127187832206
SP-243,0.037143119446530294,0.06853540183604385,0.031339006031835606,0.0023956437417825397,0.03429588124793084,0.03698491691432966,0.04472148951711008,0.009659083819696669,0.02785971640040324,0.011016224141384888,0.028324045080262688,0.031093978885592514,0.027726304992864572,0.025016044148354205,0.015110857439559654,0.013335996018494735,0.025352267563291255,0.004861865194776187,0.0,0.029005654716476845,0.010785545182459942,0.013177676686716567,0.03390693129585889,0.008344083875238306,0.061509420773465044,0.045018529777199584,0.0,0.0,0.0,0.0,0.0,0.0
SP-244,0.041621857521300654,0.0539898671724881,0.04300601371223583,0.04404922406819406,0.046421554978604604,0.04655750022615409,0.04843676232311996,0.08790629975986448,0.07162964534668022,0.06688822422982484,0.04441157430896567,0.0451910004177611,0.045658054870043235,0.04140575832634624,0.039325434397818916,0.11087713410430093,0.09579543503618439,0.15597565193078788,0.033762799746144566,0.047450122665744,0.15989535701393023,0.10851751526839074,0.05033460336368215,0.12125538240790024,0.026959931197291693,0.056019097278872804,0.06249777986970666,0.13737545217343375,0.11842474898856994,0.17988246516072076,0.16448681695822476,0.17409914885494435
SP-245,0.06150976185105714,0.05683570355750879,0.054965123422405525,0.05690650773771736,0.055834590348308934,0.05897737340648917,0.06236101013843224,0.10338147169480612,0.09507355895809493,0.06222545651210916,0.05292645833744195,0.056476745468226244,0.08259644137216443,0.07299544561602643,0.05025729717705708,0.10642063085875691,0.058618174896515926,0.10109771672939204,0.04277431840742455,0.06700648627775266,0.08849865026075719,0.09943019787893302,0.07987333537576853,0.11116107597003652,0.07403503426212252,0.06586925182031876,0.11100510690474608,0.13562210935960578,0.13842259366024745,0.11374223619423536,0.11842520679173747,0.11297419578111861
SP-246,0.07763529269874371,0.0604196567470171,0.0780324593128138,0.0904178699698461,0.06447261313570883,0.06349032491490739,0.05785168215464437,0.11679761675614578,0.11523932264635339,0.07160949709628507,0.06259914807215969,0.06004029749533014,0.08485471572677124,0.10409374607909065,0.0654509006771386,0.12417342369235743,0.11303814252547828,0.12401099979776434,0.1180010044355095,0.08588625747418673,0.10905769966933808,0.12866171327041692,0.08311933599861797,0.12489323151490905,0.1177874775247293,0.1201572828905058,0.11510365066549239,0.10918871462065291,0.10988184524697522,0.11633170105557791,0.119808786693481,0.11482944079208021
SP-247,0.279336933591413,0.09317516452811338,0.19079100743817817,0.09352600841489012,0.1007391098090096,0.1629388841241917,0.21391505075865594,0.08233426123122582,0.07333731252537705,0.22020282863785745,0.22545525386095663,0.09119575767598773,0.15929346546963252,0.17737754452912688,0.17998339124136684,0.0699801691675264,0.0885019438542081,0.07811923374992567,0.09339447340012097,0.11953708891790497,0.07455176332507593,0.0765087222628246,0.07410794389932426,0.06819766261388206,0.09481540725966946,0.09052167028057577,0.10419846485528189,0.09159108535945393,0.09619832389895538,0.10561709713801351,0.09031570035903361,0.09895995066387786
SP-248,0.036183121395529094,0.02433849907054591,0.003473538974019793,0.016898349240816884,0.009430454115540521,0.17923224841519764,0.13557741266270326,0.01240415000917211,0.02806150488276248,0.0,0.03467298661836249,0.026087516917630667,0.03257166578311033,0.03378903512426568,0.0,0.03219065205825394,0.02228915143350459,0.03412612663658929,0.0,0.01212115291467193,0.06663107181248884,0.034902795021563585,0.044747724510642815,0.029685856036255353,0.02890700598325637,0.014741651268547675,0.0,0.0,0.0,0.0,0.0,0.0
SP-249,0.03362810121706352,0.05115359766030364,0.025061164549139557,0.048634697749249216,0.04011990553360192,0.06326745215557913,0.061412677088398836,0.04076445909084214,0.05543196010124548,0.03867560208122891,0.04239836977663722,0.043165901314518085,0.0732639710318412,0.06819071774352917,0.033076156042850385,0.04373909424456914,0.05344699526558559,0.04091204859138491,0.018605547494448264,0.05124997915990295,0.016622503128883248,0.020202190965184632,0.04313472153187002,0.029001405430995247,0.050718479758341456,0.05063449464735743,0.2130272609372299,0.0,0.04348646217593652,0.0,0.04470978623192269,0.03764462854680317
SP-250,0.037894764935163125,0.047482453531785554,0.027717702029867886,0.018792362776859597,0.05522229169404044,0.08814409660448633,0.03049514792723774,0.08154756326943884,0.029866906182820643,0.028233097492765348,0.05107092059230023,0.047855760000280974,0.12620874893844217,0.07090351953357994,0.04046984798351216,0.06226825851179543,0.04725033691914486,0.01868541883049223,0.34969340519072506,0.04096046203951075,0.0,0.03589704302371828,0.0,0.1022892223534334,0.08170540784548443,0.03408630663128853,0.0,0.0,0.0,0.0,0.0,0.0
SP-251,0.0,0.0,0.0,0.03620359760186255,0.26727784047531095,0.26886767539001755,0.6162656115996038,0.05984355638399943,0.0,0.0,0.4629221062407377,0.06538690349908209,0.0,0.07229825173453618,0.0,0.07837157681976602,0.02527811436788723,0.05015612397280979,0.0,0.004774548526434702,0.06314638211551088,0.0,0.0,0.010947283427503954,0.2421945088454294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP-252,0.0,0.0807211368170088,0.0,0.05839954285881066,0.0764971558431927,0.15047474086985696,0.03615760535231978,0.07555959887850813,0.02998312668206252,0.04395603184297784,0.04327992068091672,0.2414027151570703,0.09516829633587406,0.0354533697042579,0.04877456044908853,0.05787506914713495,0.059190124427444646,0.025419604775981822,0.07885399736120137,0.05092368186529264,0.05080424813504068,0.029937235142940662,0.02659174743204473,0.061252795333617105,0.05276286510238795,0.0575527963563705,0.012512357930818618,0.0032956710138876528,0.013430589328136611,0.0,0.0,0.0
SP-253,0.0,0.0,0.0,0.0,0.005362324687302668,0.0,0.0,0.011897425423352124,0.0017920847786147861,0.021396221485172225,0.029580499496044597,0.03740147707889434,0.036430263673361114,0.04562574575000056,0.04551293832729566,0.04968634311573104,0.060673786657070586,0.04823997661501745,0.08281411432319671,0.07093734926228112,0.06051309383750413,0.04704631130180221,0.07428811880381916,0.05684793873985036,0.06036385059537609,0.07351611458075143,0.06428177636233211,0.10264020819782922,0.021748100150582667,0.0,0.04047160863596689,0.0
SP-256,0.021768764907512523,0.03733349070693656,0.012405100280545287,0.02106136595552416,0.040855449652300486,0.12794010324858637,0.10762750200257719,0.04746803481114567,0.04591026452655883,0.04588458322456462,0.036601066666221566,0.047448584563325964,0.04343616902268132,0.043117767194475375,0.03626048719885915,0.03735849077010946,0.06011856056409865,0.05275418806111247,0.06057557324312819,0.04651213068338167,0.039317896751830235,0.03899562573718723,0.07048417178646975,0.05179636331319707,0.06698658350808824,0.07982914142360456,0.0,0.0,0.0,0.6608988466674052,0.09439826386491437,0.0
SP-257,0.0,0.061919155818118105,0.0,0.0,0.02213541673566523,0.0,0.09044391855270431,0.03706311516795169,0.019268874618959046,0.0,0.014443755218575646,0.002278048512472802,0.028335184200517602,0.03630737515464359,0.04580432675483834,0.04520661667507586,0.025422960868773388,0.03854581857200445,0.032505498743272125,0.033671770308048264,0.02775059051998706,0.0341649304466701,0.019904140230036255,0.03833537838428855,0.033503288436857626,0.021965271163616688,0.0,0.0,0.0517007555492953,0.0,0.014326500468638715,0.0
SP-258,0.0,0.1684646369475009,0.12443138871879626,0.07176207500847463,0.02651153838288792,0.10514461159996609,0.2804027794436492,0.3076028063298218,0.2140973568445619,0.0,0.09362479048153144,0.19866161033429114,0.0,0.5107884901017518,0.0,0.16985653804729023,0.20399825328953675,0.1034487102207036,0.0,0.2686333734475047,0.16162973222603763,0.1060961713408735,0.07232272854540041,0.07072833438260391,0.0,0.09928352692435445,0.0,0.0,0.0,0.0,0.0,0.0
SP-259,0.0667284656624214,0.05431628419913763,0.052730685093889396,0.07161535156031769,0.04524822448986326,0.18519413598533752,0.11052145760168969,0.0605684946103236,0.05893874970078872,0.156831923673476,0.08964725647189169,0.09919498269467758,0.07149138202937726,0.07997669463532518,0.10889568899868816,0.05294466573968809,0.06168600875297569,0.05775771843903271,0.06421480832755906,0.06557193370997545,0.05840283689923859,0.053166089222588794,0.09015537023132561,0.060678166716486084,0.055926614534104524,0.058965563988966074,0.05904501437944768,0.06265014423870162,0.0675271946997165,0.038509236185776945,0.05170736274144433,0.07868535040195787
SP-26,0.02242270512548993,0.05122234396762957,0.007627324753698944,0.13054183860484256,0.052825895367502505,0.07067326040510671,0.053110179143602824,0.028763883416074814,0.04293634362589649,0.011836420696480622,0.016103939187610227,0.04041406018588998,0.05355422327364301,0.061100752941824654,0.010298361603939548,0.04703467590468797,0.02549372754355166,0.07784288329687153,0.008433413373581305,0.03942071362474713,0.05463682545691226,0.07757219936533287,0.03273004499937894,0.05728294199802055,0.013320571170136408,0.01758877241433464,0.0,0.0,0.17685562294956023,0.041351006635199576,0.0,0.0904300049365681
SP-260,0.19423976566882023,0.1049021916021381,0.21798747989845757,0.1827123203248854,0.14800665648895414,0.0,0.0,0.0449432998477443,0.07345612227914003,0.0,0.010449273630680347,0.09136925452348969,0.07169841864918369,0.08414377619244726,0.015918216149994883,0.0881984284787044,0.07256507094367891,0.06563855043453466,0.02848106999358267,0.03474237105523955,0.053842305090854185,0.05713642091197546,0.0,0.06592738390098987,0.04434265560543782,0.05104462617338741,0.08343286903050463,0.0,0.30227503615580875,0.0,0.24776121902258852,0.10469306902870178
SP-262,0.0,0.0,0.0,0.022053829257231313,0.0,0.0,0.0,0.034819859613948866,0.030452993974768746,0.0,0.0,0.0,0.032338585845396,0.026919087368990843,0.0,0.028421436682021916,0.012784653378727574,0.030365499732646867,0.017345152082489913,0.009885206875638536,0.008955303086653217,0.030743797329015898,0.014524584004709764,0.03332816167068798,0.0027154702078051912,0.008170660259367,0.0,0.0,0.0,0.0,0.0,0.0
SP-263,0.11757817665126094,0.09516079543614601,0.13143514300472872,0.02271938885447897,0.09075681270463926,0.08419133274117388,0.11624775051018454,0.07482696892648465,0.06843475146859208,0.3383810020362018,0.04041638903163798,0.08316417457262339,0.16534648077323377,0.1152949704763323,0.08456422146563118,0.07655002469254318,0.10223529010401576,0.07584442302610694,0.10645608208989837,0.07935271892896092,0.08075639201117082,0.07344228263446963,0.0753059221845666,0.05917989520168295,0.06872660490309157,0.08005188763857415,0.044836606028858784,0.1867117081339754,0.07422044147852469,0.05180678113692665,0.09552955867331862,0.048358951276445135
SP-267,0.0,0.053206089513979184,0.017774657856748373,0.2672330627237364,0.11829864895567559,0.03377299904402765,0.08598994836401741,0.03600545182197981,0.03711319861516272,0.060553550840036496,0.0,0.07627108938171605,0.042086148022130926,0.03703873484254168,0.05483337162197785,0.0334831457120511,0.020921906711591387,0.039702805749817605,0.021367820739397855,0.027520902902363854,0.0309959025538263,0.03163952895135197,0.030090823196957217,0.04116107181599129,0.029622558523664244,0.014115953097073029,0.0,0.0,0.0,0.0,0.0,0.0
SP-269,0.0509360359312382,0.057763498782934526,0.06486573575869194,0.05596913521865391,0.044131612312225156,0.07455127903344008,0.0961031840642856,0.060314951625207607,0.07158719319185759,0.07422891500647195,0.04579192399996023,0.05632540966804807,0.03284511557385912,0.07554657784048904,0.04801578981319347,0.0612308878870334,0.038421285317341555,0.04962055789842467,0.05506124817243839,0.05938849275001525,0.06283316172983394,0.06325511968865966,0.05954506279139175,0.05543936420038339,0.047904857049820386,0.045221314073633015,0.0581033580307224,0.05193148675630478,0.05842588823271104,0.05396297422809428,0.05667469162286242,0.06059140411487359
SP-27,0.09196869891055222,0.06792753091034952,0.09105040832238788,0.0814947271976078,0.1503291332131844,0.063542718307389,0.06414561062854147,0.16516918239110281,0.123970634481895,0.17624542863471335,0.20093486139044517,0.16811613514660623,0.16158494729719958,0.1617436738228346,0.13742546867695252,0.14598329496303597,0.170086298713264,0.14453424743922738,0.13864840865111372,0.17100608381708007,0.17626603512831665,0.15862275146819366,0.15613273578707948,0.15100104472649814,0.17908645561426217,0.17625466013657165,0.2281423718118172,0.08739817466277827,0.15496620463156394,0.07588513656329017,0.09938537647829894,0.06062973805121518
