bin,ERR598943,ERR598954,ERR598978,ERR598992,ERR599039,ERR599093,ERR599120
SP-3106,88.74950682658582,127.37792688998513,94.74296700420946,143.02426391720576,190.80031859494184,119.53517998764029,64.49895156329397
SP-3107,1421.8513814448938,191610.5969802728,6636.208393012836,101310.24751114022,20706.823064929187,5832.689515742348,3371.5506211731326
SP-3109,482516.29577770294,113737.89793385615,1763078.1223259876,3215354.9085671953,488872.8057913961,363196.1827214824,193358.19645794263
SP-311,3735.1806451792754,10554.042865246105,15253.57978129403,13598.674864180348,11386.374946360505,6831.0004214424725,3765.742796164563
SP-3110,43163.07944347271,71601.2155727835,135745.35227677197,1022544.2182859808,382957.77115448855,1459120.7743519184,876976.2759084716
SP-3111,4424.602580257885,233376.05305358637,16001.47919729885,87734.22491111483,34317.948614044166,8399.606580226218,3371.779911959463
SP-3112,1740.9207559809142,621673.927828088,6014.148138477402,6948.03717546491,9362.70804547552,2968.62323047863,1502.164783043514
SP-3118,16.301740812379066,17304.85329873854,600.3201462753286,31158.794665081907,7013.178512003501,331.0227127659574,192.46806205689762
SP-3119,31346.53985689783,66706.32372440615,116938.45405551988,63523.71289452718,139701.51481769813,7044.085923807106,3307.3059501977064
SP-312,858.1702476941646,177148.44611073183,4560.371831890033,43574.0899143507,18832.74307545416,3687.2078774714378,2009.5801976943592
SP-316,431.9397648205086,5987.324178889426,1851.1562625736728,1580.9352757277215,2880.7920660939676,1530.5809639183149,807.5707206513474
SP-317,2484.081144493564,64474.53690368901,10448.243939927592,31188.081085240763,33622.10769565003,16143.451433366812,11153.75935510966
SP-319,0.0,255.54178775701297,192.84979668127033,14.975530179445311,66.54718715308988,10.303294573643383,0.0
SP-32,6296.851285748238,790498.0668374093,18905.646060703715,120232.88263404017,291106.4386966835,18562.77622854485,10863.691594442094
SP-320,0.0,247.74925793445033,15.959899749373427,22.15322580645161,49.828690140428186,57.00063986461776,0.0
SP-328,1670.4221248266992,16612.73323326979,5204.864662542794,12442.632879331442,9064.082694169612,3331.284117557035,1496.749611212091
SP-330,32577.457258035614,4956.9085960460425,119431.93214866222,4704.605965437365,236854.60880989904,1657.4458404722477,644.629909362062
SP-331,342589.3398851289,6050.718354034021,1245729.0257284038,9502.592634006021,510950.9678123174,2666.385195004317,1511.0410493437532
SP-332,265.70862969489457,5405.979849873786,1407.5067048153564,156152.482595894,472.2127427931769,2658.172925878775,1604.4924422304357
SP-333,27149.589647123845,87715.57329142961,88815.02355967002,35065.908391758414,417728.9484901595,48815.96421078222,29775.296928718628
SP-334,250.4890092286924,2395.9584696680736,1311.5203530013698,949.4772175404594,859.5817983431424,1226.7821296466561,694.4846252579821
SP-335,1709.946992544115,31439.413916938494,7408.229834407441,15370.969864681896,40254.025905378134,6993.292890096756,3711.301423677546
SP-337,40767.57567045297,123369.61235719321,151727.86846836616,248558.89037336854,129662.14203453322,46003.624703893096,20273.15908911598
SP-34,4439.303216233677,5264.7908421023085,13554.413553729488,10119.544805900385,4441.208751035991,703.3249519250774,314.675876151031
SP-340,273.2849956509051,299.9873619294558,100.6730918275457,188.46897073869508,277.8907097094774,199.27966940379056,378.4277400385795
SP-341,270489.25895130675,18033.8999122561,994403.2969921874,5218461.08094199,2415078.6899308963,12321.717367677267,6238.598913679528
SP-342,130.44160542300074,2327.054370725849,837.6065891250284,1871.3044074580164,2137.5319643813937,1062.2522156523726,355.5260724762273
SP-343,2949.7748104714524,6207.115342778197,13212.172277490656,59498.97014925373,58139.03537705985,2824.77582427765,959.6494718731333
SP-344,67.1397990747584,29448.945913442705,572.4530117774864,24813.968534168027,1817.217566181625,895.3640765914724,684.9713510753788
SP-346,76118.60893277542,397017.3984358152,300128.1880340237,383688.99290060566,620619.9185212213,185129.22939835073,87867.24040883458
SP-347,11308.925958006153,387567.68433259026,44276.89055672482,2114916.0409835363,408872.4315690354,37160.262242062556,20011.761413757835
SP-348,67.0,45433.35162057819,428.55282691329205,2184.38379969059,28491.79690189349,364.6622222222222,296.735593108776
SP-349,1098.5334799298075,6469.457991446473,3501.632804951914,330.7328475268575,3815.8557709811807,5992.555035947683,3311.787825778731
SP-35,17364.60178607363,413885.9536888216,59613.477081293975,137836.84307579225,207168.84298945355,123032.58605781166,64976.336564752964
SP-350,7044.456909569689,21427.04712726327,24636.435326966748,12747.559020729255,81594.20794333125,2074.466068589834,1412.7534151265718
SP-351,573.8521006616277,3233.45223688922,1393.6251793181218,2328.6699448199215,2074.8795051267434,1488.7040431890557,520.9949396452255
SP-354,565.9133121295949,12493.248020285477,3331.958876769927,3384.4649895444772,3592.342339119629,6849.014667747123,3789.829761040731
SP-358,2210.116324267957,55440.54819720004,7882.516318528038,18084.528700063947,19168.485383358824,3136.7350424825913,2072.3122909385515
SP-360,419.9576584091539,1700.443341712838,1133.9705140991005,895.7645015338007,1907.7612330084874,1150.1526340654407,503.25484553350316
SP-362,613.2867643628867,3117.510124300954,4221.025767121638,2716.5895214798884,6560.522737777552,1595.6582322656925,526.6302362039921
SP-37,939.6465610635046,31512.778054191323,4326.64936911503,12779.474556184796,31987.975023156465,2773.1884486632393,1421.5736601172855
SP-38,24932.15796035786,179349.90957971706,106319.09832002723,108883.61251644646,169548.1892138891,67586.31075192866,29310.54917748362
SP-39,2715097.9789347975,50291.27050564518,10055331.670991303,1789334.865069017,709820.5193382137,8247.976479367626,3537.7632360407392
SP-3966,141303.08626338426,3219104.0458614556,505247.3763682239,151072.42925309073,43986.63954891081,2913179.760979303,1632608.9681341955
SP-3971,2919.2559581004107,8296.06350923462,8230.768476683459,12818.861642446533,6394.789466033844,2131.2997396529045,1476.9098607892574
SP-3982,557.6113091855661,10055.67234985498,2169.592649726225,2424.108809514139,4298.576245293836,1143.469267469703,516.160557249673
SP-3983,33.61008403361339,7819.62844224699,811.6388092140386,1019.3343960528044,1221.2010233534347,17618.272227828893,10993.911027028093
SP-3984,78.73617662473791,1086.3738483250786,529.039607282346,297.6081206948188,783.504939210455,165.92261904761907,102.54017857142856
SP-3992,251.59628854970336,741.9003471000302,888.3118009913993,100.52223816355811,853.7406171793822,587.3701914513492,62.5767575322812
SP-4,315.63034188034186,18644.525035661463,1654.8786905878949,1689.2795743023644,5484.111732410522,227.3534949572732,155.336274221977
SP-4016,70283.16740627379,132438.3007065046,272548.6548682809,3727794.646682863,230015.55720886088,24188.515335026765,11671.324927861677
SP-4023,716.9082294567962,954.5912656261098,2351.1911471179537,433.77649029382303,92.9044642242318,211.10245683717034,245.06382071087953
SP-4027,200.95516345960158,7228.4367093784895,1435.5613971464832,6894.779969860587,4794.6845470718035,2132.425190435106,802.7627926837954
SP-4038,0.0,2029.8167104033191,489.675997414051,320.3500499280414,1062.3889714172344,528.7054980053383,285.5356066064027
SP-4044,3859.8197643373437,340258.06608687143,15138.49233682826,112955.4722953997,21148.732343614145,1917.5491748079141,1190.8222753358332
SP-4045,10256.032383433176,163416.35193192877,43181.474486575884,24357.973610177003,72451.31498944994,22880.66839750806,9995.45691402126
