bin,ERR598989,ERR598997,ERR599030,ERR599052,ERR599118,ERR599142,ERR598942,ERR598952,ERR598987,ERR598995,ERR599065,ERR599070,ERR599087,ERR599099,ERR599108,ERR599147,ERR598971,ERR598980,ERR599004,ERR599015,ERR599051,ERR599060,ERR599067,ERR599076,ERR599115,ERR599127,ERR599152,ERR599175,SRR3961906,SRR3961935,SRR3961936,SRR3962293,SRR3962508,SRR3962771,SRR3965585,SRR3965586,SRR3967905,SRR3968062,SRR3968063,SRR3968770,SRR3968777
NP-25,0.0023835281044986252,0.0,0.009876959701757162,0.031217394725449456,0.0,0.019901896787488996,0.02745505071620542,0.0,0.022759560084908884,0.0290536542436089,0.0,0.02457440737745212,0.031755697569215834,0.02047112801621616,0.0,0.02917980409882761,0.024930257794990616,0.029557990375529423,0.03481236767626071,0.029359368931074274,0.027962861956123835,0.023421123589725413,0.007383023402460829,0.025237030260449635,0.029712808380710522,0.029530367509877708,0.029928530220361044,0.02785655633788361,0.029623395934397154,0.030484700603116758,0.025416943742158866,0.030652000467842257,0.025691109293677083,0.02269703294041008,0.010106759057930369,0.006441738465770109,0.0,0.0,0.0,0.0,0.0
NP-26,0.021593402835870742,0.009349753267866655,0.0193426841306565,0.02410674837290006,0.01302351227889332,0.017905117750944145,0.020750269003921504,0.018920708156559034,0.03126923073405327,0.02948152000496781,0.01866681708561466,0.03148091804044131,0.028881561201339393,0.03232574228517267,0.013727200251053926,0.03214257741130505,0.010949905028350288,0.029417077647626313,0.022858553749672376,0.03194961402615089,0.03060620894760831,0.023519168838605675,0.010120639788467525,0.033167738448796585,0.026733422071867668,0.03339993312032108,0.03148370485335161,0.03248246867401665,0.032923850039010084,0.031387414482163825,0.03001547211246747,0.031103114073686437,0.033067124833515225,0.032405669424863795,0.03190566028023057,0.03129861115848769,0.008113848687926067,0.012489059634679897,0.013251509604774869,0.0,0.022304513026414906
NP-27,0.05083709889466693,0.012192902407862883,0.03504900923074527,0.015865433173103308,0.01047633815163376,0.0,0.009633401606876696,0.011172550979073083,0.02450084862477837,0.009495509479168588,0.009091655715388553,0.027268845359495496,0.04647587783021804,0.022076919509614042,0.014312577731475193,0.00707935249032825,0.014998658004298742,0.015388083012719947,0.03152298919567531,0.019910300615741606,0.03211610871858895,0.03300503747332594,0.015880328837860544,0.01767095313535034,0.0145121901481628,0.015769875991257107,0.02152585374882426,0.03042914328626685,0.0,0.01010666216601274,0.01277605582626151,0.011097390497075763,0.030618709515233825,0.011489225994621613,0.0320220204092692,0.03198324464995061,0.0,0.031873654819204955,0.01394570470190325,0.0009470046810227798,0.0
NP-28,0.0002436755505961197,0.0,0.00719407736161583,0.0013784006768522892,0.0015558774098645113,0.0,0.0008043430384641374,0.0,0.01911889390256999,0.001441831934680434,0.0,0.01987051690877908,0.018033751418856266,0.01972022727659449,0.0,0.015598426359907698,0.0,0.002257523475548712,0.01716230920234728,0.01923726217310737,0.01908831468904911,0.019904651996576175,0.007345249560999793,0.01899294947703308,0.009895514018227861,0.021882248861999628,0.01892854501894053,0.019211284145754254,0.0,0.0,0.003016537150446311,0.0,0.0,0.004492197254246311,0.010513779882206042,0.0008121145441442976,2.0366354583063735e-05,0.0,0.014965292225637814,0.0,0.0
NP-29,0.005416993721095679,0.0,0.0053494197163595734,0.0014747950322194048,0.003072982643127578,0.01349954804723637,0.0022349444768205487,0.0,0.003920155336254367,0.0039056682730681195,0.0,0.0,0.0034793210048322484,0.008900519190893743,0.0,0.0,0.006056990054505742,0.003732445762838643,0.0005466317664549853,0.0,0.003495469472707405,0.001729228429639764,0.005002316028807949,0.0029012057649520475,0.0038463489609463298,0.0018734943902441142,0.0017678884594912695,0.0006465858302152429,0.007118706001043221,0.010354070213617393,0.03061022088570535,0.011746322305100152,0.018167908565518316,0.023236700241331527,0.009247530790301509,0.002251333711043345,0.0,0.0,0.0,0.0,0.0
NP-30,0.0,0.0,0.0535807669376408,0.02436206748676463,0.0,0.010541735559037136,0.03159014225475093,0.0,0.061426724439883756,0.0497765150788645,0.0,0.04561193272380764,0.061098435957639606,0.0388009739818606,0.0,0.04565092851534254,9.233524542562076e-05,0.05164470956798529,0.05219171986355991,0.05818468263089664,0.04687861801324278,0.04466489538592364,0.0002395380868360711,0.05699320425754712,0.057370849783433,0.057363551744053436,0.05914012725589247,0.03321230961628295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-32,0.014656623639680937,0.025660917252077822,0.011747450869388117,0.004869933703848654,0.01286819363875334,0.01025006430971736,0.0031646952581422605,0.009288920495000484,0.009398886398309915,0.0,0.010873955495835164,0.015176519149956918,0.011121802088278702,0.007842728164917122,0.004666712995414894,0.004605314010496529,0.010003902406606898,0.00047619101722146416,0.008491927146659311,0.0039889480156634445,0.00819953812919668,0.010532954153964578,0.01239505980916481,0.00767450048509631,0.0,0.0034397770448037347,0.0037828708830380765,0.011966806332031602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-33,0.010841692158284224,0.006441970386841125,0.020235501867722747,0.008098437473262846,0.0,0.0,0.018626482189725763,0.0,0.02428830981828537,0.01599912222876263,0.013483976043316758,0.018415111603629554,0.02523265510899471,0.014330676865640898,0.0052268823601704685,0.023265402514809568,0.009062941559547738,0.0163960831925392,0.021407896240746654,0.018649499646612697,0.02300505228836043,0.01588692106045991,0.006906959576810869,0.016847681314697032,0.026540756237320655,0.02058780290868255,0.01997060219934098,0.023618189937348374,0.021818787446325708,0.018941671795454976,0.023346951016566333,0.023626215099273044,0.018609165476539916,0.022368963576898354,0.022041688942740036,0.022760231707788795,0.0,0.1021778963693571,0.06907335838398289,0.10529361457698369,0.0807078739826575
NP-34,0.020025825195324795,0.0157106647161855,0.03375243676466972,0.0464128199271769,0.023807133577503876,0.02309688682642924,0.03255656256789529,0.06931694628946378,0.030481137873300423,0.03946072806343773,0.05450628379644947,0.03896308060073755,0.03724737789554641,0.03369416474214126,0.06688216668463644,0.034868975166039574,0.03937617472162049,0.03698494284509097,0.03360319169090911,0.022352358180822367,0.03539954322523497,0.036411655540308396,0.03896923145656193,0.021507475281832476,0.03815005391674503,0.020764171441895907,0.02268034452605338,0.03402042988304537,0.03337325526827116,0.0333159817796557,0.030404433905893896,0.032737180918189245,0.03655512781450045,0.02008189452436991,0.050688485930167865,0.04475167541715127,0.05596903921925086,0.05349823844848001,0.04257536513054254,0.04449774973552926,0.03986549570265759
NP-36,0.0,0.0,0.007604024882624908,0.0,0.0,0.0,0.0,0.0,0.015074052005116242,0.00039084388189451205,0.0,0.01659025726628957,0.0,0.015924209599110586,0.0,0.014257728990022728,0.012194347990902838,0.007603436254164161,0.01439065817190446,0.013255012256451641,0.01463360608586502,0.014155641135464206,0.007045869297700266,0.014567727356347043,0.011374391156201317,0.013671921502774175,0.01434267398664241,0.0150776628284989,0.015103316401547186,0.0,0.0,0.0,0.0034436641390438822,0.0,0.003808319116031572,0.0,0.0,0.0,0.0,0.0,0.0
NP-38,0.024955117517791826,0.027414465742732604,0.023582242467230924,0.038990125226844176,0.027652000708224198,0.0,0.02988048444580645,0.026608587307188618,0.00524996549155791,0.027437999316431223,0.027068422091478576,0.003962351291782535,0.024384938081135305,0.007097659438150119,0.027022007396012064,0.011740391961069501,0.027616858158236026,0.0035227019451855575,0.017358974759086196,0.011538797042158936,0.029146856839315585,0.01226845259321481,0.027472192425504787,0.021052291152473507,0.014906433103012673,0.016178444585207466,0.008368871698022402,0.01926324808214706,0.009575998650137856,0.027518318461850207,0.03095544922796572,0.042826239485642556,0.02551765043854372,0.0,0.0,0.031373389098447134,0.0,0.04311926179665652,0.032241656513513205,0.018147576890721842,0.0
NP-39,0.0038234932754870926,0.004018317452930393,0.01350848019945894,0.0029023330092026703,0.004649662599304517,0.006054439764377223,0.002373251447165225,0.010616389023396173,0.014024943603168848,0.008046875144675033,0.003292210972713818,0.01232525938779475,0.012660659819551116,0.010758662918596847,0.005706140245299801,0.016246470403675092,0.013178094985666923,0.008917841549481784,0.012941185717962735,0.012603063015477138,0.01321534164471509,0.013281189784405607,0.010606561558047897,0.013621021616894506,0.01097878855438219,0.012950676262214127,0.012930533034631313,0.012281406356103064,0.0,0.011079563863163035,0.0,0.0002659291038913292,0.0009689564909390556,0.001895951240994172,0.0,0.0,0.0,0.0015295502018975277,0.0010965919039644955,0.0,0.0010088301545672852
NP-4,0.012609833133543748,0.0,0.002073062940030507,0.021073502547203627,0.001761126937589906,0.02018235074775565,0.023433068513708414,0.0,0.023065881096176025,0.018651044585142634,0.0,0.02363570645039192,0.021930051324082298,0.02134260505589121,0.0,0.021621758774594498,0.00368211425823588,0.016544118670589702,0.023802377287888962,0.02328491143983376,0.02275980276678756,0.023596119342248832,0.009219059910776949,0.021726218414626568,0.02001307059023232,0.02382888616606911,0.022466475314316375,0.020029552807416928,0.0,0.0,0.0,0.0009790984888692817,0.0,0.0013637730724454643,0.0,0.0,0.0,0.0,0.0,0.0,0.003014016980562167
NP-40,0.021918481661661923,0.005189779393688106,0.02072740896457203,0.02180391226598099,0.004823485875127479,0.015941861189564057,0.017397011296220267,0.010717456534948409,0.0130705767205721,0.009208560412657704,0.007875419538727153,0.02132607592705557,0.01589187266134727,0.016925078580799263,0.008034377130522867,0.011194984852649862,0.008215741762955628,0.013475521961005717,0.01430658574573729,0.010925059572538934,0.008406116602678381,0.004619409721090024,0.0076391560788912835,0.011283824414763966,0.013037280424190171,0.011818605023668279,0.009014218092986878,0.010955400559977947,0.0071251744652965085,0.009941252729100757,0.004585213010390634,0.010894418286766848,0.009666366498225241,0.008643732981793599,0.0124601278198338,0.00924372510400492,0.0,0.0,0.0,0.0,0.0
NP-41,0.0008190599626610603,0.0053336781967151985,0.002511762296230133,0.0,0.0017146455172818208,0.0032246499923135863,0.0,0.0,0.01551578332214334,0.00707483831747979,0.0,0.016089216868931052,0.003796363131866319,0.015469952628707503,0.0,0.015624794780870683,0.01633283755189298,0.017499961833572057,0.024800319189791812,0.021497790762562797,0.02521880282399538,0.025058923745497997,0.01563997961648186,0.021753623505735873,0.019050684154748282,0.02051967591240195,0.021888481070262446,0.023825312447841644,0.015357915248072203,0.012563837938228375,0.022476459639862438,0.026862403451130484,0.0313529996914572,0.009838829395556472,0.0028568066595431353,0.005727874338749779,0.012592714627927406,0.023341003403250165,0.009588930651613654,0.007522636726188695,0.007590240114554144
NP-42,0.03858945968638664,0.040980191534852724,0.025084690182139716,0.0,0.03402758013125318,0.04269741902568216,0.00022304274816101514,0.0485625363945123,0.031012761998815773,0.031539920052801595,0.021074154349573243,0.032875905429405536,0.03338014570600125,0.032734959380858665,0.028488593040782956,0.03300361871190369,0.03186331913503303,0.02961270337405257,0.03136719624428827,0.03236596886808914,0.03227602348982415,0.0324683403623562,0.031895017178328475,0.030787266738807873,0.03306063850111502,0.030524419263834996,0.03137284327888027,0.03178776111568542,0.021017396485510233,0.031157337396371654,0.034532319776138964,0.030988431277204697,0.02004949808467964,0.03055871451275453,0.030173128609441022,0.03063896294703781,0.005386214100496407,0.015534057510872732,0.011958844748001813,0.004056643217871697,0.002965410125180214
NP-43,0.014221830991000882,0.03583028820929176,0.01071161453096575,0.016865545799700923,0.027231630080692473,0.015740629044160206,0.01166769176674723,0.02356313885208895,0.03108491448614536,0.020064364226642633,0.025287690243356652,0.03522389129796071,0.0326080461951596,0.030987873245520783,0.01573213066987546,0.03530612197850303,0.01734516867513128,0.02422865482942725,0.033799706165942425,0.03459254041317204,0.034155850444147845,0.03086591499294956,0.013417973601439955,0.03618210682876043,0.03199367629555014,0.034833405784644056,0.03401289120786434,0.034475621720055756,0.03157282471791464,0.017642341669484703,0.015118222414783946,0.016240184962599883,0.023496851754053787,0.0032399524528372624,0.02345668011124476,0.019316810971566553,0.014279071200072962,0.01876728220235322,0.017960670374692702,0.006363182472188445,0.010439944768899968
NP-44,0.03473637841768242,0.02060787344219476,0.02438148195116161,0.013852988549590361,0.02065127225049911,0.019896658075082303,0.02496405082020754,0.022986424077391567,0.02175851203008192,0.013461266473458328,0.022512408306684023,0.019572288720649183,0.022740519857671962,0.020550566842728126,0.021990163917901425,0.01788467950577719,0.02105615537825411,0.015602792653694757,0.023084718198149314,0.02549405365686116,0.021905929988067188,0.0208033245645572,0.021485328215210365,0.027615769617921605,0.019609912767383955,0.02361920622900336,0.022351709991230904,0.02070387273624953,0.0073756538590978825,0.01769725247038515,0.022101996882894725,0.01779212721979919,0.0,0.011114096951638902,0.03625236167043397,0.03779900674549136,0.0,0.012532448544882202,0.016536625873859113,0.007353770231222374,0.005020170135863628
NP-45,0.002945344131843178,0.007990572366806692,0.017549199532808066,0.016982917226674006,0.009002753040979968,0.0090027110772464,0.015742751645289963,0.008389100543052941,0.01528014013255455,0.011777992510960233,0.009679825864076931,0.012941292870782202,0.015178457489025073,0.014848838935599596,0.009369063127151628,0.013771411146933019,0.011077748732991758,0.012718077401556198,0.015347789577942797,0.016863792773889157,0.01486886616713149,0.015127335430097623,0.010989277812444314,0.0142178822259669,0.017557422421891865,0.013771412431329696,0.014174691350020216,0.015119768403606427,0.012859939091659965,0.017580088686310634,0.015104863143442109,0.015903466035300518,0.019263009426104188,0.013203940982410888,0.015064093232296034,0.01729592237010069,0.006136957620831633,0.009588513016428891,0.01372205321030195,0.008310490607968174,0.008770953718019208
NP-47,0.012292518428028556,0.0,0.016225905242525686,0.015565184785756553,0.0,0.012666983455941177,0.01698508799892235,0.0,0.0,0.015777076991866854,0.0,0.0,0.023347242785178524,0.0,0.0,0.025697324438648902,0.0,0.00922792860897244,0.0,0.020262454288868116,0.0,0.0,0.0,0.009584303309196884,0.01683183345192595,0.01195432966227326,0.00875999016950629,0.003131466252500892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-49,0.0036434135614260344,0.005146972912577098,0.015557858160702029,0.006433025077778258,0.009058206280762118,0.005681955479542877,0.01732671795106826,0.02439565493078479,0.01549989296185005,0.0051116967883881705,0.011409368437006996,0.01833048266885145,0.01663012469955232,0.01750339251874514,0.010119690169569625,0.017592524454992233,0.013698902051889604,0.008219724364744493,0.0156212371485818,0.017157819092739876,0.015994741104135148,0.014816162611437256,0.016255240121186447,0.017495861168528807,0.01306948975739514,0.017291806571671807,0.01713853718569727,0.015341137870814096,0.024363197829488363,0.01674809010484443,0.009942615933921062,0.009561540735977554,0.014647412312840698,0.009535949245467695,0.006553430060834387,0.009883347337112885,0.006390435474202424,0.0,0.0,0.01854135586132336,0.011163536113633792
NP-5,0.015130719065374902,0.0,0.040800625564042646,0.04590713694990446,0.0006018948495491697,0.04423916589255573,0.04020169504866578,0.0,0.052648875900476226,0.04837725936235775,0.007001175733783751,0.05168684045896861,0.04534608064597874,0.04455774512446303,0.0,0.0526853382185516,0.03864180064800531,0.047331513242344275,0.044293401278805475,0.04723154861112045,0.0467878228336975,0.04623980697781164,0.04059872621295784,0.04722573984942927,0.04870941549652376,0.04583667950200511,0.04765218603657977,0.04560500412110737,0.0,0.014863143424052438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-51,0.01045652529342008,0.008446758432034164,0.012042922922393631,0.005198639239704887,0.008876241838175751,0.013078296514952252,0.0002777985608495091,0.00837472160579736,0.0,0.002097697577564245,0.006873370813899009,0.06638731955421494,0.0012429068274029849,0.0,0.009801912909705732,0.0,0.0,0.012999887349850414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054268612130038765,0.0,0.08081976653541595,0.08852292291758489,0.0,0.0,0.0,0.0,0.0574281937438889
NP-52,0.022360615284284246,0.023315966858466323,0.02001153636589237,0.02011313257387779,0.021847388115988,0.015335603128599318,0.018934990043411794,0.027027257193548943,0.00037011035732535305,0.017668044285160858,0.021187480345395464,0.03945154962673204,0.015474819444040194,0.011221031998332933,0.022813339743708236,0.020515929305107126,0.011471467810461764,0.01775706636549074,0.009832371721668884,0.010687926461762537,0.0,0.016003638963629725,0.0,0.01601699565854998,0.02222821594303288,0.023825082234769215,0.019983677727652582,0.04444388103145335,0.03415227203391804,0.003292892143925036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012241368142516258,0.0,0.0,0.0
NP-53,0.039825293845085805,0.04878868665509485,0.040649391666471565,0.04575517643840205,0.03602720588916283,0.0,0.04388925489060706,0.044979740739560854,0.0,0.0,0.04614840624997615,0.0,0.009467206048845437,0.01663150115309433,0.045338927184182615,0.0,0.04113464699470986,0.00540572100118483,0.030570944293259416,0.0,0.012955785914160434,0.0,0.018132079739475532,0.0,0.044802835539766744,0.020184877824903875,0.0,0.028675657493100443,0.0,0.0,0.0,0.0,0.0871222095170913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-54,0.19769181537526845,0.0,0.05293278491204094,0.0,0.0,0.0,0.06560034839774727,0.0,0.0165555440012678,0.18657636032159874,0.16134620890224535,0.016800663867657394,0.04152926294980971,0.016790586614004975,0.006827060399587376,0.01707336174130438,0.016897685060006433,0.04919068799509131,0.014383267588844676,0.014609799973097934,0.014584709208524047,0.014838056265193468,0.015518062078600783,0.01414950704486002,0.03449906060737919,0.014304039442222147,0.014188299063927578,0.014077477206125313,0.021485389545726912,0.01608961223039305,0.034119076797301716,0.025293824047470447,0.0,0.0,0.07165155496153396,0.05875816781731349,0.0,0.014929769288057539,0.040356425612250474,0.008168022848069119,0.04148861089998427
NP-55,0.0,0.04428082421949905,0.0,0.0,0.0,0.0,0.0,0.0,0.0175734582682243,0.0,0.0,0.01746193752721768,0.0,0.017375208260012785,0.011735468450446648,0.017610475199736773,0.02484284752138681,0.03006614222332204,0.017719825492558402,0.017806970967080678,0.01787179431687736,0.017724236176590143,0.025860218434001953,0.01774515450231422,0.022686217455472297,0.017325210590673382,0.017862306774012744,0.017574066783116737,0.01782298631895349,0.019181600168359486,0.07860868087716281,0.01647943021847424,0.05758734003177414,0.10845295385075142,0.02926046198959921,0.001662021040443275,0.12364818841844848,0.02047405276059108,0.01421016841647952,0.09174628971013211,0.01988435204950487
NP-56,0.0427957632855425,0.0,0.027575263453323364,0.03734728816485132,0.007261000168046014,0.033786370961215846,0.03235981093505973,0.0,0.02349254781712876,0.0322451883253063,0.01776823412285921,0.013977125100244998,0.027609606124116694,0.029302578975587447,0.0,0.03635432108045015,0.013938109314130092,0.029447030355992537,0.020593505391092823,0.023541761053667374,0.026723729616455614,0.020147602363965702,0.017546568250997714,0.015706443691456566,0.029671997400804048,0.023076595038769347,0.0193676803219654,0.020342664229565047,0.029686779254638116,0.0255637175771087,0.029066167992501925,0.029982297002228337,0.03427553678395792,0.036169662648913956,0.033496676563915424,0.03148831148734557,0.0,0.13441947198937115,0.0,0.1731614675275508,0.0
NP-57,0.014037805881039615,0.016094770259788258,0.01364432719784822,0.016068146408567345,0.014001769181662363,0.015036070523216778,0.0169717624640596,0.011034410820228688,0.001853118909610495,0.010918688417166434,0.014758961574644803,0.0,0.0058738116519124655,0.0,0.01758559605463829,0.0,0.004618032124655442,0.0025094506518457504,0.009636198133372962,0.0,0.0,0.0022447109923403245,0.0035448499239896375,0.0,0.002500168487143683,0.003811092059422541,0.0,0.002062451911965023,0.018795756705164368,0.0,0.0,0.0,0.010989625378186258,0.0,0.0,0.007694380052975197,0.0,0.04455585054404555,0.050020332488034995,0.0,0.024408544562442805
NP-58,0.04705222046000342,0.049319483604033654,0.050308527089341616,0.039973529708943384,0.0443953680730072,0.009892495275682237,0.04066418717107267,0.03992372611638685,0.010912392700826393,0.03097435504027583,0.043419104296203055,0.012674071541572218,0.041325067915390964,0.00600071611916892,0.04389556164849103,0.006487619323335851,0.03203576574058402,0.012112577630553963,0.009035999637324236,0.01900418572703863,0.007932951510786962,0.015175480938414948,0.0215775899370029,0.025182057401809572,0.038247991089773156,0.02340194417138191,0.02116987875312868,0.006128380469115906,0.0,0.0,0.0,0.015123607746519437,0.0,0.0,0.1448666081923382,0.1251802297848476,0.0,0.0,0.0,0.0,0.0
NP-6,0.01522935790016317,0.024318294796694357,0.01125396556255967,0.01760212354043043,0.014529489061264774,0.006487497928621989,0.012384878938420354,0.000815002003241628,0.03565884018311101,0.017444172081941482,0.021262764267183973,0.027711070585291406,0.03256678291947535,0.026599509914291712,0.013124075371134901,0.02722648745236819,0.013604863521802424,0.01748861895601222,0.023337542826477757,0.02265706848785121,0.023631511261694115,0.02749925513269876,0.008233348011942827,0.023073301632972318,0.025101198963100743,0.019675500725526505,0.026249935080012995,0.02572588315724761,0.027654097850235464,0.012851507884660556,0.02414405740440559,0.002894665749304927,0.015484378475741186,0.002453462637050475,0.040604122695499865,0.01031584557050305,0.02799419608710201,0.008480264874567727,0.009021906278882878,0.016332518746760796,0.0
NP-60,0.017722592535942244,0.009584583527911018,0.0023438551904740477,0.08624648387363709,0.00950006537226731,0.0,0.006509352278980368,0.012496723558771272,0.019992012271206866,0.020991170613493166,0.01937357288517353,0.009806001140559904,0.016632562844583348,0.03667389756844525,0.026444300759207527,0.014388396700151044,0.03660842022692501,0.05158717187774713,0.023603124622005003,0.021955869881877487,0.038397130645712256,0.028644446457510412,0.05091557429469952,0.021784137842492543,0.024676043325890094,0.01777502968652425,0.015494796573114812,0.0313551482672053,0.0,0.0,0.0,0.0,0.035410049649267625,0.0,0.04255202842869971,0.0,0.0,0.0,0.0,0.0,0.0
NP-63,0.011216070452142386,0.006963501455499182,0.015782223238438624,0.01623692942201192,0.010611650827354543,0.013372762425903103,0.016567867056941483,0.015463962788766156,0.0,0.024476369728301858,0.01681942528503573,0.0,0.0,0.0,0.019200116613162347,0.0,0.0,0.023506226083434764,0.0,0.0,0.0,0.0,0.0,0.0,0.01346196866694173,0.0,0.0,0.0,0.059412639221512915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04307742482415735
NP-64,0.004336446260407881,0.0025355465231776202,0.0009357813935761441,0.035257717350740375,0.007498655409666067,0.004604085790848589,0.034021584320200894,0.005698132395345749,0.0,0.01535082487197112,0.0045712595314979995,0.0,0.00608314747925479,0.0,0.002825569787532632,0.0,0.017795874512210826,0.015543987742363638,0.0,0.0,0.0,0.0,0.0,0.0,0.035091096783538236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3334640610679083,0.0,0.0,0.0
NP-65,0.0006663313279151593,0.0,0.0,0.0010851774726561554,0.0,0.0,0.008443111438388893,0.0,0.0,0.0446993552319953,0.0,0.0,0.005920326103915677,0.0,0.0,0.0,0.0,0.0,0.0,0.09701059244185835,0.0,0.0,0.0,0.06283517538401852,0.014510480453861429,0.0,0.04861451145354891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-7,0.040310095950645705,0.031133205565346572,0.015096876909180344,0.002798339396437602,0.028394859230728216,0.03307772367733427,0.0023040597192480416,0.022992444714131526,0.014510562579096319,0.0074382725862163065,0.02822918421224136,0.023778134752160264,0.021305267208462948,0.025036885482312327,0.017295077293820987,0.020936759252151858,0.018563880680881932,0.01618246646242824,0.01885016953552465,0.018772580450631144,0.018041707412671908,0.02173181719978769,0.022124065364890956,0.029004598602149826,0.021209982417350715,0.02443771683414846,0.030590508358832712,0.020189708405141154,0.025087651463358722,0.02529522188819353,0.02404357358758822,0.024891792205947554,0.022874810067092046,0.023453584211679944,0.024748908253616524,0.02568192006910921,0.024912352316236702,0.024419567371553343,0.020018064469214152,0.0,0.023278483411649155
NP-72,0.0,0.0,0.009544949413314298,0.006497994442568725,0.0,0.0,0.0,0.0,0.0122523568477778,0.01906236866030718,0.0,0.012273162340101404,0.006785212554561021,0.012693717898152719,0.0,0.01184797429707481,0.00525680320523438,0.0063359904814667516,0.006112921066330667,0.0062012176536944425,0.006660805756416055,0.006518030794213254,0.005790851826596696,0.005345077581519372,0.006215603426775243,0.005585123535496906,0.005866285398602348,0.006272246211661789,0.0,0.0,0.0041276688955136686,0.0,0.0,0.006580529920743243,0.0,0.0,0.0015438151016638276,0.005367827106837454,0.001084161735613875,0.0,0.0
NP-73,0.02030883302874725,0.025039996931615228,0.003925677994117788,0.014368642133901986,0.015343987850318883,0.011286486116848085,0.014295285109274747,0.006923167777592847,0.0,0.022225072568039943,0.016553433226179918,0.0,0.018214661766529697,0.0,0.01780544363579614,0.0,0.019688627215474597,0.003631133210725927,0.1309604954352226,0.0,0.09078484562397414,0.02552050157036484,0.0,0.0,0.008276281366377166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-75,0.04490267354296285,0.05116364383264165,0.04421319158096846,0.04366606246811176,0.04884884870387456,0.08226106187698001,0.041362220069611384,0.04897731838821012,0.036722385653886774,0.012203896408482224,0.04845108911847817,0.0412260657489009,0.026152663092485654,0.02697883278199721,0.04898858357951796,0.0,0.049437536367750064,0.011383687558302446,0.028738914748031464,0.0518103679043526,0.04466458626181005,0.011085802563218105,0.03925745064945458,0.0983895927836274,0.0390980512912191,0.08738394169158135,0.06487258053866923,0.039624491645136053,0.0,0.0,0.0,0.06253783407426818,0.0,0.2586316522415108,0.11617382174781433,0.50025575834887,0.0,0.13494140309216462,0.0,0.0,0.0
NP-8,0.03336082736412869,0.004967995957060464,0.0013568082149738765,0.0,0.007369154794603479,0.0,0.0,0.004260368462240333,0.01927097008177567,0.0033435013654262925,0.008326803024977498,0.013502142594611466,0.0033017928943568386,0.0,0.005634126498966227,0.0,0.00651819144196675,0.0005418770952312387,0.005336043340391906,0.009226713163138825,0.002985202710386499,0.008302847026991262,0.006199246658581686,0.011552107932014668,0.0027443832846930326,0.008637037712517306,0.004959493281662858,0.004044513010672401,0.0,0.00830037331891428,0.01765135321548738,0.003984537281653443,0.017929667129924734,0.0012097194580556172,0.0,0.0070094301395743205,0.0,0.004632552993041247,0.007690226837512151,0.011575988566330514,0.008845820562622723
NP-81,0.0,0.0,0.02885601944124417,0.0,0.0,0.03500216965524809,0.0,0.0,0.031592372848142036,0.0,0.0,0.0319418771708217,0.0,0.03183549754224621,0.06363735832657133,0.031699200748236886,0.07216441902018512,0.03663366788876827,0.03385468052638266,0.03559955302008248,0.03253848447532348,0.03008371484375862,0.06963817316524745,0.03554435110056363,0.027343803978210304,0.035988313605468704,0.03568643436471293,0.03251243301904184,0.03140605204524543,0.0238687031357099,0.010206447380027746,0.00972896349260154,0.029816889610455415,0.0,0.04185322867563164,0.0,0.028153591637878433,0.014055443171851846,0.00846141433728907,0.01578258790537711,0.03593089431381773
NP-86,0.0,0.0,0.02302198354286328,0.004054214360727385,0.0,0.0,0.0071396781899676276,0.0,0.07296144719780392,0.008414203086543535,0.0,0.0745455521693453,0.005182173267068451,0.06763966490348013,0.0,0.05257266552541515,0.014456263020635317,0.04399779193253532,0.04380395215703561,0.042947744001752164,0.04630592714356886,0.03579141045100586,0.0,0.04175324838154679,0.02518977993328757,0.04167318349792276,0.04038646154244858,0.0443106449321053,0.03494339895932542,0.05495038597685879,0.0817508080623337,0.0,0.07283380391225228,0.05014737153407865,0.0684581228617257,0.025888534564892478,0.0389137660151132,0.030228958295688044,0.0,0.059154454602046914,0.0
