bin,sample_id,depth,MAG_pnps_median,total_count,scg_pnps_median,scg_count,defense_pnps_median,defense_count,transposase_pnps_median,transposase_count,Trans_abun
SAT-46,ERR599000,MES,0.1504001422040035,483.0,0.1205016793413635,33.0,0.09754287748920558,8.0,0.1402513196635865,6.0,0.007808007636792181
SAT-46,ERR599040,DCM,0.0909098597397442,119.0,0.10454041167960507,14.0,0.06392014277839482,3.0,0.14321847501308785,5.0,0.00756834210431074
SAT-46,ERR599126,SRF,0.12669324244286956,312.0,0.1280614900699491,26.0,0.10088407217374218,4.0,0.17015445556163625,5.0,0.007391195649044347
SAT-46,ERR599148,DCM,0.24803490525526448,528.0,0.1640530976208011,31.0,0.2911486386663978,14.0,0.6727244886822453,10.0,0.007405780242880505
SAT-47,ERR599017,DCM,0.07998966450251313,274.0,0.03852903365202185,6.0,0.08099775704592797,7.0,,,0.0
SAT-47,ERR599101,DCM,0.07590077441889385,479.0,0.08868348133762433,8.0,0.025074817874337,5.0,,,0.0
SAT-49,ERR599122,DCM,0.07142770372698047,19.0,0.16960240728924192,7.0,,,,,0.0
SAT-52,ERR599000,MES,0.12648852738954364,68.0,0.12840212238554727,5.0,,,0.08311416850337955,1.0,0.007333333030409655
SAT-59,ERR599009,SRF,0.027432251352343187,25.0,0.08284297009795123,6.0,,,,,0.0
SAT-59,ERR599122,DCM,0.03268844337633771,40.0,0.050998184139021616,9.0,,,,,0.0
SAT-63,ERR598947,MES,0.07054439299008806,77.0,0.08688519563931199,5.0,,,0.22149947016115068,1.0,0.018905161023066143
SAT-63,ERR599000,MES,0.09217602901059568,792.0,0.04152998076498153,26.0,0.1068988653368659,15.0,0.13159754298641288,9.0,0.031177723552313213
SAT-63,ERR599044,MES,0.08540039062195168,548.0,0.04377880184331814,17.0,0.08620959426972087,10.0,0.08925959762567244,7.0,0.034172439625722514
SAT-65,ERR599006,SRF,0.13029020311075468,1072.0,0.050273442251703646,22.0,0.23637811051777907,18.0,,,0.0
SAT-69,ERR598947,MES,0.040104883910778516,56.0,0.04558912943103086,5.0,0.037400654782372894,1.0,,,0.0030992690207428107
SAT-69,ERR599005,MES,0.03225222880412909,276.0,0.05146032172025353,16.0,0.03493699823201165,5.0,,,0.01243327327709849
SAT-69,ERR599044,MES,0.04292919808582165,1370.0,0.05722787172313671,29.0,0.03973511770868205,39.0,0.09005831630074555,4.0,0.0033851135383777308
SAT-7,ERR599000,MES,0.059168114985887414,1171.0,0.06391257002078568,59.0,0.05814885081580326,30.0,,,0.0005121852124514164
SAT-7,ERR599044,MES,0.020187439298629414,31.0,0.008888632235753967,6.0,,,,,0.00013667628052202801
SAT-7,ERR599101,DCM,0.03830566671511212,70.0,0.029325255085864293,9.0,,,,,6.108181829093735e-05
SAT-7,ERR599148,DCM,0.053648149998060675,354.0,0.06939436136451055,32.0,0.0471445920416072,7.0,,,0.00048695710024784637
SAT-7,ERR599159,MES,0.0629625682163571,294.0,0.058598982668050935,33.0,0.16337507207983945,5.0,,,0.00010708243890859705
SAT-7,SRR3965592,deep,0.09462358312040986,107.0,0.06571844887244926,16.0,0.03947908207100957,1.0,,,0.0001789984961915613
SAT-7,SRR3965758,deep,0.12566613791075357,566.0,0.13743062184042126,33.0,0.0990020040413793,14.0,,,0.00016749390198890024
SAT-7,SRR3965873,deep,0.1161610401459826,453.0,0.121577081439874,27.0,0.0903073045384997,12.0,,,0.00019413959158496333
SAT-7,SRR3965874,deep,0.10371381855994362,77.0,0.13560737219474803,10.0,0.03174895085752692,2.0,,,0.0002181211020566463
SAT-7,SRR3966130,deep,0.08819486876538568,155.0,0.07658404721489584,16.0,0.037227610648449004,1.0,,,0.00023881475065337578
SAT-7,SRR3967319,deep,0.08183896844412761,126.0,0.07029157851781265,18.0,0.06686656074687364,3.0,,,0.00026853806739962714
SAT-74,ERR599000,MES,0.033778671258977336,395.0,0.04228195245573113,51.0,0.04588810240458624,5.0,,,0.0
SAT-77,ERR598947,MES,0.06884885970324314,210.0,0.07677315711347105,6.0,0.05326283641104477,1.0,,,0.0
SAT-77,ERR599000,MES,0.10060527606758624,487.0,0.13851784307865034,34.0,0.12785919591672487,3.0,,,0.0
SAT-77,ERR599122,DCM,0.07332075403739277,162.0,0.10694405665350618,10.0,0.1012658227848104,1.0,,,0.0
SAT-77,ERR599159,MES,0.0904657420697087,272.0,0.057905198459437986,15.0,0.12630883845849564,3.0,,,0.0
SAT-8,ERR599044,MES,0.028437031733017343,1895.0,0.02162911126972734,33.0,0.04514588037782103,41.0,0.17765778700682155,6.0,0.009099163530559885
SAT-8,ERR599122,DCM,0.04475752450379073,19.0,0.04475752450379073,5.0,,,,,0.005299992434523065
SAT-8,SRR3965758,deep,0.10564304461942284,999.0,0.07002885517569496,43.0,0.16569731206710456,21.0,0.31064219076932204,5.0,0.002582179156530992
SAT-8,SRR3965873,deep,0.07900906770010857,109.0,0.11037015186894528,9.0,0.1883941164444168,1.0,0.37464181384272077,2.0,0.0023220875905101248
SAT-8,SRR3966130,deep,0.12249831064503038,1143.0,0.17673957169675852,16.0,0.14243400738675874,25.0,0.4347242141549761,2.0,0.002507037298771878
SAT-8,SRR3967025,deep,0.11717285169195366,421.0,0.05487544483985753,7.0,0.2307299828480479,14.0,0.12379258114476954,2.0,0.002199476467254527
SAT-8,SRR3967558,deep,0.08457698750498759,208.0,0.12273170710745704,10.0,0.09552564737524812,6.0,0.2295425295296224,2.0,0.0031366005523967627
SAT-86,ERR599122,DCM,0.013267337142033358,13.0,0.013267337142033358,7.0,,,,,0.0
SAT-88,ERR599000,MES,0.05915177696568125,93.0,0.03324652154261396,10.0,0.18746246679514694,2.0,0.038853796967283666,3.0,0.006497574440878186
SAT-88,ERR599159,MES,0.057685666020442575,38.0,0.009449151686227113,6.0,,,0.0615879529057337,2.0,0.002836862760000424
SAT-91,ERR599000,MES,0.06592866110582682,1055.0,0.03179285710741103,24.0,0.09651700689931156,20.0,,,0.0
SAT-91,ERR599044,MES,0.15993503631921918,1653.0,0.17852478117503948,30.0,0.39641026613371855,37.0,,,0.0
SAT-91,ERR599159,MES,0.05959070374303714,442.0,0.004476170770397981,9.0,0.0610280922749624,7.0,,,0.0
SAT-91,SRR3965592,deep,0.12044471630532705,442.0,0.12362194434664568,10.0,0.18596197049664065,9.0,,,0.0
SAT-91,SRR3967319,deep,0.12252579537606678,1908.0,0.11548181557878832,49.0,0.14650872290318806,38.0,,,0.0
SAT-93,ERR599000,MES,0.06583985947159668,95.0,0.006337666772901611,13.0,0.07070418360570284,1.0,0.03942781845683547,1.0,0.0047664185397591815
SAT-93,ERR599044,MES,0.05858100800646111,265.0,0.025385082870882314,21.0,0.040273649075049905,12.0,0.12211260436679268,1.0,0.004676419265059135
SAT-93,SRR3965592,deep,0.07033208620402832,562.0,0.08696795062569472,51.0,0.09040637829794608,11.0,0.01294306022421418,1.0,0.002708243062409475
SAT-93,SRR3965676,deep,0.07028986078395269,461.0,0.09921261321783945,48.0,0.1137715484635735,9.0,0.03802028468689631,1.0,0.003756953059401315
SAT-93,SRR3965758,deep,0.0669233895526031,391.0,0.0911499096440967,48.0,0.1109390408169976,9.0,0.032438558157257824,1.0,0.0039768370319157725
SAT-93,SRR3965874,deep,0.07815648421401099,415.0,0.10462291354958947,47.0,0.13464318900977681,8.0,0.0329287194064397,1.0,0.003402254566227627
SAT-93,SRR3965875,deep,0.06973264639693286,451.0,0.0873926763785322,47.0,0.10828904506032595,10.0,0.038646743285797015,1.0,0.004750518159923795
SAT-94,ERR599148,DCM,0.03660008615957702,310.0,0.024560039210662563,18.0,0.14829130917876066,2.0,,,0.0
SAT-95,ERR599122,DCM,0.019093687589450785,36.0,0.0052581590454188615,7.0,,,,,0.0
SAT-97,ERR599000,MES,0.08165354066181657,65.0,0.0,5.0,0.11160157916093782,4.0,0.17841824618754323,6.0,0.010951738884110222
SAT-98,ERR598947,MES,0.030924258963355163,51.0,0.030844117201973636,14.0,0.13009141558933232,1.0,0.028760547484633737,1.0,0.007448774656608906
SAT-98,ERR599000,MES,0.02457217103644297,138.0,0.031686218005888014,21.0,0.7819470316001262,2.0,0.023748807627556847,3.0,0.0040041490795147145
SAT-98,ERR599005,MES,0.04207300713559229,124.0,0.04016830513961049,20.0,0.21127988539206355,3.0,0.03140373870338672,2.0,0.0047711083588690825
SAT-98,ERR599017,DCM,0.03137241099797964,21.0,0.008867090593736585,6.0,,,0.05888063279002919,1.0,0.0069515195355987465
SAT-98,ERR599040,DCM,0.006488307001827911,13.0,0.0022861660388131273,6.0,,,,,0.007538259218064884
SAT-98,ERR599044,MES,0.033442917593972527,350.0,0.04092189158800901,27.0,0.08745686920997905,6.0,0.040868969579517474,2.0,0.012097005234333505
SAT-98,ERR599122,DCM,0.029476220379602267,35.0,0.003980486138674552,11.0,,,,,0.004743625400064978
SAT-98,ERR599126,SRF,0.011782536123614214,54.0,0.05172932330827034,11.0,,,0.0457655904187266,1.0,0.009110337454569576
SAT-98,ERR599131,MES,0.02586362867822613,20.0,0.022381960539196142,7.0,,,0.002359551155386043,1.0,0.010343377757195005
SAT-98,ERR599133,DCM,0.028446173018118286,51.0,0.028446173018118286,15.0,0.2737673469995209,2.0,0.045148038729199466,2.0,0.003609355426566304
SAT-98,ERR599137,DCM,0.02539687399157713,13.0,0.03516351122228595,5.0,,,,,0.0038944901720356327
SAT-98,ERR599148,DCM,0.03403602935122416,155.0,0.05396363160968138,21.0,0.8903658736561407,2.0,0.025934906419576707,2.0,0.007548751798463269
SAT-98,ERR599149,MES,0.026018475562730063,18.0,0.0281822393769343,6.0,,,0.019708463868911324,1.0,0.014273937670836526
SAT-98,ERR599159,MES,0.035029984516134434,17.0,0.002740706417014912,7.0,,,,,0.0023627121655506273
SAT-98,ERR599174,SRF,0.02553417226103081,21.0,0.03136039352606107,8.0,,,0.02688309397568459,1.0,0.011650619474884995
SAT-98,SRR3966130,deep,0.04004177812387439,13.0,0.028224362952378956,5.0,,,,,0.005845521160877164
SAT-98,SRR3967025,deep,0.038747252604561765,17.0,0.038747252604561765,5.0,,,,,0.0073256573795559094
SAT-98,SRR3967319,deep,0.011640097981464568,21.0,0.011640097981464568,7.0,,,,,0.003210567887100273
SAT-98,SRR3967558,deep,0.025518988426510215,28.0,0.03325573723460039,11.0,,,,,0.005307276647667795
SAT-98,SRR3967690,deep,0.016646709337986173,17.0,0.011004118717521359,5.0,,,,,0.004336090371127479
SAT-98,SRR3967699,deep,0.008276692562230353,17.0,0.018934682135865313,8.0,,,,,0.004368845975941279
SAT-98,SRR3968060,deep,0.04578769808170292,27.0,0.027125109017813065,10.0,,,,,0.003240557417089552
deep-0093,SAT_SRR3965873,deep,0.10282519417756382,588.0,0.09957303248873609,24.0,0.14324294481266447,7.0,,,0.0
deep-0093,SAT_SRR3966130,deep,0.08597828410939078,200.0,0.03843648761653501,10.0,0.11104442903132371,4.0,,,0.0027935822910311594
deep-0126,SAT_SRR3967025,deep,0.1841443352164795,1309.0,0.19933741275811068,19.0,0.2328108479179547,29.0,,,0.0
deep-0126,SAT_SRR3967558,deep,0.20725258619525758,1458.0,0.2420867393352963,21.0,0.2697809772990576,31.0,,,0.0
deep-0126,SAT_SRR3967699,deep,0.17383132804149432,1386.0,0.17890928440820766,20.0,0.214956970296768,29.0,,,0.0
deep-0126,SAT_SRR3968060,deep,0.23376787523949966,2043.0,0.25956692048438845,28.0,0.3401884704810872,41.0,0.3273448974048424,1.0,0.0
deep-0131,SAT_SRR3965873,deep,0.10942676824836776,905.0,0.08004132228576681,9.0,0.09595154793894962,21.0,0.08326528419927379,1.0,0.0
deep-0146,SAT_SRR3967319,deep,0.12546799294195007,223.0,0.08722842293540797,5.0,0.15013123744568396,6.0,,,0.0003180957260869294
deep-0152,SAT_SRR3967025,deep,0.06968867744827968,55.0,0.03426180859397358,6.0,0.11510632211057985,3.0,,,0.0025015898882045197
deep-0152,SAT_SRR3967558,deep,0.06418097211820326,60.0,0.04242176048341297,5.0,0.044188514783582857,2.0,,,0.0012072865576758327
deep-0152,SAT_SRR3967699,deep,0.08552339018229232,68.0,0.07190002801322096,6.0,0.09605396299508634,4.0,,,0.00153094331438578
deep-0152,SAT_SRR3968060,deep,0.0830491843272782,122.0,0.04158300311402534,7.0,0.07426332863612241,5.0,,,0.0
deep-0238,SAT_SRR3967319,deep,0.2084996961222509,698.0,0.194338290056125,13.0,0.20644807988314576,16.0,0.11223370059720014,1.0,0.0
deep-0269,SAT_SRR3965809,deep,1.664185202233364,4677.0,1.64234980575566,91.0,1.6753872695487178,126.0,1.7806565409224184,7.0,0.002374432001138529
deep-0275,SAT_SRR3967319,deep,0.28134467990028256,895.0,0.39162166431369383,30.0,0.17689371950121235,24.0,0.9688650623678214,2.0,0.00018827402669362452
deep-0293,SAT_SRR3965592,deep,0.15940647923884185,1979.0,0.15429608948638493,56.0,0.15099414760337104,38.0,0.1177963288611063,3.0,0.004088828867077839
deep-0293,SAT_SRR3965758,deep,0.5580390080009383,2106.0,0.5164176515021909,51.0,0.4954154787818111,45.0,0.355857962339445,5.0,0.0035214435895268635
deep-0293,SAT_SRR3965873,deep,0.7604851934007636,1046.0,0.4581297245264826,29.0,0.6923975893111066,25.0,,,0.002512758905238445
deep-0293,SAT_SRR3965874,deep,0.183125026042747,708.0,0.21207157524609477,28.0,0.20504121994693567,19.0,0.09745096188809929,2.0,0.002453407519484728
deep-0293,SAT_SRR3966130,deep,0.70377813423919,1958.0,0.6933879218683416,52.0,0.6150630149089638,34.0,0.4299488860188389,6.0,0.0022387041421947263
deep-0293,SAT_SRR3967319,deep,0.5437133283397788,2946.0,0.5432607953699794,75.0,0.5608763865307536,62.0,0.41383458744067614,6.0,0.0011434451424322688
deep-0293,SAT_SRR3967690,deep,0.6018410948344685,2824.0,0.5561922625920818,71.0,0.5839307108598949,55.0,0.5495440967785064,6.0,0.006352133831148949
deep-0293,SAT_SRR3967700,deep,0.3947662183315336,586.0,0.3301082741485718,15.0,0.5617629860504411,13.0,,,0.002131767104456658
deep-0295,SAT_SRR3965592,deep,0.1772380552072018,125.0,0.19655052119069175,6.0,0.26498252379087467,4.0,0.5689373132226216,1.0,0.010061623013905658
deep-0295,SAT_SRR3965758,deep,0.12903396228968664,781.0,0.12319079713894254,16.0,0.20295282460430175,24.0,0.0814773786962534,3.0,0.006683769945301835
deep-0295,SAT_SRR3966130,deep,0.13826632679938028,998.0,0.13778062106205266,23.0,0.1462746925321969,12.0,0.09203815951619967,7.0,0.0139679031584476
deep-0295,SAT_SRR3967025,deep,0.12213065156355732,349.0,0.13981814872366,10.0,0.10174430395143592,11.0,0.032574945935757604,3.0,0.011814342529269323
deep-0305,SAT_SRR3967025,deep,0.4150595009673912,2211.0,0.3948870949216824,39.0,0.5039888667144145,43.0,0.3785661563373013,1.0,0.0
deep-0325,SAT_SRR3966130,deep,0.08501761880263753,216.0,0.08836484944976382,6.0,0.1316819224285311,6.0,,,0.0
deep-0383,SAT_SRR3965873,deep,0.19164209955563483,368.0,0.23590499206823,9.0,0.3087706992486963,5.0,0.8079766842587472,1.0,0.003899488999895161
deep-0410,SAT_SRR3965676,deep,1.5757744072167894,2912.0,1.8300641666499313,52.0,1.5212579469805858,54.0,2.5755110360911893,2.0,0.0
deep-0422,SAT_SRR3967319,deep,0.29416962151864884,493.0,0.500397841348984,11.0,0.3149682190442912,19.0,0.37921196430047294,1.0,0.00026676889950859333
deep-0466,SAT_SRR3967319,deep,0.3847117390849726,361.0,0.29930123803189,8.0,0.4315698056200249,6.0,0.5014204321160867,2.0,0.0027109550650027533
deep-0549,SAT_SRR3965758,deep,0.2737264569613709,871.0,0.25238573496727695,32.0,0.2462776905067764,25.0,0.8530433171946649,2.0,0.032035886125240214
deep-0549,SAT_SRR3965873,deep,0.39320578931151695,1196.0,0.3139465272802088,42.0,0.3486004938637616,32.0,0.5463758312278064,2.0,0.042246593956928855
deep-0549,SAT_SRR3966130,deep,0.27557119167456395,925.0,0.2701028759233389,36.0,0.2591316007211122,25.0,0.4626663599759768,1.0,0.04308564404572235
deep-0549,SAT_SRR3968061,deep,0.22464522129999243,446.0,0.22288478674885445,20.0,0.19930030561410472,6.0,,,0.0
deep-0553,SAT_SRR3966130,deep,0.6840991115052922,81.0,0.33007742015439445,5.0,0.44048220322023696,1.0,1.2972616151427052,1.0,0.00031950068774504333
deep-0609,SAT_SRR3967319,deep,0.2075889727019099,417.0,0.3233005316845369,10.0,0.18678021086780336,11.0,,,0.00887610465144432
deep-0617,SAT_SRR3965592,deep,0.07870697669817843,802.0,0.047427230862917946,11.0,0.08837301476902512,25.0,,,0.0004038161658832881
deep-0617,SAT_SRR3965676,deep,0.07047803298465302,609.0,0.05848690803853292,10.0,0.07669632972168383,18.0,,,0.001858071438049028
deep-0617,SAT_SRR3965758,deep,0.06985001444020679,494.0,0.05443296971593831,9.0,0.07711952206809991,18.0,,,0.0018459858304738376
deep-0617,SAT_SRR3965874,deep,0.07420631639896981,553.0,0.08111184061708082,10.0,0.09381140720734313,20.0,,,0.0013117305061062078
deep-0617,SAT_SRR3965875,deep,0.07025031126374012,587.0,0.06555214973614025,12.0,0.0685961548737576,22.0,,,0.0014203888532726178
NAT-10,ERR598996,DCM,0.054386441996117946,1360.0,0.001005979704595297,12.0,0.09466882389529538,30.0,0.20002223614834194,1.0,0.007696971280758752
NAT-100,ERR598944,MES,0.1218484294666086,934.0,0.0869780767511593,33.0,0.12162503529355817,26.0,,,0.0
NAT-100,ERR598964,MES,0.1459357734437062,1586.0,0.1075389920580201,48.0,0.14196196660951102,39.0,,,0.0
NAT-100,ERR598985,MES,0.11313859287519758,798.0,0.09053214868853818,26.0,0.13655342829337913,21.0,,,0.0
NAT-100,ERR599047,MES,0.09555342266497407,512.0,0.08708227056694495,20.0,0.1669698714345338,12.0,,,0.0
NAT-100,ERR599166,MES,0.15897062751854912,2006.0,0.1227686029988381,57.0,0.1278426766943294,43.0,,,0.0
NAT-101,ERR598944,MES,0.09672475229030228,1247.0,0.09448887711025834,27.0,0.06836204464824111,33.0,,,0.0004427126989603002
NAT-101,ERR598964,MES,0.10615577974384646,1595.0,0.11996908835133335,36.0,0.0792226943225224,39.0,,,0.00039595991790979904
NAT-101,ERR598985,MES,0.12554823881169758,1966.0,0.10958536482283282,62.0,0.1272735844046218,44.0,0.09893522572664246,1.0,0.0005352839317000884
NAT-101,ERR599047,MES,0.09032269634577086,871.0,0.09670980998473613,20.0,0.08049904918675435,24.0,,,0.00047767209579863964
NAT-101,ERR599166,MES,0.14166645567587202,1954.0,0.14351868230232284,61.0,0.13113713999897336,46.0,0.13959143925105627,1.0,0.0005083936160463394
NAT-102,ERR599095,DCM,0.1104244859103044,940.0,0.15935880019527912,14.0,0.18947239924165826,18.0,,,0.0
NAT-108,ERR598955,SRF,0.1542127222397416,1016.0,0.07327984686251063,15.0,0.15448697511031334,28.0,,,0.0
NAT-108,ERR599029,SRF,0.05123014898830463,444.0,0.0,7.0,0.064500249825008,13.0,,,0.0
NAT-109,ERR598955,SRF,0.0926023996451407,611.0,0.0523818527342288,11.0,0.16108636293380993,9.0,,,0.0
NAT-11,ERR598996,DCM,0.07661255715159268,778.0,0.06822045533003379,11.0,0.11767398526869591,10.0,,,0.0
NAT-116,ERR599166,MES,0.09729656080558323,167.0,0.0981654411756414,9.0,0.07406875565179243,1.0,0.14861156148855656,3.0,0.009743251353746072
NAT-12,ERR598955,SRF,0.0718868459586717,538.0,0.037298439292612694,40.0,0.04860318667850092,15.0,,,0.0
NAT-12,ERR598963,SRF,0.07936082012106963,979.0,0.04936214671123326,76.0,0.08044495122140372,18.0,,,0.0
NAT-12,ERR598968,SRF,0.07221717001075775,847.0,0.03998260826383557,67.0,0.08070716434153787,18.0,,,0.0
NAT-12,ERR598976,SRF,0.06190779149014005,513.0,0.03130660069062193,57.0,0.05441387646740398,8.0,,,0.0
NAT-12,ERR598983,SRF,0.048572860588543265,129.0,0.03195001635788358,21.0,0.0,3.0,,,0.0
NAT-12,ERR598986,DCM,0.06554470293165249,271.0,0.025205266552898425,34.0,0.03334289806096632,3.0,,,0.0
NAT-12,ERR598996,DCM,0.059392080995318446,560.0,0.026946688188940318,58.0,0.0458639159836854,10.0,,,0.0
NAT-12,ERR599029,SRF,0.08646987842589333,1088.0,0.06206559126233013,78.0,0.07707658120700506,23.0,,,0.0
NAT-12,ERR599078,SRF,0.05986504138638164,322.0,0.04106728538283076,35.0,0.04964214387142935,6.0,,,0.0
NAT-12,ERR599095,DCM,0.05615972949057039,308.0,0.03873476377064325,46.0,0.031084536696488946,4.0,,,0.0
NAT-12,ERR599100,DCM,0.08294332616679104,1066.0,0.058472306867506194,76.0,0.06661247160563771,23.0,,,0.0
NAT-12,ERR599123,SRF,0.07437038787510697,929.0,0.04235432669406897,70.0,0.08032751630760683,19.0,,,0.0
NAT-12,ERR599136,SRF,0.08094913941813567,1051.0,0.051428826907382375,75.0,0.06798848633896538,22.0,,,0.0
NAT-12,ERR599170,SRF,0.06143101297522813,471.0,0.017852374722609796,53.0,0.06284045821510559,8.0,,,0.0
NAT-13,ERR598963,SRF,0.07857577771895818,1014.0,0.08705532692080191,22.0,0.10850357169582237,17.0,,,0.0
NAT-13,ERR598968,SRF,0.07384061290545349,1010.0,0.05097433986155253,32.0,0.07905617455328724,23.0,,,0.0
NAT-13,ERR599123,SRF,0.07993840480922525,497.0,0.08912769836576345,14.0,0.054385922227988666,11.0,,,0.0
NAT-137,ERR598958,MES,0.09893865803202072,1215.0,0.081960851288299,40.0,0.07403211522581023,15.0,,,0.0
NAT-139,ERR598963,SRF,0.049549764696252566,142.0,0.06039763331660342,8.0,0.052820730870989235,3.0,,,0.0
NAT-139,ERR598968,SRF,0.03631434508275283,80.0,0.0677974303549803,5.0,0.033266307211508084,3.0,,,0.0
NAT-139,ERR598983,SRF,0.054509856342375936,167.0,0.05742803647528777,10.0,0.07024670809101552,3.0,,,0.0
NAT-139,ERR599078,SRF,0.05948740952336795,342.0,0.048310874885472935,22.0,0.08118524323067287,5.0,,,0.0
NAT-139,ERR599123,SRF,0.05100641428652395,163.0,0.05634102338421638,13.0,0.06454338745685781,3.0,,,0.0
NAT-143,ERR598986,DCM,0.0772773908309354,703.0,0.04537513508048885,16.0,0.0632857001093762,17.0,,,0.0
NAT-143,ERR599095,DCM,0.07889571311152656,1015.0,0.03332079946779282,29.0,0.08844863041407616,30.0,,,0.0
NAT-145,ERR598955,SRF,0.13489901427811546,856.0,0.06550391138962969,14.0,0.10538750016151148,17.0,,,0.0
NAT-146,ERR598955,SRF,0.0734608959674706,715.0,0.04254587374229388,26.0,0.02445081709832213,11.0,,,0.0
NAT-15,ERR598964,MES,0.06438985753435672,108.0,0.002283353831623404,8.0,0.2083380945800101,1.0,0.08782118888590752,3.0,0.004214405252967352
NAT-15,ERR598985,MES,0.0788729743823094,2764.0,0.031522871134980736,59.0,0.07072816921531025,86.0,0.15121681306591345,7.0,0.004742694651733175
NAT-15,ERR599166,MES,0.07028752165633609,298.0,0.039735552816908805,7.0,0.04230642983220844,10.0,0.06677502431113166,5.0,0.004620803578538975
NAT-154,ERR598976,SRF,0.05175469920111531,1377.0,0.027624786543750536,38.0,0.035999610433318674,16.0,,,0.0
NAT-154,ERR598986,DCM,0.03564051322637608,364.0,0.022350479778641182,22.0,0.03542645646090069,5.0,,,0.0
NAT-154,ERR598996,DCM,0.035184002118608705,255.0,0.029440827933566425,13.0,0.021342947515543585,6.0,,,0.0
NAT-154,ERR599095,DCM,0.04983488643320992,54.0,0.0808273188150555,6.0,0.023765130980776792,2.0,,,0.0
NAT-154,ERR599170,SRF,0.04337596993319706,93.0,0.06301676827898339,7.0,0.058203872854841736,3.0,,,0.0
NAT-161,ERR598983,SRF,0.047395812233407844,136.0,0.04472630641092088,19.0,0.13580344990200238,2.0,,,0.0
NAT-161,ERR599078,SRF,0.06592188764271649,403.0,0.05552423797315439,37.0,0.07020441060789487,7.0,,,0.0
NAT-161,ERR599095,DCM,0.06126305127276774,311.0,0.0625291256529667,26.0,0.06047805977256676,5.0,,,0.0
NAT-163,ERR599029,SRF,0.08183934897374022,397.0,0.05608682573106792,15.0,0.05701254957896783,6.0,,,0.0
NAT-166,ERR598963,SRF,0.046057766375752346,98.0,0.024053740809283398,8.0,,,,,0.0
NAT-166,ERR599100,DCM,0.1305681759601091,875.0,0.033082211199944,13.0,0.15417141460675696,12.0,,,0.0
NAT-166,ERR599136,SRF,0.11131602633207152,674.0,0.13370603557962082,9.0,0.2819089432386017,7.0,,,0.0
NAT-167,ERR598964,MES,0.062364624731200365,124.0,0.12188156812574287,5.0,,,0.1101050454694952,7.0,0.009773983195008306
NAT-167,SRR3960580,deep,0.228987444483242,3713.0,0.22773578488367316,55.0,0.24606896619581786,77.0,0.1395887807983278,6.0,0.0019433199335562414
NAT-168,ERR598958,MES,0.10217461876151993,334.0,0.13172936822573653,10.0,0.0044618084196949865,7.0,,,0.0
NAT-169,SRR3960580,deep,0.1273578488725009,62.0,0.06816402901040677,7.0,,,0.11233015923610157,1.0,0.009411251941268337
NAT-169,SRR3960581,deep,0.1108824830874311,89.0,0.06475496199798218,14.0,,,,,0.0062316230566775745
NAT-171,ERR598983,SRF,0.07325108802362079,978.0,0.016730807058156823,11.0,0.08409322129160415,24.0,,,0.0
NAT-171,ERR599078,SRF,0.07452852843478022,1074.0,0.040407788899689615,14.0,0.05410453013053284,23.0,,,0.0
NAT-175,ERR598955,SRF,0.0930530911632182,428.0,0.038552522585503665,11.0,0.12526140698205043,4.0,,,0.0
NAT-175,ERR598976,SRF,0.11021730842546698,1489.0,0.06814802991065838,64.0,0.14236607617172128,23.0,,,0.0
NAT-175,ERR598986,DCM,0.09337768937156721,1086.0,0.042823710253340815,39.0,0.1627486568547478,17.0,,,0.0
NAT-175,ERR598996,DCM,0.10326672214538808,1447.0,0.06551468359070589,58.0,0.1269249307505957,24.0,,,0.0
NAT-175,ERR599078,SRF,0.06410587911526433,525.0,0.03383382037656811,17.0,0.06109702530192482,8.0,,,0.0
NAT-175,ERR599095,DCM,0.0652550229009331,206.0,0.043685608587356685,9.0,0.6382836926882801,2.0,,,0.0
NAT-175,ERR599170,SRF,0.10668582949191577,1525.0,0.06031220082202693,64.0,0.13613022846181785,25.0,,,0.0
NAT-176,ERR599029,SRF,0.02789725645305332,71.0,0.019038547938208496,7.0,0.0,2.0,0.060641674556008836,1.0,0.001255213317914727
NAT-176,ERR599136,SRF,0.043347463462595034,397.0,0.02515850790136278,27.0,0.052502158387646325,8.0,0.0857935177911344,2.0,0.0012196167326541936
NAT-182,ERR598955,SRF,0.043783688119427226,69.0,0.053494736549734,7.0,,,,,0.0
NAT-182,ERR599095,DCM,0.053078620081985994,109.0,0.08777106738482521,7.0,0.1121790107655668,2.0,,,0.0
NAT-185,ERR598955,SRF,0.08840237214575809,787.0,0.10938398431641166,14.0,0.0599951107178992,11.0,,,0.0
NAT-187,ERR598955,SRF,0.08777532864207463,592.0,0.03491807681976879,23.0,0.09538436080712176,7.0,,,0.0
NAT-187,ERR598976,SRF,0.06023348246119798,364.0,0.019979473719631328,25.0,0.09695484929054354,6.0,,,0.0
NAT-187,ERR599029,SRF,0.04770995330496177,119.0,0.04089482581545972,6.0,0.08346830497302674,3.0,,,0.0
NAT-187,ERR599095,DCM,0.04668114111434904,75.0,0.00922245366143077,7.0,0.13008309829146952,1.0,,,0.0
NAT-188,ERR598944,MES,0.08133595054170746,452.0,0.06803526589146132,11.0,0.13037975612566405,10.0,,,0.0
NAT-188,ERR598958,MES,0.07752985269763857,957.0,0.09505953593153342,23.0,0.07550213270356113,19.0,,,0.0
NAT-188,ERR598964,MES,0.07147496832504159,897.0,0.04719707938388183,29.0,0.05681948790415652,17.0,,,0.0
