bin,ERR594328,ERR598959,ERR598969,ERR598991,ERR599041,ERR599049,ERR599106,ERR599116,ERR599134,ERR599155
RS-438,15389582.094069183,2468472.213706859,578976.1919607566,5311743.781016101,1395793.176209164,6826935.5705419,3129156.2283094097,3585486.587636839,3215527.2324101976,630967.8385991673
RS-439,735110.0012050859,3098164.6208806634,16851.737293045826,6374718.853804441,41692.94331432509,5264718.935261551,91475.47381489162,110734.82732948934,2588695.6052253004,18962.779156451154
RS-440,203175.93750993596,2986017.593941348,29207.535552964793,5807695.460918546,118489.86741702628,3083849.509679647,153814.3261705341,318124.92127860023,1637754.4176496998,56350.011024135514
RS-447,2750.4080558730116,10135.205656508577,3185.654536705614,16742.97850070781,1827.8914938754237,20016.10819975356,14865.417930761007,5343.935222082454,10224.346815281117,952.3055610138131
RS-453,52270.11270054127,257189.96157752717,56705.79542422801,535008.6134510455,40645.72403988227,176485.14191771735,291614.55904005625,97866.97143112874,86794.26548625393,16233.191302588317
RS-454,9292.360223192543,25291.38605996405,2515.032564249033,44989.12945362564,2355.158034147938,16343.252810369378,12506.630909050187,4967.312324564219,9262.388411314592,901.4138733318283
RS-456,994.0002792851244,2931.58433453234,2497.2890300467993,5672.005025983835,1132.069444543437,6736.823315185208,12062.356701839795,2267.634406622598,4163.69161814022,346.60327773132883
RS-458,55315.66954366139,205244.20697072387,158208.88061069162,391128.25255627756,180150.92836251514,351897.0014218476,756579.8082693362,494616.3212408276,190811.36127281698,85895.08989043611
RS-460,617513.3797294658,2280346.533110503,255270.07277880746,4441923.128595849,189395.65784717523,5146857.201761715,1235154.9296061709,529031.7288172763,2773516.47605239,87028.9264505513
RS-464,3244.1145314942255,13203.280724750537,2453.146128787849,25591.84221731962,3252.2612193175805,16153.016597563816,11644.896496881167,7207.515711421192,7481.804289121543,1628.4003546886058
RS-465,573626.9233215716,5965015.681709689,2150773.2457263926,12048068.866621263,1298191.9354516775,9052604.914715225,11188019.645655535,3484313.3921315023,4600030.702314634,593028.7952176875
RS-467,226421.85771653728,1966600.4884918763,1579431.0213737867,4252970.449340305,1338819.7766364529,9765862.45940877,8503515.479861468,3521976.49567048,4620461.003918117,611692.8385141994
RS-472,902383.9286041631,6569178.052447177,1182917.354019977,13734376.835133793,1902094.5663223232,4769291.424447879,6114531.3014215585,5017105.517622509,2359190.8879016363,866270.4099854087
RS-508,212405.90813048932,1689287.6987839825,213912.91266660442,3656072.9402500563,333223.4537796962,3728695.844580777,1111314.2104535366,855074.176258235,1774975.696847942,152056.75977189533
RS-535,962.6639805476145,1926.305660336577,1218.757593489795,4642.1911702820835,1334.4016198828058,3052.1047424141907,6503.941102115043,5103.592729622819,1374.8215628421365,858.1794332699271
RS-604,575809.7155412978,3816158.0969266747,168150.58512362442,7909594.027670742,788744.5641871046,4691716.426562774,860763.0686545339,2108644.067017605,2339802.8774908,370387.1053788137
RS-615,2136.698739904659,21765.45612239259,5147.079378521652,36998.15685004658,3435.505162568297,22283.738230063158,29634.600480480567,8456.302788975536,12290.275473977632,1419.2867306134322
RS-626,1475574.6966850127,8328024.3032233715,2076583.6346819403,17848173.204820827,2947481.6297094435,19470705.294202346,10885558.496959008,7795195.5936467005,9229304.648284618,1360734.2343302264
RS-648,8429.566149964194,39529.87803457845,27004.784057136258,84044.25379270046,35103.11892552781,73946.98677657514,126334.49909422874,85191.53176202642,32552.005540330156,14667.269406497297
RS-652,3300.707292415268,7221.057425385056,2658.10726822175,13883.240813424243,1418.0123803823742,13363.32311759967,11357.22943663971,3926.923931785199,5968.96139120377,605.3607762830468
RS-654,3305.782582254637,1269.0663367005309,335.7710023724888,2816.908605114004,837.7031782604221,2779.267507085788,3220.5223204133017,1367.6803805565924,916.194116300632,319.10377763981444
RS-665,4301.019593698025,21475.986233717027,45181.411459630006,44772.78606290312,46775.987012074715,51082.58504409124,235494.96004823683,121214.89815544983,25042.261061007302,22757.44523756215
RS-668,129680.64597694838,824378.2144817967,1002232.5396241826,1757629.1482514353,608956.6632309989,1089364.3109774685,5250802.962190228,1621959.9886281954,537589.5766009747,276343.7617402636
RS-678,1446384.561195395,2307401.507447598,30329.755832857845,4936633.327666297,145221.08924965552,4617949.30761649,150166.2925050639,374030.3188353167,2190351.37199417,67825.62813090315
RS-697,2556.394319470324,11481.05176833817,5082.844495304725,21895.4548176539,1740.2576993522603,16595.655985492143,26246.24117663518,7668.8859412386255,9411.122358209606,860.8592632284222
RS-797,4670.123773293726,31836.63594660809,10319.80623815845,66897.23068613127,8426.231326441222,44943.78499756777,58874.01005875575,21497.79173613512,24593.158527314357,2942.908666086931
RS-814,13029.723986224319,24680.126225287906,3641.7386762944375,48365.47590691094,8977.474416592513,56840.28660008965,23536.13229667863,22654.51619664154,28323.25904629155,3855.720292168339
RS-815,21530.329787830353,46253.21895040839,6026.573596099758,94955.40252647817,13538.495720596758,27825.095897938776,35924.46175578456,35070.53020529481,15053.659413630612,6659.3729106861365
RS-816,23065.440463656512,180909.55577413854,1308625.8289847863,393907.12889405777,1626286.357214291,773446.1967395729,6832599.279904124,4259214.154453066,369217.88223650155,729899.1538671565
RS-817,263432.7934342783,1593858.7974661528,1167235.3152113904,3062838.5690715443,938148.3136008094,4635811.365490784,5731833.762701692,2552777.910246423,2462645.644943243,447058.2838625377
RS-819,319798.67417446076,3542520.501388812,991867.926958508,7595331.278392261,1300895.6318881712,5746682.267796485,5217762.316356282,3378548.2962760967,2758894.9764422034,597048.3231924213
RS-820,17171.801624660227,6525.162397155413,3222.8944360755545,13294.052347558543,1488.860767338886,4941.964796219118,13771.680953616464,3334.116623028579,3404.3192190034624,414.5253020911967
RS-821,9535.149533476244,47641.321668690674,9739.18840962178,93904.99022467622,9232.460197346265,48262.71967869268,50290.53255352674,26787.51263688053,23827.145191852822,4758.016517002747
RS-822,35655.62802377059,126723.05818337406,78720.59874091992,232855.63372969907,19142.00261555223,132175.6846393892,393924.7781569726,53199.15200814822,73794.9417486054,8496.834381133429
RS-826,14080.994767889282,803.1454291500205,355.08251813735296,1275.0084669111811,498.39045568376554,2111.643527367836,2671.173297441944,711.1854689610924,1318.9338620196806,57.45283018867924
