sample,sum_bases,HQ_reads,Avg_read_len,read_counts,prop_reads_mapped_back_genes
TARA_B100001064,350879664.2,172743448,89,3942468.137,0.022822678
TARA_B100001076,240103710.3,177171197,86,2791903.608,0.015758225
TARA_B100001089,928239752.3,270877282,83,11183611.47,0.041286635
TARA_B100001090,546374136.2,355171301,87,6280162.485,0.017682066
TARA_B100001107,146908462.6,163415598,87,1688603.018,0.010333181
TARA_B100001111,188355930.5,123041084,86,2190185.238,0.017800438
TARA_B100001115,1438392830,231001921,87,16533250.92,0.07157192
TARA_B100001121,1236100536,245065556,86,14373262.04,0.058650682
TARA_B100001123,478738589.8,351133123,87,5502742.411,0.015671385
TARA_B100001135,1008822930,316403681,88,11463896.93,0.03623187
TARA_B100001139,24192866.1,51865276,87,278078.9207,0.005361563
TARA_B100001158,973755373.3,225948330,85,11455945.57,0.050701616
TARA_B100001171,1812850821,1105582114,84,21581557.39,0.019520538
TARA_B100001196,410782161.6,339497667,86,4776536.762,0.014069424
TARA_B100001215,991109511.9,427715448,87,11392063.36,0.026634678
TARA_B100001217,275409617.3,205137897,85,3240113.144,0.015794805
TARA_B100001228,1126816414,278679634,86,13102516.44,0.047016412
TARA_B100001230,244710976.7,246944301,85,2878952.667,0.011658308
TARA_B100001242,422173217,347539966,88,4797422.921,0.013803946
TARA_B100001261,545366191.8,238553827,86,6341467.346,0.026582962
TARA_B100001263,546617057.9,307524077,86,6356012.302,0.02066834
TARA_B100001275,508756441.8,263340676,86,5915772.579,0.022464333
TARA_B100001287,602225024.3,231031969,86,7002616.562,0.030310163
TARA_B100001297,839427944,225978877,87,9648597.057,0.042696898
TARA_B100001557,303848359.1,293800009,86,3533120.454,0.012025597
TARA_B100001564,1924862832,372681787,88,21873441.28,0.058692005
TARA_B100001741,1111746986,368263433,87,12778700.99,0.034699891
TARA_B100001750,380804135.7,319301079,88,4327319.724,0.013552474
TARA_B100001758,673869799.9,294815368,89,7571570.786,0.025682416
TARA_B100001765,348323858.1,325859594,85,4097927.742,0.012575747
TARA_B100001769,1602425646,357794052,88,18209382.35,0.050893474
TARA_B100001776,1191928469,284405550,86,13859633.36,0.048731937
TARA_B100001937,975141699.3,493882935,87,11208525.28,0.0226947
TARA_B100001964,1096349168,294488097,88,12458513.27,0.04230566
TARA_B100001971,795123750.9,309226736,85,9354397.069,0.030250932
TARA_B100001977,1237624857,285692059,87,14225573.07,0.049793379
TARA_B100001989,433824964.1,227910343,86,5044476.327,0.0221336
TARA_B100001996,426474379.4,250831658,87,4902004.361,0.019543005
TARA_B100002003,542210641.9,270871162,84,6454888.594,0.023830106
TARA_B100002010,526832658.8,280468845,86,6125961.149,0.02184186
TARA_B100002017,612333484.8,267382038,84,7289684.343,0.027263179
TARA_B100002033,1347290914,498084112,87,15486102.46,0.03109134
TARA_B100002046,420947677.6,311052227,84,5011281.876,0.016110741
TARA_B100002054,426159041.8,272587937,87,4898379.791,0.017969907
TARA_B100002056,498769624.8,276004415,85,5867877.939,0.021260087
TARA_B110000023,336944163.6,229445360,90,3743824.04,0.016316844
TARA_B110000035,222250019.8,160090923,89,2497191.233,0.015598581
TARA_B110000044,506723521.3,215748775,88,5758221.833,0.026689476
TARA_B110000083,475125031.3,211400400,90,5279167.014,0.024972361
TARA_B110000085,571359619.6,236912365,89,6419771.007,0.027097661
TARA_B110000110,1382503435,264833169,89,15533746.46,0.058654837
TARA_B110000112,366786839.3,229531388,90,4075409.326,0.017755346
TARA_B110000122,564151144.7,194415764,89,6338776.907,0.032604233
TARA_B110000200,172983365.9,205115460,88,1965720.067,0.009583481
TARA_B110000204,770875936.2,214900526,86,8963673.677,0.041710804
TARA_B110000206,334236452.1,187487146,87,3841798.301,0.020490996
TARA_B110000233,1153064957,256419395,87,13253620.19,0.051687277
TARA_B110000235,1156184838,279107359,86,13444009.74,0.04816788
TARA_B110000253,1033869624,270173168,87,11883558.9,0.043984971
TARA_B110000255,829168332.7,259782864,87,9530670.49,0.036687064
TARA_B110000257,110393903.3,183487972,90,1226598.926,0.006684901
TARA_B110000283,277545538,165533115,90,3083839.311,0.018629743
TARA_B110000303,900726304.7,221178186,87,10353175.92,0.046809209
TARA_B110000436,285168378.9,191250673,89,3204139.089,0.016753609
TARA_B110000442,287789853.1,151605219,88,3270339.24,0.021571416
TARA_B110000457,644805483.5,209346502,87,7411557.282,0.035403301
TARA_B110000465,92186849,174137249,90,1024298.322,0.005882132
TARA_B110000481,978610428.6,247834754,88,11120573.05,0.044870919
TARA_B110000494,130714791.4,255197841,89,1468705.522,0.005755164
TARA_B110000501,286300512.7,160688119,87,3290810.491,0.020479489
TARA_B110000857,1051942205,252207755,87,12091289.71,0.047941784
TARA_B110000875,345033846.9,180899871,88,3920839.17,0.021674085
TARA_B110000901,387624958.6,123717581,88,4404829.075,0.035603906
TARA_B110000906,207287343.8,124624572,88,2355537.998,0.018901072
TARA_B110000966,212484616,129099235,88,2414597.909,0.018703425
TARA_B110000969,441837521.1,176877743,89,4964466.529,0.02806722
TARA_B110000975,296034008.9,93056969,89,3326224.819,0.035743963
TARA_B110001435,614103107.1,253003582,86,7140733.804,0.028223845
TARA_B110001437,356259057.8,209698652,83,4292277.804,0.020468791
TARA_B110001444,486281827.5,149703144,87,5589446.294,0.037336866
TARA_B110001446,473995598.6,181183793,86,5511576.728,0.030419811
TARA_B110001467,2703734609,178732939,88,30724256.92,0.171900362
TARA_E500000176,536847901.8,262791876,89,6031998.897,0.022953521
TARA_S200002603,552065697.2,315217088,88,6273473.832,0.019902074
TARA_X100000009,702992823.2,292111463,89,7898795.766,0.027040349
