bin,sample_id,depth,MAG_pnps_median,total_count,scg_pnps_median,scg_count
CPC-1,ERR594313,SRF,0.04253466897928969,6.0,,
CPC-1,ERR594325,SRF,0.051549998116186393,5.0,,
CPC-1,ERR598943,SRF,0.0882712054487937,5.0,,
CPC-1,ERR598952,DCM,0.8084758476721048,4.0,,
CPC-1,ERR598962,DCM,0.12918390548628844,7.0,,
CPC-1,ERR598965,DCM,0.032362549026776946,7.0,,
CPC-1,ERR598971,MES,0.1554242555933844,2310.0,0.11539223796843638,65.0
CPC-1,ERR598978,SRF,0.12949367624159985,15.0,,
CPC-1,ERR598994,SRF,0.5330077837394414,4.0,,
CPC-1,ERR598997,SRF,0.7677454154445493,3.0,,
CPC-1,ERR599007,DCM,0.12713025381129636,18.0,,
CPC-1,ERR599055,MES,0.11971735949359208,491.0,0.09328381483060083,11.0
CPC-1,ERR599064,SRF,0.05171181293885991,8.0,,
CPC-1,ERR599065,DCM,0.2171900931717493,12.0,,
CPC-1,ERR599067,MES,0.14635478217785292,1944.0,0.1014505187250857,57.0
CPC-1,ERR599108,DCM,0.17053486005041585,10.0,,
CPC-1,ERR599118,SRF,0.14328597335181015,14.0,,
CPC-1,ERR599128,MES,0.14474815040088473,1940.0,0.11821164046451405,49.0
CPC-1,ERR599132,MES,0.15051008316034215,2244.0,0.11691952622032807,65.0
CPC-1,ERR599144,SRF,0.645757074485774,4.0,,
CPC-1,ERR599168,DCM,0.11577779878557695,14.0,,
CPC-11,ERR594313,SRF,0.21414322354761486,9.0,,
CPC-11,ERR594325,SRF,0.3130234020438537,2.0,,
CPC-11,ERR594395,SRF,0.01901534147514172,95.0,0.047212265271232984,2.0
CPC-11,ERR594404,SRF,0.01149257380640516,76.0,0.07599776910279918,3.0
CPC-11,ERR598952,DCM,0.26047466806361347,2.0,,
CPC-11,ERR598962,DCM,0.3419023136246804,1.0,,
CPC-11,ERR598965,DCM,0.06143316072113553,11.0,,
CPC-11,ERR598971,MES,0.08557566833605243,105.0,0.003494987600130628,1.0
CPC-11,ERR599007,DCM,0.19705257444924892,5.0,,
CPC-11,ERR599055,MES,0.21713572712898568,3.0,,
CPC-11,ERR599064,SRF,0.19513993214885417,6.0,,
CPC-11,ERR599065,DCM,0.18704140264982794,6.0,,
CPC-11,ERR599067,MES,0.13888815670739194,6.0,,
CPC-11,ERR599108,DCM,0.20904276836491645,3.0,,
CPC-11,ERR599118,SRF,0.12914707432788608,7.0,,
CPC-11,ERR599128,MES,0.24172176732288728,4.0,,
CPC-11,ERR599132,MES,0.05431356984708222,16.0,,
CPC-11,ERR599168,DCM,0.1749376328566111,3.0,,
CPC-11,ERR599346,MES,0.1157665379192406,8.0,,
CPC-11,ERR599349,DCM,0.20407992733754657,4.0,,
CPC-11,ERR599353,SRF,0.1056396795826762,4.0,,
CPC-12,ERR594313,SRF,0.08455390914434487,4.0,,
CPC-12,ERR594325,SRF,0.07467447124764262,7.0,,
CPC-12,ERR594395,SRF,0.01996457753156369,3.0,,
CPC-12,ERR594404,SRF,0.007556380469532994,2.0,,
CPC-12,ERR598943,SRF,0.05216212545667785,1.0,,
CPC-12,ERR598952,DCM,0.05597491816045031,1.0,,
CPC-12,ERR598965,DCM,0.04563882019295976,3.0,,
CPC-12,ERR598971,MES,0.22155159809023925,7.0,,
CPC-12,ERR598978,SRF,0.12740498126264033,2.0,,
CPC-12,ERR598994,SRF,0.014542364555961291,1.0,,
CPC-12,ERR598997,SRF,0.05512715494373355,1.0,,
CPC-12,ERR599007,DCM,0.02335348225266758,2.0,,
CPC-12,ERR599064,SRF,0.2923982638806756,2.0,,
CPC-12,ERR599065,DCM,0.035454653292099465,2.0,,
CPC-12,ERR599067,MES,0.03328034436672433,1.0,,
CPC-12,ERR599108,DCM,0.04487418390960893,1.0,,
CPC-12,ERR599118,SRF,0.09908279219871449,2.0,,
CPC-12,ERR599128,MES,0.029555116713032407,1.0,,
CPC-12,ERR599132,MES,0.015793813825860172,1.0,,
CPC-12,ERR599144,SRF,0.027709553576479543,1.0,,
CPC-12,ERR599168,DCM,0.014389353182011387,1.0,,
CPC-12,ERR599346,MES,0.06440011465038673,1912.0,0.04849429945817345,26.0
CPC-12,ERR599349,DCM,0.2067510775765354,1.0,,
CPC-12,ERR599353,SRF,0.1985293933380609,2.0,,
CPC-1232,ERR594313,SRF,0.07817477762384609,72.0,0.03738901709782104,2.0
CPC-1232,ERR594325,SRF,0.10833131564167348,15.0,,
CPC-1232,ERR598943,SRF,0.7182507112068693,1.0,,
CPC-1232,ERR598952,DCM,0.1798177981576941,1.0,,
CPC-1232,ERR598965,DCM,0.061060604167853375,17.0,0.05481622690054806,2.0
CPC-1232,ERR598971,MES,0.4282299725171081,1.0,,
CPC-1232,ERR598978,SRF,0.07964367294781013,6.0,0.06755247795522766,1.0
CPC-1232,ERR598997,SRF,0.17981779815769408,1.0,,
CPC-1232,ERR599007,DCM,0.057200282303469616,3.0,,
CPC-1232,ERR599064,SRF,0.08213022398058623,67.0,0.08675300589988358,4.0
CPC-1232,ERR599065,DCM,0.06417087546132559,3.0,0.06417087546132559,1.0
CPC-1232,ERR599108,DCM,0.6405695483711263,1.0,,
CPC-1232,ERR599118,SRF,0.03358721476170345,5.0,0.1279397402961005,1.0
CPC-1232,ERR599128,MES,0.29382228218967216,1.0,,
CPC-1232,ERR599132,MES,0.5163905421653978,1.0,,
CPC-1232,ERR599144,SRF,3.9192622763522715,1.0,,
CPC-13,ERR598965,DCM,0.17473266280752942,431.0,0.20743341133760615,3.0
CPC-13,ERR598971,MES,0.09002606920052147,14.0,,
CPC-13,ERR599064,SRF,0.07541982761199059,102.0,,
CPC-13,ERR599065,DCM,0.09397337530329614,1.0,,
CPC-13,ERR599067,MES,0.08677800854006211,1.0,,
CPC-13,ERR599132,MES,0.15404001194385986,3.0,,
CPC-13,ERR599346,MES,0.2089873504992076,5.0,,
CPC-1326,ERR594313,SRF,0.03512052227736706,208.0,0.00955275414725678,14.0
CPC-1326,ERR594325,SRF,0.05469286381468764,1429.0,0.03819956603875367,52.0
CPC-1326,ERR598965,DCM,0.06685220732359579,1323.0,0.04370057596262633,47.0
CPC-1326,ERR598971,MES,0.8013096790324136,2.0,,
CPC-1326,ERR598978,SRF,1.7063298932913131,1.0,,
CPC-1326,ERR598994,SRF,0.03614670635745598,22.0,0.060831965562985826,2.0
CPC-1326,ERR599007,DCM,1.0369439755167298,1.0,,
CPC-1326,ERR599064,SRF,0.0030498898568555857,1.0,,
CPC-1326,ERR599065,DCM,0.09409350663395014,6.0,,
CPC-1326,ERR599108,DCM,0.3599655736874962,1.0,,
CPC-1326,ERR599118,SRF,0.05767681001452256,12.0,,
CPC-1326,ERR599128,MES,0.3649922958397527,1.0,,
CPC-1326,ERR599132,MES,0.7152419649407409,2.0,,
CPC-1326,ERR599144,SRF,0.03911667821857637,20.0,0.03956193753048809,2.0
CPC-1399,ERR594313,SRF,0.06995338623692067,29.0,,
CPC-1399,ERR594325,SRF,0.10210250850189602,1488.0,0.0406923936034605,58.0
CPC-1399,ERR594395,SRF,0.07863557006086744,8.0,,
CPC-1399,ERR594404,SRF,0.050044142709371436,7.0,,
CPC-1399,ERR598965,DCM,0.10786110347765687,1263.0,0.031333288309700814,43.0
CPC-1399,ERR598971,MES,0.12137479436649393,3.0,,
CPC-1399,ERR598978,SRF,0.29982178317796604,2.0,,
CPC-1399,ERR598994,SRF,0.09431760234138262,1138.0,0.05904779728189759,30.0
CPC-1399,ERR599007,DCM,0.16406104889122256,4.0,,
CPC-1399,ERR599064,SRF,0.07994858245842357,58.0,0.008163976106068253,4.0
CPC-1399,ERR599118,SRF,0.03808718802362908,2.0,,
CPC-1399,ERR599128,MES,0.04535459921715795,1.0,,
CPC-1399,ERR599132,MES,0.35593757271502074,4.0,,
CPC-1399,ERR599144,SRF,0.08976369177363971,1161.0,0.025829421445470443,34.0
CPC-1399,ERR599168,DCM,0.1938544113269946,4.0,,
CPC-14,ERR598965,DCM,0.046656611780916526,168.0,0.06389190110370173,11.0
CPC-14,ERR598971,MES,0.029779107449334225,1203.0,0.02990363166258822,43.0
CPC-14,ERR599007,DCM,0.00245949025177187,1.0,,
CPC-14,ERR599064,SRF,0.007677636797230395,7.0,,
CPC-14,ERR599067,MES,0.004241963948559745,10.0,0.015782421229688544,2.0
CPC-14,ERR599128,MES,0.000696204228810062,2.0,,
CPC-14,ERR599132,MES,0.051771774445326164,7.0,0.07860817412108737,2.0
CPC-16,ERR594313,SRF,0.09048219073712974,5.0,,
CPC-16,ERR594395,SRF,0.07342435667731567,2.0,,
CPC-16,ERR594404,SRF,0.0597497382130559,2.0,,
CPC-16,ERR598965,DCM,0.1299644553813586,6.0,,
CPC-16,ERR598978,SRF,0.14336133392083758,3.0,,
CPC-16,ERR599007,DCM,0.09154917992592057,2.0,,
CPC-16,ERR599064,SRF,0.07665548221422666,844.0,0.07277119339323168,21.0
CPC-16,ERR599065,DCM,0.09085080805001385,2.0,,
CPC-16,ERR599118,SRF,0.12054594123313905,3.0,,
CPC-17,ERR598965,DCM,0.061763832786657064,36.0,0.094595937665122,11.0
CPC-17,ERR598971,MES,0.050457998402958504,58.0,0.06005204477906617,24.0
CPC-17,ERR599007,DCM,0.0525069370765105,11.0,0.054938318578833016,7.0
CPC-17,ERR599055,MES,0.05242378846338372,4.0,0.0017900068321785,3.0
CPC-17,ERR599064,SRF,0.048611270784245625,40.0,0.054265544059523156,16.0
CPC-17,ERR599065,DCM,0.07900215376163568,5.0,0.09459030443655728,3.0
CPC-17,ERR599067,MES,0.06718115225385153,21.0,0.07356324153156493,12.0
CPC-17,ERR599108,DCM,0.0031112885672954123,1.0,,
CPC-17,ERR599128,MES,0.06373534797780504,22.0,0.08098114110440069,15.0
CPC-17,ERR599132,MES,0.045079553283088256,44.0,0.04910959481338157,21.0
CPC-17,ERR599168,DCM,0.10232262048253091,2.0,0.08456446478623122,1.0
CPC-17,ERR599346,MES,0.04877583655535337,1.0,,
CPC-17,ERR599349,DCM,0.11670318126143173,5.0,,
CPC-19,ERR594325,SRF,0.08073939117945839,2.0,0.004869751159722953,1.0
CPC-19,ERR598965,DCM,0.1353496926515838,15.0,,
CPC-19,ERR598971,MES,0.10141636565982914,29.0,,
CPC-19,ERR599007,DCM,0.0,2.0,,
CPC-19,ERR599055,MES,0.000938136293769899,2.0,,
CPC-19,ERR599064,SRF,0.12026473535334295,32.0,,
CPC-19,ERR599065,DCM,0.0006545726575649798,2.0,,
CPC-19,ERR599067,MES,0.0382537359218868,5.0,,
CPC-19,ERR599118,SRF,0.02852445073700053,4.0,0.0,1.0
CPC-19,ERR599128,MES,0.03724671209754106,4.0,,
CPC-19,ERR599132,MES,0.14451382668223778,23.0,,
CPC-19,ERR599346,MES,0.061327585590838576,2.0,,
CPC-2,ERR598965,DCM,0.0018356270657883672,3.0,,
CPC-2,ERR598971,MES,0.10087967640008472,26.0,,
CPC-2,ERR599055,MES,0.3926318229061602,3.0,,
CPC-2,ERR599064,SRF,0.022254916670450608,10.0,0.06092403866682423,1.0
CPC-2,ERR599065,DCM,0.05651931228481118,1.0,,
CPC-2,ERR599067,MES,0.07734225854003213,4.0,,
CPC-2,ERR599128,MES,0.11048268649054747,9.0,,
CPC-2,ERR599132,MES,0.09498036590238754,54.0,0.04953737519406179,6.0
CPC-20,ERR594313,SRF,0.6159261455942637,3.0,,
CPC-20,ERR594325,SRF,0.1583325567968022,5.0,,
CPC-20,ERR598943,SRF,0.3952277650968901,2.0,,
CPC-20,ERR598952,DCM,0.9644921286561114,1.0,,
CPC-20,ERR598962,DCM,0.5485694598361511,3.0,,
CPC-20,ERR598965,DCM,0.09501468693482518,8.0,,
CPC-20,ERR598971,MES,0.7453533987171902,4.0,,
CPC-20,ERR598978,SRF,0.09102533958498245,50.0,0.06523811272568271,2.0
CPC-20,ERR598994,SRF,0.3639420852786334,3.0,,
CPC-20,ERR598997,SRF,0.8923937429957279,1.0,,
CPC-20,ERR599007,DCM,0.1597716516615766,11.0,,
CPC-20,ERR599055,MES,0.899284058191341,2.0,,
CPC-20,ERR599064,SRF,0.2349918567748906,4.0,,
CPC-20,ERR599065,DCM,0.08719561671134853,29.0,0.001373316584130909,1.0
CPC-20,ERR599067,MES,1.5341194254556332,2.0,,
CPC-20,ERR599108,DCM,0.5216309808219265,4.0,,
CPC-20,ERR599118,SRF,0.08693072808885614,39.0,0.0040936373006221225,3.0
CPC-20,ERR599128,MES,1.4095400916073004,2.0,,
CPC-20,ERR599132,MES,0.580416439822368,4.0,,
CPC-20,ERR599144,SRF,0.4275168117276783,3.0,,
CPC-20,ERR599168,DCM,0.16320541955277595,5.0,,
CPC-20,ERR599346,MES,0.531600805405875,1.0,,
CPC-21,ERR598965,DCM,0.06543662644270015,14.0,,
CPC-21,ERR598971,MES,0.05176178337236235,7.0,,
CPC-21,ERR598978,SRF,1.2964471541396343,1.0,,
CPC-21,ERR599007,DCM,1.5542725272286086,1.0,,
CPC-21,ERR599118,SRF,0.0582788775733005,5.0,,
CPC-21,ERR599128,MES,0.14945688812215482,1.0,,
CPC-21,ERR599132,MES,0.07387188093331971,1.0,,
CPC-23,ERR594313,SRF,0.0561639343385733,107.0,,
CPC-23,ERR594325,SRF,0.05742039935240178,85.0,,
CPC-23,ERR594395,SRF,0.07509317481430611,2.0,,
CPC-23,ERR594404,SRF,0.0656256961388965,2.0,,
CPC-23,ERR598943,SRF,0.05506445144236674,8.0,,
CPC-23,ERR598952,DCM,0.057393573952563094,2.0,,
CPC-23,ERR598962,DCM,0.058725938797133226,36.0,,
CPC-23,ERR598965,DCM,0.08774933773836796,15.0,,
CPC-23,ERR598971,MES,0.10538386707286763,11.0,,
CPC-23,ERR598978,SRF,0.10347837917045018,37.0,,
CPC-23,ERR598994,SRF,0.10661527838878299,2.0,,
CPC-23,ERR598997,SRF,0.2345111564560425,1.0,,
CPC-23,ERR599007,DCM,0.11803927047314595,1993.0,0.0965027493975315,38.0
CPC-23,ERR599064,SRF,0.0851238930445758,12.0,,
CPC-23,ERR599065,DCM,0.09045785677967964,21.0,,
CPC-23,ERR599067,MES,0.1634011928267693,1.0,,
CPC-23,ERR599108,DCM,0.10827887607918435,6.0,,
CPC-23,ERR599118,SRF,0.07898601647400774,34.0,,
CPC-23,ERR599128,MES,0.2706585697781925,1.0,,
CPC-23,ERR599132,MES,0.14598895863489392,5.0,,
CPC-23,ERR599144,SRF,0.09562765725947983,6.0,,
CPC-23,ERR599168,DCM,0.09309471484820422,255.0,0.3388043919130354,3.0
CPC-23,ERR599346,MES,0.08918886030157211,4.0,,
CPC-23,ERR599349,DCM,0.076687524963387,7.0,,
CPC-23,ERR599353,SRF,0.07619632209589834,2.0,,
CPC-24,ERR594313,SRF,0.12642663150254815,3.0,,
CPC-24,ERR594325,SRF,0.08685814392142277,3.0,,
CPC-24,ERR594395,SRF,0.01701581519914767,2.0,,
CPC-24,ERR594404,SRF,0.028568872279411208,2.0,,
CPC-24,ERR598943,SRF,0.04347324959631872,2.0,,
CPC-24,ERR598952,DCM,0.021466530374069804,3.0,,
CPC-24,ERR598962,DCM,0.006711013876270836,3.0,,
CPC-24,ERR598965,DCM,0.059520445355279526,17.0,,
CPC-24,ERR598971,MES,0.07360452186731299,41.0,0.03981726738447282,1.0
CPC-24,ERR598978,SRF,0.055382070313443055,4.0,,
CPC-24,ERR598994,SRF,0.028511478557001563,2.0,,
CPC-24,ERR598997,SRF,0.022871569188548675,2.0,,
CPC-24,ERR599007,DCM,0.10912261338264471,6.0,,
CPC-24,ERR599055,MES,0.07425600120310119,6.0,,
CPC-24,ERR599064,SRF,0.08626652184262593,34.0,0.12520932052182024,1.0
CPC-24,ERR599065,DCM,0.10789720096750942,5.0,,
CPC-24,ERR599067,MES,0.0780134322340013,11.0,,
CPC-24,ERR599108,DCM,0.0615929271193365,3.0,,
CPC-24,ERR599118,SRF,0.045959458358606986,4.0,,
CPC-24,ERR599128,MES,0.12465599867904535,15.0,,
CPC-24,ERR599132,MES,0.09506289010658292,38.0,,
CPC-24,ERR599144,SRF,0.029125523186608288,2.0,,
CPC-24,ERR599168,DCM,0.05440760620963561,3.0,,
CPC-24,ERR599346,MES,0.034393063341240725,2.0,,
CPC-25,ERR594313,SRF,0.7629151045467464,1.0,,
CPC-25,ERR594325,SRF,0.9380488274725001,2.0,,
CPC-25,ERR598943,SRF,1.8024733409025144,1.0,,
CPC-25,ERR598962,DCM,1.6183990442054963,1.0,,
CPC-25,ERR598965,DCM,0.6326003477381018,2.0,,
CPC-25,ERR598971,MES,0.01930649302120957,6.0,,
CPC-25,ERR598978,SRF,2.7317584034198203,1.0,,
CPC-25,ERR598994,SRF,1.6141008470792677,1.0,,
CPC-25,ERR598997,SRF,2.7747311827957004,1.0,,
CPC-25,ERR599007,DCM,3.6414427390259543,1.0,,
CPC-25,ERR599064,SRF,0.013301287541793577,5.0,,
CPC-25,ERR599065,DCM,1.7845189693177355,2.0,,
CPC-25,ERR599067,MES,1.7218885485859758,1.0,,
CPC-25,ERR599108,DCM,4.348420499609096,1.0,,
CPC-25,ERR599118,SRF,3.362626599685135,1.0,,
CPC-25,ERR599128,MES,1.9507765830346484,1.0,,
CPC-25,ERR599132,MES,0.14570934924626927,7.0,,
CPC-25,ERR599144,SRF,2.66052258604708,1.0,,
CPC-25,ERR599168,DCM,3.5876653207951246,1.0,,
CPC-25,ERR599346,MES,0.13219252095099868,3.0,,
CPC-27,ERR594313,SRF,0.1247201026869463,24.0,,
CPC-27,ERR594325,SRF,0.11831936002142984,126.0,,
CPC-27,ERR594395,SRF,0.1029547272473204,19.0,,
CPC-27,ERR594404,SRF,0.13213165691440645,17.0,,
CPC-27,ERR598965,DCM,0.1687646892267818,2787.0,0.0934612998591531,59.0
CPC-27,ERR598971,MES,0.04832760719443793,1.0,,
CPC-27,ERR598978,SRF,0.0044747413512718675,3.0,,
CPC-27,ERR598994,SRF,0.15889071747705824,58.0,,
CPC-27,ERR599007,DCM,0.03348235128958539,3.0,,
CPC-27,ERR599064,SRF,0.14869153161751802,315.0,0.11001885461794136,5.0
CPC-27,ERR599065,DCM,0.2648776020056946,1.0,,
CPC-27,ERR599118,SRF,0.2214208283497507,2.0,,
CPC-27,ERR599132,MES,0.05065627183018322,6.0,,
CPC-27,ERR599144,SRF,0.13286218328499,54.0,,
CPC-27,ERR599346,MES,0.08980591761012288,3.0,,
CPC-27,ERR599349,DCM,0.08088124142361591,8.0,,
CPC-27,ERR599353,SRF,0.11567523416657856,4.0,,
CPC-28,ERR594313,SRF,0.8483836208720845,1.0,,
CPC-28,ERR594325,SRF,0.5263758985744303,2.0,,
CPC-28,ERR598965,DCM,0.1086139721627484,805.0,0.07133701226985276,16.0
CPC-28,ERR598971,MES,0.026977338813736332,316.0,0.06454887712920708,15.0
CPC-28,ERR598978,SRF,0.6660389181677109,2.0,,
CPC-28,ERR599007,DCM,0.6944740616600693,2.0,,
CPC-28,ERR599055,MES,0.06077659578301385,2.0,,
CPC-28,ERR599064,SRF,0.030965670565276562,11.0,,
CPC-28,ERR599065,DCM,0.28436532734702,1.0,,
CPC-28,ERR599067,MES,0.09638212373655967,11.0,,
CPC-28,ERR599118,SRF,0.12333079723825773,3.0,,
CPC-28,ERR599128,MES,0.11971050639050325,6.0,,
CPC-28,ERR599132,MES,0.1170442573153743,18.0,,
CPC-28,ERR599144,SRF,0.19731948006897396,1.0,,
CPC-28,ERR599346,MES,0.14464371905221937,4.0,,
CPC-288,ERR594313,SRF,0.11938884186029848,1293.0,0.07378183652614878,59.0
CPC-288,ERR594325,SRF,0.1236251731457235,1415.0,0.09178366045117925,60.0
CPC-288,ERR598943,SRF,0.13011069599751773,3.0,,
CPC-288,ERR598962,DCM,0.2546394625239912,1.0,,
CPC-288,ERR598965,DCM,0.12732796632673693,1694.0,0.10188465041824274,67.0
CPC-288,ERR598971,MES,0.0997332386168534,2.0,,
CPC-288,ERR598978,SRF,0.07507957112006185,87.0,0.032483087123779994,1.0
CPC-288,ERR598994,SRF,0.05946716656353655,11.0,0.06293788703559941,2.0
CPC-288,ERR599007,DCM,0.08432953358072795,90.0,,
CPC-288,ERR599064,SRF,0.1231725266787259,1679.0,0.0992212084075287,65.0
CPC-288,ERR599065,DCM,0.06386834034104984,17.0,,
CPC-288,ERR599108,DCM,0.47204169083125846,2.0,,
CPC-288,ERR599118,SRF,0.08397964738937455,45.0,0.06875102308070022,1.0
CPC-288,ERR599132,MES,0.21568529153142235,1.0,,
CPC-288,ERR599144,SRF,0.0855521903840578,11.0,0.08810741315635842,2.0
CPC-288,ERR599168,DCM,0.07906475745113398,35.0,,
CPC-289,ERR594313,SRF,0.05365342977088718,67.0,0.10679939510492514,5.0
CPC-289,ERR594325,SRF,0.055807629665913516,24.0,0.03875032320262962,2.0
CPC-289,ERR598943,SRF,0.020942484722144862,15.0,0.043400335573395704,2.0
CPC-289,ERR598952,DCM,0.0038458414757522076,4.0,,
CPC-289,ERR598962,DCM,0.03023034414014608,7.0,0.03023034414014608,1.0
CPC-289,ERR598965,DCM,0.07068298057418834,357.0,0.07538844730051565,17.0
CPC-289,ERR598971,MES,0.011535545172556241,12.0,0.005172894847997231,1.0
CPC-289,ERR598978,SRF,0.04460349071912397,172.0,0.04417184576698693,7.0
CPC-289,ERR598994,SRF,0.01436760071696428,4.0,,
CPC-289,ERR598997,SRF,0.005433533131565645,6.0,,
CPC-289,ERR599007,DCM,0.03594638933230977,45.0,0.03999693624062524,4.0
CPC-289,ERR599064,SRF,0.08454261662563053,1066.0,0.08012870707717204,48.0
CPC-289,ERR599065,DCM,0.04179695843632275,34.0,0.038976405453671266,4.0
CPC-289,ERR599067,MES,0.0,1.0,0.0,1.0
CPC-289,ERR599108,DCM,0.023371397665089805,12.0,0.012479504115911345,2.0
CPC-289,ERR599118,SRF,0.03957836966814985,106.0,0.02331357548331853,5.0
CPC-289,ERR599128,MES,0.004227988861120384,3.0,0.006217761200343165,1.0
CPC-289,ERR599132,MES,0.01089669219339225,7.0,0.010484661609636462,1.0
CPC-289,ERR599144,SRF,0.041415203738311576,6.0,0.09436564777655174,1.0
CPC-289,ERR599168,DCM,0.028132217878314592,12.0,0.037650670000831936,1.0
CPC-29,ERR594313,SRF,0.2067630122907849,2.0,,
CPC-29,ERR594325,SRF,0.38164310529433787,1.0,,
CPC-29,ERR598943,SRF,0.13506186111133253,2.0,,
CPC-29,ERR598952,DCM,0.23205792537574385,1.0,,
CPC-29,ERR598962,DCM,0.3978241005298872,1.0,,
CPC-29,ERR598965,DCM,0.2485990679406264,11.0,,
CPC-29,ERR598971,MES,0.3375409896633552,1.0,,
CPC-29,ERR598978,SRF,0.10111237592797996,905.0,0.03489466620281828,46.0
CPC-29,ERR598994,SRF,0.22228728488499186,1.0,,
CPC-29,ERR598997,SRF,0.26116608962325577,1.0,,
CPC-29,ERR599007,DCM,0.1418472074955744,18.0,,
CPC-29,ERR599055,MES,0.2358876770106457,1.0,,
CPC-29,ERR599064,SRF,0.2103448268591137,6.0,,
CPC-29,ERR599065,DCM,0.07376111472565879,3.0,,
CPC-29,ERR599067,MES,0.2689552181942429,1.0,,
CPC-29,ERR599108,DCM,0.32269282967734525,1.0,,
CPC-29,ERR599118,SRF,0.1972951197016292,2.0,,
CPC-29,ERR599128,MES,0.2795012338459923,1.0,,
CPC-29,ERR599132,MES,0.27081638038228856,1.0,,
CPC-29,ERR599144,SRF,0.2969474929666477,1.0,,
CPC-29,ERR599168,DCM,0.13285461218868633,2.0,,
CPC-294,ERR594313,SRF,0.053802977095067636,1.0,,
CPC-294,ERR594325,SRF,0.03027469263120058,22.0,0.019239298935885364,14.0
CPC-294,ERR598965,DCM,0.05200320569064972,31.0,0.05099795615024663,7.0
CPC-294,ERR598971,MES,0.08574734094743833,2440.0,0.026287223402475045,51.0
CPC-294,ERR599055,MES,0.048800766355721496,2.0,,
CPC-294,ERR599064,SRF,0.06257756340120109,39.0,0.03252620237115534,8.0
CPC-294,ERR599065,DCM,0.0,1.0,,
CPC-294,ERR599067,MES,0.1067324743483296,17.0,,
CPC-294,ERR599128,MES,0.1178171160034142,17.0,,
CPC-294,ERR599132,MES,0.07346258533495834,256.0,0.03382613333208229,24.0
CPC-296,ERR594313,SRF,0.05680760779762707,4.0,,
CPC-296,ERR594325,SRF,0.08067904820569798,7.0,,
CPC-296,ERR594395,SRF,0.09161245411182986,1.0,,
CPC-296,ERR598943,SRF,0.07697263685181979,15.0,,
CPC-296,ERR598952,DCM,0.06923696666534847,14.0,,
CPC-296,ERR598962,DCM,0.07128565473466396,9.0,,
CPC-296,ERR598965,DCM,0.06676891396444537,14.0,,
CPC-296,ERR598971,MES,1.3391859938622526,1.0,,
CPC-296,ERR598978,SRF,0.07687277522424016,28.0,,
CPC-296,ERR598997,SRF,0.08171694522941506,28.0,,
CPC-296,ERR599007,DCM,0.07470301254840123,22.0,,
CPC-296,ERR599064,SRF,0.06912092697925598,15.0,,
CPC-296,ERR599065,DCM,0.07852473289845435,68.0,0.08537400218861005,3.0
CPC-296,ERR599108,DCM,0.07041296115206785,56.0,0.1147230904780043,2.0
CPC-296,ERR599118,SRF,0.07866754254990588,69.0,0.07606123793245853,3.0
CPC-296,ERR599144,SRF,0.011060385514963049,2.0,,
CPC-296,ERR599168,DCM,0.07436614169407063,19.0,,
CPC-296,ERR599346,MES,0.055153723692003616,2.0,,
CPC-296,ERR599349,DCM,0.066942770026447,1.0,,
CPC-296,ERR599353,SRF,0.04537152514126769,2.0,,
CPC-297,ERR594325,SRF,0.15660229771656078,66.0,0.0,1.0
CPC-297,ERR598952,DCM,2.0019941597879978,2.0,,
CPC-297,ERR598965,DCM,0.08505918926466974,1675.0,0.06671176474651042,44.0
CPC-297,ERR598971,MES,0.20371119499150298,4.0,,
CPC-297,ERR598978,SRF,0.3482258044725748,4.0,,
CPC-297,ERR598997,SRF,0.4606241937490393,2.0,,
CPC-297,ERR599007,DCM,0.2852751074566509,1.0,,
CPC-297,ERR599064,SRF,0.18401277679095204,1.0,,
CPC-297,ERR599065,DCM,0.29160517458364343,4.0,,
CPC-297,ERR599108,DCM,1.30398196150961,2.0,,
CPC-297,ERR599118,SRF,0.4203049685969511,4.0,,
CPC-297,ERR599128,MES,0.13493870905717711,1.0,,
CPC-297,ERR599132,MES,0.3124233841084551,3.0,,
CPC-297,ERR599144,SRF,0.08084647910229331,1.0,,
CPC-3,ERR598943,SRF,0.4117602329244075,1.0,,
CPC-3,ERR598971,MES,0.15259638575014806,2.0,,
CPC-3,ERR598978,SRF,0.5054987153199011,3.0,,
CPC-3,ERR599065,DCM,0.0968125260887054,1.0,,
CPC-3,ERR599118,SRF,0.22934839963802126,1.0,,
CPC-3,ERR599132,MES,0.10066740497948204,1.0,,
CPC-30,ERR594313,SRF,0.048356318011863166,11.0,,
CPC-30,ERR594325,SRF,0.02858580083502374,4.0,,
CPC-30,ERR598943,SRF,0.045481936156692236,5.0,,
CPC-30,ERR598965,DCM,0.07562496205257976,14.0,0.17953391977853134,1.0
CPC-30,ERR598978,SRF,0.08404745098487679,1592.0,0.04514037619262268,46.0
CPC-30,ERR599007,DCM,0.09103614385731018,1751.0,0.055944939206183514,57.0
CPC-30,ERR599064,SRF,0.05123347229424226,12.0,0.006284780324551466,1.0
CPC-30,ERR599065,DCM,0.04627592638868967,21.0,0.0,1.0
CPC-30,ERR599108,DCM,0.0,1.0,,
CPC-30,ERR599118,SRF,0.024352274877495226,31.0,,
CPC-30,ERR599132,MES,0.058239857981083665,1.0,,
CPC-30,ERR599168,DCM,0.08610157222488096,1368.0,0.04737157685555818,36.0
CPC-300,ERR594313,SRF,0.025516848223322744,1.0,,
CPC-300,ERR594325,SRF,0.034118264162223126,1.0,,
