gene_callers_id,is_transposase,pNpS
579697,Y,0.3301551528123132
580332,Y,1.9651121467721104
580332,Y,1.9651121467721104
580339,Y,1.8811550279770202
583301,Y,1.956813307705968
583301,Y,1.956813307705968
583304,Y,0.929041250922779
584685,Y,1.8116810600947881
585466,Y,0.2578941948328929
585466,Y,0.2578941948328929
587235,Y,1.7511152276375068
590697,Y,0.10101081304544816
590697,Y,0.10101081304544816
591546,Y,0.21267170386614612
594708,Y,0.18341877468694925
594708,Y,0.18341877468694925
607828,Y,0.14168304761868214
607828,Y,0.14168304761868214
608312,Y,1.1893942956766856
611405,Y,0.15607274418518646
611412,Y,0.04845746258008556
611412,Y,0.04845746258008556
611412,Y,0.04845746258008556
614961,Y,0.714948945673797
617024,Y,0.3037894622535507
617024,Y,0.3037894622535507
618086,Y,1.5315258813031816
623172,Y,0.35514122420814875
623172,Y,0.35514122420814875
623173,Y,0.27246470572376663
623765,Y,0.12397221264908395
624694,Y,0.1884697001810989
627147,Y,0.1916510802906539
631068,Y,0.06726360130138799
632309,Y,2.272599665031532
632867,Y,0.8055493890958797
633156,Y,0.4830756762254763
633488,Y,0.2540609552648536
637816,Y,0.924638008946496
642059,Y,1.713895364597445
642073,Y,0.2478281762180856
645644,Y,0.23227820013607905
646848,Y,0.7761792934625746
648651,Y,1.7928088361993628
648651,Y,1.7928088361993628
650343,Y,0.18373518929419771
650694,Y,0.14602058672410634
650694,Y,0.14602058672410634
650694,Y,0.14602058672410634
652335,Y,1.21625368607916
655267,Y,0.29983896678257904
659856,Y,0.7400157710780619
662904,Y,0.2306644018220621
663866,Y,0.5009559471858873
677546,Y,1.3054126159749264
680572,Y,0.07071670080323136
680572,Y,0.07071670080323136
683589,Y,1.2313393909311974
685486,Y,1.1428727618312202
685488,Y,0.4713376677035709
687152,Y,0.23892332382160536
687407,Y,1.7660179149722064
688832,Y,0.5498719548071911
695705,Y,0.0726734507772022
697251,Y,0.11145387894769078
697531,Y,0.1486995917308144
700895,Y,0.05599193673230398
700895,Y,0.05599193673230398
700916,Y,0.7048429066660997
700916,Y,0.7048429066660997
700916,Y,0.7048429066660997
700916,Y,0.7048429066660997
701208,Y,0.10613017684999748
701208,Y,0.10613017684999748
701864,Y,0.2370722808457474
701867,Y,0.20093411900453576
701869,Y,0.05104618596948556
703351,Y,1.0739809585392779
703351,Y,1.0739809585392779
706269,Y,0.16968906980750953
706269,Y,0.16968906980750953
706269,Y,0.16968906980750953
708435,Y,0.09072033997761762
709214,Y,0.7049211122026355
709214,Y,0.7049211122026355
709214,Y,0.7049211122026355
709214,Y,0.7049211122026355
709214,Y,0.7049211122026355
709224,Y,0.5139225347500629
710589,Y,0.3470439695213028
711149,Y,0.3170640695262759
711150,Y,1.6233339864993817
712053,Y,0.023949740838593785
712637,Y,1.102732180762546
713658,Y,0.34626799032040745
713658,Y,0.34626799032040745
714281,Y,0.16158645557300988
714993,Y,0.3234387616994296
719990,Y,0.32200969236290056
719990,Y,0.32200969236290056
720923,Y,0.28965346774471634
720923,Y,0.28965346774471634
720925,Y,0.6029766452858295
721256,Y,0.4929399057764926
721256,Y,0.4929399057764926
722027,Y,0.6088698640961482
722027,Y,0.6088698640961482
724563,Y,0.015813268005290232
724564,Y,0.06339081280670189
724705,Y,0.6666767415460926
726439,Y,0.06898336105353606
727660,Y,0.3656472820253786
730636,Y,0.2811998728301146
730636,Y,0.2811998728301146
738067,Y,0.3593709109327228
738067,Y,0.3593709109327228
742398,Y,0.22273628021565847
742679,Y,0.9333532857645168
746181,Y,0.27843191028885583
746492,Y,0.03882759981041505
746492,Y,0.03882759981041505
749474,Y,0.25271626345143083
749474,Y,0.25271626345143083
751767,Y,0.04478649063360272
753129,Y,2.41910747428704
754618,Y,0.31998634579280194
756220,Y,3.856197459893491
756659,Y,1.0790314215908423
757836,Y,0.511157833778491
762193,Y,0.7211737659444624
762193,Y,0.7211737659444624
763858,Y,0.2873530245816098
765777,Y,0.18143264617817775
765965,Y,0.2942925919961699
768357,Y,18.92950770473407
770412,Y,0.778586322000891
771204,Y,0.18202577095093908
771204,Y,0.18202577095093908
771204,Y,0.18202577095093908
772811,Y,1.5434033328139465
776901,Y,1.0873238250840256
776901,Y,1.0873238250840256
776901,Y,1.0873238250840256
776901,Y,1.0873238250840256
778040,Y,0.9815117314067742
778328,Y,1.3638294332376122
778328,Y,1.3638294332376122
780841,Y,0.8080056337050897
787205,Y,0.5771482118663617
787205,Y,0.5771482118663617
787205,Y,0.5771482118663617
787621,Y,0.3821660060841439
789037,Y,4.859424501841653
789555,Y,0.5730546970369486
789556,Y,2.0646997947871952
790345,Y,0.08086392598823511
795258,Y,0.09576092280795458
797404,Y,0.8430602155021641
798650,Y,0.1510677763548595
798650,Y,0.1510677763548595
803026,Y,4.399387127808744
805770,Y,2.9766824563941032
805770,Y,2.9766824563941032
805770,Y,2.9766824563941032
805770,Y,2.9766824563941032
805772,Y,1.447615905244004
805772,Y,1.447615905244004
805772,Y,1.447615905244004
812577,Y,0.2453730380005031
812577,Y,0.2453730380005031
825194,Y,0.14780817887614028
825817,Y,2.004248190413552
825817,Y,2.004248190413552
829148,Y,0.9557558157636872
832393,Y,1.0937226333103771
832393,Y,1.0937226333103771
840903,Y,0.6017110152672909
840903,Y,0.6017110152672909
846847,Y,2.3626806714557183
848191,Y,4.194652984066968
852894,Y,0.4605143300234992
854391,Y,0.8972600441689649
854391,Y,0.8972600441689649
854393,Y,1.1101298432167763
856665,Y,0.7850148107119153
856675,Y,0.6150404075417196
858526,Y,1.4558493363537357
858654,Y,1.256388524871079
858824,Y,0.35767212412168514
864059,Y,0.0818126404243755
864322,Y,0.7675822404486468
865629,Y,0.8569917734826574
871572,Y,0.2457036051307299
883297,Y,0.2903331314680674
885163,Y,0.08777870984725311
885163,Y,0.08777870984725311
885163,Y,0.08777870984725311
886342,Y,0.34161416438535064
886342,Y,0.34161416438535064
887825,Y,0.4094596722482211
891412,Y,0.0714766668498875
892665,Y,0.9035237138406574
892665,Y,0.9035237138406574
894485,Y,0.4449075390854864
897834,Y,0.7078130640542621
897834,Y,0.7078130640542621
897834,Y,0.7078130640542621
898704,Y,0.37641344133974813
903401,Y,1.9965306096112465
907203,Y,0.9906308651879171
907203,Y,0.9906308651879171
909201,Y,0.5753862543826458
909203,Y,0.20003003058606916
909203,Y,0.20003003058606916
913983,Y,0.04327758388675013
914978,Y,0.34671099882769396
915316,Y,0.06581242364849485
915722,Y,0.3445781859168481
920790,Y,2.5475509138805306
922855,Y,0.11701356122253348
922855,Y,0.11701356122253348
924787,Y,0.2524211484342976
924787,Y,0.2524211484342976
924787,Y,0.2524211484342976
924787,Y,0.2524211484342976
927089,Y,0.2633237770845345
928221,Y,0.06330682671286071
931322,Y,0.5050308646439029
932617,Y,1.5283858957088758
932617,Y,1.5283858957088758
932617,Y,1.5283858957088758
932617,Y,1.5283858957088758
935662,Y,3.2869816915557415
938729,Y,0.8552565884794902
938729,Y,0.8552565884794902
941223,Y,0.42300084292530576
941667,Y,0.09106748182995818
941701,Y,2.7511177496388166
942883,Y,0.4294470858134498
942883,Y,0.4294470858134498
943597,Y,2.6707303438855625
943597,Y,2.6707303438855625
946633,Y,0.7006714304015068
949793,Y,0.12718097814413054
949794,Y,0.2967391099121968
949800,Y,1.0112078522806995
950779,Y,0.0924322731730007
952621,Y,1.3769209211524205
952621,Y,1.3769209211524205
961146,Y,0.7136308416775758
961147,Y,0.526892175151937
961148,Y,0.7343368765101985
961148,Y,0.7343368765101985
961149,Y,1.8024169147188696
961858,Y,1.2327273038211382
966761,Y,0.16997292858276405
966761,Y,0.16997292858276405
971108,Y,0.3806396596775856
971108,Y,0.3806396596775856
972042,Y,0.3458361368254168
972042,Y,0.3458361368254168
972042,Y,0.3458361368254168
972042,Y,0.3458361368254168
975398,Y,0.7625208192779552
975398,Y,0.7625208192779552
978026,Y,4.437062937062944
980155,Y,2.5777247131383483
981274,Y,0.9969261844567884
982856,Y,0.6166165012399811
982857,Y,1.3737255566628757
984927,Y,1.2313450032197475
984927,Y,1.2313450032197475
984927,Y,1.2313450032197475
987369,Y,2.3982367348192617
987369,Y,2.3982367348192617
988165,Y,0.16238805144883
989128,Y,0.8910820958009693
989128,Y,0.8910820958009693
989128,Y,0.8910820958009693
989128,Y,0.8910820958009693
989132,Y,1.7600945588963357
989753,Y,0.18841311973410116
991045,Y,0.42544371175817614
991857,Y,0.19116466847596303
991858,Y,0.5130562311046986
997801,Y,0.11417721994736922
1003357,Y,0.489587515686863
1003601,Y,0.7904703624045647
1003601,Y,0.7904703624045647
1003604,Y,0.1711407199949036
1003604,Y,0.1711407199949036
1006218,Y,0.547514559485277
1006228,Y,0.5274951167429597
1011500,Y,2.537110631077228
1011500,Y,2.537110631077228
1012714,Y,0.4797090998853328
1018889,Y,0.1985354104204438
1018889,Y,0.1985354104204438
1023390,Y,0.3048976927197124
1026986,Y,0.3963724145431163
1026986,Y,0.3963724145431163
1026986,Y,0.3963724145431163
1026986,Y,0.3963724145431163
1027135,Y,0.4569911513167432
1027135,Y,0.4569911513167432
1027135,Y,0.4569911513167432
1027135,Y,0.4569911513167432
1027210,Y,0.7810717388059787
1027210,Y,0.7810717388059787
1030016,Y,0.4979718174308814
1034914,Y,2.328718632819793
1035547,Y,1.4117060941455173
1035548,Y,0.6603250574337172
1046368,Y,0.13206583580017933
1046368,Y,0.13206583580017933
1046368,Y,0.13206583580017933
1046368,Y,0.13206583580017933
1046368,Y,0.13206583580017933
1052260,Y,2.4506346689450944
1053255,Y,7.413930102126592
1069240,Y,0.07686526412405455
1069930,Y,0.5294141437460885
1072003,Y,0.7279982719879222
1072003,Y,0.7279982719879222
1072003,Y,0.7279982719879222
1074406,Y,0.2623169542065864
1074406,Y,0.2623169542065864
1074406,Y,0.2623169542065864
1076481,Y,0.4871493203445274
1076481,Y,0.4871493203445274
1077210,Y,0.15882848320779094
1077210,Y,0.15882848320779094
1077211,Y,0.06489924419420022
1077212,Y,0.6848516171216865
1077214,Y,0.06159421504437435
1077214,Y,0.06159421504437435
1081019,Y,0.034204964664640576
1081686,Y,3.395171433678706
1081686,Y,3.395171433678706
1083482,Y,0.3863351818180572
1084372,Y,0.2662429889795328
1084372,Y,0.2662429889795328
1087465,Y,0.042362436624453374
1088404,Y,0.8442683613093712
1088404,Y,0.8442683613093712
1089834,Y,0.7578010417087846
1090767,Y,1.2195265758825922
1094673,Y,1.0577924578026852
1096923,Y,0.1871648537883798
1096923,Y,0.1871648537883798
1097835,Y,1.3012418090583426
1098045,Y,1.736997939219482
1098045,Y,1.736997939219482
1098047,Y,1.2934689010902622
1098047,Y,1.2934689010902622
1098059,Y,1.4015499679202952
1098077,Y,0.05555872753159643
1099454,Y,2.280375213562882
1101272,Y,0.09423746367340588
1101272,Y,0.09423746367340588
1102962,Y,0.34363025963741506
1105421,Y,1.2038539950359233
1105422,Y,0.9632022097268416
1105422,Y,0.9632022097268416
1105422,Y,0.9632022097268416
1110974,Y,0.0320193768100755
1111322,Y,2.4255638021825563
1111360,Y,0.6910462215918544
1111360,Y,0.6910462215918544
1111600,Y,1.3199288279891979
1111616,Y,0.0972384123477897
1116374,Y,0.9709356599166984
1116376,Y,0.1604885333267531
1116376,Y,0.1604885333267531
1117268,Y,0.7056838140465257
1117834,Y,2.0298071607586725
1117999,Y,0.33004443791074234
1118000,Y,0.21687348134527096
1118369,Y,0.17526689568607595
1118369,Y,0.17526689568607595
1125026,Y,0.4546132851226582
1125857,Y,1.55814479944811
1125857,Y,1.55814479944811
1127958,Y,1.0280061706198331
1128951,Y,0.31694889594505177
1128951,Y,0.31694889594505177
1128951,Y,0.31694889594505177
1129535,Y,0.7317763631394787
1129564,Y,0.8606236900309564
1129564,Y,0.8606236900309564
1129565,Y,0.4835922346974871
1129565,Y,0.4835922346974871
1129565,Y,0.4835922346974871
1130063,Y,0.4943381750501685
1134546,Y,1.3174331960269237
1134549,Y,1.5479065872257929
1135760,Y,1.2086979930696955
1136015,Y,0.916554690325511
1138151,Y,1.4036928034558702
1138151,Y,1.4036928034558702
1138168,Y,1.9859296971272928
1138170,Y,1.8637038340427428
1140047,Y,0.09750857998566533
1140362,Y,0.1938069656505836
1140362,Y,0.1938069656505836
1141203,Y,0.9514252943943944
1144060,Y,3.483458574295573
1144964,Y,1.0290907254082529
1144964,Y,1.0290907254082529
1144964,Y,1.0290907254082529
1144964,Y,1.0290907254082529
1144964,Y,1.0290907254082529
1144964,Y,1.0290907254082529
1145028,Y,1.200362244701649
1147675,Y,0.3316938486858169
1147779,Y,1.8238410821979123
1151486,Y,0.35706354039367794
1154879,Y,1.1441548967114497
1164622,Y,0.4438534877196963
1164622,Y,0.4438534877196963
1164622,Y,0.4438534877196963
1165399,Y,1.786546837511518
1168645,Y,0.3716455890743385
1168645,Y,0.3716455890743385
1168964,Y,1.86449719883476
1172753,Y,0.09293787404325797
1172753,Y,0.09293787404325797
1174564,Y,1.1052689906230797
1176106,Y,0.2980340551890009
1182658,Y,1.1112907272297532
1188249,Y,1.3216502968156112
1197149,Y,2.2489193679852573
1197149,Y,2.2489193679852573
1197986,Y,1.2322508177980156
1198659,Y,0.5530230032828654
1199461,Y,0.2497608753961903
1199461,Y,0.2497608753961903
1200604,Y,0.9234882847090959
1200667,Y,0.04585348264197092
1201176,Y,1.273303248326782
1207387,Y,0.12138795625340935
1211206,Y,0.9380734584327458
1214334,Y,0.5248650350510226
1214334,Y,0.5248650350510226
1219737,Y,0.1698501715250052
1221089,Y,1.275012124972605
1222512,Y,14.171581393029141
1230714,Y,0.34047069783573564
1232322,Y,1.4141975958320827
1236399,Y,0.7104419378226898
1236399,Y,0.7104419378226898
1236399,Y,0.7104419378226898
1242146,Y,1.5879630306127617
1242146,Y,1.5879630306127617
1242148,Y,1.5900009787533214
1251364,Y,4.0181824961941315
1254966,Y,1.6184480793094365
1256094,Y,0.8064362847200932
1257258,Y,0.2151988983178961
1258864,Y,0.2728456260737611
1259182,Y,1.424744189983961
1259182,Y,1.424744189983961
1259398,Y,0.2396925034161595
1259584,Y,0.07476097940147776
1259584,Y,0.07476097940147776
1271712,Y,0.432294531592252
1271712,Y,0.432294531592252
1271712,Y,0.432294531592252
1271712,Y,0.432294531592252
1273703,Y,1.6243770180758237
1279965,Y,0.1180645618374161
1282316,Y,0.9250058610982932
1284388,Y,1.5102019614082267
1284516,Y,0.3460104043367421
1295108,Y,1.3064928223558512
1295108,Y,1.3064928223558512
1295108,Y,1.3064928223558512
1295108,Y,1.3064928223558512
1295108,Y,1.3064928223558512
1297164,Y,1.0927382653797824
1297164,Y,1.0927382653797824
1297164,Y,1.0927382653797824
1299224,Y,0.27234749482658016
1304976,Y,4.429781067821584
