gene_caller_id,pnps,gene_type
77214,0.12999606321769935,DCM
77253,0.06978654884027985,DCM
77366,0.10793046478207456,DCM
77369,0.008958176754542626,DCM
77427,0.05715598837127195,DCM
77435,0.06472799134904433,DCM
77542,0.2158559353607454,DCM
77555,0.04789946594391035,DCM
77623,0.33348846045075603,DCM
77637,0.05668565165407302,DCM
77699,0.08923435098992014,DCM
77796,0.06906394142893156,DCM
77830,0.028793805223731865,DCM
77852,0.06307037607631513,DCM
77949,0.19296194415659146,DCM
77984,0.07255955181267904,DCM
77998,0.1199405051814205,DCM
78065,0.2852406087596069,DCM
78097,0.05210859416953509,DCM
78111,0.08505626782524955,DCM
78129,0.10285870384429847,DCM
78177,0.10841507587676184,DCM
78180,0.11965382903855701,DCM
78287,0.05838513983082553,DCM
78380,0.12534719108327758,DCM
78419,0.07347966043250924,DCM
78509,0.31797487180237555,DCM
78599,0.08115702434604419,DCM
78680,0.30658651146387067,DCM
78701,0.13186570997654262,DCM
78702,0.4372634146501526,DCM
78727,0.3079836229755255,DCM
78753,0.2595199315330498,DCM
78813,0.3599728375690219,DCM
78929,0.17675372534025952,DCM
78966,0.016020451447377085,DCM
79026,0.1444837660589652,DCM
79040,0.11149782608248499,DCM
79112,0.14234501675818564,DCM
79129,0.01577417357147901,DCM
79185,0.060527679868677554,DCM
79198,0.10141130469944049,DCM
79203,0.10508637377905235,DCM
79223,0.2323778432216859,DCM
79246,0.09687085093998432,DCM
79300,0.09622721816180117,DCM
79314,0.13290774017509624,DCM
79406,0.12042649260222378,DCM
79408,0.055503286442120964,DCM
79418,0.021710781198236433,DCM
79568,0.12772471296688762,DCM
79591,0.6307021983725257,DCM
79612,0.05275273581118747,DCM
79767,0.0979371933726949,DCM
80025,0.0652901277790447,DCM
80032,0.04991310712535823,DCM
80038,0.20971249833076863,DCM
80044,0.05555946751883515,DCM
80105,0.1588420412648277,DCM
80142,0.2681049400921509,DCM
80172,0.011143392214917737,DCM
80234,0.05004449268822851,DCM
80256,0.177056218546849,DCM
80339,0.09740815767842713,DCM
80351,0.1949594523650433,DCM
80451,0.06270009958088694,DCM
80472,0.10131102453243489,DCM
80473,0.378166414638951,DCM
80502,0.06210424210874972,DCM
80538,0.9173777332723712,DCM
80569,0.10378359253198922,DCM
80723,0.1733846618039332,DCM
80793,0.26543495318091836,DCM
80830,0.08761806287807632,DCM
80852,0.2237780070802967,DCM
80883,0.055570580252655606,DCM
80924,0.09873471980939678,DCM
81006,0.1021614306980598,DCM
81036,0.049941854827373865,DCM
81198,0.0037271198305877237,DCM
81363,0.039356061496384855,DCM
81635,0.10368220225879493,DCM
81722,0.08115825648161516,DCM
81789,0.16725863068357127,DCM
81803,0.034195978815313714,DCM
81927,0.0638504070552512,DCM
81936,0.05547036557453506,DCM
81984,0.04963855356367405,DCM
82075,0.20805256105506076,DCM
82262,0.1888337587467169,DCM
82466,0.06965583129367584,DCM
82486,0.20361589809224875,DCM
82524,0.11923001295951997,DCM
82535,0.03676674265003365,DCM
82561,0.09534039580358043,DCM
82564,0.10114618857706247,DCM
82730,0.06952653781433822,DCM
82792,0.14103395759458032,DCM
82860,0.07777639924293105,DCM
82876,0.295265997601915,DCM
82998,0.17121814077556013,DCM
83026,0.11071518258075225,DCM
83198,0.0730514104908977,DCM
83359,0.17983445575058452,DCM
83372,0.048845050150998326,DCM
83376,0.27887133899252187,DCM
83457,0.08660776615948863,DCM
83701,0.21065200832886716,DCM
83704,0.07840292365935785,DCM
83777,0.2708854947580679,DCM
83786,0.027581193584368856,DCM
83821,0.09429104498576307,DCM
83873,0.12328502964470196,DCM
83887,0.053364478150449396,DCM
84016,0.05289766323325497,DCM
84191,0.16907534092687845,DCM
84262,0.0744813427301221,DCM
84296,0.14706317164948043,DCM
84297,0.16422110187816683,DCM
84302,0.059248273111658104,DCM
84365,0.022553712874203276,DCM
84541,0.03665331828692818,DCM
84551,0.07625921547535834,DCM
84602,0.044223020875867915,DCM
84697,0.03374385495776133,DCM
84746,0.08959473223634747,DCM
84765,0.22476517878992155,DCM
85015,0.0167787727924023,DCM
85047,0.03241189746349309,DCM
85253,0.10076817150577413,DCM
85305,0.0726943014487709,DCM
85397,0.12356746917097493,DCM
85399,0.0651159760320751,DCM
85400,0.10392919508260513,DCM
85442,0.1452790142511615,DCM
85443,0.09614040649976884,DCM
85477,0.0,DCM
85703,0.007613917943508341,DCM
85908,0.018045895455748095,DCM
85911,0.0656985387365534,DCM
85912,0.03363934387471817,DCM
85929,0.040053216744561,DCM
86010,0.03380727773801359,DCM
86083,0.09274299966033477,DCM
86152,0.06170800487476804,DCM
86409,0.039516910021191065,DCM
86410,0.03031570651780871,DCM
86478,0.18370434788717338,DCM
86489,0.1197285857069523,DCM
86600,0.04673075711294912,DCM
86717,0.04349359594080877,DCM
86722,0.04731379044430935,DCM
86830,0.21425757984404087,DCM
86926,0.2694810939600919,DCM
86949,0.29457266353513145,DCM
87003,0.19881239019182254,DCM
87051,0.04781162387454233,DCM
87169,0.13097093611547075,DCM
87174,0.0836469178265048,DCM
87177,0.04558870914505297,DCM
87193,0.06930154628732706,DCM
87243,0.15990910182655213,DCM
87442,0.024665528202232622,DCM
87554,0.20711272260363,DCM
87561,0.04527726910730979,DCM
87653,0.029007212972805205,DCM
87727,0.06876084297001689,DCM
87809,0.17552602049855925,DCM_trans
87897,0.08643458506275399,DCM
87935,0.0649179910286302,DCM
87952,0.06697032674119888,DCM
87997,0.09974650115080624,DCM
88118,0.19196206559242823,DCM
88225,0.08854666453242607,DCM
88389,0.03895996026561616,DCM
88432,0.16925200873059862,DCM
88461,0.14319652036624017,DCM
88526,0.22030543271978006,DCM
88561,0.10174618997573426,DCM
88668,0.12209315082122035,DCM
88829,0.05597445452973631,DCM
88861,0.12457476807966301,DCM
88973,0.41750258779504773,DCM
88987,0.15138600931920973,DCM
89036,0.07915899630138847,DCM_trans
89039,0.16019288843008997,DCM
89088,0.15723485055497757,DCM
89118,0.09517884794020792,DCM
89201,0.04705088085246861,DCM
89209,0.22174998216770228,DCM
89269,0.07404651689235474,DCM
89274,1.4862378277243953,DCM
89306,0.07504082907603787,DCM
89340,0.0800057639615526,DCM
89455,0.0460497547640807,DCM
89468,0.9718203633870547,DCM
89560,0.08516728645676674,DCM
89563,0.06854736202338957,DCM
89596,0.2198242343541942,DCM
89617,0.09090923638973525,DCM
89740,0.2472245905256066,DCM
89744,0.13182673105571122,DCM
89778,0.04468230137189272,DCM
89856,0.16067762630901325,DCM
89990,0.035084449270640236,DCM
90010,0.07681820418975868,DCM
90130,0.12750458135767712,DCM
90233,0.09215511719256356,DCM
90305,0.07138238220166536,DCM
90314,0.08343371269014599,DCM
90372,0.12639550902378835,DCM
90420,0.10696187645138168,DCM
90516,0.023891274372576956,DCM
90571,0.10015080042775032,DCM
90618,0.1948234619651992,DCM_biofilms
90780,0.0,DCM
90949,0.06289742830024066,DCM
91114,0.22522132700631584,DCM
91137,0.7076801842759295,DCM
91167,0.09841902484389464,DCM
91252,0.056778975613439905,DCM
91310,0.052961255373335424,DCM
91339,0.06301640450260272,DCM
91371,0.033357976455905894,DCM
91441,0.02768062547501329,DCM
91683,0.19344037489360547,DCM
91858,0.1975889379798415,DCM
91859,0.3228479806955355,DCM
92061,0.12774125801672875,DCM
92145,0.1009515913667202,DCM
92256,0.06782509813610939,DCM
92392,0.02406510552672138,DCM
92467,0.0457264130850183,DCM
92556,0.039416831703571124,DCM
92596,0.11126498238346978,DCM
92615,0.036505749212594085,DCM
92672,0.3005958913065213,DCM
92675,0.07001989332579733,DCM
92696,0.1038816639434005,DCM
93179,0.05837596445326803,DCM
93204,0.2076951447212243,DCM
93331,0.1291178618044728,DCM
93366,0.08051117438226374,DCM
93459,0.07851213566672173,DCM
93513,0.24475411948459433,DCM_trans
93569,0.04057249818227687,DCM
93826,0.08118604349334532,DCM
93848,0.0252372065484894,DCM
93923,0.14208171293148872,DCM
94104,0.28871171051368655,DCM
94205,0.14038634885947968,DCM
94254,0.041531653541823366,DCM
94268,0.08196637667203084,DCM
94370,0.12462920902974559,DCM
94523,0.23440677133573853,DCM
94575,0.04137624324799328,DCM
94653,0.06612701638335484,DCM
94805,0.10274971484024341,DCM
94874,0.0,DCM
94886,0.06756073038069063,DCM
95178,0.09522698981801517,DCM
95183,0.14273752769253556,DCM
95369,0.10154244773183776,DCM
95408,0.13755241195329215,DCM
95831,0.09642899877421587,DCM
95852,0.014642138815936552,DCM
95871,0.09880405584124394,DCM
95962,0.33854427265797293,DCM
95975,0.19144728340627706,DCM
95985,0.21142981052135773,DCM
96341,0.070260510348285,DCM
96516,0.15777922025565982,DCM
96669,0.1451562414973781,DCM
96732,0.05134084889517455,DCM
97100,0.19594481397048416,DCM
97102,0.07541655873817357,DCM
97400,0.04323009770456995,DCM
97482,0.03564199650506171,DCM
97513,0.09528402796894819,DCM
97547,0.11807379964478892,DCM
97631,0.17204241088362052,DCM
97647,0.07484691474328782,DCM
97801,0.3349646646239173,DCM
97853,0.02239020494869089,DCM
97878,0.01799363405722575,DCM
97881,0.03336396890693056,DCM
97900,0.008619541614841344,DCM
98145,0.10998822898419548,DCM
98282,0.043468896128065204,DCM
98300,0.06445453711492367,DCM
98435,0.031098118199352275,DCM
98465,0.08580627830303537,DCM
98911,0.03165058532177709,DCM
98914,0.34538066461553685,DCM
99248,0.13116919365883045,DCM
99309,0.6737629991971258,DCM
99368,0.02244684965630748,DCM
99496,0.1477268700370929,DCM
99676,0.06665004288113262,DCM
99837,0.18218776808957945,DCM
99969,0.32116290326862795,DCM
100067,0.009516503422156878,DCM
100140,0.1491907844614045,DCM
100218,0.13191805013718594,DCM
100428,0.11182674680205354,DCM
100724,0.00502231532442376,DCM
100806,0.08427177136527894,DCM
100881,0.028803194355015854,DCM
101155,0.03174595811182671,DCM_trans
101290,0.11694813205882919,DCM
102066,0.12063722352506774,DCM
102136,0.3632883353466023,DCM
102167,0.09344387206026057,DCM
102352,0.033505324896363854,DCM
102445,0.028357043683870906,DCM
102506,0.18537578014940545,DCM
102576,0.009482055298906287,DCM
102609,0.044994765946691224,DCM
102650,0.03064656226453655,DCM
102832,0.062244315294364444,DCM
103078,0.10641314091637631,DCM
103088,0.09964693342170941,DCM
103116,0.016459961264035046,DCM
103234,0.04031514634586886,DCM
103415,0.06826523560950758,DCM
103463,0.0068135017865656846,DCM
103618,0.09026647521078825,DCM
103851,0.12519876215627385,DCM
103891,0.32460768031237264,DCM
103989,0.055556114835314786,DCM
104118,0.15667659979677145,DCM
104201,0.023566082188026825,DCM
104310,0.09248052384347324,DCM
104516,0.09429182791175246,DCM
104522,0.053981156780232235,DCM
104662,0.04143775724213251,DCM
104741,0.02014629495758136,DCM
104842,0.06282100584494463,DCM
105187,0.03287846976450662,DCM
105267,0.11848799615691497,DCM
105286,0.23780165857639216,DCM
105421,0.06743057131942175,DCM
105939,0.020354943974177284,DCM
106008,0.010347324415732453,DCM
106162,0.0927326738149922,DCM
106459,0.08820573565632653,DCM_trans
106549,0.2985460714652921,DCM
106742,0.16854449456666454,DCM
106899,0.25939149745314166,DCM
107083,0.03323872054393399,DCM
107246,0.460298925971064,DCM
107406,0.054199497469059194,DCM
107586,0.01636279989868071,DCM
107834,0.037917027123256945,DCM
108018,0.04396356728045322,DCM
108026,0.034810967792260866,DCM
108496,0.1492745181065061,DCM
108521,0.14465905098368612,DCM
108902,0.055267431282725134,DCM
109055,0.21220358241494375,DCM
153995,0.03466192008501642,DCM
154031,0.0833639934021103,DCM
154131,0.11327091456225934,DCM
154204,0.10736398109473844,DCM
154246,0.062239320820277826,DCM
154321,0.07158961779541488,DCM
154361,0.12220184335800642,DCM
154528,0.11093500084320566,DCM
154698,0.1078652026089284,DCM
154743,0.07009243377640838,DCM
154791,0.1922842110020029,DCM
154851,0.02894326344715473,DCM
154860,0.17672723515256936,DCM
154909,0.012834289743915482,DCM
154912,0.09454168694717477,DCM
154951,0.19666688076580258,DCM
154989,0.1000036686283429,DCM
155098,0.3087954913625756,DCM
155146,0.209696495582477,DCM
155200,9.290659131663345,DCM
155289,0.28092934724749863,DCM
155307,0.028604102528748107,DCM
155334,0.03994696230158283,DCM
155359,0.4455458321126823,DCM
155403,0.17806837704750356,DCM
155452,0.20726027332724398,DCM
155502,2.347830957358104,DCM
155571,0.11803095539576246,DCM
155578,0.03644109201300158,DCM
155750,0.10546565377805044,DCM
155780,0.13956995254128843,DCM
155820,0.5234764273482069,DCM
155961,0.06093492647735154,DCM
156127,0.03489981910606436,DCM
156149,0.10445565666711427,DCM
156189,2.3134116980148844,DCM
156300,0.0739549564787651,DCM
156303,0.1198848059742171,DCM
156337,0.07056576623566553,DCM
156471,0.030621979232205856,DCM
156477,0.13565706378618747,DCM
156626,0.09126164419968076,DCM
156687,0.06107758730677624,DCM
156731,0.11027143179475338,DCM
156778,0.11887201507465497,DCM
156782,0.04677596490196769,DCM
156881,0.1489604767390263,DCM
156888,0.03957824245725991,DCM
156905,0.17646237362598077,DCM
156959,0.13280035676754948,DCM
157082,0.06632616263231648,DCM
157094,0.07473301858715466,DCM
157157,0.14553755236630234,DCM
157198,0.18444936264621334,DCM
157201,0.0923747201496366,DCM
157202,0.26580939508706364,DCM
157216,0.21516364392558307,DCM
157239,0.0277399014103052,DCM
157256,0.059644391520226624,DCM_trans
157339,0.10460163422746593,DCM
157345,0.42416426070007063,DCM
157349,0.27184203354416436,DCM
157495,0.3927851759638696,DCM
157575,0.08401496131301084,DCM
157603,0.05588452423349382,DCM
157623,0.10731006887672205,DCM
157628,0.0321369829342785,DCM
157632,0.08748637348733074,DCM
157654,0.11610143656172989,DCM
157682,0.14848780485430155,DCM
157755,0.2886667567670374,DCM
157897,0.09836226132478597,DCM
157920,0.08296997192226628,DCM
157929,0.1954684565457322,DCM
157936,0.26370457505725964,DCM
158097,0.3170623213653659,DCM
158120,0.09171310586716888,DCM
158210,0.27097423627037,DCM
158213,0.3051799090338896,DCM
158239,0.03678868147323501,DCM
158422,0.025158343683618464,DCM
158546,0.08206405516073463,DCM
158555,0.0745737477934235,DCM
158578,0.201182318260592,DCM
158672,0.10246256808423838,DCM
158703,0.07005788099086818,DCM
158719,0.0741152730213416,DCM
158726,0.1937594270800517,DCM
158756,0.5434045604254492,DCM
158840,0.055209027042044445,DCM
158958,0.014471049348192174,DCM
158994,0.06214662997280444,DCM
159049,0.15923906387734077,DCM
159051,0.20625450827434666,DCM
159084,0.08533723758682867,DCM
159124,0.02771568600490556,DCM
159188,0.0379547263017325,DCM
159235,0.028605094831231397,DCM
159322,0.12169838208452637,DCM
159372,0.07709864560674272,DCM
159396,0.08526978370509679,DCM
159456,0.09558441455752088,DCM
159473,0.04974740328427027,DCM
159493,0.05673423328465255,DCM
159533,0.09389027996995862,DCM
159582,0.21747959090106286,DCM
159665,0.13746051497940898,DCM
159814,0.02323767214165595,DCM
159872,1.8972751737208537,DCM
159902,0.07128958109630633,DCM
159909,0.11561448095426125,DCM
159936,0.03196359103478966,DCM
159967,0.15188546357127358,DCM
160054,0.1048950780045531,DCM
160165,0.09683488536638712,DCM
160185,0.114932892094552,DCM
160220,0.12219679352013073,DCM
160222,0.09982851141629301,DCM
160362,0.012962476775213738,DCM
160436,0.14207305009715787,DCM
160452,0.11449483159525076,DCM
160485,0.12705575545798287,DCM
160504,0.10521861893926956,DCM
160524,0.0837845845075199,DCM
160557,0.03647233649248726,DCM
160638,0.03854165247220116,DCM
160642,0.013865201772526788,DCM
160668,0.16112924350726324,DCM
160681,0.06934053097880945,DCM
160735,0.14158449711161042,DCM
160769,0.058030790900186514,DCM
160990,0.3229957866010384,DCM
161025,0.13440003723930752,DCM
161078,0.10517527999361172,DCM
161125,0.18415923892093497,DCM
161190,0.05130400952905328,DCM
161249,0.6359008563077839,DCM
161253,0.050889143138744666,DCM
161306,0.05123981811182995,DCM
161308,0.029718589633719143,DCM
161462,0.047353313384416375,DCM
161496,0.0588095877757121,DCM
161521,0.0756002283183337,DCM
161745,0.3239230615759308,DCM
161910,0.06119264361255283,DCM
161913,0.9490567845763521,DCM
161956,0.1255824989504148,DCM
161965,3.556239017436478,DCM
162066,0.10705206532792882,DCM
162077,0.05186550965967515,DCM
162203,0.0,DCM
162204,0.10312061755099154,DCM
162241,0.18296902199620704,DCM
162354,0.05655986798929718,DCM
162490,0.3625718627924764,DCM
162502,0.23252776031971212,DCM
162557,0.021167027202562624,DCM
162571,0.0811521722505907,DCM
162579,0.10539550566857667,DCM
