sample,sum_bases,HQ_reads,Avg_read_len,read_counts,prop_reads_mapped_back_genes
TARA_B100001123,633858033.3192915,328380341,91,6965472.893618587,0.021211601377862592
TARA_B100001121,703254144.3468117,307957576,94,7481427.067519273,0.024293693841515602
TARA_B100000614,549074808.3549411,278182539,92,5968204.438640664,0.021454274089577795
TARA_B100000609,555088548.7325377,284445761,90,6167650.541472642,0.021683046074547203
TARA_B100001250,549982939.6084521,433149549,90,6110921.551205023,0.014108110155749056
TARA_B100001245,479803811.20410657,360434425,89,5391054.058473107,0.014957100888665413
TARA_B100001248,522934361.0079067,304975519,89,5875666.9776169285,0.019266028292641183
TARA_B100001094,530423216.4595483,324616652,93,5703475.445801594,0.0175698794583144
TARA_B100001105,556828861.6713158,392702028,92,6052487.626862128,0.015412417546420535
TARA_B100001093,951202404.4554793,462240205,92,10339156.570168253,0.02236749737113035
TARA_B100001964,720661998.7240219,359534838,93,7749053.749720666,0.021552998293090767
TARA_B100001971,695556762.1768949,372718152,93,7479104.9696440315,0.020066382411243634
TARA_B100001287,649521770.1426046,331881103,92,7060019.240680485,0.02127273646152877
TARA_B100001996,413781094.11529267,342491361,90,4597567.712392141,0.013423893960327195
TARA_B100002003,560445486.4083072,319703262,92,6091798.765307687,0.019054540536116542
TARA_B100001989,528240164.5128747,311888634,92,5741740.918618203,0.01840958692524269
TARA_B100002019,651561011.8071524,335660959,94,6931500.125608004,0.02065030185893023
TARA_B100001939,602548623.6277194,311469542,91,6621413.446458455,0.021258622605411785
TARA_B100002052,595263435.899427,288134459,92,6470254.738037251,0.022455678367984618
TARA_B100002049,519120877.4389425,300762214,91,5704625.026801566,0.018967226470814467
TARA_B100002051,596371545.5608934,288959000,92,6482299.408270581,0.022433284335392153
TARA_B100001146,483090170.68414676,317444967,92,5250980.11613203,0.016541387207225845
TARA_B100001142,557360645.2382714,317878065,92,6058267.883024689,0.019058464707291736
TARA_B100001167,332645455.6419725,283448214,91,3655444.567494203,0.012896340096516547
TARA_B100001540,638737913.9364631,310522687,94,6795084.190813437,0.021882730232890963
TARA_B100001741,593503015.1016815,304342528,91,6522011.154963532,0.021429838274076282
TARA_B100001750,370730103.3919275,300140171,91,4073957.1801310712,0.013573515223095783
TARA_B100001765,406669600.847442,329290893,90,4518551.120527133,0.013722065251671365
TARA_B100001758,575871521.7613233,314545851,92,6259473.06262308,0.019900033787516338
TARA_B100001778,663032590.2227552,321040924,91,7286072.420030277,0.02269515153784655
TARA_B100001769,667362539.7267349,333852872,92,7253940.64920364,0.0217279564071075
TARA_B100001559,561615905.160817,316857199,90,6240176.724009078,0.019693971744063413
TARA_B100001564,690853288.8755275,341045048,92,7509274.879081821,0.0220184251995995
TARA_B100001179,421322652.1740143,315718849,92,4579594.04536972,0.01450529184391433
TARA_B100001175,645671520.8386471,349395064,92,7018168.704767903,0.020086628083469157
TARA_B100001173,605651168.7419358,302028834,91,6655507.348812482,0.022035999876794818
TARA_B110000008,780312485.3823509,333376323,93,8390456.832068289,0.02516812458834483
TARA_B110000014,475461526.5270868,345266565,93,5112489.532549321,0.01480736929319907
TARA_B110000003,960784743.942074,366908583,91,10558074.10925356,0.02877576213378895
TARA_B110001452,462842567.11022687,270128473,88,5259574.626252578,0.019470641387191262
TARA_B110001454,381478850.8437815,277553979,94,4058285.647274271,0.014621608603471944
TARA_B110001450,885776233.414557,373981684,92,9628002.53711475,0.025744583087964144
TARA_B110000196,605630541.2375021,403657238,92,6582940.665625023,0.016308243841338037
TARA_B110001469,909740900.1042068,306718487,94,9678094.681959648,0.03155367247869754
TARA_B110000046,738148062.4223169,311678782,92,8023348.504590401,0.025742363509975476
TARA_B110000037,793956530.8107396,307362470,94,8446346.072454678,0.027480082628353025
TARA_B110000027,688720601.5787393,269640573,95,7249690.542934097,0.02688649731854003
TARA_B110000093,685892406.1176006,253608239,92,7455352.240408702,0.029397121599068796
TARA_B110000091,864077273.4689885,298480291,93,9291153.478161167,0.031128197600695743
TARA_B110000090,967210276.4572997,316894061,93,10400110.499540858,0.03281888738060275
TARA_B110000114,1063362985.3371953,325056836,93,11434010.595023606,0.0351754195842342
TARA_B110000116,554200076.5256672,303538659,92,6023913.875278992,0.019845623272912304
TARA_B110000208,848977002.5616052,317570168,94,9031670.240017077,0.02843992021321435
TARA_B110000503,672567121.8322973,284108697,93,7231904.535831154,0.025454710159158397
TARA_B110000211,839547192.0334969,345187806,89,9433114.517230302,0.027327484787311118
TARA_B110000240,765592950.632993,311139237,92,8321662.506880359,0.02674578297201506
TARA_B110000238,1006899320.8422467,378641950,93,10826874.417658566,0.02859396434457029
TARA_B110000261,626494511.545139,265064735,93,6736500.124141279,0.025414546843212767
TARA_B110000263,465307485.83343565,298777816,90,5170083.1759270625,0.017304106593801
TARA_B110000259,813338728.2640679,309043914,91,8937788.222682064,0.02892077086068119
TARA_B110000285,463526782.75220966,315701877,93,4984158.954324835,0.015787549322441422
TARA_B110000977,694952491.4174039,300364228,92,7553831.428450042,0.025148904976960314
TARA_B110000967,897391431.088659,358306213,91,9861444.297677573,0.027522392690627367
TARA_B110000971,863430091.5207233,389790405,92,9385109.690442646,0.024077323530943884
TARA_B110000305,824116845.8070225,340814002,93,8861471.460290564,0.02600090198257337
TARA_B110000908,1003507654.1007923,362668168,91,11027556.638470246,0.0304067398561162
TARA_B110000914,540868350.3484855,302432611,91,5943608.245587752,0.019652669816046235
TARA_B110000902,1076949555.4952276,438981200,90,11966106.172169195,0.027258812386883984
TARA_B110000881,575675189.8106956,326725151,92,6257339.019681474,0.019151690650474208
TARA_B110000879,1189632797.268528,366398924,94,12655668.05604817,0.034540680190556915
TARA_B110000495,582763750.1003935,363194462,92,6334388.588047756,0.01744076314701009
TARA_B110000483,775142209.3229743,333342581,94,8246193.716201855,0.024737894845188874
TARA_B110000858,666851085.1942238,318899103,93,7170441.776281976,0.02248498571751071
TARA_B110000467,517973309.00640625,306158190,94,5510354.351131981,0.017998389496397208
TARA_B110000459,681254494.3317938,282368061,91,7486313.124525206,0.02651260591588369
TARA_B110000438,497850286.22557396,307302490,94,5296279.640697596,0.017234743658268423
TARA_B110000444,602416815.8069292,297683763,93,6477600.169966981,0.02176000499552601
