sample,sum_bases,HQ_reads,Avg_read_len,read_counts,prop_reads_mapped_back_genes
TARA_B000000477,483153.28681787587,132309700,95,5085.824071767114,3.8438784698076665e-05
TARA_B000000475,532404.8095533963,280087895,90,5915.608995037736,2.112054501690527e-05
TARA_B100000497,4861035.774459318,147953808,96,50635.789317284565,0.0003422405276468759
TARA_B100000482,9188742.63741183,221316099,88,104417.52997058896,0.0004718026860331971
TARA_B100000470,23942351.933383692,344191636,92,260242.9557976488,0.0007560990116495707
TARA_B100000475,8049449.537703278,239868614,87,92522.40847934801,0.0003857211951845772
TARA_B100000446,175962343.11413336,342978924,90,1955137.1457125929,0.005700458567280924
TARA_B100000459,4582693.65241517,216710980,86,53287.135493199654,0.0002458903351053078
TARA_B100000427,11623476.246502487,297613242,92,126342.13311415746,0.0004245178482822934
TARA_B100000508,37181483.04553127,252526354,90,413127.5893947919,0.0016359781181285813
TARA_B100000424,8685343.029758133,372821827,90,96503.81144175703,0.0002588469999685856
TARA_B100000519,26148860.18110129,366259362,88,297146.1384216056,0.0008112997761995926
TARA_B100000749,62424268.31624294,393423759,90,693602.9812915883,0.001762992105648577
TARA_B100000513,10783294.018006327,388975984,88,122537.43202279917,0.0003150257009769507
TARA_B100000530,7126580.928442076,395736688,90,79184.23253824528,0.00020009323102801446
TARA_B100000745,30550814.52505526,402876939,87,351158.7876443133,0.000871627918232156
TARA_B100000524,5181276.97345104,398525486,88,58878.14742558,0.00014773998023699794
TARA_B100000767,19004513.869852662,385066279,90,211161.26522058513,0.000548376413974658
TARA_B100000768,10172336.093232559,240625766,91,111783.9131124457,0.0004645550431720837
TARA_B100000780,22020375.812829785,385331682,89,247419.95295314366,0.000642096055193156
TARA_B100000795,1759361.217225556,363905524,88,19992.741104835863,5.493937240929561e-05
TARA_B100000809,38045680.83208243,354624236,89,427479.5599110385,0.0012054437246952249
TARA_B100000787,3536868.39557705,351516889,90,39298.537728633884,0.0001117970116327295
TARA_B100001059,41328002.72875182,304717891,88,469636.3946449071,0.0015412170027289506
TARA_B100001063,22112366.33662163,258327423,93,237767.37996367345,0.0009204109157380223
TARA_B100001057,22055952.328699976,418953169,93,237160.77772795674,0.0005660794458102231
TARA_B100000989,4457969.90456964,336783339,91,48988.68026999604,0.00014546052193513065
TARA_B100001029,1439909.5888523734,229203258,92,15651.191183177973,6.828520379574173e-05
TARA_B100001013,26045692.10071397,389577142,89,292648.22585071874,0.0007511945499377341
TARA_B100001027,1573676.9799826432,230668318,92,17105.18456502873,7.415489354298205e-05
TARA_B100000886,2847077.9718354642,309852319,90,31634.199687060714,0.00010209444224640679
TARA_B100000965,46183535.838264376,315554996,93,496597.15955122985,0.0015737261835373694
TARA_B100000959,57863202.57792463,345650351,92,628947.8541078764,0.0018196071616541666
TARA_B100000963,13912492.371365298,354642203,93,149596.69216521826,0.0004218242806404467
TARA_B100000902,10921299.576680416,387758814,101,108131.67897703382,0.0002788632393976577
TARA_B100000953,36451421.897133015,367256827,90,405015.7988570335,0.0011028135328769082
TARA_B100000900,1152220.123568287,318046581,93,12389.463694282655,3.895487150129954e-05
TARA_B100000927,9152110.339660933,317708836,90,101690.11488512148,0.0003200732978201509
TARA_B100000929,53069110.04978722,350388824,90,589656.7783309692,0.0016828641153548013
TARA_B100000925,2386691.913094547,341004970,89,26816.763068478056,7.864038775880028e-05
TARA_B100001113,26292909.10389072,367914954,92,285792.49025968177,0.0007767895464767701
TARA_B100001079,23542801.923276395,343859596,92,255900.02090517821,0.0007441991553586837
TARA_B100001109,10455944.916920185,298259247,94,111233.45656298069,0.00037294218932625646
TARA_B100000579,2875305.1320499973,337657879,93,30917.259484408572,9.156386214345845e-05
TARA_B100000586,17678769.28230488,361874453,90,196430.76980338755,0.0005428146921534346
TARA_B100000575,2506551.044126648,341481107,92,27245.12004485487,7.978514619508618e-05
TARA_B100000945,7923064.151665711,360151130,91,87066.63902929352,0.00024175028696784466
TARA_B100000949,43095927.16892988,279762247,93,463397.06633257936,0.001656395998036788
TARA_B100000941,4288111.548302834,355229985,92,46609.90813372646,0.00013121051178640355
TARA_B100000700,26209630.319161486,283044306,93,281823.9819264676,0.0009956885757895007
TARA_B100000678,25601027.7994204,368812914,92,278272.0412980478,0.0007545073145081027
TARA_B100001115,4599946.266263026,260313225,94,48935.59857726623,0.00018798737012791505
TARA_B100000686,20066934.28087943,345426075,94,213478.02426467478,0.0006180136350872608
TARA_B100000683,5143181.77743351,305178642,90,57146.464193705666,0.00018725577851449272
TARA_B100000676,9458634.517158793,351412096,94,100623.7714591361,0.000286341229014314
TARA_B100000674,9150324.866419535,572835473,89,102812.6389485341,0.00017948022389411994
TARA_B100001123,36411402.120239474,328380341,91,400125.2980246096,0.0012184812793790529
TARA_B100001121,6907082.399643387,307957576,94,73479.59999620625,0.00023860299509633186
TARA_B100000614,23911003.80422401,278182539,92,259902.21526330448,0.0009342865882150298
TARA_B100000609,6874090.896640932,284445761,90,76378.7877404548,0.0002685179328105888
TARA_B100001250,5572893.703900625,433149549,90,61921.04115445139,0.00014295534024543423
TARA_B100001245,29841658.23226704,360434425,89,335299.5306996297,0.0009302650009072515
TARA_B100001248,2692503.284535885,304975519,89,30252.845893661626,9.919762082169496e-05
TARA_B100001094,6776170.17353856,324616652,93,72862.04487675871,0.00022445566001573668
TARA_B100001105,26863563.623240218,392702028,92,291995.2567743502,0.00074355423694005
TARA_B100001093,6338359.316876917,462240205,92,68895.20996605344,0.0001490463382908318
TARA_B100001964,78220543.77748954,359534838,93,841081.1158869843,0.002339359157976742
TARA_B100001971,118568574.99196395,372718152,93,1274930.9138920854,0.003420630057996439
TARA_B100001287,1335050.9174592914,331881103,92,14511.423015861863,4.372476433484031e-05
TARA_B100001996,9506747.388320135,342491361,90,105630.5265368904,0.0003084180757975101
TARA_B100002003,92510695.11049333,319703262,92,1005551.0338097102,0.003145263603252538
TARA_B100001989,6508043.147486508,311888634,92,70739.59942920117,0.00022681044359314863
TARA_B100002019,7788726.912516792,335660959,94,82858.796941668,0.0002468526491389426
TARA_B100001939,5079554.495649351,311469542,91,55819.28017197089,0.0001792126440792432
TARA_B100002052,6367926.350465245,288134459,92,69216.59076592656,0.0002402232312169457
TARA_B100002049,37011091.926378675,300762214,91,406715.29589427117,0.0013522818923465936
TARA_B100002051,5342145.482648386,288959000,92,58066.79872443897,0.0002009516876942368
TARA_B100001146,20514765.575893644,317444967,92,222986.58234667004,0.0007024417002228611
TARA_B100001142,1954821.045601407,317878065,92,21248.054843493555,6.684341319207903e-05
TARA_B100001167,10165613.82727647,283448214,91,111710.04205798318,0.00039411093998984657
TARA_B100001540,3874935.5149663785,310522687,94,41222.71824432317,0.00013275267788830891
TARA_B100001741,2456972.953462507,304342528,91,26999.702785302277,8.871485349987721e-05
TARA_B100001750,12316415.594749656,300140171,91,135345.22631593028,0.0004509400586565611
TARA_B100001765,13335007.646073066,329290893,90,148166.75162303407,0.00044995702818612137
TARA_B100001758,1457838.0463481355,314545851,92,15846.065721175386,5.037760209138917e-05
TARA_B100001778,28897770.397218496,321040924,91,317557.9164529505,0.0009891508923421566
TARA_B100001769,1510599.0975809607,333852872,92,16419.555408488704,4.91820103572112e-05
TARA_B100001559,2435029.29517875,316857199,90,27055.88105754167,8.538824790135719e-05
TARA_B100001564,1605312.6315122892,341045048,92,17449.050342524883,5.116347662823969e-05
TARA_B100001179,17968125.968478862,315718849,92,195305.7170486833,0.0006186064521243814
TARA_B100001175,1990824.8774512901,349395064,92,21639.40084186185,6.193390540245827e-05
TARA_B100001173,2016293.7942625226,302028834,91,22157.074662225525,7.336079263950515e-05
TARA_B110000008,8196300.391661411,333376323,93,88132.26227592916,0.0002643626922357325
TARA_B110000014,5993396.326851161,345266565,93,64445.12179409851,0.00018665323644673936
TARA_B110000003,5247876.192479901,366908583,91,57668.96914813078,0.00015717530692960316
TARA_B110001452,2534919.5639415714,270128473,88,28805.904135699675,0.00010663779280942248
TARA_B110001454,22635580.55505711,277553979,94,240804.04845805434,0.0008675935734218184
TARA_B110001450,3520595.4079415733,373981684,92,38267.34139066927,0.00010232410577270215
TARA_B110000196,30896522.36431865,403657238,92,335831.7648295505,0.0008319726074862319
TARA_B110001469,13264027.120474527,306718487,94,141106.67149440985,0.0004600527111181591
TARA_B110000046,23001143.64153391,311678782,92,250012.43088623817,0.0008021477409592744
TARA_B110000037,9312547.655238777,307362470,94,99069.65590679551,0.00032232190191208287
TARA_B110000027,3571654.8521031216,269640573,95,37596.366864243384,0.00013943141585092013
TARA_B110000093,6005833.0012938455,253608239,92,65280.79349232441,0.0002574080154088543
TARA_B110000091,16927059.143266365,298480291,93,182011.38863727273,0.0006097936584940971
TARA_B110000090,8439364.279649328,316894061,93,90745.85246934762,0.0002863602182476611
TARA_B110000114,5322675.224144923,325056836,93,57233.06692628949,0.00017607095310030486
TARA_B110000116,17588078.595903818,303538659,92,191174.76734678063,0.0006298201618752642
TARA_B110000208,6356158.058800202,317570168,94,67618.70275319363,0.00021292523532372105
TARA_B110000503,23146893.220512472,284108697,93,248891.32495174702,0.0008760426117886389
TARA_B110000211,47955555.15525027,345187806,89,538826.4624185424,0.0015609660974482463
TARA_B110000240,11573589.376272734,311139237,92,125799.88452470364,0.0004043202192615251
TARA_B110000238,6824071.561218297,378641950,93,73377.11356148707,0.00019379023787904925
TARA_B110000261,3856526.0008459357,265064735,93,41468.02151447243,0.00015644488322625198
TARA_B110000263,18115295.645776168,298777816,90,201281.06273084632,0.0006736814179364853
TARA_B110000259,5052063.621175529,309043914,91,55517.18265028054,0.00017964172771342955
TARA_B110000285,10446748.197240563,315701877,93,112330.62577678025,0.00035581234690213847
TARA_B110000977,17013316.78311461,300364228,92,184927.35633820225,0.0006156770317476097
TARA_B110000967,10758241.469903424,358306213,91,118222.43373520246,0.00032994804289146517
TARA_B110000971,6038211.321256088,389790405,92,65632.73175278357,0.0001683795468305167
TARA_B110000305,12014661.085860446,340814002,93,129189.90414903706,0.00037906278319233217
TARA_B110000908,20062257.814999297,362668168,91,220464.37159339886,0.0006078955669288264
TARA_B110000914,9669761.326855257,302432611,91,106261.1134819259,0.000351354680735557
TARA_B110000902,12022092.844070302,438981200,90,133578.80937855892,0.00030429277923190996
TARA_B110000881,12629707.468726601,326725151,92,137279.42900789785,0.0004201679258169441
TARA_B110000879,13132806.760196716,366398924,94,139710.71021485867,0.00038130764329116497
TARA_B110000495,13958047.589481078,363194462,92,151717.90858131606,0.00041773188871287376
TARA_B110000483,4179215.7982309484,333342581,94,44459.74253437179,0.00013337552736585967
TARA_B110000858,678144.2478971337,318899103,93,7291.873633302513,2.28657702850375e-05
TARA_B110000467,18459314.522154335,306158190,94,196375.68640589717,0.0006414190206895892
TARA_B110000459,6811191.295904227,282368061,91,74848.25599894754,0.00026507337881584116
TARA_B110000438,8430162.3740912,307302490,94,89682.57844777872,0.00029183811184796686
TARA_B110000444,2974637.8420052202,297683763,93,31985.353139841078,0.00010744742278684873
