sample,sum_bases,HQ_reads,Avg_read_len,read_counts,prop_reads_mapped_back_genes
TARA_B100000953,764964427.1885041,303923905,87,8792694.565385105,0.028930579071709102
TARA_B100000900,1015630301.8488337,252497298,88,11541253.430100383,0.04570842350202252
TARA_B100000918,274181201.724844,158214503,88,3115695.4741459545,0.019692856312584408
TARA_B100000920,266522829.4592201,259806433,87,3063480.7983818403,0.011791397014337363
TARA_B100000916,280656659.70826566,150393192,88,3189280.223957564,0.02120628056060918
TARA_B100000927,372405000.6187439,246762914,88,4231875.007031181,0.017149558409863732
TARA_B100000929,1216079291.3049667,344757307,88,13819082.855738258,0.04008350968972576
TARA_B100000925,830453014.1369568,198246250,88,9436966.069738146,0.04760224251272418
TARA_B100001111,203318026.67150676,123041084,86,2364163.100831474,0.01921442028933583
TARA_B100001076,258400126.51748678,177171197,86,3004652.633924265,0.016959035581411493
TARA_B100001107,155158883.70412627,163415598,87,1783435.4448750145,0.01091349581497731
TARA_B100000579,577457136.6001915,264491758,89,6488282.433710016,0.02453113277620551
TARA_B100000575,1050069846.0322146,270046469,88,11932611.886729712,0.044187253886032896
TARA_B100000943,117859133.35082203,219166679,87,1354702.6821933568,0.006181152574718517
TARA_B100000939,326896889.04252183,175238058,86,3801126.61677351,0.021691216281188815
TARA_B100000593,239763773.63275218,134794655,85,2820750.2780323788,0.02092627692123533
TARA_B100000700,721621761.0997176,387585432,89,8108109.675277726,0.020919541876067534
TARA_B100000678,1428410575.0953922,407546955,88,16231938.35335673,0.03982838824880124
TARA_B100001115,1473021239.7048352,231001921,87,16931278.617296956,0.07329496890762634
TARA_B100000686,526080544.1916668,353444061,88,5978188.002178032,0.01691409946248335
TARA_B100000683,886422297.9464315,215968900,88,10072980.658482177,0.046640885138935176
TARA_B100000676,466102552.1982816,334359430,90,5178917.246647573,0.015489071884850304
TARA_B100000674,1137117353.0187914,206364947,87,13070314.402514843,0.06333592304566552
TARA_B100001123,512078849.54329765,351133123,87,5885963.787853996,0.01676277002171053
TARA_B100001121,1276931918.2607734,245065556,86,14848045.561171783,0.060588055716698855
TARA_B100001230,265144990.0257727,246944301,85,3119352.82383262,0.01263180729905818
TARA_B100001228,1162786756.9131992,278679634,86,13520776.243176734,0.04851727429488706
TARA_B100000611,850646222.6626545,264590527,88,9666434.348439256,0.03653356171908322
TARA_B100000603,1378528815.3380876,205351653,87,15845158.796989512,0.07716109690623972
TARA_B100000624,274094931.3327884,225903500,86,3187150.364334749,0.014108459427741266
TARA_B100000622,814171163.3384709,274262559,85,9578484.274570247,0.034924505588713066
TARA_B100000639,262477196.0689505,298456081,86,3052060.419406401,0.010226162620578004
TARA_B100000651,261270633.68550834,288933336,86,3038030.624250097,0.010514642118866123
TARA_B100000637,936347300.2647535,274386816,87,10762612.646721303,0.0392242338885601
TARA_B100000660,220876755.19018173,183888911,86,2568334.3626765315,0.013966771289849727
TARA_B100001242,467900332.1749993,347539966,88,5317049.2292613555,0.01529910154063074
TARA_B100000658,309030151.88153,220667248,89,3472248.897545281,0.01573522545378044
TARA_B100001090,599820270.8790009,355171301,87,6894485.872172425,0.019411720070739682
TARA_B100001089,975228163.2806394,270877282,83,11749736.906995656,0.04337660515581981
TARA_B100001261,597190889.3386416,238553827,86,6944080.108588857,0.02910907025016562
TARA_B100001263,603540910.5560044,307524077,86,7017917.564604702,0.022820709302071012
TARA_B100001275,570391361.9335612,263340676,86,6632457.696901875,0.02518584594543182
TARA_B100001977,1277211898.6757622,285692059,87,14680596.536503013,0.05138608538119365
TARA_B100001964,1216608353.3150663,294488097,88,13825094.924034845,0.0469461926131257
TARA_B100001971,896638346.7218184,309226736,85,10548686.432021394,0.0341131124962668
TARA_B100001287,645919706.2722971,231031969,86,7510694.2589802,0.03250932886686431
TARA_B100001996,468245747.49303806,250831658,87,5382135.02865561,0.02145716003940623
TARA_B100002003,595171068.1949186,270871162,84,7085369.859463317,0.026157712054498135
TARA_B100001989,458785876.1148604,227910343,86,5334719.4897076795,0.023407096928934373
TARA_B100002010,580079243.6901711,280468845,86,6745107.484769432,0.02404940015626132
TARA_B100002017,640707826.2692906,267382038,84,7627474.122253459,0.028526501553008055
TARA_B100001937,1032025296.5690844,493882935,87,11862359.73067913,0.02401856571675053
TARA_B100002056,522195564.4543485,276004415,85,6143477.228874688,0.022258619409673892
TARA_B100002046,460538263.2481526,311052227,84,5482598.3720018165,0.017625973698628485
TARA_B100002054,456570167.8878233,272587937,87,5247932.964227854,0.01925225680191363
TARA_B100001217,292814397.43458354,205137897,85,3444875.263936277,0.01679297347937752
TARA_B100001215,1027875954.3632578,427715448,87,11814666.142106412,0.02762272486848876
TARA_B100001196,426563393.69620776,339497667,86,4960039.461583811,0.014609936808737513
TARA_B100001139,26013094.168987002,51865276,87,299001.08240214945,0.005764956931920105
TARA_B100001135,1083275276.6392994,316403681,88,12309946.325446583,0.03890582526265421
TARA_B100001158,1051839111.0530621,225948330,85,12374577.777094848,0.05476729027868827
TARA_B100001750,407341311.4463831,319301079,88,4628878.539163444,0.014496908540554741
TARA_B100001741,1200631149.9969425,368263433,87,13800358.045941869,0.037474147062388
TARA_B100001765,373654644.63426816,325859594,85,4395936.995697273,0.013490279484290013
TARA_B100001758,769536465.0306399,294815368,89,8646477.13517573,0.0293284478140764
TARA_B100001776,1247936615.8746352,284405550,86,14510890.8822632,0.05102182739494078
TARA_B100001769,1700930442.356793,357794052,88,19328755.026781738,0.05402201327478115
TARA_B100001557,332773037.7605499,293800009,86,3869453.9274482545,0.01317036694661318
TARA_B100001564,2025336905.6107008,372681787,88,23015192.10921251,0.06175561272923839
TARA_B100001171,1979209260.7602963,1105582114,84,23562015.009051148,0.021311863416280944
TARA_B100001297,890499577.4040363,225978877,87,10235627.326483175,0.045294619843974065
TARA_B100002033,1434675202.0540278,498084112,87,16490519.5638394,0.03310790118886466
TARA_B110001437,427775385.39259034,209698652,83,5153920.305934823,0.02457774647943289
TARA_B110001435,704629828.6029981,253003582,86,8193370.100034862,0.0323844035537602
TARA_B110001446,540557320.0204718,181183793,86,6285550.232796184,0.034691569972796536
TARA_B110001444,536629022.1220709,149703144,87,6168149.679564034,0.04120253933721014
TARA_B110000200,186117438.55899182,205115460,88,2114970.892715816,0.01031112375788649
TARA_B110001467,2813716029.8097157,178732939,88,31974045.793292224,0.17889285529676333
TARA_B110000044,573918381.855561,215748775,88,6521799.793813193,0.03022867589312242
TARA_B110000035,254625541.82202208,160090923,89,2860961.1440676637,0.017870851703863707
TARA_B110000023,392110714.65454113,229445360,90,4356785.71838379,0.018988336562499195
TARA_B110000085,653922905.8031896,236912365,89,7347448.379811119,0.031013359643812258
TARA_B110000083,539486646.0831307,211400400,90,5994296.067590341,0.028355178455624214
TARA_B110000122,618063760.2957826,194415764,89,6944536.632536883,0.03572002850826892
TARA_B110000110,1490009817.5659673,264833169,89,16741683.343437836,0.06321596122817168
TARA_B110000112,402434910.2052239,229531388,90,4471499.002280266,0.019480991428850968
TARA_B110000204,851481886.348061,214900526,86,9900952.166837918,0.046072256551098055
TARA_B110000501,325281226.58847064,160688119,87,3738864.673430697,0.023267835212077485
TARA_B110000206,372476502.8511081,187487146,87,4281339.113231127,0.02283537407535729
TARA_B110000235,1308246839.5581093,279107359,86,15212172.553001272,0.05450294326707907
TARA_B110000233,1274134150.3176658,256419395,87,14645220.11859386,0.05711432287949147
TARA_B110000255,947439298.46154,259782864,87,10890106.878868276,0.04192003549113338
TARA_B110000253,1127764019.0324469,270173168,87,12962804.816464907,0.04797961586053914
TARA_B110000257,122507811.5824528,183487972,90,1361197.9064716978,0.007418458505125872
TARA_B110000283,298666627.4867151,165533115,90,3318518.083185723,0.020047457472093865
TARA_B110000975,320771635.6258139,93056969,89,3604175.68118892,0.038730851863323854
TARA_B110000966,236259748.36496064,129099235,88,2684769.867783644,0.02079617178044195
TARA_B110000969,491971037.967655,176877743,89,5527764.471546685,0.03125189397937244
TARA_B110000303,969762017.8429103,221178186,87,11146689.860263336,0.05039687711456019
TARA_B110000906,228900520.1382461,124624572,88,2601142.274298251,0.02087182513492003
TARA_B110000901,430654763.6108305,123717581,88,4893804.131941255,0.039556254595224064
TARA_B110000875,383081150.18802583,180899871,88,4353194.888500294,0.02406411272952369
TARA_B110000494,144202366.77617627,255197841,89,1620251.3120918681,0.006349000860441716
TARA_B110000481,1053372687.4063514,247834754,88,11970144.175072176,0.0482988926366323
TARA_B110000857,1140635064.9001982,252207755,87,13110747.872416072,0.05198392044850513
TARA_B110000465,101476872.53282736,174137249,90,1127520.805920304,0.006474897314590654
TARA_B110000457,716005457.9945947,209346502,87,8229947.793041319,0.03931256416714008
TARA_B110000436,315237721.6639938,191250673,89,3541996.8726291438,0.01852017991397679
TARA_B110000442,314021430.1945311,151605219,88,3568425.3431196716,0.02353761543736612
