sample,sum_bases,HQ_reads,Avg_read_len,read_counts,prop_reads_mapped_back_genes
TARA_B100000678,886230528.3,407546955,88,10070801.46,0.024710776
TARA_B100000683,347832621.9,215968900,88,3952643.431,0.01830191
TARA_B100000686,462267664.2,353444061,88,5253041.638,0.014862441
TARA_B100000700,573431405,387585432,89,6443049.494,0.01662356
TARA_B100000713,458070951.6,209774688,88,5205351.723,0.024814012
TARA_B100000747,256038300.6,208490145,87,2942968.973,0.014115626
TARA_B100000765,274464245.8,178945402,88,3118911.884,0.017429405
TARA_B100000767,307070748.3,221516962,88,3489440.321,0.015752475
TARA_B100000768,215989015.4,159339848,88,2454420.629,0.015403684
TARA_B100000780,300322360.5,213962639,89,3374408.545,0.015771018
TARA_B100000787,330883481.1,191355857,89,3717791.922,0.019428681
TARA_B100000795,190848795.3,127615714,89,2144368.486,0.016803326
TARA_B100000801,228266710.9,143616088,89,2564794.505,0.017858685
TARA_B100000811,299972403.8,221907464,88,3408777.316,0.015361256
TARA_B100000813,244669314.9,110164227,89,2749093.426,0.024954502
TARA_B100000832,210326657.8,124043396,88,2390075.657,0.01926806
TARA_B100000834,322187763.1,196340040,83,3881780.279,0.019770701
TARA_B100000851,259997044.6,198932377,89,2921315.108,0.014684966
TARA_B100000858,293793567.6,217138014,86,3416204.275,0.015732871
TARA_B100000865,193241417.2,112102052,88,2195925.196,0.019588626
TARA_B100000872,198240237.5,166422541,88,2252729.971,0.013536207
TARA_B100000885,309993433.3,268920360,88,3522652.651,0.013099241
TARA_B100000900,361249329.5,252497298,88,4105106.017,0.01625802
TARA_B100000902,365213382,251568804,88,4150152.068,0.016497085
TARA_B100000916,240793674.8,150393192,88,2736291.759,0.018194253
TARA_B100000918,201347648.5,158214503,88,2288041.46,0.014461642
TARA_B100000920,254022956.3,259806433,87,2919804.095,0.011238383
TARA_B100000925,259598725.2,198246250,88,2949985.514,0.01488041
TARA_B100000927,369579641.5,246762914,88,4199768.653,0.017019448
TARA_B100000929,1026929113,344757307,88,11669649.01,0.033848881
TARA_B100000939,112552337.3,175238058,86,1308748.108,0.007468401
TARA_B100000943,111499597.4,219166679,87,1281604.568,0.005847625
TARA_B100000953,669019922.3,303923905,87,7689884.164,0.025302005
TARA_B100000959,491848165,282885949,88,5589183.693,0.019757728
TARA_B100000963,257504638.2,240256335,88,2926189.07,0.012179446
TARA_B100000965,351455439.6,260699888,88,3993811.814,0.015319576
TARA_B100000973,242322681.1,239210159,88,2753666.831,0.011511496
TARA_B100000986,307505971.5,220245992,89,3455123.275,0.015687565
TARA_B100000987,168743372.5,183251506,89,1895992.949,0.010346398
TARA_B100000994,229447516.5,151417967,89,2578061.983,0.01702613
TARA_B100001000,335256493.2,259050170,87,3853522.911,0.014875585
TARA_B100001010,414261795.9,279980358,86,4816997.627,0.01720477
TARA_B100001031,239407747,203218697,89,2689974.685,0.013236846
TARA_B100001033,191006928.4,218954924,88,2170533.277,0.009913151
TARA_B100001061,547780928.8,249679566,88,6224783.282,0.024931088
TARA_B100001064,335314523.3,172743448,89,3767578.913,0.021810257
TARA_B100001076,222089462.7,177171197,86,2582435.613,0.014575934
TARA_B100001089,438183117.9,270877282,83,5279314.673,0.019489692
TARA_B100001090,445270640,355171301,87,5118053.334,0.014410098
TARA_B100001107,74385142.65,163415598,87,855001.6397,0.005232069
TARA_B100001111,150192339.5,123041084,86,1746422.553,0.014193816
TARA_B100001115,304525100.6,231001921,87,3500288.513,0.015152638
TARA_B100001121,444767957.6,245065556,86,5171720.437,0.021103416
TARA_B100001123,399932020.1,351133123,87,4596919.772,0.013091672
TARA_B100001135,419960956.9,316403681,88,4772283.601,0.015082895
TARA_B100001139,25746377.82,51865276,87,295935.3773,0.005705848
TARA_B100001158,278367668.3,225948330,85,3274913.745,0.014494083
TARA_B100001171,1712062299,1105582114,84,20381694.04,0.01843526
TARA_B100001196,211862042.5,339497667,86,2463512.122,0.007256345
TARA_B100001215,482022554.2,427715448,87,5540489.129,0.01295368
TARA_B100001217,199830552.1,205137897,85,2350947.672,0.011460328
TARA_B100001228,396452172.1,278679634,86,4609908.978,0.016541966
TARA_B100001230,172799598,246944301,85,2032936.447,0.008232368
TARA_B100001242,419423264.5,347539966,88,4766173.46,0.01371403
TARA_B100001261,365054398.6,238553827,86,4244818.589,0.017793966
TARA_B100001263,432090909,307524077,86,5024312.895,0.01633795
TARA_B100001275,390856159,263340676,86,4544839.058,0.017258401
TARA_B100001287,312457297.4,231031969,86,3633224.388,0.015726068
TARA_B100001297,331003077.1,225978877,87,3804633.07,0.016836233
TARA_B100001557,316543753,293800009,86,3680741.314,0.01252805
TARA_B100001564,485256195,372681787,88,5514274.944,0.014796202
TARA_B100001741,451591883.1,368263433,87,5190711.3,0.014095104
TARA_B100001750,379284056.2,319301079,88,4310046.094,0.013498376
TARA_B100001758,354580565.2,294815368,89,3984051.294,0.013513716
TARA_B100001765,307276419.4,325859594,85,3615016.698,0.011093786
TARA_B100001769,542498610.3,357794052,88,6164756.936,0.017229903
TARA_B100001776,431765047.2,284405550,86,5020523.804,0.017652693
TARA_B100001937,842836187,493882935,87,9687772.265,0.019615523
TARA_B100001964,729034243.9,294488097,88,8284480.044,0.028131799
TARA_B100001971,542510443.3,309226736,85,6382475.803,0.020640116
TARA_B100001977,426076953.7,285692059,87,4897436.249,0.01714236
TARA_B100001989,232839683.7,227910343,86,2707438.182,0.0118794
TARA_B100001996,214727460.2,250831658,87,2468131.726,0.009839794
TARA_B100002003,349803828.9,270871162,84,4164331.296,0.015373845
TARA_B100002010,380649036.4,280468845,86,4426151.586,0.015781259
TARA_B100002017,330096056.5,267382038,84,3929714.958,0.014697004
TARA_B100002033,698823956.3,498084112,87,8032459.268,0.016126712
TARA_B100002046,421607083.2,311052227,84,5019131.943,0.016135978
TARA_B100002054,291629899.7,272587937,87,3352067.812,0.012297198
TARA_B100002056,326320103.8,276004415,85,3839060.045,0.013909415
TARA_B110000023,456966180.4,229445360,90,5077402.005,0.022129025
TARA_B110000035,278789981.7,160090923,89,3132471.704,0.019566829
TARA_B110000044,356735257.9,215748775,88,4053809.749,0.018789491
TARA_B110000083,537270703.4,211400400,90,5969674.482,0.028238709
TARA_B110000085,570824827.5,236912365,89,6413762.106,0.027072298
TARA_B110000110,837959783.2,264833169,89,9415278.463,0.035551734
TARA_B110000112,394373373.6,229531388,90,4381926.373,0.01909075
TARA_B110000122,415698379.9,194415764,89,4670768.314,0.024024638
TARA_B110000200,194467600,205115460,88,2209859.091,0.010773732
TARA_B110000204,465078142.9,214900526,86,5407885.383,0.025164598
TARA_B110000206,426583283.7,187487146,87,4903256.135,0.026152492
TARA_B110000233,609610664.8,256419395,87,7007019.136,0.027326401
TARA_B110000235,523531178,279107359,86,6087571.837,0.021810861
TARA_B110000253,460138764.6,270173168,87,5288951.317,0.019576153
TARA_B110000255,367106270.8,259782864,87,4219612.308,0.016242843
TARA_B110000257,172440973.5,183487972,90,1916010.816,0.01044216
TARA_B110000283,271226944.4,165533115,90,3013632.716,0.018205618
TARA_B110000303,292714362.7,221178186,87,3364532.905,0.015211866
TARA_B110000436,220173665.5,191250673,89,2473861.41,0.012935178
TARA_B110000442,195049263.6,151605219,88,2216468.904,0.014620004
TARA_B110000457,348421391.6,209346502,87,4004843.582,0.019130215
TARA_B110000465,120851947.8,174137249,90,1342799.42,0.007711156
TARA_B110000481,399775891.8,247834754,88,4542907.862,0.018330391
TARA_B110000494,220130495.4,255197841,89,2473376.353,0.009691996
TARA_B110000501,269529159,160688119,87,3098036.31,0.019279809
TARA_B110000857,386742892.2,252207755,87,4445320.6,0.01762563
TARA_B110000875,460564220.1,180899871,88,5233684.319,0.028931388
TARA_B110000901,225797101.7,123717581,88,2565876.155,0.020739786
TARA_B110000906,223338721.1,124624572,88,2537940.012,0.020364684
TARA_B110000966,202964302.6,129099235,88,2306412.53,0.017865424
TARA_B110000969,355490028.8,176877743,89,3994269.987,0.022582095
TARA_B110000975,129089363.3,93056969,89,1450442.284,0.015586606
TARA_B110001435,568700636,253003582,86,6612798.093,0.026137172
TARA_B110001437,262021601.1,209698652,83,3156886.761,0.015054397
TARA_B110001444,229228645.5,149703144,87,2634812.017,0.017600245
TARA_B110001446,252538948.2,181183793,86,2936499.397,0.016207296
TARA_B110001467,169541340.9,178732939,88,1926606.146,0.010779245
TARA_E500000176,384027131,262791876,89,4314911.584,0.016419501
TARA_S200002603,801761008.5,315217088,88,9110920.551,0.028903638
TARA_X100000009,798031390,292111463,89,8966644.832,0.03069597
